Label,WithinSectionID,AlleleCombo
BS+GW+FM2551 1-7,2551,BS+GW+FM
BS+CC+FM2551 1-7,2551,BS+CC+FM
GW+CC+FM2551 1-7,2551,GW+CC+FM
BS+GW+CC+FM2551 1-7,2551,BS+GW+CC+FM
BS2552 1-8,2552,BS
GW2552 1-8,2552,GW
CC2552 1-8,2552,CC
FM2552 1-8,2552,FM
BS+GW2552 1-8,2552,BS+GW
BS+CC2552 1-8,2552,BS+CC
BS+FM2552 1-8,2552,BS+FM
GW+CC2552 1-8,2552,GW+CC
GW+FM2552,2552,GW+FM
CC+FM2552 1-8,2552,CC+FM
BS+GW+CC2552 1-8,2552,BS+GW+CC
BS+GW+FM2552 1-8,2552,BS+GW+FM
BS+CC+FM2552 1-8,2552,BS+CC+FM
GW+CC+FM2552 1-8,2552,GW+CC+FM
BS+GW+CC+FM2552 1-8,2552,BS+GW+CC+FM
BS2553 1-9,2553,BS
GW2553 1-9,2553,GW
CC2553 1-9,2553,CC
FM2553 1-9,2553,FM
BS+GW2553 1-9,2553,BS+GW
BS+CC2553 1-9,2553,BS+CC
BS+FM2553 1-9,2553,BS+FM
GW+CC2553 1-9,2553,GW+CC
GW+FM2553,2553,GW+FM
CC+FM2553 1-9,2553,CC+FM
BS+GW+CC2553 1-9,2553,BS+GW+CC
BS+GW+FM2553 1-9,2553,BS+GW+FM
BS+CC+FM2553 1-9,2553,BS+CC+FM
GW+CC+FM2553 1-9,2553,GW+CC+FM
BS+GW+CC+FM2553 1-9,2553,BS+GW+CC+FM
BS2554 1-10,2554,BS
GW2554 1-10,2554,GW
CC2554 1-10,2554,CC
FM2554 1-10,2554,FM
BS+GW2554 1-10,2554,BS+GW
BS+CC2554 1-10,2554,BS+CC
BS+FM2554 1-10,2554,BS+FM
GW+CC2554 1-10,2554,GW+CC
GW+FM2554,2554,GW+FM
CC+FM2554 1-10,2554,CC+FM
BS+GW+CC2554 1-10,2554,BS+GW+CC
BS+GW+FM2554 1-10,2554,BS+GW+FM
BS+CC+FM2554 1-10,2554,BS+CC+FM
GW+CC+FM2554 1-10,2554,GW+CC+FM
BS+GW+CC+FM2554 1-10,2554,BS+GW+CC+FM
BS2555 1-7,2555,BS
GW2555 1-7,2555,GW
CC2555 1-7,2555,CC
FM2555 1-7,2555,FM
BS+GW2555 1-7,2555,BS+GW
BS+CC2555 1-7,2555,BS+CC
BS+FM2555 1-7,2555,BS+FM
GW+CC2555 1-7,2555,GW+CC
GW+FM2555,2555,GW+FM
CC+FM2555 1-7,2555,CC+FM
BS+GW+CC2555 1-7,2555,BS+GW+CC
BS+GW+FM2555 1-7,2555,BS+GW+FM
BS+CC+FM2555 1-7,2555,BS+CC+FM
GW+CC+FM2555 1-7,2555,GW+CC+FM
BS+GW+CC+FM2555 1-7,2555,BS+GW+CC+FM
BS2556 1-8,2556,BS
GW2556 1-8,2556,GW
CC2556 1-8,2556,CC
FM2556 1-8,2556,FM
BS+GW2556 1-8,2556,BS+GW
BS+CC2556 1-8,2556,BS+CC
BS+FM2556 1-8,2556,BS+FM
GW+CC2556 1-8,2556,GW+CC
GW+FM2556,2556,GW+FM
CC+FM2556 1-8,2556,CC+FM
BS+GW+CC2556 1-8,2556,BS+GW+CC
BS+GW+FM2556 1-8,2556,BS+GW+FM
BS+CC+FM2556 1-8,2556,BS+CC+FM
GW+CC+FM2556 1-8,2556,GW+CC+FM
BS+GW+CC+FM2556 1-8,2556,BS+GW+CC+FM
BS2557 1-9,2557,BS
GW2557 1-9,2557,GW
CC2557 1-9,2557,CC
FM2557 1-9,2557,FM
BS+GW2557 1-9,2557,BS+GW
BS+CC2557 1-9,2557,BS+CC
BS+FM2557 1-9,2557,BS+FM
GW+CC2557 1-9,2557,GW+CC
GW+FM2557,2557,GW+FM
CC+FM2557 1-9,2557,CC+FM
BS+GW+CC2557 1-9,2557,BS+GW+CC
BS+GW+FM2557 1-9,2557,BS+GW+FM
BS+CC+FM2557 1-9,2557,BS+CC+FM
GW+CC+FM2557 1-9,2557,GW+CC+FM
BS+GW+CC+FM2557 1-9,2557,BS+GW+CC+FM
BS2558 1-10,2558,BS
GW2558 1-10,2558,GW
CC2558 1-10,2558,CC
FM2558 1-10,2558,FM
BS+GW2558 1-10,2558,BS+GW
BS+CC2558 1-10,2558,BS+CC
BS+FM2558 1-10,2558,BS+FM
GW+CC2558 1-10,2558,GW+CC
GW+FM2558,2558,GW+FM
CC+FM2558 1-10,2558,CC+FM
BS+GW+CC2558 1-10,2558,BS+GW+CC
BS+GW+FM2558 1-10,2558,BS+GW+FM
BS+CC+FM2558 1-10,2558,BS+CC+FM
GW+CC+FM2558 1-10,2558,GW+CC+FM
BS+GW+CC+FM2558 1-10,2558,BS+GW+CC+FM
BS2559 1-7,2559,BS
GW2559 1-7,2559,GW
CC2559 1-7,2559,CC
FM2559 1-7,2559,FM
BS+GW2559 1-7,2559,BS+GW
BS+CC2559 1-7,2559,BS+CC
BS+FM2559 1-7,2559,BS+FM
GW+CC2559 1-7,2559,GW+CC
GW+FM2559,2559,GW+FM
CC+FM2559 1-7,2559,CC+FM
BS+GW+CC2559 1-7,2559,BS+GW+CC
BS+GW+FM2559 1-7,2559,BS+GW+FM
BS+CC+FM2559 1-7,2559,BS+CC+FM
GW+CC+FM2559 1-7,2559,GW+CC+FM
BS+GW+CC+FM2559 1-7,2559,BS+GW+CC+FM
BS2560 1-8,2560,BS
GW2560 1-8,2560,GW
CC2560 1-8,2560,CC
FM2560 1-8,2560,FM
BS+GW2560 1-8,2560,BS+GW
BS+CC2560 1-8,2560,BS+CC
BS+FM2560 1-8,2560,BS+FM
GW+CC2560 1-8,2560,GW+CC
GW+FM2560,2560,GW+FM
CC+FM2560 1-8,2560,CC+FM
BS+GW+CC2560 1-8,2560,BS+GW+CC
BS+GW+FM2560 1-8,2560,BS+GW+FM
BS+CC+FM2560 1-8,2560,BS+CC+FM
GW+CC+FM2560 1-8,2560,GW+CC+FM
BS+GW+CC+FM2560 1-8,2560,BS+GW+CC+FM
BS2561 1-9,2561,BS
GW2561 1-9,2561,GW
CC2561 1-9,2561,CC
FM2561 1-9,2561,FM
BS+GW2561 1-9,2561,BS+GW
BS+CC2561 1-9,2561,BS+CC
BS+FM2561 1-9,2561,BS+FM
GW+CC2561 1-9,2561,GW+CC
GW+FM2561,2561,GW+FM
CC+FM2561 1-9,2561,CC+FM
BS+GW+CC2561 1-9,2561,BS+GW+CC
BS+GW+FM2561 1-9,2561,BS+GW+FM
BS+CC+FM2561 1-9,2561,BS+CC+FM
GW+CC+FM2561 1-9,2561,GW+CC+FM
BS+GW+CC+FM2561 1-9,2561,BS+GW+CC+FM
BS2562 1-10,2562,BS
GW2562 1-10,2562,GW
CC2562 1-10,2562,CC
FM2562 1-10,2562,FM
BS+GW2562 1-10,2562,BS+GW
BS+CC2562 1-10,2562,BS+CC
BS+FM2562 1-10,2562,BS+FM
GW+CC2562 1-10,2562,GW+CC
GW+FM2562,2562,GW+FM
CC+FM2562 1-10,2562,CC+FM
BS+GW+CC2562 1-10,2562,BS+GW+CC
BS+GW+FM2562 1-10,2562,BS+GW+FM
BS+CC+FM2562 1-10,2562,BS+CC+FM
GW+CC+FM2562 1-10,2562,GW+CC+FM
BS+GW+CC+FM2562 1-10,2562,BS+GW+CC+FM
BS2563 1-7,2563,BS
GW2563 1-7,2563,GW
CC2563 1-7,2563,CC
FM2563 1-7,2563,FM
BS+GW2563 1-7,2563,BS+GW
BS+CC2563 1-7,2563,BS+CC
BS+FM2563 1-7,2563,BS+FM
GW+CC2563 1-7,2563,GW+CC
GW+FM2563,2563,GW+FM
CC+FM2563 1-7,2563,CC+FM
BS+GW+CC2563 1-7,2563,BS+GW+CC
BS+GW+FM2563 1-7,2563,BS+GW+FM
BS+CC+FM2563 1-7,2563,BS+CC+FM
GW+CC+FM2563 1-7,2563,GW+CC+FM
BS+GW+CC+FM2563 1-7,2563,BS+GW+CC+FM
BS2564 1-8,2564,BS
GW2564 1-8,2564,GW
CC2564 1-8,2564,CC
FM2564 1-8,2564,FM
BS+GW2564 1-8,2564,BS+GW
BS+CC2564 1-8,2564,BS+CC
BS+FM2564 1-8,2564,BS+FM
GW+CC2564 1-8,2564,GW+CC
GW+FM2564,2564,GW+FM
CC+FM2564 1-8,2564,CC+FM
BS+GW+CC2564 1-8,2564,BS+GW+CC
BS+GW+FM2564 1-8,2564,BS+GW+FM
BS+CC+FM2564 1-8,2564,BS+CC+FM
GW+CC+FM2564 1-8,2564,GW+CC+FM
BS+GW+CC+FM2564 1-8,2564,BS+GW+CC+FM
BS2565 1-9,2565,BS
GW2565 1-9,2565,GW
CC2565 1-9,2565,CC
FM2565 1-9,2565,FM
BS+GW2565 1-9,2565,BS+GW
BS+CC2565 1-9,2565,BS+CC
BS+FM2565 1-9,2565,BS+FM
GW+CC2565 1-9,2565,GW+CC
GW+FM2565,2565,GW+FM
CC+FM2565 1-9,2565,CC+FM
BS+GW+CC2565 1-9,2565,BS+GW+CC
BS+GW+FM2565 1-9,2565,BS+GW+FM
BS+CC+FM2565 1-9,2565,BS+CC+FM
GW+CC+FM2565 1-9,2565,GW+CC+FM
BS+GW+CC+FM2565 1-9,2565,BS+GW+CC+FM
BS2566 1-10,2566,BS
GW2566 1-10,2566,GW
CC2566 1-10,2566,CC
FM2566 1-10,2566,FM
BS+GW2566 1-10,2566,BS+GW
BS+CC2566 1-10,2566,BS+CC
BS+FM2566 1-10,2566,BS+FM
GW+CC2566 1-10,2566,GW+CC
GW+FM2566,2566,GW+FM
CC+FM2566 1-10,2566,CC+FM
BS+GW+CC2566 1-10,2566,BS+GW+CC
BS+GW+FM2566 1-10,2566,BS+GW+FM
BS+CC+FM2566 1-10,2566,BS+CC+FM
GW+CC+FM2566 1-10,2566,GW+CC+FM
BS+GW+CC+FM2566 1-10,2566,BS+GW+CC+FM
BS2567 1-7,2567,BS
GW2567 1-7,2567,GW
CC2567 1-7,2567,CC
FM2567 1-7,2567,FM
BS+GW2567 1-7,2567,BS+GW
BS+CC2567 1-7,2567,BS+CC
BS+FM2567 1-7,2567,BS+FM
GW+CC2567 1-7,2567,GW+CC
GW+FM2567,2567,GW+FM
CC+FM2567 1-7,2567,CC+FM
BS+GW+CC2567 1-7,2567,BS+GW+CC
BS+GW+FM2567 1-7,2567,BS+GW+FM
BS+CC+FM2567 1-7,2567,BS+CC+FM
GW+CC+FM2567 1-7,2567,GW+CC+FM
BS+GW+CC+FM2567 1-7,2567,BS+GW+CC+FM
BS2568 1-8,2568,BS
GW2568 1-8,2568,GW
CC2568 1-8,2568,CC
FM2568 1-8,2568,FM
BS+GW2568 1-8,2568,BS+GW
BS+CC2568 1-8,2568,BS+CC
BS+FM2568 1-8,2568,BS+FM
GW+CC2568 1-8,2568,GW+CC
GW+FM2568,2568,GW+FM
CC+FM2568 1-8,2568,CC+FM
BS+GW+CC2568 1-8,2568,BS+GW+CC
BS+GW+FM2568 1-8,2568,BS+GW+FM
BS+CC+FM2568 1-8,2568,BS+CC+FM
GW+CC+FM2568 1-8,2568,GW+CC+FM
BS+GW+CC+FM2568 1-8,2568,BS+GW+CC+FM
BS2569 1-9,2569,BS
GW2569 1-9,2569,GW
CC2569 1-9,2569,CC
FM2569 1-9,2569,FM
BS+GW2569 1-9,2569,BS+GW
BS+CC2569 1-9,2569,BS+CC
BS+FM2569 1-9,2569,BS+FM
GW+CC2569 1-9,2569,GW+CC
GW+FM2569,2569,GW+FM
CC+FM2569 1-9,2569,CC+FM
BS+GW+CC2569 1-9,2569,BS+GW+CC
BS+GW+FM2569 1-9,2569,BS+GW+FM
BS+CC+FM2569 1-9,2569,BS+CC+FM
GW+CC+FM2569 1-9,2569,GW+CC+FM
BS+GW+CC+FM2569 1-9,2569,BS+GW+CC+FM
BS2570 1-10,2570,BS
GW2570 1-10,2570,GW
CC2570 1-10,2570,CC
FM2570 1-10,2570,FM
BS+GW2570 1-10,2570,BS+GW
BS+CC2570 1-10,2570,BS+CC
BS+FM2570 1-10,2570,BS+FM
GW+CC2570 1-10,2570,GW+CC
GW+FM2570,2570,GW+FM
CC+FM2570 1-10,2570,CC+FM
BS+GW+CC2570 1-10,2570,BS+GW+CC
BS+GW+FM2570 1-10,2570,BS+GW+FM
BS+CC+FM2570 1-10,2570,BS+CC+FM
GW+CC+FM2570 1-10,2570,GW+CC+FM
BS+GW+CC+FM2570 1-10,2570,BS+GW+CC+FM
BS2571 1-7,2571,BS
GW2571 1-7,2571,GW
CC2571 1-7,2571,CC
FM2571 1-7,2571,FM
BS+GW2571 1-7,2571,BS+GW
BS+CC2571 1-7,2571,BS+CC
BS+FM2571 1-7,2571,BS+FM
GW+CC2571 1-7,2571,GW+CC
GW+FM2571,2571,GW+FM
CC+FM2571 1-7,2571,CC+FM
BS+GW+CC2571 1-7,2571,BS+GW+CC
BS+GW+FM2571 1-7,2571,BS+GW+FM
BS+CC+FM2571 1-7,2571,BS+CC+FM
GW+CC+FM2571 1-7,2571,GW+CC+FM
BS+GW+CC+FM2571 1-7,2571,BS+GW+CC+FM
BS2572 1-8,2572,BS
GW2572 1-8,2572,GW
CC2572 1-8,2572,CC
FM2572 1-8,2572,FM
BS+GW2572 1-8,2572,BS+GW
BS+CC2572 1-8,2572,BS+CC
BS+FM2572 1-8,2572,BS+FM
GW+CC2572 1-8,2572,GW+CC
GW+FM2572,2572,GW+FM
CC+FM2572 1-8,2572,CC+FM
BS+GW+CC2572 1-8,2572,BS+GW+CC
BS+GW+FM2572 1-8,2572,BS+GW+FM
BS+CC+FM2572 1-8,2572,BS+CC+FM
GW+CC+FM2572 1-8,2572,GW+CC+FM
BS+GW+CC+FM2572 1-8,2572,BS+GW+CC+FM
BS2573 1-9,2573,BS
GW2573 1-9,2573,GW
CC2573 1-9,2573,CC
FM2573 1-9,2573,FM
BS+GW2573 1-9,2573,BS+GW
BS+CC2573 1-9,2573,BS+CC
BS+FM2573 1-9,2573,BS+FM
GW+CC2573 1-9,2573,GW+CC
GW+FM2573,2573,GW+FM
CC+FM2573 1-9,2573,CC+FM
BS+GW+CC2573 1-9,2573,BS+GW+CC
BS+GW+FM2573 1-9,2573,BS+GW+FM
BS+CC+FM2573 1-9,2573,BS+CC+FM
GW+CC+FM2573 1-9,2573,GW+CC+FM
BS+GW+CC+FM2573 1-9,2573,BS+GW+CC+FM
BS2574 1-10,2574,BS
GW2574 1-10,2574,GW
CC2574 1-10,2574,CC
FM2574 1-10,2574,FM
BS+GW2574 1-10,2574,BS+GW
BS+CC2574 1-10,2574,BS+CC
BS+FM2574 1-10,2574,BS+FM
GW+CC2574 1-10,2574,GW+CC
GW+FM2574,2574,GW+FM
CC+FM2574 1-10,2574,CC+FM
BS+GW+CC2574 1-10,2574,BS+GW+CC
BS+GW+FM2574 1-10,2574,BS+GW+FM
BS+CC+FM2574 1-10,2574,BS+CC+FM
GW+CC+FM2574 1-10,2574,GW+CC+FM
BS+GW+CC+FM2574 1-10,2574,BS+GW+CC+FM
BS2575 1-7,2575,BS
GW2575 1-7,2575,GW
CC2575 1-7,2575,CC
FM2575 1-7,2575,FM
BS+GW2575 1-7,2575,BS+GW
BS+CC2575 1-7,2575,BS+CC
BS+FM2575 1-7,2575,BS+FM
GW+CC2575 1-7,2575,GW+CC
GW+FM2575,2575,GW+FM
CC+FM2575 1-7,2575,CC+FM
BS+GW+CC2575 1-7,2575,BS+GW+CC
BS+GW+FM2575 1-7,2575,BS+GW+FM
BS+CC+FM2575 1-7,2575,BS+CC+FM
GW+CC+FM2575 1-7,2575,GW+CC+FM
BS+GW+CC+FM2575 1-7,2575,BS+GW+CC+FM
BS2576 1-8,2576,BS
GW2576 1-8,2576,GW
CC2576 1-8,2576,CC
FM2576 1-8,2576,FM
BS+GW2576 1-8,2576,BS+GW
BS+CC2576 1-8,2576,BS+CC
BS+FM2576 1-8,2576,BS+FM
GW+CC2576 1-8,2576,GW+CC
GW+FM2576,2576,GW+FM
CC+FM2576 1-8,2576,CC+FM
BS+GW+CC2576 1-8,2576,BS+GW+CC
BS+GW+FM2576 1-8,2576,BS+GW+FM
BS+CC+FM2576 1-8,2576,BS+CC+FM
GW+CC+FM2576 1-8,2576,GW+CC+FM
BS+GW+CC+FM2576 1-8,2576,BS+GW+CC+FM
BS2577 1-9,2577,BS
GW2577 1-9,2577,GW
CC2577 1-9,2577,CC
FM2577 1-9,2577,FM
BS+GW2577 1-9,2577,BS+GW
BS+CC2577 1-9,2577,BS+CC
BS+FM2577 1-9,2577,BS+FM
GW+CC2577 1-9,2577,GW+CC
GW+FM2577,2577,GW+FM
CC+FM2577 1-9,2577,CC+FM
BS+GW+CC2577 1-9,2577,BS+GW+CC
BS+GW+FM2577 1-9,2577,BS+GW+FM
BS+CC+FM2577 1-9,2577,BS+CC+FM
GW+CC+FM2577 1-9,2577,GW+CC+FM
BS+GW+CC+FM2577 1-9,2577,BS+GW+CC+FM
BS2578 1-10,2578,BS
GW2578 1-10,2578,GW
CC2578 1-10,2578,CC
FM2578 1-10,2578,FM
BS+GW2578 1-10,2578,BS+GW
BS+CC2578 1-10,2578,BS+CC
BS+FM2578 1-10,2578,BS+FM
GW+CC2578 1-10,2578,GW+CC
GW+FM2578,2578,GW+FM
CC+FM2578 1-10,2578,CC+FM
BS+GW+CC2578 1-10,2578,BS+GW+CC
BS+GW+FM2578 1-10,2578,BS+GW+FM
BS+CC+FM2578 1-10,2578,BS+CC+FM
GW+CC+FM2578 1-10,2578,GW+CC+FM
BS+GW+CC+FM2578 1-10,2578,BS+GW+CC+FM
BS2579 1-7,2579,BS
GW2579 1-7,2579,GW
CC2579 1-7,2579,CC
FM2579 1-7,2579,FM
BS+GW2579 1-7,2579,BS+GW
BS+CC2579 1-7,2579,BS+CC
BS+FM2579 1-7,2579,BS+FM
GW+CC2579 1-7,2579,GW+CC
GW+FM2579,2579,GW+FM
CC+FM2579 1-7,2579,CC+FM
BS+GW+CC2579 1-7,2579,BS+GW+CC
BS+GW+FM2579 1-7,2579,BS+GW+FM
BS+CC+FM2579 1-7,2579,BS+CC+FM
GW+CC+FM2579 1-7,2579,GW+CC+FM
BS+GW+CC+FM2579 1-7,2579,BS+GW+CC+FM
BS2580 1-8,2580,BS
GW2580 1-8,2580,GW
CC2580 1-8,2580,CC
FM2580 1-8,2580,FM
BS+GW2580 1-8,2580,BS+GW
BS+CC2580 1-8,2580,BS+CC
BS+FM2580 1-8,2580,BS+FM
GW+CC2580 1-8,2580,GW+CC
GW+FM2580,2580,GW+FM
CC+FM2580 1-8,2580,CC+FM
BS+GW+CC2580 1-8,2580,BS+GW+CC
BS+GW+FM2580 1-8,2580,BS+GW+FM
BS+CC+FM2580 1-8,2580,BS+CC+FM
GW+CC+FM2580 1-8,2580,GW+CC+FM
BS+GW+CC+FM2580 1-8,2580,BS+GW+CC+FM
BS2581 1-9,2581,BS
GW2581 1-9,2581,GW
CC2581 1-9,2581,CC
FM2581 1-9,2581,FM
BS+GW2581 1-9,2581,BS+GW
BS+CC2581 1-9,2581,BS+CC
BS+FM2581 1-9,2581,BS+FM
GW+CC2581 1-9,2581,GW+CC
GW+FM2581,2581,GW+FM
CC+FM2581 1-9,2581,CC+FM
BS+GW+CC2581 1-9,2581,BS+GW+CC
BS+GW+FM2581 1-9,2581,BS+GW+FM
BS+CC+FM2581 1-9,2581,BS+CC+FM
GW+CC+FM2581 1-9,2581,GW+CC+FM
BS+GW+CC+FM2581 1-9,2581,BS+GW+CC+FM
BS2582 1-10,2582,BS
GW2582 1-10,2582,GW
CC2582 1-10,2582,CC
FM2582 1-10,2582,FM
BS+GW2582 1-10,2582,BS+GW
BS+CC2582 1-10,2582,BS+CC
BS+FM2582 1-10,2582,BS+FM
GW+CC2582 1-10,2582,GW+CC
GW+FM2582,2582,GW+FM
CC+FM2582 1-10,2582,CC+FM
BS+GW+CC2582 1-10,2582,BS+GW+CC
BS+GW+FM2582 1-10,2582,BS+GW+FM
BS+CC+FM2582 1-10,2582,BS+CC+FM
GW+CC+FM2582 1-10,2582,GW+CC+FM
BS+GW+CC+FM2582 1-10,2582,BS+GW+CC+FM
BS2583 1-7,2583,BS
GW2583 1-7,2583,GW
CC2583 1-7,2583,CC
FM2583 1-7,2583,FM
BS+GW2583 1-7,2583,BS+GW
BS+CC2583 1-7,2583,BS+CC
BS+FM2583 1-7,2583,BS+FM
GW+CC2583 1-7,2583,GW+CC
GW+FM2583,2583,GW+FM
CC+FM2583 1-7,2583,CC+FM
BS+GW+CC2583 1-7,2583,BS+GW+CC
BS+GW+FM2583 1-7,2583,BS+GW+FM
BS+CC+FM2583 1-7,2583,BS+CC+FM
GW+CC+FM2583 1-7,2583,GW+CC+FM
BS+GW+CC+FM2583 1-7,2583,BS+GW+CC+FM
BS2584 1-8,2584,BS
GW2584 1-8,2584,GW
CC2584 1-8,2584,CC
FM2584 1-8,2584,FM
BS+GW2584 1-8,2584,BS+GW
BS+CC2584 1-8,2584,BS+CC
BS+FM2584 1-8,2584,BS+FM
GW+CC2584 1-8,2584,GW+CC
GW+FM2584,2584,GW+FM
CC+FM2584 1-8,2584,CC+FM
BS+GW+CC2584 1-8,2584,BS+GW+CC
BS+GW+FM2584 1-8,2584,BS+GW+FM
BS+CC+FM2584 1-8,2584,BS+CC+FM
GW+CC+FM2584 1-8,2584,GW+CC+FM
BS+GW+CC+FM2584 1-8,2584,BS+GW+CC+FM
BS2585 1-9,2585,BS
GW2585 1-9,2585,GW
CC2585 1-9,2585,CC
FM2585 1-9,2585,FM
BS+GW2585 1-9,2585,BS+GW
BS+CC2585 1-9,2585,BS+CC
BS+FM2585 1-9,2585,BS+FM
GW+CC2585 1-9,2585,GW+CC
GW+FM2585,2585,GW+FM
CC+FM2585 1-9,2585,CC+FM
BS+GW+CC2585 1-9,2585,BS+GW+CC
BS+GW+FM2585 1-9,2585,BS+GW+FM
BS+CC+FM2585 1-9,2585,BS+CC+FM
GW+CC+FM2585 1-9,2585,GW+CC+FM
BS+GW+CC+FM2585 1-9,2585,BS+GW+CC+FM
BS2586 1-10,2586,BS
GW2586 1-10,2586,GW
CC2586 1-10,2586,CC
FM2586 1-10,2586,FM
BS+GW2586 1-10,2586,BS+GW
BS+CC2586 1-10,2586,BS+CC
BS+FM2586 1-10,2586,BS+FM
GW+CC2586 1-10,2586,GW+CC
GW+FM2586,2586,GW+FM
CC+FM2586 1-10,2586,CC+FM
BS+GW+CC2586 1-10,2586,BS+GW+CC
BS+GW+FM2586 1-10,2586,BS+GW+FM
BS+CC+FM2586 1-10,2586,BS+CC+FM
GW+CC+FM2586 1-10,2586,GW+CC+FM
BS+GW+CC+FM2586 1-10,2586,BS+GW+CC+FM
BS2587 1-7,2587,BS
GW2587 1-7,2587,GW
CC2587 1-7,2587,CC
FM2587 1-7,2587,FM
BS+GW2587 1-7,2587,BS+GW
BS+CC2587 1-7,2587,BS+CC
BS+FM2587 1-7,2587,BS+FM
GW+CC2587 1-7,2587,GW+CC
GW+FM2587,2587,GW+FM
CC+FM2587 1-7,2587,CC+FM
BS+GW+CC2587 1-7,2587,BS+GW+CC
BS+GW+FM2587 1-7,2587,BS+GW+FM
BS+CC+FM2587 1-7,2587,BS+CC+FM
GW+CC+FM2587 1-7,2587,GW+CC+FM
BS+GW+CC+FM2587 1-7,2587,BS+GW+CC+FM
BS2588 1-8,2588,BS
GW2588 1-8,2588,GW
CC2588 1-8,2588,CC
FM2588 1-8,2588,FM
BS+GW2588 1-8,2588,BS+GW
BS+CC2588 1-8,2588,BS+CC
BS+FM2588 1-8,2588,BS+FM
GW+CC2588 1-8,2588,GW+CC
GW+FM2588,2588,GW+FM
CC+FM2588 1-8,2588,CC+FM
BS+GW+CC2588 1-8,2588,BS+GW+CC
BS+GW+FM2588 1-8,2588,BS+GW+FM
BS+CC+FM2588 1-8,2588,BS+CC+FM
GW+CC+FM2588 1-8,2588,GW+CC+FM
BS+GW+CC+FM2588 1-8,2588,BS+GW+CC+FM
BS2589 1-9,2589,BS
GW2589 1-9,2589,GW
CC2589 1-9,2589,CC
FM2589 1-9,2589,FM
BS+GW2589 1-9,2589,BS+GW
BS+CC2589 1-9,2589,BS+CC
BS+FM2589 1-9,2589,BS+FM
GW+CC2589 1-9,2589,GW+CC
GW+FM2589,2589,GW+FM
CC+FM2589 1-9,2589,CC+FM
BS+GW+CC2589 1-9,2589,BS+GW+CC
BS+GW+FM2589 1-9,2589,BS+GW+FM
BS+CC+FM2589 1-9,2589,BS+CC+FM
GW+CC+FM2589 1-9,2589,GW+CC+FM
BS+GW+CC+FM2589 1-9,2589,BS+GW+CC+FM
BS2590 1-10,2590,BS
GW2590 1-10,2590,GW
CC2590 1-10,2590,CC
FM2590 1-10,2590,FM
BS+GW2590 1-10,2590,BS+GW
BS+CC2590 1-10,2590,BS+CC
BS+FM2590 1-10,2590,BS+FM
GW+CC2590 1-10,2590,GW+CC
GW+FM2590,2590,GW+FM
CC+FM2590 1-10,2590,CC+FM
BS+GW+CC2590 1-10,2590,BS+GW+CC
BS+GW+FM2590 1-10,2590,BS+GW+FM
BS+CC+FM2590 1-10,2590,BS+CC+FM
GW+CC+FM2590 1-10,2590,GW+CC+FM
BS+GW+CC+FM2590 1-10,2590,BS+GW+CC+FM
BS2591 1-7,2591,BS
GW2591 1-7,2591,GW
CC2591 1-7,2591,CC
FM2591 1-7,2591,FM
BS+GW2591 1-7,2591,BS+GW
BS+CC2591 1-7,2591,BS+CC
BS+FM2591 1-7,2591,BS+FM
GW+CC2591 1-7,2591,GW+CC
GW+FM2591,2591,GW+FM
CC+FM2591 1-7,2591,CC+FM
BS+GW+CC2591 1-7,2591,BS+GW+CC
BS+GW+FM2591 1-7,2591,BS+GW+FM
BS+CC+FM2591 1-7,2591,BS+CC+FM
GW+CC+FM2591 1-7,2591,GW+CC+FM
BS+GW+CC+FM2591 1-7,2591,BS+GW+CC+FM
BS2592 1-8,2592,BS
GW2592 1-8,2592,GW
CC2592 1-8,2592,CC
FM2592 1-8,2592,FM
BS+GW2592 1-8,2592,BS+GW
BS+CC2592 1-8,2592,BS+CC
BS+FM2592 1-8,2592,BS+FM
GW+CC2592 1-8,2592,GW+CC
GW+FM2592,2592,GW+FM
CC+FM2592 1-8,2592,CC+FM
BS+GW+CC2592 1-8,2592,BS+GW+CC
BS+GW+FM2592 1-8,2592,BS+GW+FM
BS+CC+FM2592 1-8,2592,BS+CC+FM
GW+CC+FM2592 1-8,2592,GW+CC+FM
BS+GW+CC+FM2592 1-8,2592,BS+GW+CC+FM
BS2593 1-9,2593,BS
GW2593 1-9,2593,GW
CC2593 1-9,2593,CC
FM2593 1-9,2593,FM
BS+GW2593 1-9,2593,BS+GW
BS+CC2593 1-9,2593,BS+CC
BS+FM2593 1-9,2593,BS+FM
GW+CC2593 1-9,2593,GW+CC
GW+FM2593,2593,GW+FM
CC+FM2593 1-9,2593,CC+FM
BS+GW+CC2593 1-9,2593,BS+GW+CC
BS+GW+FM2593 1-9,2593,BS+GW+FM
BS+CC+FM2593 1-9,2593,BS+CC+FM
GW+CC+FM2593 1-9,2593,GW+CC+FM
BS+GW+CC+FM2593 1-9,2593,BS+GW+CC+FM
BS2594 1-10,2594,BS
GW2594 1-10,2594,GW
CC2594 1-10,2594,CC
FM2594 1-10,2594,FM
BS+GW2594 1-10,2594,BS+GW
BS+CC2594 1-10,2594,BS+CC
BS+FM2594 1-10,2594,BS+FM
GW+CC2594 1-10,2594,GW+CC
GW+FM2594,2594,GW+FM
CC+FM2594 1-10,2594,CC+FM
BS+GW+CC2594 1-10,2594,BS+GW+CC
BS+GW+FM2594 1-10,2594,BS+GW+FM
BS+CC+FM2594 1-10,2594,BS+CC+FM
GW+CC+FM2594 1-10,2594,GW+CC+FM
