AFMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,AFMO Leng(m),Hybrid DA [m2],NEAR_FID,DISt to NHD blueline (m),AREASYMBOL,MUSYM,MUKEY,WEI,FrmlndCls,DrainClass,FloodFCls,GravelSrc,HydrcRatng,hydrcRat_1,KfactRF,KfactWS,NirrCpCls,NirrCpScls,OrgMatter,PondFCls,Slope,SandSrc,SurfText,Tfactor,WEG,compname,Elev,ElevMin,ElevMax
1512,LES,2,9,195,193,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,106.8908296,61638.27907,936,938.0871169,MN161,L16A,623986,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,0.75,0.02,0.02,8,w,57.35,Frequent,0.8,Poor,muck,1,8,Houghton,322.019184,315,331
2739,LES,2,14,341,264,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,156.5693214,61585,782,31.42622235,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,2.4,Poor,clay loam,5,6,Poorly drained soil,330.0376619,312,342
9736,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,131.8525339,61509.12245,271,346.555303,MN043,539,397119,134,Farmland of statewide importance,Very poorly drained,None,Poor,All Hydric,1,0.02,0.02,3,w,42.5,Frequent,0.75,Poor,sp,2,2,Klossner,324.756064,313,345
6317,MAP,2,52,690,657,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,23,158.0456097,61499.21311,1000,1833.928474,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.6666667,0.28,0.28,2,w,6,None,1.333333333,Poor,clay,5,4,Beauford,313.2879705,304,329
7614,COB,1,60,843,822,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,345.4429644,61330.56081,460,212.6063334,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,341.3179119,335,352
6158,MAP,2,52,723,684,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,23,346.4558781,60959.78873,978,561.0549532,MN013,1032,396121,134,Not prime farmland,Poorly drained,None,Poor,All Hydric,1,0.17,0.17,3,w,7,None,2,Fair,loamy fine sand,5,2,Beaches,313.0773302,305,320
4679,COB,2,37,515,507,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,177.659102,60773.81013,819,891.1329741,MN161,L63A,434442,134,Farmland of statewide importance,Very poorly drained,None,Poor,All Hydric,1,0.02,0.02,3,w,37.23,Frequent,1,Poor,muck,2,2,Brownton,321.5080482,310,327
1758,LES,3,6,204,174,Le Sueur,Lower Cobb,LS btwn gauges,BT,3,LO,4,160.3437103,60759.70313,1710,678.2421759,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,3,w,8,Frequent,2,Poor,silty clay,5,4,Lura,305.8279359,298,314
6447,LES,1,45,823,683,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,129.4664833,60632.81633,568,183.9036723,MN161,L113B,455471,48,All areas are prime farmland,Well drained,None,Poor,Partially Hydric,0.6666667,0.24,0.24,2,e,3.98,None,1.966666667,Poor,loam,5,6,Reedslake,379.6610285,362,395
8732,MAP,1,72,956,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,109.8708889,60430.15385,1347,760.1296302,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.5,Poor,silty clay loam,5,4,Waldorf,317.2963703,313,323
3286,COB,2,33,438,440,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,156.7279221,60428.16667,671,247.5288754,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Poorly drained soil,332.6700664,320,354
9148,MAP,2,53,1048,967,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,182.1246118,60366.09375,1258,1035.996384,MN043,230A,397095,86,All areas are prime farmland,Somewhat poorly drained,None,Poor,Not Hydric,0,0.28,0.28,2,w,5,None,1.5,Poor,silty clay loam,5,4,Guckeen,324.6560819,316,333
4652,LES,1,30,554,518,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,112.224721,60225.40385,461,459.9320588,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,4.87,None,2,Poor,loam,5,6,Delft,365.439808,346,391
9876,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,226.0177818,60168.95604,271,1686.452305,MN043,956,397132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,4L,Canisteo,324.756064,313,345
2022,LES,2,14,274,301,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,100.6958273,60160.4,1156,34.38270543,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,1.6,Poor,loam,5,6,Hamel,325.7011508,317,337
7709,COB,2,54,859,822,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,337.308378,60143.85,460,2.784145697,MN043,L107A,1674439,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,1,Poor,clay loam,5,4L,Glencoe,344.0489826,335,353
3422,LES,1,29,388,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,660.2949032,60074.76136,1214,167.7246147,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,7.75,Poor,loam,5,6,Hamel,352.2666582,335,376
2750,COB,2,33,352,383,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,133.7946187,60001.45313,991,1862.997951,MN161,L82A,455431,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.85,None,1.1,Poor,silty clay loam,5,4,Marna,319.7284918,309,328
8717,MAP,1,68,951,910,Le Sueur,Upper Maple,Map AB UG,AB,1,MC,28,111.6281181,59859.97826,1605,767.380847,MN043,L107A,1674439,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,1,Poor,clay loam,5,4L,Glencoe,349.1469065,330,364
1888,LES,2,9,231,193,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,174.9058056,59850.53731,483,1378.798277,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.75,0.28,0.28,3,w,10.73,Frequent,0.75,Poor,clay loam,5,6,Harps,320.6034277,315,328
3000,LES,2,14,358,341,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,288.5804559,59804.12621,1265,3.406815441,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.75,0.24,0.24,2,w,5.82,None,0.75,Poor,clay loam,5,6,Poorly drained soil,337.7603269,328,349
10593,MAP,1,72,1140,1131,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,474.1819379,59779.02685,1451,1879.425021,MN043,336,397113,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5,None,1.5,Poor,loam,5,6,Delft,345.2572651,336,355
2058,LES,3,7,262,219,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,155.0410565,59589.84375,667,1313.909069,MN013,1053,396123,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,0.6666667,0.02,0.02,8,w,42.5,Frequent,4.166666667,Poor,muck,1,8,Marsh,306.0482557,297,315
3804,LES,1,29,428,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,151.8868162,59579.55738,580,625.1666638,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,4.87,None,2,Poor,loam,5,6,Delft,357.0051559,336,381
694,LES,3,6,70,69,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,122.0335748,59488.875,1021,95.49735905,MN013,961,396231,86,Not prime farmland,Well drained,None,Poor,Not Hydric,0,0.28,0.28,7,e,2.42,None,56.1,Poor,loam,5,4L,Lester,295.010823,233,314
9851,MAP,1,72,1047,1046,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,130.7970058,59373.46552,76,739.8491481,MN043,230A,397095,86,All areas are prime farmland,Somewhat poorly drained,None,Poor,Not Hydric,0,0.28,0.28,2,w,5,None,1.5,Poor,silty clay loam,5,4,Guckeen,327.5013256,318,340
1183,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,118.1017575,59365.28571,1710,176.1193387,MN013,961,396231,86,Not prime farmland,Well drained,None,Poor,Not Hydric,0.5,0.28,0.28,7,e,2.42,None,28.55,Poor,loam,5,4L,Lester,303.9639445,296,311
5707,LES,1,43,693,670,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,187.4558441,59289.90411,389,842.0990184,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Poorly drained soil,353.502373,347,362
2870,COB,3,10,337,272,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,163.3080345,59101.43478,1614,982.5699935,MN013,287,396169,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,7,Minnetonka,303.131162,275,312
2897,LES,1,14,354,356,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,137.0839623,59093.21053,211,21.6365905,MN161,L16A,623986,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,0.6666667,0.02,0.02,8,w,57.35,Frequent,4.166666667,Poor,muck,1,8,Houghton,341.5721552,329,359
834,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,169.4558441,58932.7377,1027,84.44331419,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.6666667,0.28,0.28,3,w,8,Frequent,3.5,Poor,silty clay,5,4,Lura,306.0780201,298,320
9561,MAP,1,72,1046,1044,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,143.616756,58909.07813,1445,295.7602088,MN043,84,397120,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1.5,Poor,silty clay loam,5,4,Brownton,320.8790937,316,336
3795,COB,2,33,439,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,293.3372402,58886.86154,251,55.44788306,MN161,L90A,455439,48,All areas are prime farmland,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,1, ,4.94,None,2.15,Poor,clay loam,5,6,Le Sueur,322.6150191,316,330
306,LES,3,7,44,33,Le Sueur,Upper Le Sueur,LS btwn gauges,BT,3,LO,1,172.899923,58833.80597,996,663.1947761,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.5,Poor,silty clay,5,4,Lura,311.7957006,305,321
1319,LES,2,9,170,169,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,187.8343343,58750.64384,1169,221.9345493,MN013,113,396133,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,5.5,None,1,Poor,silty clay loam,5,7,Webster,314.5027855,295,325
514,LES,3,6,60,62,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,274.821046,58529.85366,1417,580.6999036,MN013,106B,396127,48,All areas are prime farmland,Well drained,None,Poor,Not Hydric,0.6666667,0.24,0.24,2,e,4,None,2.333333333,Poor,loam,5,6,Lester,298.1933229,276,312
1992,LES,2,14,286,301,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,102.4664833,58141.38462,892,635.7915944,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,1.6,Poor,loam,5,6,Hamel,334.4460044,317,349
1660,LES,2,14,202,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,254.0778065,58097.52,1026,890.014472,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.75,0.28,0.28,3,w,10.73,Frequent,1.1,Poor,clay loam,5,6,Harps,336.0377771,323,346
1220,LES,2,14,201,242,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,361.7331354,58070.5875,778,491.1691752,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.6666667,0.24,0.24,2,w,6.08,None,1.766666667,Poor,clay loam,5,4L,Canisteo,336.3196046,324,346
9297,MAP,1,69,1005,944,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,221.4499615,58021.74684,530,644.486418,MN043,140,397084,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silt loam,5,4L,Spicer,330.9529286,320,345
8658,LES,1,45,989,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,179.0931566,57945.73171,35,1144.396813,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,393.2865831,382,414
8337,LES,1,45,929,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,107.8326861,57935.38776,35,53.55855963,MN047,114,397804,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.6666667,0.28,0.28,3,w,7.5,Frequent,3.333333333,Poor,clay loam,5,6,Glencoe,395.3736833,383,417
5702,LES,1,45,683,661,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,226.6573921,57916.5283,597,613.0048137,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,1.8,Poor,clay loam,5,4L,Canisteo,368.2096099,358,382
1773,COB,3,10,272,192,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,160.0506323,57880.43478,359,224.9488474,MN013,961,396231,86,Not prime farmland,Well drained,None,Poor,Not Hydric,0.25,0.28,0.28,7,e,2.42,None,15.775,Poor,loam,5,4L,Lester,291.20316,261,308
6026,COB,2,54,715,708,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,237.001641,57827.78351,1685,1188.085886,MN161,L82A,455431,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.85,None,2.266666667,Poor,silty clay loam,5,4,Marna,324.1281253,311,337
8723,LES,1,45,973,972,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,216.6396103,57818.07,1582,819.6729027,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.24,0.24,2,w,6.5,None,3.5,Poor,clay loam,5,6,Webster,392.2064244,387,399
9335,COB,1,66,1031,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,263.2853922,57765.22642,1015,3.51622306,MN047,94B,397900,48,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.25,0.24,0.24,2,e,4,None,4.75,Poor,loam,5,6,Terril,381.9161903,370,401
105,LES,2,1,23,14,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,168.6489199,57575.25,128,87.32347529,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.75,0.28,0.28,3,w,10.73,Frequent,1.3,Poor,clay loam,5,6,Harps,324.4725155,311,338
3259,LES,1,14,374,350,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,145.573471,57485.89286,1126,374.2644704,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,1.6,Poor,loam,5,6,Hamel,337.0787631,327,349
4783,LES,1,30,518,526,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,149.9571341,57465.9,1052,271.5844597,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.75,0.28,0.28,3,w,10.73,Frequent,1.3,Poor,clay loam,5,6,Harps,361.6656471,346,391
767,LES,3,6,91,75,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,304.0748943,57442.73684,1065,130.169714,MN013,94B,396227,48,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0,0.24,0.24,2,e,4,None,30.05,Poor,loam,5,6,Terril,270.26424,235,311
5725,MAP,2,52,656,657,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,23,169.0134457,57088.07463,978,88.57446758,MN013,448,396192,38,All areas are prime farmland,Moderately well drained,None,Poor,Not Hydric,0.5,0.28,0.28,2,s,5,None,1.25,Poor,silty clay loam,5,7,Shorewood,312.2826348,304,329
7148,COB,1,60,822,799,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,126.0780796,57074.56364,185,220.7870033,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,341.0621025,331,348
7527,LES,1,45,847,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,106.7204088,57071.82353,773,682.8920115,MN047,114,397804,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,7.5,Frequent,2,Poor,clay loam,5,6,Glencoe,390.0593906,379,405
2136,LES,2,14,263,255,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,160.5909421,56962.32353,1317,63.60485676,MN161,L127A,455487,48,Not prime farmland,Poorly drained,Frequent,Poor,Partially Hydric,0.5,0.24,0.24,5,w,5.65,None,1.35,Poor,silty clay loam,5,6,Havelock,321.2833088,311,340
764,LES,3,6,111,91,Le Sueur,Above Red Jacket,LS BL LG,BL,3,LO,2,113.782603,56954.4375,151,68.1157904,MN013,1002,396113,48,Not prime farmland,Poorly drained,Frequent,Poor,All Hydric,0.5,0.24,0.24,5,w,6,None,28.55,Poor,silty clay loam,5,6,Alluvial land,272.020183,238,314
5155,COB,2,37,622,573,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,163.7475609,56889.12329,243,323.7061785,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1.6,Poor,clay loam,5,6,Poorly drained soil,340.3342256,329,354
2839,COB,3,34,345,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,232.407284,56868.66,856,95.01075809,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.3333333,0.28,0.28,3,w,8,Frequent,3.833333333,Poor,silty clay,5,4,Lura,316.4070114,306,324
10150,MAP,1,72,1080,1051,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,286.4173569,56842.73684,1046,666.9346384,MN043,113,397077,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5.5,None,1,Poor,clay loam,5,6,Webster,333.5158052,321,346
9287,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,123.2251237,56784.87931,1025,1026.086513,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,357.3121184,344,366
7499,COB,1,66,878,884,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,189.6396103,56780.50685,187,1645.050982,MN047,86,397885,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,363.1925535,357,371
9804,COB,1,60,1121,983,Blue Earth,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,108.4984662,56738.25,1386,485.9421994,MN047,106C2,397797,48,Farmland of statewide importance,Well drained,None,Poor,Not Hydric,0.5,0.24,0.24,3,e,4,None,4.5,Poor,loam,5,6,Lester,371.8199696,361,387
9316,COB,1,66,1031,1030,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,116.0954544,56682.51923,1015,0,MN047,114,397804,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,7.5,Frequent,1,Poor,clay loam,5,6,Glencoe,381.9161903,370,401
8431,LES,1,45,989,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,106.2922471,56660.67391,35,440.1634662,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,393.2865831,382,414
2462,COB,3,7,302,291,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,12,292.8960337,56539.82432,421,416.4842288,MN013,364,396184,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.666666667,Poor,silty clay loam,5,4,Minnetonka,305.8383596,298,315
9401,MAP,1,69,1005,944,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,299.6745627,56414.58088,26,377.6944283,MN043,86,397121,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.75,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,330.9529286,320,345
4470,LES,1,30,526,519,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,328.0696621,56246.58871,913,284.8351053,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,353.3224828,341,376
508,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,370.1116434,56020.34043,652,42.87904678,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.625,0.28,0.28,3,w,10.73,Frequent,1.775,Poor,clay loam,5,6,Harps,339.4449838,324,360
6220,COB,2,37,811,669,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,152.7735317,56011.86885,551,321.6049227,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,353.9982973,335,369
4937,COB,2,37,573,531,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,255.6433884,55963.13514,243,79.48576079,MN161,L112A,455468,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.69,None,1.82,Poor,silty clay loam,5,6,Webster,330.3505035,316,339
2216,LES,2,14,283,200,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,343.6868033,55937.25,483,453.3783319,MN161,L91A,455440,38,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.625,0.28,0.28,2,w,5.18,None,0.7,Poor,silty clay loam,5,7,Mazaska,315.1787904,298,325
187,LES,2,1,45,23,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,222.1259183,55867.09091,1688,78.54752629,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,7.8,Poor,loam,5,6,Hamel,331.1261432,318,352
5924,LES,1,30,673,670,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,111.6658606,55849.1087,223,647.6166538,MN161,L100B,455454,48,Farmland of statewide importance,Moderately well drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,e,3.98,None,2.8,Poor,loam,5,6,Clarion,360.065539,349,366
2114,LES,2,14,261,263,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,198.0587669,55704.38824,1408,171.2395881,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.6,Poor,clay loam,5,6,Cordova,329.6674186,313,342
8143,MAP,2,62,917,889,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,185.0309262,55678.17073,375,55.29238568,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.75,Poor,silty clay loam,5,4,Waldorf,317.9031309,313,323
4037,COB,2,35,483,456,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,209.1703962,55644.62637,1177,165.7261083,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.6666667,0.28,0.28,2,w,6,None,5.5,Poor,clay,5,4,Beauford,309.2622355,299,317
6617,COB,2,54,775,765,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,306.7328659,55584.66176,238,141.8285845,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,4.87,None,1.4,Poor,loam,5,6,Delft,327.292411,319,335
898,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,130.451572,55573.89796,1027,857.7181907,MN013,113,396133,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,5.5,None,1,Poor,silty clay loam,5,7,Webster,306.0780201,298,320
1490,COB,3,10,206,192,Le Sueur,Lower Cobb,Cobb BL LG,BL,3,LO,4,121.0826164,55516.65517,1425,424.260718,MN013,319,396174,48,Farmland of statewide importance,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,6,Frequent,0.5,Poor,silt loam,5,6,Barbert,303.7641327,261,311
7185,COB,2,54,806,775,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,182.180957,55510.86207,460,459.0486424,MN043,1052,397075,0,Not prime farmland,Very poorly drained,None,Poor,All Hydric,1,0.02,0.02,8,w,30.83,Frequent,0.5,Poor,muck,2,8,Klossner,335.3027196,324,341
3488,COB,2,33,431,425,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,115.2562363,55482.87273,1484,84.30625591,MN161,L127A,455487,48,Not prime farmland,Poorly drained,Frequent,Poor,Partially Hydric,0.5,0.24,0.24,5,w,5.65,None,5.566666667,Poor,silty clay loam,5,6,Havelock,322.8588899,310,331
5604,COB,2,37,676,675,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,UL,20,115.720509,55428.54545,1416,1667.325273,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,4.87,None,1.5,Poor,loam,5,6,Delft,354.6493402,346,361
1305,COB,3,10,192,136,Le Sueur,Lower LeSueur,Cobb BL LG,BL,3,LO,4,136.8484122,55412.35714,1664,53.77061983,MN013,961,396231,86,Not prime farmland,Well drained,None,Poor,Not Hydric,0,0.28,0.28,7,e,2.42,None,56.1,Poor,loam,5,4L,Lester,287.5437497,246,308
