ICMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,L[m],max_flowacc,mean_flowlen,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,Elev,ElevMin,ElevMax
1207,COB,3,10,285,291,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,12,727.8518045,7305,47405.69922,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,307.379903,298,314
1237,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,203.2873692,7246,91047.39063,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317
1239,MAP,2,50,718,734,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,568.5067853,7212,91638.97656,LeSueur River,32058,CD35,PUBLIC DITCH OPEN,BLUE EARTH,311.9174017,306,317
1214,COB,2,35,482,483,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,1116.582802,7177,63350.97266,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,311.4476868,301,317
1388,MAP,2,53,967,911,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,2966.718561,7162,94318.03125,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,320.151777,312,333
1071,LES,2,14,401,341,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,1474.835392,7119,103666.6172,LeSueur River,32010,CD35,PUBLIC DITCH OPEN,WASECA,342.6090814,329,354
1382,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,28.99634907,6970,95595.125,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1206,COB,3,10,285,291,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,12,77.85790065,6965,47780.88281,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,307.379903,298,314
1381,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,433.9791058,6963,95844.23438,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1421,COB,2,54,688,626,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,769.4703645,6843,89718.05469,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,330.1215387,320,338
1323,MAP,1,68,965,910,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,356.8136417,6791,122107.7891,LeSueur River,32041,CD83,PUBLIC DITCH OPEN,FARIBAULT,346.7358192,330,359
1135,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,1986.428158,6752,85754.90625,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1203,COB,3,7,302,291,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,12,667.6575819,6693,48030.86719,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,305.8383596,298,315
994,LES,1,43,869,830,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,714.778608,6692,150773.8906,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,372.9991334,368,381
1322,MAP,1,68,965,910,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,921.5885833,6565,122726.7109,LeSueur River,32041,CD83,PUBLIC DITCH OPEN,FARIBAULT,346.7358192,330,359
951,LES,1,45,972,823,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,305.9193917,6464,166817.3438,LeSueur River,32085,CD28,PUBLIC DITCH OPEN,FREEBORN,389.4033788,377,401
1147,LES,2,9,61,78,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,812.4955224,6424,82225.83594,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,326.7072007,307,342
1030,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,58.23543745,6330,125493.7656,LeSueur River,32008,JD5,PUBLIC DITCH OPEN,STEELE-WASECA,357.4720404,343,382
1029,LES,1,29,390,388,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,141.0289182,6322,125592.0469,LeSueur River,32008,JD5,PUBLIC DITCH OPEN,STEELE-WASECA,357.4720404,343,382
938,LES,1,45,851,850,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,846.4318592,6295,161845.0313,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,384.3229885,378,394
1120,LES,2,1,83,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,1543.776699,6290,107026.4063,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4449838,324,360
1127,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,245.8796826,6116,86905.42969,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1391,MAP,2,53,1048,967,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,632.2592333,6076,98153.80469,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,324.6560819,316,333
950,LES,1,45,996,972,Le Sueur,Upper Cobb,LS AB UG,AB,1,UL,26,1042.934022,6061,167561.5938,LeSueur River,32085,CD28,PUBLIC DITCH OPEN,FREEBORN,393.2560637,387,404
1383,MAP,2,53,918,890,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,861.756376,5929,89818.13281,LeSueur River,32053,CD9,PUBLIC DITCH OPEN,FARIBAULT,319.5465302,311,326
1044,LES,1,29,428,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,260.1314269,5831,119014.7188,LeSueur River,32008,CD33,PUBLIC DITCH OPEN,WASECA,357.0051559,336,381
1186,LES,3,7,180,181,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,141.3487658,5821,62588.97656,LeSueur River,32074,CD88,PUBLIC DITCH OPEN,BLUE EARTH,306.6520909,298,314
1231,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,81.13403978,5792,61478.8125,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,310.3699243,302,317
1320,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,372.9310666,5748,120160.4063,LeSueur River,32045,CD90,PUBLIC DITCH OPEN,FARIBAULT,343.7470278,327,358
1435,COB,2,37,666,669,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,762.5630369,5742,100315.6484,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,340.9815674,334,350
985,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,958.6012493,5739,151158.1875,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1440,COB,2,54,741,776,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,351.408026,5664,117297.75,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,337.6510941,328,346
1193,LES,3,7,228,219,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,364.1247581,5523,67917.41406,LeSueur River,32074,CD77,PUBLIC DITCH OPEN,BLUE EARTH,305.6315576,297,317
1046,LES,1,29,428,365,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1101.949805,5439,119932.4375,LeSueur River,32008,CD33,PUBLIC DITCH OPEN,WASECA,357.0051559,336,381
1321,MAP,1,68,965,910,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,926.3272748,5430,123664.9063,LeSueur River,32041,CD83,PUBLIC DITCH OPEN,FARIBAULT,346.7358192,330,359
1173,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,315.9055772,5413,65407.57813,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1234,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,218.4758595,5403,61729.3125,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,310.3699243,302,317
1077,LES,2,24,130,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1260.057191,5378,110611.6953,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,344.5076372,337,359
1427,COB,2,54,632,626,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,203.9741877,5192,88962.96094,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,328.022797,320,338
1426,COB,2,54,632,626,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,235.3448574,5158,89175.72656,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,328.022797,320,338
1180,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,1334.23741,5063,59612.80469,LeSueur River,32079,CD25,PUBLIC DITCH OPEN,BLUE EARTH,302.4115101,289,311
1232,COB,2,35,578,522,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,559.7549882,4999,62242.38672,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,310.3699243,302,317
1340,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,195.1058769,4992,98842.66406,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1305,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,1596.699521,4969,115941.5625,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,334.5846362,317,355
1308,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,953.1117376,4965,115572.9609,LeSueur River,32047,CD10,PUBLIC DITCH OPEN,FARIBAULT,334.5846362,317,355
1218,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,618.1627795,4900,85431.5625,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,314.7373515,310,323
1217,COB,2,40,624,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,2065.536211,4899,86223.17188,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,314.7373515,310,323
1425,COB,2,54,632,626,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,1670.01368,4870,90141.46094,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,328.022797,320,338
922,LES,3,6,58,64,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,4173.598566,4868,41738.65234,LeSueur River,32078,CD12,PUBLIC DITCH OPEN,BLUE EARTH,304.5790314,269,311
1199,COB,3,34,328,332,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LO,5,724.9042548,4867,67872.71875,LeSueur River,32014,CD1,PUBLIC DITCH OPEN,BLUE EARTH,313.7313344,301,320
1098,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,1108.326678,4838,81569.625,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,325.8150706,309,344
1100,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,2003.076135,4829,82232.27344,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,325.8150706,309,344
970,LES,1,43,885,778,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,24,859.1888455,4711,150444.7344,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,368.4344339,356,386
1162,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,426.6282293,4657,66742.26563,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,313.5088338,298,325
926,MAP,1,69,1045,986,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,1051.205191,4609,120967.6016,LeSueur River,32083,CD87,PUBLIC DITCH OPEN,FARIBAULT,346.3680651,331,358
1376,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,223.659893,4601,96187.80469,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
968,LES,1,43,885,778,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,24,363.4350857,4581,150775.8281,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,368.4344339,356,386
1441,COB,2,54,741,776,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,470.1766698,4502,117645.3984,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,337.6510941,328,346
927,COB,1,66,941,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,3913.913503,4435,136923.5469,LeSueur River,32039,CD43,PUBLIC DITCH OPEN,FREEBORN,364.2954152,357,378
937,LES,1,45,870,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,78.91155993,4395,162313.9844,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,389.8297152,381,412
1202,COB,3,7,302,291,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,12,360.5076273,4289,48511.14844,LeSueur River,32073,CD86,PUBLIC DITCH OPEN,BLUE EARTH,305.8383596,298,315
1003,LES,1,43,702,701,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,803.3653104,4280,143248.75,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,357.2351275,349,370
1221,COB,2,40,604,563,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,1110.756752,4259,86842.85938,LeSueur River,32067,CD5,PUBLIC DITCH OPEN,BLUE EARTH,317.4595951,310,325
1088,LES,2,24,165,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,258.7088092,4195,111038.0938,LeSueur River,32005,CD45,PUBLIC DITCH OPEN,WASECA,346.654603,335,358
1159,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,930.9695919,4177,67303.88281,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,313.5088338,298,325
1342,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,111.995874,4145,98984.16406,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1341,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,234.5262389,4134,99165.86719,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1256,MAP,2,50,751,750,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,25,1262.262697,4054,93348.69531,LeSueur River,32058,CD95,PUBLIC DITCH OPEN,FARIBAULT-BLUE EARTH,313.8841183,310,317
944,LES,1,45,851,850,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,1787.126483,4054,160762.5,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,384.3229885,378,394
1004,LES,1,45,729,661,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,960.0799218,4005,148722.2813,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,374.1844871,358,394
984,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,407.9165985,3976,151861.9375,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1390,MAP,2,53,1049,1048,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,695.1496673,3939,98810.97656,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,325.5120432,321,337
924,MAP,1,69,1045,986,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,1942.714205,3929,122309.8594,LeSueur River,32083,CD87,PUBLIC DITCH OPEN,FARIBAULT,346.3680651,331,358
1389,MAP,2,53,1049,1048,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,189.1534104,3896,99188.875,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,325.5120432,321,337
1099,LES,2,9,135,134,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,573.474077,3845,83513.57031,LeSueur River,32018,CD29,PUBLIC DITCH OPEN,WASECA,325.8150706,309,344
1372,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,85.86114402,3833,96334.42188,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1213,COB,2,35,482,483,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,769.0773957,3697,64367.03125,LeSueur River,32066,CD92,PUBLIC DITCH OPEN,BLUE EARTH,311.4476868,301,317
1126,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,555.9442269,3615,87295.35156,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
943,LES,1,45,847,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,1051.170759,3601,161879,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,390.0593906,379,405
1179,LES,3,7,98,97,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,1404.294036,3568,60959.92578,LeSueur River,32079,CD25,PUBLIC DITCH OPEN,BLUE EARTH,302.4115101,289,311
1158,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,1557.416121,3540,68542.5,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,313.5088338,298,325
1210,COB,3,10,343,327,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,222.4537611,3536,41489.58594,LeSueur River,32071,CD66,PUBLIC DITCH OPEN,BLUE EARTH,305.9662577,289,314
1334,MAP,2,62,836,767,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,3502.05979,3530,95518,LeSueur River,32048,CD73,PUBLIC DITCH OPEN,FARIBAULT,311.4653495,305,316
1011,LES,1,30,601,519,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,1056.04934,3497,136059.3594,LeSueur River,32022,CD27,PUBLIC DITCH OPEN,WASECA,358.0501082,342,372
1338,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,247.891204,3487,99905.50781,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
992,LES,1,45,729,661,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,186.9968488,3380,149331.0156,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,374.1844871,358,394
1066,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,790.2797513,3352,95911.89063,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,322.1388001,316,331
1337,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,1349.892952,3340,100704.2813,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1107,LES,2,1,45,23,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,355.5724738,3334,99779.54688,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,331.1261432,318,352
983,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,423.8286985,3329,152273.7813,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1350,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,86.19760645,3250,98722.875,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
982,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,112.0740038,3245,152555.2656,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
929,COB,1,66,941,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,599.4697538,3230,135434.5,LeSueur River,32039,CD43,PUBLIC DITCH OPEN,FREEBORN,364.2954152,357,378
1364,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,319.9404556,3224,98962.1875,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
1176,LES,3,2,71,50,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,751.7794035,3218,105979.6016,LeSueur River,32020,CD2,PUBLIC DITCH OPEN,BLUE EARTH,315.7742677,308,325
981,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,205.2798935,3216,152723.8594,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1326,MAP,1,68,908,907,Le Sueur,Upper Maple,Cobb Upper Cobb,AB,1,MC,28,2840.225597,3215,115394.2578,LeSueur River,32041,CD85,PUBLIC DITCH OPEN,FARIBAULT,324.6009921,318,329
978,LES,1,43,781,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,1812.258196,3196,149136.625,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,373.2892036,364,387
1410,COB,2,54,619,709,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,516.6253942,3186,88150.27344,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,322.9641544,318,329
1363,MAP,2,64,914,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,330.4446306,3178,99246.71094,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,317.8362277,310,326
988,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,152.7226291,3138,155110.1875,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1108,LES,2,1,46,45,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,466.1235995,3136,100242.3516,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,339.4873063,324,353
939,LES,1,45,870,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,563.3262635,3126,162846.9375,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,389.8297152,381,412
987,LES,1,43,801,731,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,112.8987084,2960,155009.4063,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,378.4755595,363,393
1049,LES,1,30,423,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1397.359423,2895,115434.0625,LeSueur River,32021,CD43,PUBLIC DITCH OPEN,WASECA,348.8408475,329,367
1157,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,587.5924748,2726,66119.10156,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1086,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,400.3824903,2694,107998.5469,LeSueur River,32005,CD45,PUBLIC DITCH OPEN,WASECA,343.6371446,335,352
1055,LES,1,30,465,490,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,304.2609331,2667,151987.6875,LeSueur River,32023,CD23,PUBLIC DITCH OPEN,STEELE,365.5350399,350,393
1283,MAP,2,71,1019,960,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,1262.048313,2661,95563.46094,LeSueur River,32057,JD10,PUBLIC DITCH OPEN,FARIBAULT,323.9033742,316,334
1161,LES,3,7,118,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,398.263472,2532,67017.99219,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,313.5088338,298,325
1451,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,768.5879305,2515,111570.7656,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,324.756064,313,345
1325,MAP,1,69,943,919,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,203.6732903,2500,118872.375,LeSueur River,32040,CD77,PUBLIC DITCH OPEN,FARIBAULT,333.4947346,320,347
942,LES,1,45,847,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,398.9931612,2433,162415.7031,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,390.0593906,379,405
933,LES,1,45,850,823,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,1310.270989,2356,159612.9531,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,387.2643464,377,399
1138,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,105.8863927,2314,87278.01563,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1130,LES,2,3,35,57,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,180.979353,2306,87426.82031,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,318.445939,309,330
1140,LES,2,9,47,77,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,LO,9,716.9509136,2294,82476.53906,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,316.2709276,309,329
1200,LES,3,6,204,174,Le Sueur,Lower Cobb,LS btwn gauges,BT,3,LO,4,1170.038524,2284,37557.99609,LeSueur River,32075,CD93,PUBLIC DITCH OPEN,BLUE EARTH,305.8279359,298,314
1380,MAP,2,64,818,819,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,488.7401638,2264,96694.64063,LeSueur River,32052,JD9,PUBLIC DITCH OPEN,BLUE EARTH-FARIBAULT,316.6433714,310,326
1170,LES,3,7,115,133,Le Sueur,Upper Le Sueur,LS AB UG,AB,3,LO,10,99.50994232,2220,66178.89063,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,306.0780201,298,320
1192,LES,3,7,228,219,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,1207.725282,2191,67522.36719,LeSueur River,32074,CD77,PUBLIC DITCH OPEN,BLUE EARTH,305.6315576,297,317
1064,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,1273.773005,2132,96994.8125,LeSueur River,32013,CD36,PUBLIC DITCH OPEN,WASECA,322.1388001,316,331
941,LES,1,45,847,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,543.1209173,2043,162811.8281,LeSueur River,32024,CD46,PUBLIC DITCH OPEN,FREEBORN,390.0593906,379,405
1078,LES,2,24,130,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,1150.848981,1933,111818.3516,LeSueur River,32004,CD38,PUBLIC DITCH OPEN,WASECA,344.5076372,337,359
1301,MAP,1,72,1046,1044,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,31.14098054,1927,109922.0469,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,320.8790937,316,336
