GeneID,MOsID,MOs,SedRed,Duck,Cost,sedbcr,duckbcr,SB574,HydroSB,Zone,watershed,coords_x1,coords_x2,ld0.0,ld0.1,ld0.2,ld0.3,ld0.4,ld0.5,ld0.6,ld0.7,ld0.8,ld0.9,ld1.0
8843,3399,WCMO,5.2681,4.7252,2582.5733,2.039864657,0.001829648,113,4,3,LES,164499.0481,2342529.815,0.001829648,0.205633149,0.40943665,0.613240151,0.817043652,1.020847153,1.224650654,1.428454155,1.632257656,1.836061157,2.039864657
8844,3400,WCMO,14.7093,7.9172,5145.2189,2.858828805,0.001538749,124,4,3,LES,164116.0504,2341987.561,0.001538749,0.287267755,0.57299676,0.858725766,1.144454771,1.430183777,1.715912783,2.001641788,2.287370794,2.5730998,2.858828805
8845,3401,WCMO,302.0143,35.5079,226899.7352,1.331047389,0.000156492,124,4,3,LES,163430.6137,2342089.635,0.000156492,0.133245581,0.266334671,0.399423761,0.53251285,0.66560194,0.79869103,0.931780119,1.064869209,1.197958299,1.331047389
8846,3402,WCMO,1.9892,2.8546,669.417,2.971540908,0.004264308,124,4,3,LES,164457.8274,2341512.368,0.004264308,0.300991968,0.597719628,0.894447288,1.191174948,1.487902608,1.784630268,2.081357928,2.378085588,2.674813248,2.971540908
8847,3403,WCMO,2.7691,3.3875,1306.2432,2.119896203,0.002593315,124,4,3,LES,163187.2531,2341193.072,0.002593315,0.214323604,0.426053893,0.637784181,0.84951447,1.061244759,1.272975048,1.484705337,1.696435625,1.908165914,2.119896203
8848,3404,WCMO,1.7914,2.7279,844.9877,2.12003086,0.003228331,124,4,3,LES,163082.4986,2340793.561,0.003228331,0.214908584,0.426588837,0.63826909,0.849949342,1.061629595,1.273309848,1.484990101,1.696670354,1.908350607,2.12003086
8849,3405,WCMO,7.9916,5.7562,3770.7145,2.119386127,0.001526554,124,4,3,LES,163413.4505,2340716.025,0.001526554,0.213312511,0.425098469,0.636884426,0.848670383,1.060456341,1.272242298,1.484028255,1.695814212,1.90760017,2.119386127
8850,3406,WCMO,173.609,26.8686,82505.1157,2.104221036,0.00032566,155,11,3,COB,163911.014,2340889.198,0.00032566,0.210715197,0.421104735,0.631494273,0.84188381,1.052273348,1.262662885,1.473052423,1.68344196,1.893831498,2.104221036
8851,3407,WCMO,37.4231,10.2722,11981.7508,3.12334154,0.00085732,155,11,3,COB,163390.9033,2340252.248,0.00085732,0.313105742,0.625354164,0.937602586,1.249851008,1.56209943,1.874347852,2.186596274,2.498844696,2.811093118,3.12334154
8852,3408,WCMO,12.8163,4.7489,7246.2986,1.76866849,0.000655355,125,18,2,LES,197078.0967,2342495.348,0.000655355,0.177456669,0.354257982,0.531059296,0.707860609,0.884661922,1.061463236,1.238264549,1.415065863,1.591867176,1.76866849
8853,3409,WCMO,56.4209,9.7907,27578.7626,2.045809699,0.000355009,150,18,2,LES,198015.8345,2342469.88,0.000355009,0.204900478,0.409445947,0.613991416,0.818536885,1.023082354,1.227627823,1.432173292,1.636718761,1.84126423,2.045809699
8854,3410,WCMO,31.6557,7.4761,25091.9517,1.261587794,0.000297948,125,18,2,LES,196759.2003,2342434.847,0.000297948,0.126426933,0.252555917,0.378684902,0.504813887,0.630942871,0.757071856,0.88320084,1.009329825,1.13545881,1.261587794
8855,3411,WCMO,17.8882,5.4981,4572.8589,3.911819803,0.001202333,150,18,2,LES,198466.4044,2342347.155,0.001202333,0.39226408,0.783325827,1.174387574,1.565449321,1.956511068,2.347572815,2.738634562,3.129696309,3.520758056,3.911819803
8856,3412,WCMO,4.4584,2.8076,1622.5331,2.747802187,0.001730381,125,18,2,LES,196433.0443,2342182.687,0.001730381,0.276337561,0.550944742,0.825551922,1.100159103,1.374766284,1.649373464,1.923980645,2.198587825,2.473195006,2.747802187
8857,3413,WCMO,68.4056,11.029,40514.0239,1.688442505,0.000272227,125,18,2,LES,196060.7608,2342368.142,0.000272227,0.169089255,0.337906282,0.50672331,0.675540338,0.844357366,1.013174394,1.181991421,1.350808449,1.519625477,1.688442505
8858,3414,WCMO,4.9302,2.9522,1794.2654,2.747754039,0.001645353,125,18,2,LES,196620.1798,2341796.991,0.001645353,0.276256222,0.55086709,0.825477959,1.100088827,1.374699696,1.649310565,1.923921433,2.198532302,2.47314317,2.747754039
8859,3415,WCMO,29.79,6.4752,6546.3228,4.550646357,0.000989135,154,18,2,LES,196760.0618,2341764.434,0.000989135,0.455954858,0.91092058,1.365886302,1.820852024,2.275817746,2.730783468,3.18574919,3.640714913,4.095680635,4.550646357
8860,3416,WCMO,27.8021,6.8812,5073.6513,5.479702557,0.001356262,150,18,2,LES,197827.351,2341695.505,0.001356262,0.549190891,1.097025521,1.64486015,2.19269478,2.740529409,3.288364039,3.836198668,4.384033298,4.931867927,5.479702557
8861,3417,WCMO,17.0363,5.6507,3443.2202,4.94778115,0.001641109,137,18,2,LES,198612.8955,2341689.068,0.001641109,0.496255113,0.990869117,1.485483121,1.980097125,2.474711129,2.969325133,3.463939138,3.958553142,4.453167146,4.94778115
8862,3418,WCMO,4.8428,2.6127,1061.2009,4.563509134,0.002462022,154,18,2,LES,196245.9032,2341542.322,0.002462022,0.458566733,0.914671444,1.370776156,1.826880867,2.282985578,2.739090289,3.195195,3.651299711,4.107404423,4.563509134
8863,3419,WCMO,4.0693,2.3877,891.6216,4.563931605,0.00267793,154,18,2,LES,197093.5203,2341328.986,0.00267793,0.458803297,0.914928665,1.371054032,1.8271794,2.283304767,2.739430135,3.195555502,3.65168087,4.107806238,4.563931605
8864,3420,WCMO,30.6252,6.5709,16855.2365,1.81695463,0.000389843,154,18,2,LES,196739.4781,2341251.856,0.000389843,0.182046322,0.363702801,0.545359279,0.727015758,0.908672237,1.090328715,1.271985194,1.453641673,1.635298151,1.81695463
8865,3421,WCMO,29.2112,7.046,17466.4848,1.67241436,0.000403401,150,18,2,LES,198248.3209,2341263.081,0.000403401,0.167604497,0.334805593,0.502006689,0.669207785,0.836408881,1.003609977,1.170811072,1.338012168,1.505213264,1.67241436
8866,3422,WCMO,5.5253,3.0575,2287.6962,2.415224539,0.001336497,150,18,2,LES,198586.3481,2341106.017,0.001336497,0.242725302,0.484114106,0.72550291,0.966891714,1.208280518,1.449669322,1.691058127,1.932446931,2.173835735,2.415224539
8867,3423,WCMO,9.2983,3.9728,3964.244,2.345541798,0.001002158,150,18,2,LES,198296.2113,2340956.186,0.001002158,0.235456122,0.469910086,0.70436405,0.938818014,1.173271978,1.407725942,1.642179906,1.87663387,2.111087834,2.345541798
8868,3424,WCMO,116.2908,14.1327,61339.1919,1.895864559,0.000230402,150,18,2,LES,197694.7043,2341056.939,0.000230402,0.189793818,0.379357234,0.568920649,0.758484065,0.948047481,1.137610896,1.327174312,1.516737728,1.706301143,1.895864559
8869,3425,WCMO,11.2659,4.3926,2053.7865,5.485428987,0.002138781,150,18,2,LES,197284.0963,2340766.217,0.002138781,0.550467802,1.098796822,1.647125843,2.195454863,2.743783884,3.292112905,3.840441925,4.388770946,4.937099966,5.485428987
8870,3426,WCMO,35.1379,7.772,18011.6573,1.950842136,0.000431498,150,18,2,LES,197036.0343,2340772.423,0.000431498,0.195472562,0.390513626,0.58555469,0.780595753,0.975636817,1.170677881,1.365718945,1.560760008,1.755801072,1.950842136
8871,3427,WCMO,7.8905,3.3449,1729.6534,4.56189662,0.001933856,154,18,2,LES,196022.2308,2340608.493,0.001933856,0.457930132,0.913926409,1.369922685,1.825918962,2.281915238,2.737911515,3.193907791,3.649904067,4.105900344,4.56189662
8872,3428,WCMO,30.2435,7.1703,10324.2596,2.929362605,0.00069451,150,18,2,LES,198381.7355,2340683.853,0.00069451,0.293561319,0.586428129,0.879294938,1.172161748,1.465028558,1.757895367,2.050762177,2.343628986,2.636495796,2.929362605
8873,3429,WCMO,28.3901,6.9779,10037.2806,2.828465312,0.000695198,150,18,2,LES,197394.3439,2340444.329,0.000695198,0.28347221,0.566249221,0.849026232,1.131803244,1.414580255,1.697357266,1.980134278,2.262911289,2.5456883,2.828465312
8874,3430,WCMO,9.3645,4.0014,2506.8721,3.735531621,0.001596172,150,18,2,LES,197695.615,2340272.555,0.001596172,0.374989717,0.748383262,1.121776807,1.495170352,1.868563897,2.241957442,2.615350987,2.988744531,3.362138076,3.735531621
8875,3431,WCMO,7.0771,3.4887,5520.9801,1.281855734,0.000631899,150,18,2,LES,196962.7316,2340302.948,0.000631899,0.128754282,0.256876666,0.384999049,0.513121433,0.641243816,0.7693662,0.897488584,1.025610967,1.153733351,1.281855734
8876,3432,WCMO,2.8004,3.3992,942.4502,2.971403688,0.003606769,124,4,3,LES,162786.9381,2343045.399,0.003606769,0.300386461,0.597166153,0.893945845,1.190725536,1.487505228,1.78428492,2.081064612,2.377844304,2.674623996,2.971403688
8877,3433,WCMO,7.3254,5.5159,3456.2816,2.11944536,0.001595906,124,4,3,LES,162521.9533,2342008.296,0.001595906,0.213380851,0.425165797,0.636950742,0.848735688,1.060520633,1.272305578,1.484090524,1.695875469,1.907660415,2.11944536
8878,3434,WCMO,21.1275,9.3646,9974.7531,2.11809754,0.00093883,124,4,3,LES,162868.1583,2341624.756,0.00093883,0.212654701,0.424370572,0.636086443,0.847802314,1.059518185,1.271234056,1.482949927,1.694665798,1.906381669,2.11809754
8879,3435,WCMO,4.9642,4.5552,1670.8033,2.971145676,0.002726353,124,4,3,LES,162234.4013,2340999.491,0.002726353,0.299568286,0.596410218,0.89325215,1.190094082,1.486936015,1.783777947,2.080619879,2.377461811,2.674303744,2.971145676
8880,3436,WCMO,4.0519,3.9143,1231.1528,3.291143065,0.003179378,140,11,3,COB,162243.2598,2340459.377,0.003179378,0.331975747,0.660772115,0.989568484,1.318364853,1.647161222,1.97595759,2.304753959,2.633550328,2.962346697,3.291143065
8881,3437,WCMO,2.3518,2.9811,714.5542,3.291282873,0.004171972,140,11,3,COB,162382.0558,2340349.248,0.004171972,0.332883062,0.661594152,0.990305242,1.319016332,1.647727422,1.976438512,2.305149602,2.633860692,2.962571783,3.291282873
8882,3438,WCMO,2.0459,2.7819,621.5981,3.291354977,0.0044754,140,11,3,COB,162289.3069,2340271.8,0.0044754,0.333163357,0.661851315,0.990539273,1.319227231,1.647915188,1.976603146,2.305291104,2.633979061,2.962667019,3.291354977
8883,3439,WCMO,150.8592,25.1641,92153.8221,1.637036821,0.000273066,124,4,3,LES,162663.8475,2340779.27,0.000273066,0.163949442,0.327625817,0.491302193,0.654978568,0.818654944,0.982331319,1.146007695,1.30968407,1.473360446,1.637036821
8884,3440,WCMO,14.2206,7.7035,6711.7419,2.11876443,0.001147765,140,11,3,COB,162887.1113,2340241.513,0.001147765,0.212909431,0.424671098,0.636432764,0.848194431,1.059956097,1.271717764,1.48347943,1.695241097,1.907002763,2.11876443
8885,3441,WCMO,1.8354,2.7712,865.7318,2.120056119,0.003200991,124,4,3,LES,161882.916,2341506.037,0.003200991,0.214886504,0.426572017,0.63825753,0.849943042,1.061628555,1.273314068,1.484999581,1.696685093,1.908370606,2.120056119
8886,3442,WCMO,3.4367,3.7985,1621.2267,2.119814582,0.002342979,124,4,3,LES,161541.7702,2341460.288,0.002342979,0.214090139,0.4258373,0.63758446,0.84933162,1.061078781,1.272825941,1.484573101,1.696320262,1.908067422,2.119814582
8887,3443,WCMO,23.0696,9.8401,10892.6226,2.11791052,0.000903373,124,4,3,LES,161719.6257,2341392.286,0.000903373,0.212604088,0.424304802,0.636005517,0.847706232,1.059406947,1.271107661,1.482808376,1.694509091,1.906209806,2.11791052
8888,3444,WCMO,82.1233,18.6324,61161.5369,1.342727867,0.000304642,147,8,3,MAP,161243.1877,2341380.402,0.000304642,0.134546965,0.268789287,0.40303161,0.537273932,0.671516255,0.805758577,0.9400009,1.074243222,1.208485545,1.342727867
8889,3445,WCMO,46.4317,13.9705,15657.3383,2.965491267,0.000892265,124,4,3,LES,161884.033,2340936.801,0.000892265,0.297352166,0.593812066,0.890271966,1.186731866,1.483191766,1.779651667,2.076111567,2.372571467,2.669031367,2.965491267
8890,3446,WCMO,16.5665,7.6373,4680.442,3.53951614,0.001631748,140,11,3,COB,162113.8502,2340406.083,0.001631748,0.355420187,0.709208626,1.062997065,1.416785504,1.770573944,2.124362383,2.478150822,2.831939261,3.185727701,3.53951614
8891,3447,WCMO,33.753,11.9313,20514.1493,1.645352167,0.000581613,140,11,3,COB,161423.4785,2340954.741,0.000581613,0.165058669,0.329535724,0.494012779,0.658489835,0.82296689,0.987443945,1.151921001,1.316398056,1.480875111,1.645352167
8892,3448,WCMO,183.8271,25.9608,53608.0824,3.429092998,0.00048427,140,11,3,COB,161315.9499,2340290.633,0.00048427,0.343345143,0.686206016,1.029066889,1.371927761,1.714788634,2.057649507,2.40051038,2.743371253,3.086232125,3.429092998
8893,3449,WCMO,14.1393,4.3742,1811.2763,7.806263462,0.002414982,152,9,2,LES,183006.6212,2340525.644,0.002414982,0.78279983,1.563184678,2.343569526,3.123954374,3.904339222,4.68472407,5.465108918,6.245493766,7.025878614,7.806263462
8894,3450,WCMO,6.2677,3.2118,1512.7696,4.143195368,0.002123126,133,18,2,LES,194368.3071,2342260.942,0.002123126,0.41623035,0.830337574,1.244444798,1.658552023,2.072659247,2.486766471,2.900873696,3.31498092,3.729088144,4.143195368
8895,3451,WCMO,37.3361,7.3035,8211.558,4.546774193,0.000889417,154,18,2,LES,194763.2142,2342070.453,0.000889417,0.455477895,0.910066372,1.36465485,1.819243328,2.273831805,2.728420283,3.18300876,3.637597238,4.092185716,4.546774193
8896,3452,WCMO,15.2877,4.6487,5341.5618,2.862028106,0.000870289,154,18,2,LES,195833.502,2341870.696,0.000870289,0.28698607,0.573101852,0.859217634,1.145333415,1.431449197,1.717564979,2.003680761,2.289796542,2.575912324,2.862028106
8897,3453,WCMO,6.4712,3.0274,965.7239,6.700880034,0.00313485,154,18,2,LES,195636.3054,2341570.373,0.00313485,0.672909369,1.342683887,2.012458406,2.682232924,3.352007442,4.021781961,4.691556479,5.361330997,6.031105516,6.700880034
8898,3470,WCMO,31.6961,8.8793,6904.2315,4.590822309,0.001286066,86,5,3,LES,171069.6266,2344548.59,0.001286066,0.460239691,0.919193315,1.378146939,1.837100564,2.296054188,2.755007812,3.213961437,3.672915061,4.131868685,4.590822309
8899,3471,WCMO,3.1787,3.1847,887.2628,3.582591313,0.003589354,112,5,3,LES,171174.8401,2343969.191,0.003589354,0.36148955,0.719389746,1.077289942,1.435190138,1.793090334,2.15099053,2.508890725,2.866790921,3.224691117,3.582591313
8900,3472,WCMO,4.1929,3.224,910.7631,4.603721868,0.003539889,112,5,3,LES,171379.2239,2343971.006,0.003539889,0.463558087,0.923576285,1.383594482,1.84361268,2.303630878,2.763649076,3.223667274,3.683685472,4.14370367,4.603721868
8901,3473,WCMO,61.075,14.2726,17797.6618,3.431630553,0.000801937,128,5,3,LES,171239.6313,2343568.605,0.000801937,0.343884798,0.68696766,1.030050522,1.373133383,1.716216245,2.059299106,2.402381968,2.74546483,3.088547691,3.431630553
8902,3474,WCMO,7.3066,4.9234,2121.8245,3.443545873,0.002320362,128,5,3,LES,171482.4094,2343416.448,0.002320362,0.346442913,0.690565464,1.034688015,1.378810566,1.722933117,2.067055668,2.411178219,2.755300771,3.099423322,3.443545873
8903,3475,WCMO,3.5102,3.4235,1019.0961,3.444424917,0.00335935,128,5,3,LES,170795.1842,2343268.593,0.00335935,0.347465906,0.691572463,1.03567902,1.379785577,1.723892133,2.06799869,2.412105247,2.756211804,3.100318361,3.444424917
8904,3476,WCMO,2.5901,2.9449,1104.316,2.345433735,0.002666719,128,5,3,LES,170492.7521,2343209.585,0.002666719,0.23694342,0.471220122,0.705496823,0.939773525,1.174050227,1.408326928,1.64260363,1.876880331,2.111157033,2.345433735
8905,3477,WCMO,2.1993,2.704,638.4613,3.444688034,0.004235182,128,5,3,LES,171252.2087,2343284.057,0.004235182,0.348280467,0.692325753,1.036371038,1.380416323,1.724461608,2.068506893,2.412552178,2.756597463,3.100642748,3.444688034
8906,3478,WCMO,2.1548,2.7148,949.0098,2.270577185,0.002860666,129,5,3,LES,171743.717,2343284.184,0.002860666,0.229632318,0.45640397,0.683175622,0.909947273,1.136718925,1.363490577,1.590262229,1.817033881,2.043805533,2.270577185
8907,3479,WCMO,15.0192,7.08,4363.7817,3.441785367,0.001622446,128,5,3,LES,171133.4674,2342890.208,0.001622446,0.345638738,0.68965503,1.033671322,1.377687614,1.721703906,2.065720199,2.409736491,2.753752783,3.097769075,3.441785367
8908,3480,WCMO,2.2068,2.7226,640.6269,3.444750759,0.0042499,128,5,3,LES,170341.8331,2342764.762,0.0042499,0.348299986,0.692350071,1.036400157,1.380450243,1.724500329,2.068550415,2.412600501,2.756650587,3.100700673,3.444750759
8909,3481,WCMO,37.8902,11.4127,11380.2426,3.32947208,0.001002852,129,5,3,LES,171550.3146,2342909.763,0.001002852,0.333849775,0.666696698,0.99954362,1.332390543,1.665237466,1.998084389,2.330931312,2.663778234,2.996625157,3.32947208
8910,3482,WCMO,3.8048,3.6131,1141.0412,3.334498351,0.003166494,129,5,3,LES,171668.3184,2342684.689,0.003166494,0.33629968,0.669432865,1.002566051,1.335699237,1.668832423,2.001965608,2.335098794,2.66823198,3.001365165,3.334498351
8911,3483,WCMO,5.4776,4.3383,1642.841,3.334224067,0.00264073,129,5,3,LES,171537.7699,2342645.43,0.00264073,0.335799064,0.668957398,1.002115731,1.335274065,1.668432399,2.001590732,2.334749066,2.667907399,3.001065733,3.334224067
8912,3484,WCMO,6.5903,4.7081,1913.7236,3.443705246,0.002460178,128,5,3,LES,170301.601,2342642.82,0.002460178,0.346584684,0.690709191,1.034833698,1.378958205,1.723082712,2.067207218,2.411331725,2.755456232,3.099580739,3.443705246
8913,3485,WCMO,2.545,2.9539,763.1885,3.334693853,0.003870472,129,5,3,LES,171812.9156,2342556.562,0.003870472,0.33695281,0.670035149,1.003117487,1.336199825,1.669282163,2.002364501,2.335446839,2.668529177,3.001611515,3.334693853
8914,3486,WCMO,5.9785,4.5248,1793.1217,3.334129524,0.00252342,129,5,3,LES,172096.3994,2342350.007,0.00252342,0.335684031,0.668844641,1.002005252,1.335165862,1.668326472,2.001487083,2.334647693,2.667808303,3.000968914,3.334129524
8915,3487,WCMO,4.3806,3.8434,1271.8863,3.444175788,0.003021811,128,5,3,LES,170232.7324,2342258.864,0.003021811,0.347137209,0.691252606,1.035368004,1.379483402,1.7235988,2.067714197,2.411829595,2.755944993,3.100060391,3.444175788
8916,3488,WCMO,51.1217,13.1093,14887.821,3.4337933,0.000880539,128,5,3,LES,170950.507,2342232.702,0.000880539,0.344171815,0.687463091,1.030754367,1.374045643,1.717336919,2.060628195,2.403919471,2.747210748,3.090502024,3.4337933
8917,3489,WCMO,4.0478,3.6978,1175.2403,3.444231788,0.00314642,128,5,3,LES,170235.2342,2341894.794,0.00314642,0.347254957,0.691363494,1.035472031,1.379580567,1.723689104,2.067797641,2.411906178,2.756014715,3.100123251,3.444231788
8918,3490,WCMO,7.5697,5.0616,2198.2847,3.443457528,0.002302523,128,5,3,LES,170280.5389,2341509.752,0.002302523,0.346418023,0.690533524,1.034649024,1.378764525,1.722880026,2.066995526,2.411111027,2.755226527,3.099342028,3.443457528
8919,3491,WCMO,14.5029,7.0128,4213.6382,3.44189494,0.00166431,128,5,3,LES,170287.6862,2341228.908,0.00166431,0.345687373,0.689710436,1.033733499,1.377756562,1.721779625,2.065802688,2.409825751,2.753848814,3.097871877,3.44189494
8920,3492,WCMO,527.7103,42.4015,155933.4012,3.384203102,0.000271921,128,5,3,LES,171487.7969,2341582.633,0.000271921,0.338665039,0.677058157,1.015451275,1.353844393,1.692237511,2.030630629,2.369023747,2.707416865,3.045809984,3.384203102
8921,3493,WCMO,9.0707,5.5514,2634.4248,3.443142503,0.002107253,128,5,3,LES,170258.5615,2340750.287,0.002107253,0.346210778,0.690314303,1.034417828,1.378521353,1.722624878,2.066728403,2.410831928,2.754935453,3.099038978,3.443142503
8922,3494,WCMO,28.2938,9.7859,8227.7499,3.438825966,0.001189377,128,5,3,LES,170652.968,2340959.048,0.001189377,0.344953036,0.688716695,1.032480354,1.376244013,1.720007672,2.063771331,2.40753499,2.751298648,3.095062307,3.438825966
8923,3495,WCMO,3.1944,3.2899,927.4104,3.44442978,0.003547405,128,5,3,LES,170621.1186,2340278.143,0.003547405,0.347635642,0.69172388,1.035812117,1.379900355,1.723988592,2.06807683,2.412165067,2.756253305,3.100341542,3.44442978
8924,3496,WCMO,21.483,8.5083,6244.4557,3.440331877,0.001362537,128,5,3,LES,171289.8526,2340368.491,0.001362537,0.345259471,0.689156405,1.033053339,1.376950273,1.720847207,2.064744141,2.408641075,2.752538009,3.096434943,3.440331877
8925,3497,WCMO,21.2839,8.7757,6706.5876,3.173581152,0.001308519,131,5,3,LES,172497.0151,2340232.321,0.001308519,0.318535783,0.635763046,0.952990309,1.270217572,1.587444836,1.904672099,2.221899362,2.539126625,2.856353889,3.173581152
8926,3498,WCMO,18.2039,7.8581,5290.1911,3.441066619,0.001485409,128,5,3,LES,170717.7432,2340002.491,0.001485409,0.34544353,0.689401651,1.033359772,1.377317893,1.721276014,2.065234135,2.409192256,2.753150377,3.097108498,3.441066619
8927,3499,WCMO,3.1675,3.2697,919.5881,3.444476935,0.003555614,128,5,3,LES,171104.9891,2340008.858,0.003555614,0.347647746,0.691739878,1.03583201,1.379924142,1.724016274,2.068108406,2.412200538,2.756292671,3.100384803,3.444476935
8928,3500,WCMO,15.7653,7.267,4580.7766,3.441621667,0.001586412,128,5,3,LES,172074.0909,2340098.833,0.001586412,0.345589938,0.689593463,1.033596989,1.377600514,1.72160404,2.065607565,2.409611091,2.753614616,3.097618142,3.441621667
8929,3501,WCMO,2.4737,2.996,779.338,3.174104176,0.003844288,131,5,3,LES,172226.214,2339996.54,0.003844288,0.320870277,0.637896266,0.954922255,1.271948243,1.588974232,1.906000221,2.223026209,2.540052198,2.857078187,3.174104176
8930,3502,WCMO,0.1686,3.538,1362.9605,0.12370131,0.00259582,74,2,3,LES,155878.7849,2344746.994,0.00259582,0.014706369,0.026816918,0.038927467,0.051038016,0.063148565,0.075259114,0.087369663,0.099480212,0.111590761,0.12370131
8931,3503,WCMO,0.4012,5.4569,3254.1238,0.123289716,0.001676918,74,2,3,LES,156578.4036,2344771.146,0.001676918,0.013838198,0.025999478,0.038160758,0.050322038,0.062483317,0.074644597,0.086805877,0.098967157,0.111128436,0.123289716
8932,3504,WCMO,0.5885,6.6344,4787.8704,0.122914772,0.001385668,74,2,3,LES,156118.4898,2344191.962,0.001385668,0.013538579,0.025691489,0.037844399,0.04999731,0.06215022,0.074303131,0.086456041,0.098608951,0.110761862,0.122914772
8933,3505,WCMO,0.334,3.3296,870.1495,0.383842087,0.003826469,103,3,3,LES,157968.1253,2344010.814,0.003826469,0.041828031,0.079829593,0.117831154,0.155832716,0.193834278,0.23183584,0.269837402,0.307838963,0.345840525,0.383842087
8934,3506,WCMO,2.3375,10.256,8183.8313,0.285624167,0.001253203,108,3,3,LES,156833.0992,2343773.067,0.001253203,0.029690299,0.058127396,0.086564492,0.115001589,0.143438685,0.171875781,0.200312878,0.228749974,0.257187071,0.285624167
8935,3507,WCMO,0.4545,3.8932,1184.9359,0.383565052,0.003285579,103,3,3,LES,157549.7042,2343723.156,0.003285579,0.041313526,0.079341473,0.117369421,0.155397368,0.193425315,0.231453263,0.26948121,0.307509157,0.345537105,0.383565052
8936,3508,WCMO,1.0869,6.9588,3761.9194,0.288921661,0.0018498,108,3,3,LES,156675.048,2343567.185,0.0018498,0.030556986,0.059264172,0.087971358,0.116678544,0.14538573,0.174092917,0.202800103,0.231507289,0.260214475,0.288921661
8937,3509,WCMO,2.1151,2.9025,665.7952,3.176802717,0.004359449,115,4,3,LES,158951.309,2343513.699,0.004359449,0.321603775,0.638848102,0.956092429,1.273336756,1.590581083,1.907825409,2.225069736,2.542314063,2.85955839,3.176802717
8938,3510,WCMO,0.2477,3.3031,850.6763,0.291180088,0.003882911,108,3,3,LES,157322.6796,2343393.407,0.003882911,0.032612628,0.061342346,0.090072064,0.118801782,0.147531499,0.176261217,0.204990935,0.233720653,0.26245037,0.291180088
8939,3511,WCMO,2.7444,14.5983,16474.696,0.16658274,0.000886104,108,3,3,LES,155900.6886,2343620.819,0.000886104,0.017455768,0.034025431,0.050595095,0.067164759,0.083734422,0.100304086,0.116873749,0.133443413,0.150013076,0.16658274
8940,3512,WCMO,0.2573,3.3798,884.0216,0.291056237,0.00382321,108,3,3,LES,156259.8951,2343269.703,0.00382321,0.032546512,0.061269815,0.089993118,0.118716421,0.147439723,0.176163026,0.204886329,0.233609631,0.262332934,0.291056237
8941,3513,WCMO,1.5344,7.1462,4029.9813,0.380746184,0.001773259,103,3,3,LES,158866.3668,2343317.408,0.001773259,0.039670551,0.077567844,0.115465136,0.153362429,0.191259721,0.229157014,0.267054306,0.304951599,0.342848891,0.380746184
8942,3514,WCMO,0.253,2.8883,658.6181,0.384137636,0.004385394,103,3,3,LES,158962.0579,2343086.147,0.004385394,0.042360618,0.080335843,0.118311067,0.156286291,0.194261515,0.232236739,0.270211964,0.308187188,0.346162412,0.384137636
8943,3515,WCMO,1.0913,6.0205,2857.5036,0.38190678,0.002106909,103,3,3,LES,158800.6674,2343047.064,0.002106909,0.040086896,0.078066883,0.11604687,0.154026858,0.192006845,0.229986832,0.267966819,0.305946806,0.343926793,0.38190678
8944,3516,WCMO,4.3193,4.1509,1359.9044,3.176179149,0.003052347,115,4,3,LES,159054.4141,2342765.221,0.003052347,0.320365027,0.637677707,0.954990388,1.272303068,1.589615748,1.906928428,2.224241108,2.541553789,2.858866469,3.176179149
8945,3517,WCMO,2.1833,2.7039,578.9399,3.771203194,0.004670433,147,8,3,MAP,159859.8095,2341971.465,0.004670433,0.381323709,0.757976985,1.134630261,1.511283537,1.887936813,2.26459009,2.641243366,3.017896642,3.394549918,3.771203194
8946,3518,WCMO,16.0558,7.087,3953.3642,4.061300499,0.00179265,147,8,3,MAP,159404.1984,2341399.686,0.00179265,0.407743435,0.81369422,1.219645005,1.62559579,2.031546575,2.43749736,2.843448145,3.24939893,3.655349715,4.061300499
8947,3519,WCMO,2.3938,2.8335,889.7383,2.690454036,0.003184644,147,8,3,MAP,160063.7794,2341226.808,0.003184644,0.271911583,0.540638523,0.809365462,1.078092401,1.34681934,1.615546279,1.884273218,2.153000157,2.421727097,2.690454036
8948,3520,WCMO,12.7426,6.6628,3496.3868,3.644505236,0.001905624,146,13,3,COB,160051.2309,2340470.547,0.001905624,0.366165586,0.730425547,1.094685508,1.458945469,1.82320543,2.187465391,2.551725353,2.915985314,3.280245275,3.644505236
8949,3533,WCMO,108.13,20.5689,52833.5007,2.046618122,0.000389315,127,4,3,LES,168839.8704,2342138.598,0.000389315,0.205012196,0.409635077,0.614257958,0.818880838,1.023503719,1.2281266,1.43274948,1.637372361,1.841995242,2.046618122
8950,3534,WCMO,68.7052,15.4143,20116.7848,3.415317144,0.000766241,143,4,3,LES,168803.8237,2341340.895,0.000766241,0.342221331,0.683676421,1.025131512,1.366586602,1.708041692,2.049496782,2.390951873,2.732406963,3.073862053,3.415317144
8951,3535,WCMO,2.8021,3.3111,926.6103,3.024032865,0.003573347,143,4,3,LES,168797.1399,2340629.672,0.003573347,0.305619299,0.60766525,0.909711202,1.211757154,1.513803106,1.815849058,2.117895009,2.419940961,2.721986913,3.024032865
8952,3536,WCMO,40.5095,7.5009,5207.2796,7.779397903,0.001440464,152,9,2,LES,180481.3851,2339860.064,0.001440464,0.779236208,1.557031952,2.334827696,3.11262344,3.890419184,4.668214927,5.446010671,6.223806415,7.001602159,7.779397903
