GeneID,MOs,MOsID,SED_B,SED_BCR_x,Duck_BCR_x,FID_1,Subbasin,SED_BCR_y,Duck_BCR_y,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed,Subbasin.1,800001,800002,800003,800004,800005,800006,800007,800008
13153,WCMO,13286,15.64,5.767899574,0.002097317,17831,28,5.77,0,1,180845.2449,2314756.771,451,28,1,MAP,0,1,1,1,1,1,1,1,1
13154,WCMO,13287,6.393,0.979506962,0.000522005,17832,28,0.98,0,1,181026.034,2314723.915,440,27,1,COB,0,1,1,1,1,1,1,1,1
13155,WCMO,13288,15.291,1.725635374,0.00062735,17833,28,1.73,0,1,181455.7913,2314731.419,474,27,1,COB,0,1,1,1,1,1,1,1,1
13156,WCMO,13289,7.624,1.232030399,0.000605673,17834,28,1.23,0,1,181913.5658,2314720.491,474,27,1,COB,0,1,1,1,1,1,1,1,1
13157,WCMO,13301,26.343,1.313984414,0.000375845,17835,28,1.31,0,1,178942.4562,2315978.257,440,27,1,COB,0,1,1,1,1,1,1,1,1
13158,WCMO,13302,6.08,0.944826925,0.000513905,17836,28,0.94,0,1,180367.3287,2315456.73,440,27,1,COB,0,1,1,1,1,1,1,1,1
13159,WCMO,13303,64.368,1.446658188,0.000266664,17837,28,1.45,0,1,178944.1459,2315101.143,451,28,1,MAP,0,1,1,1,1,1,1,1,1
13160,WCMO,13304,9.343,1.269678626,0.000577423,17838,28,1.27,0,1,180196.0386,2314722.627,474,27,1,COB,0,1,1,1,1,1,1,1,1
13161,WCMO,13305,4.317,0.682863681,0.000493997,11933,24,0.68,0,1,197418.7271,2316174.051,442,20,1,COB,0,1,1,1,1,1,1,1,1
13162,WCMO,13306,4.729,0.733382277,0.000506653,11934,24,0.73,0,1,197607.4099,2315973.684,442,20,1,COB,0,1,1,1,1,1,1,1,1
13163,WCMO,13307,35.955,1.051790141,0.000263394,11935,24,1.05,0,1,197947.9656,2315882.881,442,20,1,COB,0,1,1,1,1,1,1,1,1
13164,WCMO,13308,203.281,2.79548505,0.000296833,11936,24,2.8,0,1,196829.4374,2315850.746,442,20,1,COB,0,1,1,1,1,1,1,1,1
13165,WCMO,13309,6.159,0.970568713,0.000591103,11937,24,0.97,0,1,196754.4382,2314760.142,442,20,1,COB,0,1,1,1,1,1,1,1,1
13166,WCMO,13310,34.212,2.740556707,0.000709171,11938,24,2.74,0,1,196546.6677,2314967.993,442,20,1,COB,0,1,1,1,1,1,1,1,1
13167,WCMO,13311,80.921,1.927675886,0.000323022,11939,24,1.93,0,1,197681.1979,2314875.643,442,20,1,COB,0,1,1,1,1,1,1,1,1
13168,WCMO,13324,14.736,1.724706586,0.000651213,17839,28,1.72,0,1,177047.6209,2315906.764,449,27,1,COB,0,1,1,1,1,1,1,1,1
13169,WCMO,13325,15.675,1.783362068,0.000655663,17840,28,1.78,0,1,176750.3429,2315749.12,449,27,1,COB,0,1,1,1,1,1,1,1,1
13170,WCMO,13326,156.927,2.013521505,0.000241093,17841,28,2.01,0,1,176351.2236,2315958.55,449,27,1,COB,0,1,1,1,1,1,1,1,1
13171,WCMO,13327,168.149,2.79844676,0.000322485,17842,28,2.8,0,1,176986.7776,2315215.483,449,27,1,COB,0,1,1,1,1,1,1,1,1
13172,WCMO,13328,13.181,1.613011586,0.000640261,17843,28,1.61,0,1,178413.7448,2316114.559,435,28,1,MAP,0,1,1,1,1,1,1,1,1
13173,WCMO,13329,4.802,0.807694934,0.000482229,17844,28,0.81,0,1,177595.9359,2315893.52,449,27,1,COB,0,1,1,1,1,1,1,1,1
13174,WCMO,13330,29.59,2.380430241,0.000646714,17845,28,2.38,0,1,177525.6456,2316010.664,449,27,1,COB,0,1,1,1,1,1,1,1,1
13175,WCMO,13331,5.44,0.89002163,0.000507836,17846,28,0.89,0,1,178274.3937,2315395.718,451,28,1,MAP,0,1,1,1,1,1,1,1,1
13176,WCMO,13332,5.544,6.820320717,0.003877643,17847,28,6.82,0,1,177703.5902,2315073.657,449,27,1,COB,0,1,1,1,1,1,1,1,1
13177,WCMO,13333,21.175,5.676608886,0.001806596,17848,28,5.68,0,1,178122.1625,2315147.773,449,27,1,COB,0,1,1,1,1,1,1,1,1
13178,WCMO,13334,52.626,2.899472342,0.000590462,17849,28,2.9,0,1,177343.9149,2315420.953,449,27,1,COB,0,1,1,1,1,1,1,1,1
13179,WCMO,13335,4.5,0.767091829,0.000469119,17850,28,0.77,0,1,177559.4449,2314625.594,449,27,1,COB,0,1,1,1,1,1,1,1,1
13180,WCMO,13336,6.444,1.077049846,0.00057797,17851,28,1.08,0,1,178498.587,2314656.146,469,28,1,MAP,0,1,1,1,1,1,1,1,1
13181,WCMO,13337,34.367,1.6234846,0.00041056,17852,28,1.62,0,1,178179.9149,2314663.839,449,27,1,COB,0,1,1,1,1,1,1,1,1
13182,WCMO,13338,55.375,3.094814382,0.000507522,16058,27,3.09,0,1,196080.2293,2316566.845,454,24,1,LES,0,1,1,1,1,1,1,1,1
13183,WCMO,13339,7.506,1.227337746,0.000558565,16059,27,1.23,0,1,196233.0524,2315950.411,454,24,1,LES,0,1,1,1,1,1,1,1,1
13184,WCMO,13340,6.933,6.728037078,0.003190796,16060,27,6.73,0,1,195915.1851,2315848.748,454,24,1,LES,0,1,1,1,1,1,1,1,1
13185,WCMO,13341,5.92,6.72830491,0.003450529,16061,27,6.73,0,1,196196.2183,2315638.579,454,24,1,LES,0,1,1,1,1,1,1,1,1
13186,WCMO,13342,4.892,0.854185535,0.000482968,16062,27,0.85,0,1,195699.5808,2315614.601,454,24,1,LES,0,1,1,1,1,1,1,1,1
13187,WCMO,13343,9.788,1.390446378,0.000554161,16063,27,1.39,0,1,196414.555,2315623.197,454,24,1,LES,0,1,1,1,1,1,1,1,1
13188,WCMO,13344,4.429,0.78274753,0.000464276,16064,27,0.78,0,1,196183.8952,2315372.591,454,24,1,LES,0,1,1,1,1,1,1,1,1
13189,WCMO,13345,15.676,0.904525843,0.000285795,16065,27,0.9,0,1,195861.0294,2315085.647,454,24,1,LES,0,1,1,1,1,1,1,1,1
13190,WCMO,13346,33.904,3.435366543,0.000724078,16066,27,3.44,0,1,196302.8352,2315127.14,454,24,1,LES,0,1,1,1,1,1,1,1,1
13191,WCMO,13374,6.437,1.07585685,0.000540018,16067,27,1.08,0,1,193826.5667,2316948.188,437,20,1,COB,0,1,1,1,1,1,1,1,1
13192,WCMO,13375,50.426,2.275989936,0.000391413,16068,27,2.28,0,1,195160.3637,2317040.711,454,24,1,LES,0,1,1,1,1,1,1,1,1
13193,WCMO,13376,113.963,3.073886203,0.000363672,16069,27,3.07,0,1,193453.5566,2317090.365,437,20,1,COB,0,1,1,1,1,1,1,1,1
13194,WCMO,13377,5.397,0.926643234,0.000508048,16070,27,0.93,0,1,193907.9113,2316716.054,437,20,1,COB,0,1,1,1,1,1,1,1,1
13195,WCMO,13378,5.197,0.900317822,0.000494941,16071,27,0.9,0,1,194646.9566,2316694.107,454,24,1,LES,0,1,1,1,1,1,1,1,1
13196,WCMO,13379,4.145,0.735847583,0.000461214,16072,27,0.74,0,1,193539.8169,2316507.5,437,20,1,COB,0,1,1,1,1,1,1,1,1
13197,WCMO,13380,4.251,0.754825128,0.000459003,16073,27,0.75,0,1,194605.5612,2316532.109,454,24,1,LES,0,1,1,1,1,1,1,1,1
13198,WCMO,13381,4.47,0.789137374,0.000469069,16074,27,0.79,0,1,193993.7404,2316450.198,454,24,1,LES,0,1,1,1,1,1,1,1,1
13199,WCMO,13382,4.569,0.80453002,0.000472787,16075,27,0.8,0,1,194145.2413,2316274.447,454,24,1,LES,0,1,1,1,1,1,1,1,1
13200,WCMO,13383,4.445,0.785242459,0.000467612,16076,27,0.79,0,1,194497.158,2315953.518,454,24,1,LES,0,1,1,1,1,1,1,1,1
13201,WCMO,13384,6.588,6.727941176,0.003278186,16077,27,6.73,0,1,195401.4978,2316161.745,454,24,1,LES,0,1,1,1,1,1,1,1,1
13202,WCMO,13385,10.196,1.564848433,0.000615595,16078,27,1.56,0,1,194396.331,2315890.947,454,24,1,LES,0,1,1,1,1,1,1,1,1
13203,WCMO,13386,13.544,1.12740069,0.000384318,16079,27,1.13,0,1,194752.8905,2315890.792,454,24,1,LES,0,1,1,1,1,1,1,1,1
13204,WCMO,13387,88.908,3.187467989,0.00042007,16080,27,3.19,0,1,194036.6993,2315922.144,454,24,1,LES,0,1,1,1,1,1,1,1,1
13205,WCMO,13388,5.409,0.500650642,0.00027166,16081,27,0.5,0,1,193283.0676,2315810.767,454,24,1,LES,0,1,1,1,1,1,1,1,1
13206,WCMO,13389,5.896,1.0033434,0.000518519,16082,27,1,0,1,194783.8075,2315710.153,454,24,1,LES,0,1,1,1,1,1,1,1,1
13207,WCMO,13390,155.916,4.132163287,0.000413174,16083,27,4.13,0,1,193642.097,2315661.814,454,24,1,LES,0,1,1,1,1,1,1,1,1
13208,WCMO,13391,34.017,3.440956496,0.000729219,16084,27,3.44,0,1,194350.0145,2315462.115,454,24,1,LES,0,1,1,1,1,1,1,1,1
13209,WCMO,13392,4.933,0.860437943,0.000489262,16085,27,0.86,0,1,193352.3719,2315192.658,454,24,1,LES,0,1,1,1,1,1,1,1,1
13210,WCMO,13393,8.861,0.782968695,0.000331531,16086,27,0.78,0,1,193876.1395,2315158.123,454,24,1,LES,0,1,1,1,1,1,1,1,1
13211,WCMO,13394,5.507,0.946467607,0.00050924,16087,27,0.95,0,1,193508.6845,2315036.737,454,24,1,LES,0,1,1,1,1,1,1,1,1
13212,WCMO,13395,7.049,1.165563991,0.000554424,16088,27,1.17,0,1,193488.4004,2314883.901,454,24,1,LES,0,1,1,1,1,1,1,1,1
13213,WCMO,13396,7.462,0.461897224,0.000218197,16089,27,0.46,0,1,193336.5543,2314702.701,468,27,1,COB,0,1,1,1,1,1,1,1,1
13214,WCMO,13397,4.516,0.7962995,0.000470621,16090,27,0.8,0,1,194959.3555,2314662.257,454,24,1,LES,0,1,1,1,1,1,1,1,1
13215,WCMO,13398,23.616,0.837392616,0.000254558,17853,28,0.84,0,1,175831.817,2315952.386,449,27,1,COB,0,1,1,1,1,1,1,1,1
13216,WCMO,13399,10.981,1.323694947,0.000573308,17854,28,1.32,0,1,176478.5216,2314594.39,449,27,1,COB,0,1,1,1,1,1,1,1,1
13217,WCMO,13400,9.622,1.462906532,0.00067079,17855,28,1.46,0,1,176768.2261,2314581.312,469,28,1,MAP,0,1,1,1,1,1,1,1,1
13218,WCMO,13401,34.818,5.546615112,0.001407124,17856,28,5.55,0,1,175861.9352,2314779.199,449,27,1,COB,0,1,1,1,1,1,1,1,1
13219,WCMO,13402,20.306,1.498376071,0.000489964,17857,28,1.5,0,1,175380.5608,2315983.457,428,25,2,MAP,0,1,1,1,1,1,1,1,1
13220,WCMO,13403,68.022,3.953671218,0.000716836,17858,28,3.95,0,1,175006.5362,2315817.005,428,25,2,MAP,0,1,1,1,1,1,1,1,1
13221,WCMO,13404,4.7,0.832141777,0.000504243,17859,28,0.83,0,1,174905.7827,2315073.469,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13222,WCMO,13405,44.033,2.735863622,0.000506687,16091,27,2.74,0,1,190651.382,2316717.201,441,27,1,COB,0,1,1,1,1,1,1,1,1
13223,WCMO,13406,10.38,1.603331222,0.000618008,16092,27,1.6,0,1,191477.681,2316268.892,441,27,1,COB,0,1,1,1,1,1,1,1,1
13224,WCMO,13407,21.209,2.646838115,0.000717713,16093,27,2.65,0,1,190396.9733,2315795.569,441,27,1,COB,0,1,1,1,1,1,1,1,1
13225,WCMO,13408,4.101,0.734662509,0.000449647,16094,27,0.73,0,1,192205.8789,2315655.785,441,27,1,COB,0,1,1,1,1,1,1,1,1
13226,WCMO,13409,4.601,0.430925322,0.000255689,16095,27,0.43,0,1,190131.8812,2315574.16,471,27,1,COB,0,1,1,1,1,1,1,1,1
13227,WCMO,13410,9.552,0.84111873,0.00033761,16096,27,0.84,0,1,192023.098,2315572.007,441,27,1,COB,0,1,1,1,1,1,1,1,1
13228,WCMO,13411,4.378,0.411052332,0.000248059,16097,27,0.41,0,1,193188.6024,2315612.675,454,24,1,LES,0,1,1,1,1,1,1,1,1
13229,WCMO,13412,15.806,6.793662801,0.002173577,16098,27,6.79,0,1,190391.1239,2315484.81,471,27,1,COB,0,1,1,1,1,1,1,1,1
13230,WCMO,13413,19.281,1.513550956,0.000429864,16099,27,1.51,0,1,190835.8386,2315560.014,441,27,1,COB,0,1,1,1,1,1,1,1,1
13231,WCMO,13414,4.6,0.431800775,0.00025082,16100,27,0.43,0,1,191131.4802,2315299.442,441,27,1,COB,0,1,1,1,1,1,1,1,1
13232,WCMO,13415,4.184,0.740843832,0.000468871,16101,27,0.74,0,1,192274.7069,2315329.215,468,27,1,COB,0,1,1,1,1,1,1,1,1
13233,WCMO,13416,4.789,0.448414664,0.000256464,16102,27,0.45,0,1,190116.1253,2315098.162,441,27,1,COB,0,1,1,1,1,1,1,1,1
13234,WCMO,13417,12.245,1.817038404,0.000645052,16103,27,1.82,0,1,191950.8266,2315068.865,441,27,1,COB,0,1,1,1,1,1,1,1,1
13235,WCMO,13418,36.183,3.544413858,0.000733118,16104,27,3.54,0,1,193162.7459,2315157.53,454,24,1,LES,0,1,1,1,1,1,1,1,1
13236,WCMO,13419,3.912,0.697878659,0.000455798,16105,27,0.7,0,1,192902.4818,2315009.13,468,27,1,COB,0,1,1,1,1,1,1,1,1
13237,WCMO,13420,10.112,1.55492561,0.000618772,16106,27,1.55,0,1,193032.3199,2315014.873,454,24,1,LES,0,1,1,1,1,1,1,1,1
13238,WCMO,13421,118.719,3.593783634,0.000422679,16107,27,3.59,0,1,192497.6159,2315281.144,468,27,1,COB,0,1,1,1,1,1,1,1,1
13239,WCMO,13422,20.015,2.55185174,0.000711561,16108,27,2.55,0,1,191064.9323,2314884.974,441,27,1,COB,0,1,1,1,1,1,1,1,1
13240,WCMO,13423,13.73,1.148955706,0.000387281,16109,27,1.15,0,1,190800.651,2314764.821,441,27,1,COB,0,1,1,1,1,1,1,1,1
13241,WCMO,13424,6.017,1.02779224,0.000522693,16110,27,1.03,0,1,191114.0422,2314611.992,441,27,1,COB,0,1,1,1,1,1,1,1,1
13242,WCMO,13425,5.989,1.02371991,0.000519637,16111,27,1.02,0,1,192174.195,2314529.942,441,27,1,COB,0,1,1,1,1,1,1,1,1
13243,WCMO,13426,3.709,0.60450131,0.000470367,11940,24,0.6,0,1,198617.6359,2314937.946,442,20,1,COB,0,1,1,1,1,1,1,1,1
13244,WCMO,13427,3.296,0.572695392,0.000480953,11941,24,0.57,0,1,200220.1419,2314980.827,461,24,1,LES,0,1,1,1,1,1,1,1,1
13245,WCMO,13428,9.174,0.758044368,0.000383567,11942,24,0.76,0,1,198977.4068,2314950.093,461,24,1,LES,0,1,1,1,1,1,1,1,1
13246,WCMO,13429,15.503,1.143893088,0.000443376,11943,24,1.14,0,1,200024.0229,2314899.351,461,24,1,LES,0,1,1,1,1,1,1,1,1
13247,WCMO,13430,3.282,0.305244116,0.000257346,11944,24,0.31,0,1,199965.2835,2314663.215,461,24,1,LES,0,1,1,1,1,1,1,1,1
13248,WCMO,13431,3.549,0.610519409,0.000495778,11945,24,0.61,0,1,199579.286,2314595.319,461,24,1,LES,0,1,1,1,1,1,1,1,1
13249,WCMO,13432,90.59,2.531640334,0.000407287,11946,24,2.53,0,1,199431.8311,2314814.975,461,24,1,LES,0,1,1,1,1,1,1,1,1
13250,WCMO,13433,122.14,1.787200467,0.000243439,11947,24,1.79,0,1,198296.9504,2314623.54,442,20,1,COB,0,1,1,1,1,1,1,1,1
13251,WCMO,13434,9.621,4.576041916,0.002214536,11948,24,4.58,0,1,198585.4577,2314294.214,442,20,1,COB,0,1,1,1,1,1,1,1,1
13252,WCMO,13435,2.917,0.494987089,0.000434238,11949,24,0.49,0,1,199005.2969,2314264.098,442,20,1,COB,0,1,1,1,1,1,1,1,1
13253,WCMO,13436,4.584,0.417136749,0.000274724,20608,30,0.42,0,1,163724.1475,2315778.256,450,28,2,MAP,0,1,1,1,1,1,1,1,1
13254,WCMO,13437,7.162,1.1706595,0.000637472,17860,28,1.17,0,1,164427.3973,2315694.822,417,28,2,MAP,0,1,1,1,1,1,1,1,1
13255,WCMO,13438,8.514,1.320246855,0.000689431,20609,30,1.32,0,1,164078.754,2315419.468,450,28,2,MAP,0,1,1,1,1,1,1,1,1
13256,WCMO,13439,6.213,0.368490695,0.000214819,20610,30,0.37,0,1,162109.8013,2315308.229,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13257,WCMO,13440,21.186,2.423269703,0.000816564,17861,28,2.42,0,1,164386.8239,2315360.838,417,28,2,MAP,0,1,1,1,1,1,1,1,1
13258,WCMO,13441,21.035,1.994629719,0.000683778,20611,30,1.99,0,1,162200.1291,2314386.597,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13259,WCMO,13442,12.544,1.534942706,0.000669824,20612,30,1.53,0,1,160713.7567,2315698.417,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13260,WCMO,13443,4.609,0.816554314,0.000534685,20613,30,0.82,0,1,159859.248,2315308.803,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13261,WCMO,13444,7.474,6.312206781,0.00345761,20614,30,6.31,0,1,159764.3181,2315050.217,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13262,WCMO,13445,19.764,1.93945189,0.000685442,20615,30,1.94,0,1,161638.9017,2315119.578,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13263,WCMO,13446,6.878,1.043817574,0.000591567,20616,30,1.04,0,1,159800.2787,2314711.139,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13264,WCMO,13447,21.096,1.997148743,0.00068626,20617,30,2,0,1,161251.0546,2314750.203,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13265,WCMO,13448,4.746,0.791799586,0.000510182,20618,30,0.79,0,1,161732.2183,2314593.803,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13266,WCMO,13449,16.43,1.774619826,0.000686194,20619,30,1.77,0,1,160916.321,2314561.658,453,29,2,MAP,0,1,1,1,1,1,1,1,1
13267,WCMO,13450,6.751,1.120237621,0.000599363,17862,28,1.12,0,1,172760.9778,2315826.388,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13268,WCMO,13451,30.249,1.643781662,0.000449188,17863,28,1.64,0,1,172549.44,2315831.531,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13269,WCMO,13452,6.19,6.661121113,0.003665231,17864,28,6.66,0,1,174813.8159,2315757.703,428,25,2,MAP,0,1,1,1,1,1,1,1,1
13270,WCMO,13453,6.709,1.017190042,0.000543239,17865,28,1.02,0,1,173800.515,2315616.09,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13271,WCMO,13454,50.56,1.747330966,0.000365433,17866,28,1.75,0,1,174210.2862,2315480.401,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13272,WCMO,13455,5.804,0.99183259,0.000563588,17867,28,0.99,0,1,172497.6113,2315369.313,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13273,WCMO,13456,5.385,6.954147823,0.004053681,17868,28,6.95,0,1,172994.2445,2315112.456,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13274,WCMO,13457,6.255,0.521507581,0.000287058,17869,28,0.52,0,1,173453.8789,2315045.054,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13275,WCMO,13458,18.649,1.856105217,0.0006332,17870,28,1.86,0,1,174526.3996,2315024.861,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13276,WCMO,13459,8.189,1.297606092,0.000646822,17871,28,1.3,0,1,173420.9319,2314595.569,455,28,2,MAP,0,1,1,1,1,1,1,1,1
13277,WCMO,13460,28.388,2.187359669,0.000621195,17872,28,2.19,0,1,172973.7445,2314540.213,455,28,2,MAP,0,1,1,1,1,1,1,1,1
13278,WCMO,13461,4.989,0.873469939,0.000524537,17873,28,0.87,0,1,174544.6988,2314097.363,455,28,2,MAP,0,1,1,1,1,1,1,1,1
13279,WCMO,13486,6.506,0.554363259,0.000287747,13975,26,0.55,0,1,211516.0675,2316072.885,432,26,1,LES,0,1,1,1,1,1,1,1,1
13280,WCMO,13487,17.218,1.17970623,0.000377454,13976,26,1.18,0,1,210822.614,2315989.072,432,26,1,LES,0,1,1,1,1,1,1,1,1
13281,WCMO,13488,17.96,1.338340236,0.000420281,13977,26,1.34,0,1,210202.9385,2315975.832,432,26,1,LES,0,1,1,1,1,1,1,1,1
13282,WCMO,13489,27.241,1.793678096,0.000455514,13978,26,1.79,0,1,211326.4976,2315974.392,432,26,1,LES,0,1,1,1,1,1,1,1,1
13283,WCMO,13490,3.512,0.619566773,0.000438742,13979,26,0.62,0,1,211022.1888,2315699.036,432,26,1,LES,0,1,1,1,1,1,1,1,1
13284,WCMO,13491,169.358,2.159918197,0.000222256,13980,26,2.16,0,1,209346.0013,2315744.947,464,26,1,LES,0,1,1,1,1,1,1,1,1
13285,WCMO,13492,17.447,5.252119497,0.001677355,13981,26,5.25,0,1,209940.6888,2315245.838,432,26,1,LES,0,1,1,1,1,1,1,1,1
13286,WCMO,13493,9.217,0.739261914,0.00032636,13982,26,0.74,0,1,209257.9426,2315125.103,464,26,1,LES,0,1,1,1,1,1,1,1,1
13287,WCMO,13494,3.162,0.298190122,0.00022435,13983,26,0.3,0,1,209708.4494,2315025.358,464,26,1,LES,0,1,1,1,1,1,1,1,1
13288,WCMO,13495,3.22,0.573467102,0.000427785,13984,26,0.57,0,1,209612.9046,2314894.651,464,26,1,LES,0,1,1,1,1,1,1,1,1
13289,WCMO,13496,213.498,3.84171863,0.000351012,13985,26,3.84,0,1,209885.3847,2314593.515,464,26,1,LES,0,1,1,1,1,1,1,1,1
13290,WCMO,13497,4.454,0.4104827,0.000259524,13986,26,0.41,0,1,210751.4452,2314270.115,464,26,1,LES,0,1,1,1,1,1,1,1,1
13291,WCMO,13498,3.886,0.361748831,0.000245293,13987,26,0.36,0,1,210407.6292,2314008.457,464,26,1,LES,0,1,1,1,1,1,1,1,1
13292,WCMO,13499,4.736,0.434313878,0.000266678,13988,26,0.43,0,1,210599.5568,2313832.816,464,26,1,LES,0,1,1,1,1,1,1,1,1
13293,WCMO,13500,5.841,0.525473169,0.00029139,13989,26,0.53,0,1,208840.1466,2316007.138,464,26,1,LES,0,1,1,1,1,1,1,1,1
13294,WCMO,13501,24.607,2.536489808,0.000685276,13990,26,2.54,0,1,208974.3805,2315796.141,464,26,1,LES,0,1,1,1,1,1,1,1,1
13295,WCMO,13502,58.236,1.870823126,0.000330211,13991,26,1.87,0,1,207938.9219,2315470.559,492,26,1,LES,0,1,1,1,1,1,1,1,1
13296,WCMO,13503,8.154,5.23540376,0.002462322,13992,26,5.24,0,1,208732.8979,2315231.309,464,26,1,LES,0,1,1,1,1,1,1,1,1
13297,WCMO,13504,4.394,0.405376731,0.000259703,13993,26,0.41,0,1,208670.53,2315273.004,464,26,1,LES,0,1,1,1,1,1,1,1,1
13298,WCMO,13505,4.137,0.714493704,0.000472357,13994,26,0.71,0,1,208657.6378,2314690.497,464,26,1,LES,0,1,1,1,1,1,1,1,1
13299,WCMO,13506,190.065,2.533990152,0.000245886,13995,26,2.53,0,1,207823.585,2314721.973,492,26,1,LES,0,1,1,1,1,1,1,1,1
13300,WCMO,13507,5.641,0.509230054,0.000288151,13996,26,0.51,0,1,208963.2727,2314351.078,464,26,1,LES,0,1,1,1,1,1,1,1,1
13301,WCMO,13508,53.763,5.33918996,0.000971944,13997,26,5.34,0,1,208252.1131,2314324.542,492,26,1,LES,0,1,1,1,1,1,1,1,1
13302,WCMO,13509,13.099,1.757881513,0.000649929,13998,26,1.76,0,1,207785.4172,2313843.11,492,26,1,LES,0,1,1,1,1,1,1,1,1
13303,WCMO,13510,18.408,1.369061312,0.000425563,13999,26,1.37,0,1,208625.2149,2313770.226,492,26,1,LES,0,1,1,1,1,1,1,1,1
13304,WCMO,13583,5.789,0.914540033,0.000521646,17874,28,0.91,0,1,171446.045,2315919.166,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13305,WCMO,13584,10.935,6.038480611,0.002666098,17875,28,6.04,0,1,171192.2397,2315921.552,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13306,WCMO,13585,5.847,0.933137737,0.000529528,17876,28,0.93,0,1,171108.8013,2315562.605,456,28,2,MAP,0,1,1,1,1,1,1,1,1
13307,WCMO,13586,51.545,2.805983994,0.000587545,17877,28,2.81,0,1,171030.6921,2315205.811,456,28,2,MAP,0,1,1,1,1,1,1,1,1
13308,WCMO,13587,251.298,4.532331862,0.000434985,17878,28,4.53,0,1,172206.0872,2315472.457,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13309,WCMO,13588,12.129,6.049575697,0.002544223,17879,28,6.05,0,1,170716.9993,2314674.404,456,28,2,MAP,0,1,1,1,1,1,1,1,1
13310,WCMO,13589,170.232,1.62015277,0.000188719,17880,28,1.62,0,1,172063.5712,2314793.479,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13311,WCMO,13590,7.284,1.077221425,0.000561681,17881,28,1.08,0,1,172389.6858,2314477.409,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13312,WCMO,13591,9.72,1.478484401,0.000684331,17882,28,1.48,0,1,172164.8169,2314364.306,448,28,2,MAP,0,1,1,1,1,1,1,1,1
13313,WCMO,13592,5.866,0.935416253,0.000533088,17883,28,0.94,0,1,170539.9629,2313683.834,456,28,2,MAP,0,1,1,1,1,1,1,1,1
13314,WCMO,13623,3.509,0.622984709,0.000437456,14000,26,0.62,0,1,206314.0862,2315983.976,485,24,1,LES,0,1,1,1,1,1,1,1,1
13315,WCMO,13624,4.899,5.343743762,0.003223262,14001,26,5.34,0,1,207300.616,2315997.205,492,26,1,LES,0,1,1,1,1,1,1,1,1
13316,WCMO,13625,11.392,0.773670693,0.000344729,11950,24,0.77,0,1,203475.9384,2315897.021,436,24,1,LES,0,1,1,1,1,1,1,1,1
13317,WCMO,13626,6.618,0.588868674,0.000305913,14002,26,0.59,0,1,207057.4828,2315976.61,492,26,1,LES,0,1,1,1,1,1,1,1,1
13318,WCMO,13627,62.803,1.385532222,0.000264893,11951,24,1.39,0,1,202276.2314,2315792.241,446,24,1,LES,0,1,1,1,1,1,1,1,1
13319,WCMO,13628,56.692,1.060968146,0.000209622,11952,24,1.06,0,1,204136.8536,2315824.514,424,24,1,LES,0,1,1,1,1,1,1,1,1
13320,WCMO,13629,3.556,0.627678245,0.000443929,14003,26,0.63,0,1,207548.4515,2315806.509,492,26,1,LES,0,1,1,1,1,1,1,1,1
13321,WCMO,13630,20.732,0.754591911,0.000250596,11953,24,0.75,0,1,202738.4487,2315709.178,446,24,1,LES,0,1,1,1,1,1,1,1,1
13322,WCMO,13631,4.331,0.745377703,0.00047879,14004,26,0.75,0,1,207094.9137,2315638.94,492,26,1,LES,0,1,1,1,1,1,1,1,1
13323,WCMO,13632,3.8,0.577390717,0.000447782,11954,24,0.58,0,1,202896.8288,2315417.875,446,24,1,LES,0,1,1,1,1,1,1,1,1
13324,WCMO,13633,7.239,5.546199945,0.00270836,14005,26,5.55,0,1,206876.975,2315544.58,485,24,1,LES,0,1,1,1,1,1,1,1,1
13325,WCMO,13634,24.922,1.719223522,0.000456813,14006,26,1.72,0,1,204651.7577,2315501.992,485,24,1,LES,0,1,1,1,1,1,1,1,1
13326,WCMO,13635,11.822,0.666838331,0.00029354,11955,24,0.67,0,1,202729.5635,2315196.442,446,24,1,LES,0,1,1,1,1,1,1,1,1
13327,WCMO,13636,30.514,0.916390852,0.000250045,11956,24,0.92,0,1,203229.6149,2315348.942,436,24,1,LES,0,1,1,1,1,1,1,1,1
