"MOs","MOsID","Subbasin","SED_BCR","Duck_BCR","Zone","coords_x1","coords_x2","coords.x1","coords.x2","coords.x3","SED_BCR_DIST"
"WCMO",8437,"20",0.570253691,0.000460596,2,182220.397600386,2328767.71295268,182220.397600386,2328767.71295268,0,0.167125000000046
"WCMO",14761,"30",0.569936188,0.000322601,1,160310.389168085,2313303.61015029,160310.389168085,2313303.61015029,0,0.317502999999997
"WCMO",17526,"30",0.569375418,0.000330356,1,174067.008974132,2304296.34311223,174067.008974132,2304296.34311223,0,0.560769999999988
"WCMO",6395,"17",0.569297075,0.000331529,2,182767.88608648,2333002.7849303,182767.88608648,2333002.7849303,0,0.0783429999999807
"WCMO",9866,"20",0.569021219,0.000351272,2,172661.344678666,2324547.20901113,172661.344678666,2324547.20901113,0,0.275856000000019
"WCMO",11956,"26",0.56878452,0.000186422,1,212914.388889377,2319925.47574203,212914.388889377,2319925.47574203,0,0.236699000000007
"WCMO",13930,"28",0.568698572,0.000288703,1,185201.6747179,2313171.37368017,185201.674717901,2313171.37368017,0,0.0859480000000579
"WCMO",6311,"17",0.568590173,0.000456182,2,189968.011857512,2334460.45975733,189968.011857512,2334460.45975733,0,0.108398999999926
"WCMO",6317,"17",0.568500907,0.000459085,2,188951.337134598,2332705.78653216,188951.337134598,2332705.78653216,0,0.0892660000000323
"WCMO",9436,"24",0.568216399,0.000468704,1,196248.718513495,2326823.87069889,196248.718513495,2326823.87069889,0,0.284508000000017
"WCMO",789,"4",0.568152787,0.000424403,3,162665.997347146,2350061.43623117,162665.997347146,2350061.43623117,0,0.0636119999999352
"WCMO",511,"9",0.567832914,0.000316549,2,184099.713439839,2353690.2043829,184099.713439839,2353690.20438291,0,0.319873000000026
"WCMO",6871,"17",0.567292104,0.000450788,2,193557.403646617,2332291.50577061,193557.403646617,2332291.50577061,0,0.540810000000058
"WCMO",8199,"24",0.5671972,0.000470575,1,197753.893908828,2328472.88080836,197753.893908828,2328472.88080836,0,0.0949040000000068
"WCMO",10871,"20",0.56669303,0.000458498,2,192416.815298433,2323186.07836902,192416.815298433,2323186.07836902,0,0.504169999999915
"WCMO",5032,"17",0.566504279,0.00046184,2,182070.50618641,2337334.65083602,182070.50618641,2337334.65083602,0,0.188751000000043
"WCMO",7780,"20",0.566494315,0.000472691,2,174116.044318607,2329415.06594266,174116.044318607,2329415.06594266,0,0.00996399999997344
"WCMO",9026,"27",0.566149844,0.00028555,1,182863.269842694,2327266.62820678,182863.269842694,2327266.62820678,0,0.344471000000013
"WCMO",191,"1",0.566139345,0.000376497,3,172618.075149718,2355404.02990182,172618.075149718,2355404.02990182,0,0.0104990000000527
"WCMO",10839,"20",0.565908367,0.000453081,2,194810.805763075,2323766.62913869,194810.805763075,2323766.62913869,0,0.230977999999937
"WCMO",9892,"26",0.565906876,0.000295888,1,209554.893807493,2323867.70391439,209554.893807493,2323867.70391439,0,0.00149100000002012
"WCMO",8526,"20",0.564899792,0.000483718,2,175531.964299893,2329178.78888534,175531.964299892,2329178.78888534,0,1.00708400000005
"WCMO",4880,"13",0.564693738,0.000423145,3,159021.994429142,2336736.22843276,159021.994429142,2336736.22843276,0,0.206053999999956
"WCMO",5422,"18",0.564369617,0.000264906,1,192820.180876298,2336250.41290304,192820.180876298,2336250.41290304,0,0.324121000000011
"WCMO",313,"1",0.564267852,0.000208274,3,176580.308017525,2353953.3046446,176580.308017525,2353953.3046446,0,0.101765000000031
"WCMO",5226,"15",0.564142242,0.000552924,3,169810.287467692,2336315.12748527,169810.287467692,2336315.12748527,0,0.125609999999998
"WCMO",2284,"18",0.563957128,0.000307052,1,175794.447017975,2343712.31191145,175794.447017975,2343712.31191146,0,0.185113999999986
"WCMO",3682,"15",0.563818001,0.000490679,3,180189.732521503,2339430.54210771,180189.732521503,2339430.54210771,0,0.139126999999961
"WCMO",8785,"24",0.563815881,0.000458867,1,199316.277987149,2328324.92228501,199316.277987149,2328324.92228501,0,0.00211999999999435
"WCMO",13042,"24",0.56378671,0.000478095,1,199408.331638214,2316196.92467071,199408.331638214,2316196.92467071,0,0.0291709999999945
"WCMO",1006,"9",0.563429351,8.57e-05,2,189867.911051741,2349840.45518919,189867.911051741,2349840.45518919,0,0.357359000000002
"WCMO",15819,"28",0.563212937,0.000300281,1,179666.577066556,2308283.88124302,179666.577066556,2308283.88124302,0,0.216414000000054
"WCMO",9724,"27",0.562624714,0.000287285,1,181272.580182883,2325910.90421963,181272.580182883,2325910.90421963,0,0.588222999999943
"WCMO",8312,"17",0.561538363,0.00032022,2,192363.822133962,2330041.88641042,192363.822133962,2330041.88641042,0,1.08635099999999
"WCMO",4247,"18",0.561499487,0.000284921,1,188440.969039387,2338275.89537495,188440.969039387,2338275.89537495,0,0.0388760000000765
"WCMO",11624,"24",0.561337919,0.000270879,1,201928.047555211,2319332.80320682,201928.047555211,2319332.80320682,0,0.161568000000001
"WCMO",3371,"9",0.561051514,0.000330752,2,182887.150670013,2340953.41763813,182887.150670013,2340953.41763813,0,0.28640499999999
"WCMO",12161,"27",0.560882651,0.000291177,1,185591.236195279,2318120.46177189,185591.236195279,2318120.46177189,0,0.168862999999964
"WCMO",1001,"9",0.560798349,0.000453176,2,189112.694639078,2350465.58632642,189112.694639078,2350465.58632642,0,0.0843019999999806
"WCMO",8929,"20",0.560785527,0.000317884,2,187488.834526225,2326248.74014119,187488.834526225,2326248.74014119,0,0.0128220000000789
"WCMO",8320,"17",0.560753481,0.000321254,2,192459.004445798,2327973.92680736,192459.004445799,2327973.92680736,0,0.0320459999999523
"WCMO",2983,"4",0.560735126,0.000595668,3,165101.142597821,2343338.76210809,165101.142597821,2343338.76210809,0,0.0183550000000254
"WCMO",13931,"28",0.560317234,0.000287152,1,184647.986891712,2313153.76409485,184647.986891712,2313153.76409485,0,0.417891999999975
"WCMO",710,"9",0.560208905,0.000485802,2,184863.750213363,2350406.32090429,184863.750213363,2350406.32090429,0,0.108329000000018
"WCMO",7018,"20",0.560199451,0.000453343,2,182457.533171304,2331241.72533026,182457.533171304,2331241.72533026,0,0.00945399999996432
"WCMO",668,"9",0.560187129,0.000497639,2,183168.022474371,2351825.88024428,183168.022474371,2351825.88024428,0,0.012322000000009
"WCMO",12306,"24",0.560003948,0.000330004,1,202930.936130415,2319256.5931584,202930.936130415,2319256.5931584,0,0.183181000000032
"WCMO",6618,"27",0.559969756,0.000495775,1,165598.12305818,2335053.33347632,165598.12305818,2335053.33347632,0,0.0341919999999885
"WCMO",10270,"25",0.559514804,0.000349169,2,156813.462842909,2324064.15721874,156813.462842909,2324064.15721874,0,0.454952000000008
"WCMO",160,"9",0.559397855,8.48e-05,2,186837.695625098,2356819.00654216,186837.695625098,2356819.00654216,0,0.116948999999922
"WCMO",10562,"24",0.559288048,0.000464199,1,197246.030135968,2322116.09776486,197246.030135968,2322116.09776486,0,0.109807000000073
"WCMO",241,"1",0.559083732,0.00029443,3,173492.793822489,2354805.10018265,173492.793822489,2354805.10018264,0,0.204315999999927
"WCMO",14656,"30",0.559047725,0.000516674,1,165221.712888547,2312867.8089287,165221.712888547,2312867.8089287,0,0.0360070000000601
"WCMO",1301,"9",0.558928088,0.000488802,2,180081.819264994,2348183.36116301,180081.819264994,2348183.36116301,0,0.11963699999995
"WCMO",7207,"27",0.55871676,0.00031991,1,172312.671330435,2330907.06976766,172312.671330435,2330907.06976766,0,0.211328000000011
"WCMO",400,"9",0.558478251,0.000420846,2,192717.424028241,2353728.14393792,192717.424028241,2353728.14393792,0,0.238508999999998
"WCMO",260,"1",0.558353315,0.000522397,3,169691.281230533,2354750.85599578,169691.281230533,2354750.85599578,0,0.124936000000075
"WCMO",12617,"24",0.558269144,0.000470112,1,196957.678281681,2317724.36063494,196957.678281681,2317724.36063494,0,0.0841709999999107
"WCMO",4199,"18",0.558079322,0.000256472,1,191614.77775696,2341696.10921628,191614.77775696,2341696.10921628,0,0.189822000000062
"WCMO",8197,"24",0.558077199,0.000467682,1,197350.037411681,2328928.1928789,197350.037411681,2328928.1928789,0,0.00212300000002053
"WCMO",230,"1",0.558061387,0.000127626,3,176536.578133343,2354873.43757104,176536.578133343,2354873.43757104,0,0.0158120000000039
"WCMO",11485,"25",0.557916341,0.000546831,2,166956.633870422,2323202.40140223,166956.633870422,2323202.40140223,0,0.145045999999982
"WCMO",8036,"26",0.557404627,0.000418411,1,204144.667545687,2329745.37408241,204144.667545687,2329745.37408241,0,0.511713999999941
"WCMO",17884,"30",0.557375847,0.000318476,1,175827.091717445,2302568.81753289,175827.091717445,2302568.81753289,0,0.0287800000000615
"WCMO",16491,"28",0.557264721,0.000295119,1,180671.580440215,2307029.27891356,180671.580440215,2307029.27891355,0,0.111125999999961
"WCMO",8611,"25",0.557258767,0.000410706,2,157204.899244045,2327099.88295665,157204.899244045,2327099.88295665,0,0.00595400000003021
"WCMO",9363,"24",0.557161685,0.000462109,1,197995.311097757,2326197.0025805,197995.311097757,2326197.0025805,0,0.0970820000000261
"WCMO",2971,"18",0.557124549,0.000292643,1,198845.496560398,2341446.39185144,198845.496560398,2341446.39185144,0,0.0371359999999932
"WCMO",14690,"27",0.557055955,0.000277072,1,198510.684750196,2312483.3293122,198510.684750195,2312483.3293122,0,0.0685939999999219
"WCMO",1470,"5",0.556832844,0.000507085,3,171164.671453604,2347514.49932759,171164.671453604,2347514.49932759,0,0.223111000000054
"WCMO",14047,"24",0.55678715,0.000479088,1,199891.005045725,2313743.39575631,199891.005045725,2313743.39575631,0,0.045693999999985
"WCMO",499,"9",0.556105536,0.000447047,2,184547.843749405,2355574.73533222,184547.843749405,2355574.73533222,0,0.681613999999997
"WCMO",6739,"26",0.555617198,0.000231119,1,211655.426878031,2331790.45150833,211655.426878031,2331790.45150833,0,0.488338000000033
"WCMO",18063,"30",0.555475873,0.000253218,1,173151.804887163,2303067.82446005,173151.804887163,2303067.82446005,0,0.14132499999997
"WCMO",12915,"24",0.555373822,0.000474117,1,200822.275695032,2315863.83712295,200822.275695032,2315863.83712295,0,0.102051000000047
"WCMO",12397,"24",0.55523411,0.00047868,1,196651.231886461,2319729.04143337,196651.231886461,2319729.04143337,0,0.139711999999959
"WCMO",17588,"29",0.555135529,0.000312171,2,161894.185956943,2303642.71973199,161894.185956943,2303642.719732,0,0.098581000000042
"WCMO",9072,"27",0.554955671,0.000270814,1,180506.971096344,2327219.69338003,180506.971096344,2327219.69338003,0,0.179857999999977
"WCMO",11350,"27",0.554643244,0.000294883,1,186033.299840248,2321189.87963934,186033.299840248,2321189.87963934,0,0.312427000000004
"WCMO",17035,"30",0.554642512,0.000317137,1,174779.733065131,2307960.39255395,174779.733065131,2307960.39255395,0,0.000731999999947774
"WCMO",14394,"27",0.554617836,0.000291981,1,192396.3602098,2314195.78506402,192396.3602098,2314195.78506402,0,0.0246760000000013
"WCMO",13486,"26",0.554363259,0.000287747,1,211516.067516851,2316072.88510432,211516.067516851,2316072.88510432,0,0.254576999999978
"WCMO",4351,"15",0.554298202,0.000477322,3,172933.057666807,2338642.90138107,172933.057666807,2338642.90138107,0,0.065057000000035
"WCMO",4594,"19",0.554120483,0.000307937,3,155794.887218784,2339863.19919762,155794.887218784,2339863.19919762,0,0.177718999999965
"WCMO",8763,"24",0.553820147,0.000454754,1,199492.509269572,2328610.86894111,199492.509269572,2328610.86894111,0,0.300336000000012
"WCMO",6046,"15",0.55373787,0.000517054,3,172235.67427147,2335132.50288547,172235.67427147,2335132.50288547,0,0.082277000000075
"WCMO",10638,"27",0.553681493,0.000462972,1,188182.244303173,2322355.35628283,188182.244303173,2322355.35628283,0,0.0563769999999408
"WCMO",7403,"18",0.553637004,0.000416703,1,204378.709821844,2332573.09732419,204378.709821844,2332573.09732419,0,0.0444889999999809
"WCMO",99,"9",0.55319741,4.85e-05,2,181510.050661182,2357852.32523331,181510.050661182,2357852.32523331,0,0.439594000000043
"WCMO",13264,"27",0.55315065,0.000289741,1,183336.576816772,2316394.19479261,183336.576816772,2316394.19479262,0,0.0467600000000346
"WCMO",11567,"24",0.552559448,0.000467618,1,195713.694738741,2320657.21394981,195713.694738741,2320657.21394981,0,0.591201999999957
"WCMO",15433,"30",0.552499223,0.000517823,1,162535.896845613,2310205.32180292,162535.896845613,2310205.32180293,0,0.0602250000000248
"WCMO",17063,"30",0.552113142,0.000267596,1,172119.054625832,2306409.62061582,172119.054625832,2306409.62061582,0,0.386081000000038
"WCMO",6461,"20",0.551986425,0.000438402,2,179951.566128004,2332480.4385921,179951.566128004,2332480.4385921,0,0.126716999999998
"WCMO",12752,"30",0.551983098,0.000508075,1,161145.506218604,2317302.31046917,161145.506218604,2317302.31046917,0,0.0033269999999419
"WCMO",17041,"28",0.551902021,0.000306303,1,175604.474732029,2306739.75306427,175604.474732029,2306739.75306427,0,0.0810770000000405
"WCMO",9459,"25",0.551550075,0.000406531,2,161622.674092002,2326832.32077684,161622.674092002,2326832.32077684,0,0.351945999999992
"WCMO",8493,"20",0.551524764,0.000477312,2,177316.931602302,2328545.84548759,177316.931602301,2328545.84548759,0,0.0253110000000278
"WCMO",2261,"18",0.551375852,0.000398892,1,196642.189958015,2343462.92863123,196642.189958015,2343462.92863123,0,0.14891199999989
"WCMO",13260,"27",0.551373301,0.000289605,1,183041.118277654,2316540.60301179,183041.118277654,2316540.60301179,0,0.00255100000001729
"WCMO",11298,"30",0.551310496,0.000311176,1,158466.082729658,2320540.3254034,158466.082729658,2320540.3254034,0,0.0628049999999991
"WCMO",12321,"24",0.551172153,0.000295061,1,205059.926971526,2317712.81445885,205059.926971526,2317712.81445885,0,0.138343000000041
"WCMO",981,"1",0.551099665,0.000169133,3,176918.187725777,2349386.30411985,176918.187725777,2349386.30411985,0,0.0724880000000372
"WCMO",11509,"25",0.551063574,0.000544634,2,167288.763586679,2320311.1711562,167288.763586679,2320311.1711562,0,0.0360910000000159
"WCMO",8368,"17",0.550883067,0.00045415,2,189731.983200917,2329223.37759182,189731.983200918,2329223.37759182,0,0.180506999999941
"WCMO",8181,"18",0.55081933,0.000434087,1,197103.937324721,2330034.30520365,197103.937324721,2330034.30520365,0,0.0637369999999526
"WCMO",4359,"17",0.550815846,0.000453739,2,180602.45642131,2338060.11110952,180602.45642131,2338060.11110952,0,0.00348400000005356
"WCMO",46,"1",0.550714831,0.000549205,3,167020.28194006,2358827.86721004,167020.281940059,2358827.86721004,0,0.101015000000038
"WCMO",1768,"5",0.550652533,0.000359839,3,169475.02982695,2347345.48998634,169475.02982695,2347345.48998634,0,0.0622979999999052
"WCMO",14627,"28",0.550478242,0.000306482,1,174407.776623252,2311421.17147882,174407.776623252,2311421.17147882,0,0.174291000000104
"WCMO",9458,"25",0.550424789,0.000406539,2,161340.88013868,2326902.91990608,161340.88013868,2326902.91990608,0,0.0534529999999256
"WCMO",5199,"15",0.550319664,0.000364821,3,171850.994920403,2336465.82145356,171850.994920403,2336465.82145356,0,0.105125000000039
"WCMO",16322,"30",0.549892275,0.000321438,1,167919.011982358,2308881.9833735,167919.011982358,2308881.9833735,0,0.427388999999945
"WCMO",15784,"28",0.549879727,0.000297301,1,182754.640522738,2309354.98627378,182754.640522738,2309354.98627378,0,0.0125480000000566
"WCMO",10293,"25",0.549708363,0.000514628,2,160109.547449465,2324676.7075225,160109.547449465,2324676.7075225,0,0.171363999999952
"WCMO",6610,"18",0.549240632,0.00042201,1,199374.868222965,2332326.88980565,199374.868222965,2332326.88980565,0,0.467731000000082
"WCMO",4204,"18",0.549164116,0.000259928,1,192123.980115875,2340948.10102997,192123.980115875,2340948.10102997,0,0.0765159999999154
"WCMO",133,"9",0.549016963,0.000304135,2,178885.976319765,2357412.29871855,178885.976319764,2357412.29871855,0,0.147153000000011
"WCMO",8920,"20",0.548660033,0.000452257,2,189786.99315179,2327298.22680612,189786.99315179,2327298.22680612,0,0.356930000000033
"WCMO",11139,"24",0.548659466,0.000461734,1,202815.444516085,2320455.16686257,202815.444516085,2320455.16686257,0,0.000566999999951356
"WCMO",14953,"24",0.548402118,0.000335397,1,201202.917912404,2312873.40041034,201202.917912404,2312873.40041034,0,0.257347999999991
"WCMO",595,"9",0.54834696,0.000431757,2,182292.774862521,2355203.3283997,182292.774862521,2355203.3283997,0,0.0551579999999996
"WCMO",13198,"23",0.547847479,0.000289005,2,151519.285990821,2316668.29097437,151519.285990821,2316668.29097437,0,0.499481000000079
"WCMO",11115,"25",0.547775367,0.000521975,2,169327.132937128,2322546.3859328,169327.132937128,2322546.3859328,0,0.0721120000000131
"WCMO",14463,"28",0.547588489,0.000286271,1,187393.013401289,2312426.04124676,187393.013401289,2312426.04124676,0,0.186877999999946
"WCMO",558,"4",0.547559278,0.000559177,3,163927.602704034,2351817.29686653,163927.602704034,2351817.29686653,0,0.0292109999999735
"WCMO",14683,"30",0.547523493,0.000322278,1,163150.297397573,2312104.18581662,163150.297397573,2312104.18581662,0,0.0357850000000104
"WCMO",8351,"20",0.547239028,0.000449378,2,190761.42483997,2327908.49826011,190761.42483997,2327908.49826011,0,0.284465000000012
"WCMO",5746,"18",0.547115155,0.000452816,1,186168.658876993,2337066.57274417,186168.658876993,2337066.57274417,0,0.123873000000052
"WCMO",17060,"30",0.547031573,0.000323802,1,172777.375199626,2307100.54567644,172777.375199627,2307100.54567644,0,0.0835819999999154
"WCMO",1428,"18",0.546810334,0.000169745,1,197054.155323851,2348182.35616715,197054.155323851,2348182.35616715,0,0.22123900000004
"WCMO",15222,"28",0.546683327,0.000293336,1,183991.061762625,2310444.21026294,183991.061762625,2310444.21026294,0,0.127007000000012
"WCMO",15438,"29",0.546537163,0.000330047,2,162611.029578752,2310028.40020869,162611.029578752,2310028.40020869,0,0.146164000000004
"WCMO",13155,"27",0.546268935,0.000289212,1,185261.726571638,2316483.31276814,185261.726571639,2316483.31276814,0,0.268228000000037
"WCMO",4692,"17",0.546112723,0.000450411,2,177297.713924163,2336397.15798041,177297.713924163,2336397.15798041,0,0.156211999999933
"WCMO",15234,"29",0.546081927,0.000329998,2,149824.890525593,2310619.34098349,149824.890525593,2310619.34098349,0,0.0307959999999996
"WCMO",367,"9",0.545971594,0.000475563,2,180532.894943946,2353219.31189371,180532.894943946,2353219.31189371,0,0.110333000000074
"WCMO",3205,"18",0.545680566,0.000300869,1,189418.22453705,2341656.41217584,189418.22453705,2341656.41217584,0,0.291027999999915
"WCMO",17053,"30",0.545593257,0.000316615,1,170922.016720755,2307870.32049071,170922.016720756,2307870.32049071,0,0.0873089999999799
"WCMO",4878,"13",0.545499461,0.000592218,3,158058.142701356,2336785.23748317,158058.142701356,2336785.23748317,0,0.0937960000000349
"WCMO",4428,"18",0.54484173,0.000367577,1,208787.619795106,2337283.17670263,208787.619795106,2337283.17670263,0,0.657730999999995
"WCMO",8217,"17",0.544760179,0.000445131,2,194099.897423618,2329311.68226539,194099.897423618,2329311.68226539,0,0.0815510000000685
"WCMO",5940,"19",0.544393402,0.000491029,3,161620.816944392,2333641.30234325,161620.816944392,2333641.30234325,0,0.366776999999985
"WCMO",7201,"20",0.544300798,0.000334507,2,172740.806027104,2331816.16272223,172740.806027104,2331816.16272223,0,0.0926039999999961
"WCMO",2947,"10",0.544227484,0.000363941,3,173892.858059867,2343049.03562484,173892.858059867,2343049.03562484,0,0.073313999999991
"WCMO",6238,"17",0.544162614,0.000440029,2,194283.30074288,2333609.59600332,194283.30074288,2333609.59600332,0,0.0648699999999947
"WCMO",9464,"25",0.544155089,0.000509175,2,160716.354689114,2324802.70012505,160716.354689114,2324802.70012505,0,0.00752500000000822
"WCMO",10928,"27",0.543772044,0.000286152,1,189601.258436446,2321273.18970869,189601.258436446,2321273.18970869,0,0.383044999999971
"WCMO",498,"9",0.543734812,0.000267578,2,184898.594900117,2355895.98315499,184898.594900117,2355895.98315499,0,0.0372320000000537
"WCMO",6397,"17",0.543669568,0.000462875,2,182610.042926225,2332684.88949701,182610.042926225,2332684.88949701,0,0.0652439999999643
"WCMO",17552,"30",0.543269221,0.000334706,1,166517.055218807,2303432.94087803,166517.055218807,2303432.94087803,0,0.400347000000023
"WCMO",5060,"17",0.542549202,0.000455191,2,181359.827603402,2336413.94710096,181359.827603402,2336413.94710096,0,0.720018999999961
"WCMO",1357,"10",0.542504012,0.00025187,3,173876.84531311,2350115.36782582,173876.84531311,2350115.36782582,0,0.0451900000000283
"WCMO",12310,"24",0.542456811,0.000441253,1,205076.626735416,2318873.44181017,205076.626735416,2318873.44181017,0,0.0472009999999967
"WCMO",3391,"4",0.542433075,0.000610804,3,164169.906591536,2343051.39190234,164169.906591536,2343051.39190234,0,0.0237359999999409
"WCMO",248,"9",0.542023927,0.000126505,2,180143.550387928,2355715.29390005,180143.550387928,2355715.29390005,0,0.409148000000026
"WCMO",16320,"30",0.541974199,0.000508981,1,169454.529330826,2308970.36871174,169454.529330826,2308970.36871174,0,0.0497280000000266
"WCMO",7876,"19",0.541680545,0.000264912,3,155337.927912546,2329256.22551655,155337.927912546,2329256.22551655,0,0.293654000000032
"WCMO",6396,"17",0.541604463,0.000462198,2,182412.588851919,2332967.48870052,182412.588851919,2332967.48870052,0,0.0760819999999773
"WCMO",11045,"25",0.541568888,0.000513408,2,172421.796975103,2320562.97511683,172421.796975103,2320562.97511683,0,0.0355749999999544
"WCMO",447,"4",0.541555818,0.000573441,3,166700.886184982,2352415.57195104,166700.886184982,2352415.57195104,0,0.0130700000000594
"WCMO",5304,"14",0.5413404,0.000275915,3,163316.619983587,2335981.10009085,163316.619983587,2335981.10009085,0,0.215417999999912
"WCMO",3433,"11",0.541085569,0.00040992,3,162521.953331745,2342008.29621624,162521.953331745,2342008.29621624,0,0.254831000000011
"WCMO",6793,"27",0.540951404,0.000310083,1,166686.105658092,2331799.75428539,166686.105658092,2331799.75428539,0,0.134165000000075
"WCMO",305,"9",0.540762799,0.000323633,2,181435.078733458,2353923.03931331,181435.078733458,2353923.0393133,0,0.188604999999953
"WCMO",98,"9",0.540723579,0.000148619,2,182518.731113292,2357220.05517152,182518.731113292,2357220.05517152,0,0.0392200000000065
"WCMO",1809,"9",0.540491946,0.000272645,2,181803.93975575,2345584.33839788,181803.93975575,2345584.33839788,0,0.231633000000064
"WCMO",11490,"25",0.540096917,0.000539399,2,165480.504678829,2322645.61715065,165480.504678829,2322645.61715065,0,0.395028999999991
"WCMO",12110,"20",0.539562376,0.000450349,2,194268.795980964,2318269.27340049,194268.795980964,2318269.27340049,0,0.534540999999944
"WCMO",180,"1",0.539067101,0.000131424,3,175394.672796162,2355478.96990982,175394.672796162,2355478.96990982,0,0.495275000000017
"WCMO",8372,"20",0.538640105,0.00044845,2,189270.307296932,2328697.71053177,189270.307296931,2328697.71053178,0,0.426995999999957
"WCMO",492,"4",0.53840698,0.000552505,3,168485.882639448,2352299.70981603,168485.882639448,2352299.70981603,0,0.233125000000056
"WCMO",8438,"20",0.538365756,0.000436829,2,181982.329663127,2328711.41231501,181982.329663127,2328711.41231501,0,0.0412239999999509
"WCMO",9402,"24",0.537998691,0.000456409,1,197234.90858892,2326368.86026216,197234.90858892,2326368.86026216,0,0.367065000000055
"WCMO",12893,"24",0.537706128,0.000328457,1,201185.746017083,2318593.54237906,201185.746017083,2318593.54237906,0,0.292563000000023
"WCMO",7932,"26",0.537634942,0.000280003,1,209401.520042064,2329852.90305848,209401.520042064,2329852.90305848,0,0.0711860000000009
"WCMO",1307,"9",0.537587245,0.000438621,2,179891.469970998,2347583.33718401,179891.469970998,2347583.33718401,0,0.0476969999999577
"WCMO",14966,"26",0.537485938,0.000303914,1,202425.78657548,2311009.80364069,202425.78657548,2311009.80364069,0,0.101306999999995
"WCMO",12626,"24",0.537417427,0.000318207,1,197424.260751394,2316717.5411416,197424.260751394,2316717.5411416,0,0.0685110000000488
"WCMO",15549,"28",0.537379465,0.000294834,1,182004.36762771,2308937.13941978,182004.36762771,2308937.13941978,0,0.037961999999947
"WCMO",9943,"23",0.537207104,0.000520179,2,151025.578359297,2324710.72607457,151025.578359297,2324710.72607457,0,0.172360999999954
"WCMO",9858,"26",0.537159062,0.000168993,1,212487.653500504,2326741.53977829,212487.653500503,2326741.53977829,0,0.0480420000000814
"WCMO",16381,"27",0.537053052,0.000274423,1,199470.874686645,2308269.76745137,199470.874686645,2308269.76745137,0,0.10600999999999
"WCMO",7736,"20",0.536432531,0.00030406,2,180353.097665586,2329966.04072407,180353.097665586,2329966.04072407,0,0.620520999999985
"WCMO",10823,"25",0.535978054,0.000538088,2,160751.832181204,2321763.65297015,160751.832181204,2321763.65297015,0,0.454477000000009
"WCMO",3812,"12",0.535805594,0.000513947,3,166667.988489794,2340676.49136608,166667.988489794,2340676.49136608,0,0.17245999999993
"WCMO",13201,"23",0.535777516,0.000538276,2,151278.487401455,2315918.7098867,151278.487401455,2315918.7098867,0,0.0280780000000425
"WCMO",5468,"18",0.535436296,0.000404407,1,200226.927374337,2335033.90830068,200226.927374337,2335033.90830068,0,0.341220000000031
"WCMO",15218,"28",0.53532516,0.000244174,1,183799.16417925,2311278.03546359,183799.16417925,2311278.03546359,0,0.111136000000012
"WCMO",13265,"27",0.535174281,0.000280193,1,182714.566057023,2316236.5177381,182714.566057023,2316236.5177381,0,0.150878999999993
"WCMO",12631,"24",0.535133701,0.000449512,1,197372.970666549,2316442.93674973,197372.970666549,2316442.93674973,0,0.0405799999999568
"WCMO",7596,"25",0.534822428,0.000387703,2,158866.66003242,2329594.60740639,158866.66003242,2329594.60740639,0,0.311273000000001
"WCMO",14757,"29",0.534729033,0.000313435,2,159011.47540755,2310904.53184016,159011.47540755,2310904.53184016,0,0.0933950000000516
"WCMO",17153,"29",0.534633725,0.000320106,2,156159.092052826,2305283.75048739,156159.092052826,2305283.75048739,0,0.0953080000000162
"WCMO",12289,"25",0.534562845,0.000537353,2,168828.494747999,2319158.14809849,168828.494747999,2319158.14809849,0,0.0708799999999954
"WCMO",8184,"18",0.534349942,0.000428841,1,196998.595793292,2329698.85143366,196998.595793292,2329698.85143366,0,0.212902999999987
"WCMO",14827,"28",0.533918345,0.000284968,1,187500.581750853,2311202.07037133,187500.581750853,2311202.07037133,0,0.43159699999995
"WCMO",7249,"19",0.533781535,0.000314659,3,156969.27676521,2333292.34023264,156969.27676521,2333292.34023264,0,0.136809999999987
"WCMO",3495,"5",0.533622611,0.000555048,3,170621.11862933,2340278.14305398,170621.11862933,2340278.14305398,0,0.15892400000006
"WCMO",10927,"27",0.53332005,0.000283984,1,189250.986848216,2321296.36739214,189250.986848216,2321296.36739214,0,0.302560999999923
"WCMO",1756,"5",0.532532645,0.000517716,3,170771.780347608,2349383.77418933,170771.780347608,2349383.77418933,0,0.787405000000074
"WCMO",11037,"25",0.532456615,0.000504535,2,172694.422449694,2321930.28000132,172694.422449694,2321930.28000132,0,0.0760300000000047
"WCMO",8309,"17",0.532428378,0.000313156,2,192039.936466114,2330251.32478274,192039.936466114,2330251.32478274,0,0.0282369999999865
"WCMO",9682,"20",0.532139863,0.000312646,2,185371.164767055,2326952.55474219,185371.164767055,2326952.55474219,0,0.288514999999934
"WCMO",3471,"5",0.531826079,0.000540998,3,171174.840054628,2343969.19119018,171174.840054628,2343969.19119018,0,0.313784000000039
"WCMO",8865,"25",0.531795374,0.000327886,2,159067.13113989,2327373.12621809,159067.13113989,2327373.12621809,0,0.0307050000000197
"WCMO",10657,"23",0.531697657,0.000527038,2,149830.507002194,2321304.15955828,149830.507002194,2321304.15955828,0,0.0977169999999417
"WCMO",16951,"28",0.531436333,0.000289548,1,179070.769924264,2307909.83885196,179070.769924264,2307909.83885196,0,0.261324000000007
"WCMO",17117,"30",0.531193833,0.000323596,1,162775.60217,2306033.14795475,162775.60217,2306033.14795475,0,0.242500000000034
"WCMO",11478,"25",0.530476723,0.000508611,2,165038.873192143,2323295.22512092,165038.873192143,2323295.22512092,0,0.717109999999965
