ID,Generation,Outlet.Sediment,SedRed,Duck,Cost,sedbcr,duckbcr,Type,lambdaSedBcr0,lambdaSedBcr0.1,lambdaSedBcr0.2,lambdaSedBcr0.3,lambdaSedBcr0.4,lambdaSedBcr0.5,lambdaSedBcr0.6,lambdaSedBcr0.7,lambdaSedBcr0.8,lambdaSedBcr0.9,lambdaSedBcr1
13618,-1,211247.1226,3.3214,2.8111,728.7988,4.557362059,0.003857169,WCMO 1730,3.85716881,3.927188135,3.99720746,4.067226785,4.13724611,4.207265435,4.27728476,4.347304084,4.417323409,4.487342734,4.557362059
13619,-1,211244.0596,6.3844,2.9641,817.0317,7.814139892,0.003627889,WCMO 1731,3.627888612,4.04651374,4.465138868,4.883763996,5.302389124,5.721014252,6.13963938,6.558264508,6.976889636,7.395514764,7.814139892
13620,-1,211238.247,12.197,5.3807,2679.1863,4.552501631,0.002008334,WCMO 1732,2.00833365,2.262750448,2.517167246,2.771584044,3.026000842,3.28041764,3.534834438,3.789251236,4.043668035,4.298084833,4.552501631
13621,-1,211236.7936,13.6504,4.3319,1748.5446,7.806721087,0.002477432,WCMO 1733,2.477431802,3.010360731,3.543289659,4.076218588,4.609147516,5.142076445,5.675005373,6.207934301,6.74086323,7.273792158,7.806721087
13622,-1,211245.771,4.673,2.539,597.8839,7.815898705,0.004246644,WCMO 1734,4.246643872,4.603569355,4.960494839,5.317420322,5.674345805,6.031271289,6.388196772,6.745122255,7.102047739,7.458973222,7.815898705
13623,-1,211244.1999,6.2441,3.8604,1370.5943,4.555760957,0.002816588,WCMO 1735,2.816588395,2.990505651,3.164422908,3.338340164,3.51225742,3.686174676,3.860091932,4.034009189,4.207926445,4.381843701,4.555760957
13624,-1,211237.32,13.124,5.2064,2509.3563,5.230026521,0.002074795,WCMO 1736,2.074795038,2.390318186,2.705841335,3.021364483,3.336887631,3.65241078,3.967933928,4.283457076,4.598980225,4.914503373,5.230026521
13625,-1,211243.9301,6.5139,3.0271,833.6115,7.814071663,0.003631308,WCMO 1737,3.631307869,4.049584249,4.467860628,4.886137007,5.304413387,5.722689766,6.140966146,6.559242525,6.977518904,7.395795284,7.814071663
13626,-1,211243.6195,6.8245,4.0492,1498.0973,4.555445097,0.002702895,WCMO 1738,2.702895199,2.888150189,3.073405179,3.258660168,3.443915158,3.629170148,3.814425138,3.999680128,4.184935117,4.370190107,4.555445097
13627,-1,211241.3392,9.1048,4.6646,1999.199,4.554223967,0.002333234,WCMO 1739,2.33323446,2.555333411,2.777432362,2.999531312,3.221630263,3.443729214,3.665828164,3.887927115,4.110026065,4.332125016,4.554223967
13628,-1,211244.5979,5.8461,2.8677,748.093,7.814670101,0.003833347,WCMO 1740,3.833346923,4.231479241,4.629611559,5.027743877,5.425876195,5.824008512,6.22214083,6.620273148,7.018405466,7.416537783,7.814670101
13629,-1,211243.0913,7.3527,3.2198,941.0616,7.813197351,0.003421455,WCMO 1741,3.421455089,3.860629315,4.299803541,4.738977767,5.178151993,5.61732622,6.056500446,6.495674672,6.934848898,7.374023125,7.813197351
13630,-1,211247.1476,3.2964,2.8185,723.3094,4.557385816,0.003896673,WCMO 1742,3.89667271,3.962744021,4.028815331,4.094886642,4.160957952,4.227029263,4.293100574,4.359171884,4.425243195,4.491314505,4.557385816
13631,-1,211241.6064,8.8376,4.6247,1940.4793,4.554338714,0.002383277,WCMO 1743,2.383277163,2.600383318,2.817489473,3.034595628,3.251701783,3.468807938,3.685914093,3.903020249,4.120126404,4.337232559,4.554338714
13632,-1,211112.4061,138.0379,17.9656,29457.5452,4.685994677,0.000609881,WCMO 1744,0.609881098,1.017492456,1.425103813,1.832715171,2.240326529,2.647937887,3.055549245,3.463160603,3.870771961,4.278383319,4.685994677
13633,-1,211242.173,8.271,4.177,1572.3601,5.260245411,0.002656516,WCMO 1745,2.65651615,2.916889076,3.177262003,3.437634929,3.698007855,3.958380781,4.218753707,4.479126633,4.739499559,4.999872485,5.260245411
13634,-1,211242.539,7.905,4.0731,1502.6682,5.260642369,0.002710578,WCMO 1746,2.710578423,2.965584818,3.220591212,3.475597607,3.730604002,3.985610396,4.240616791,4.495623185,4.75062958,5.005635975,5.260642369
13635,-1,211246.6648,3.7792,3.0219,829.2926,4.557137011,0.003643949,WCMO 1747,3.643949072,3.735267866,3.82658666,3.917905453,4.009224247,4.100543041,4.191861835,4.283180629,4.374499423,4.465818217,4.557137011
13636,-1,211244.3433,6.1007,3.8412,1339.0786,4.555893881,0.00286854,WCMO 1748,2.868539606,3.037275034,3.206010461,3.374745889,3.543481316,3.712216744,3.880952171,4.049687599,4.218423026,4.387158454,4.555893881
13637,-1,211237.9733,12.4707,5.4975,2739.3921,4.552360358,0.002006832,WCMO 1749,2.0068321,2.261384926,2.515937751,2.770490577,3.025043403,3.279596229,3.534149054,3.78870188,4.043254706,4.297807532,4.552360358
13638,-1,211246.0903,4.3537,3.2499,955.4121,4.55688179,0.003401569,WCMO 1750,3.40156881,3.517100108,3.632631406,3.748162704,3.863694002,3.9792253,4.094756598,4.210287896,4.325819194,4.441350492,4.55688179
13639,-1,211164.5766,85.8674,14.2191,18245.8943,4.706121749,0.000779304,WCMO 1751,0.779304087,1.171985853,1.564667619,1.957349386,2.350031152,2.742712918,3.135394684,3.528076451,3.920758217,4.313439983,4.706121749
13640,-1,211244.2297,6.2143,3.6247,1180.8977,5.262352531,0.003069445,WCMO 1752,3.069444542,3.288735341,3.50802614,3.727316939,3.946607737,4.165898536,4.385189335,4.604480134,4.823770933,5.043061732,5.262352531
13641,-1,211242.4846,7.9594,4.1145,1513.039,5.260538558,0.002719361,WCMO 1753,2.719361497,2.973479203,3.227596909,3.481714615,3.735832322,3.989950028,4.244067734,4.49818544,4.752303146,5.006420852,5.260538558
13642,-1,211243.1356,7.3084,3.9338,1389.0984,5.26125435,0.002831909,WCMO 1754,2.831908812,3.074843366,3.31777792,3.560712474,3.803647027,4.046581581,4.289516135,4.532450689,4.775385243,5.018319796,5.26125435
13643,-1,211245.6493,4.7947,3.1987,910.864,5.263903283,0.003511721,WCMO 1755,3.51172074,3.686938994,3.862157249,4.037375503,4.212593757,4.387812011,4.563030266,4.73824852,4.913466774,5.088685029,5.263903283
13644,-1,211227.6064,22.8376,6.9735,4354.1663,5.244999485,0.00160157,WCMO 1756,1.601569513,1.96591251,2.330255507,2.694598504,3.058941502,3.423284499,3.787627496,4.151970493,4.51631349,4.880656488,5.244999485
13645,-1,211242.8892,7.5548,4.2984,1658.5412,4.555087326,0.002591675,WCMO 1757,2.591675142,2.78801636,2.984357579,3.180698797,3.377040016,3.573381234,3.769722452,3.966063671,4.162404889,4.358746108,4.555087326
13646,-1,210755.2276,495.2164,34.2072,103158.9202,4.800519422,0.000331597,WCMO 1758,0.331597112,0.778489343,1.225381574,1.672273805,2.119166036,2.566058267,3.012950498,3.459842729,3.90673496,4.353627191,4.800519422
13647,-1,211247.1558,3.2882,2.6522,624.4908,5.265409835,0.00424698,WCMO 1759,4.2469801,4.348823073,4.450666047,4.55250902,4.654351994,4.756194967,4.858037941,4.959880914,5.061723888,5.163566861,5.265409835
13648,-1,211245.7199,4.7241,4.1271,1488.3752,3.173998062,0.00277289,WCMO 1760,2.772889524,2.813000378,2.853111232,2.893222085,2.933332939,2.973443793,3.013554647,3.0536655,3.093776354,3.133887208,3.173998062
13649,-1,211235.4198,15.0242,7.3515,4733.9216,3.173732324,0.001552941,WCMO 1761,1.552940801,1.715019953,1.877099105,2.039178258,2.20125741,2.363336562,2.525415715,2.687494867,2.849574019,3.011653171,3.173732324
13650,-1,211248.4664,1.9776,2.6715,623.0443,3.174092115,0.004287817,WCMO 1762,4.287817094,4.176444596,4.065072098,3.9536996,3.842327103,3.730954605,3.619582107,3.508209609,3.396837111,3.285464613,3.174092115
13651,-1,211245.6299,4.8141,4.174,2227.5503,2.161163319,0.001873807,WCMO 1763,1.873807294,1.902542897,1.931278499,1.960014102,1.988749704,2.017485307,2.046220909,2.074956512,2.103692114,2.132427717,2.161163319
13652,-1,211246.4522,3.9918,3.7977,1257.6506,3.174013514,0.003019678,WCMO 1764,3.01967812,3.03511166,3.050545199,3.065978738,3.081412278,3.096845817,3.112279356,3.127712896,3.143146435,3.158579974,3.174013514
13653,-1,211238.1856,12.2584,6.6619,5672.4384,2.161045945,0.001174433,WCMO 1765,1.174433203,1.273094477,1.371755751,1.470417026,1.5690783,1.667739574,1.766400848,1.865062122,1.963723396,2.06238467,2.161045945
13654,-1,211231.6497,18.7943,8.2329,5922.0067,3.173637071,0.001390221,WCMO 1766,1.390221325,1.568562899,1.746904474,1.925246049,2.103587623,2.281929198,2.460270773,2.638612347,2.816953922,2.995295497,3.173637071
13655,-1,211190.7061,59.7379,12.7899,14189.1926,4.210098607,0.000901383,WCMO 1767,0.901383212,1.232254751,1.563126291,1.89399783,2.22486937,2.555740909,2.886612449,3.217483988,3.548355528,3.879227068,4.210098607
13656,-1,211223.986,26.458,7.6097,5048.0662,5.241214943,0.001507449,WCMO 1768,1.507448535,1.880825176,2.254201817,2.627578458,3.000955098,3.374331739,3.74770838,4.121085021,4.494461661,4.867838302,5.241214943
13657,-1,211237.8478,12.5962,6.5521,3659.194,3.442342767,0.001790586,WCMO 1769,1.790585577,1.955761296,2.120937015,2.286112734,2.451288453,2.616464172,2.781639891,2.94681561,3.111991329,3.277167048,3.442342767
13658,-1,211248.442,2.002,2.6047,581.1647,3.44480661,0.004481862,WCMO 1770,4.481862026,4.378156485,4.274450943,4.170745401,4.06703986,3.963334318,3.859628776,3.755923235,3.652217693,3.548512152,3.44480661
13659,-1,211246.1009,4.3431,3.4527,1022.6056,4.247091938,0.003376375,WCMO 1771,3.376375017,3.463446709,3.550518401,3.637590093,3.724661786,3.811733478,3.89880517,3.985876862,4.072948554,4.160020246,4.247091938
13660,-1,211232.8558,17.5882,6.9327,4149.9952,4.238125384,0.001670532,WCMO 1772,1.670532053,1.927291386,2.184050719,2.440810052,2.697569385,2.954328718,3.211088051,3.467847384,3.724606718,3.981366051,4.238125384
13661,-1,211243.8038,6.6402,4.2681,1564.053,4.245508304,0.002728872,WCMO 1773,2.72887172,2.880535378,3.032199037,3.183862695,3.335526354,3.487190012,3.638853671,3.790517329,3.942180987,4.093844646,4.245508304
13662,-1,211245.345,5.099,3.7242,1200.7455,4.246528511,0.003101573,WCMO 1774,3.101573148,3.216068684,3.33056422,3.445059757,3.559555293,3.674050829,3.788546366,3.903041902,4.017537438,4.132032975,4.246528511
13663,-1,211235.8061,14.6379,6.367,3452.2455,4.240109807,0.001844307,WCMO 1775,1.844306843,2.08388714,2.323467436,2.563047732,2.802628029,3.042208325,3.281788621,3.521368918,3.760949214,4.00052951,4.240109807
13664,-1,211238.329,12.115,5.7792,5533.0136,2.189584352,0.001044494,WCMO 1776,1.044494089,1.159003115,1.273512142,1.388021168,1.502530194,1.617039221,1.731548247,1.846057273,1.9605663,2.075075326,2.189584352
13665,-1,211214.1118,36.3322,9.9826,8598.1414,4.225587637,0.001161018,WCMO 1777,1.161018357,1.467475285,1.773932213,2.080389141,2.386846069,2.693302997,2.999759925,3.306216853,3.612673781,3.919130709,4.225587637
13666,-1,211247.0055,3.4385,3.423,998.2809,3.444421305,0.003428895,WCMO 1778,3.428894613,3.430447282,3.431999951,3.43355262,3.43510529,3.436657959,3.438210628,3.439763297,3.441315966,3.442868635,3.444421305
13667,-1,211248.4611,1.9829,2.6091,578.2102,3.429375684,0.004512373,WCMO 1779,4.512372836,4.404073121,4.295773406,4.18747369,4.079173975,3.97087426,3.862574545,3.754274829,3.645975114,3.537675399,3.429375684
13668,-1,211157.816,92.628,17.9619,39888.1199,2.322195186,0.000450307,WCMO 1780,0.45030701,0.637495827,0.824684645,1.011873463,1.19906228,1.386251098,1.573439915,1.760628733,1.947817551,2.135006368,2.322195186
13669,-1,211246.5415,3.9025,3.6773,1138.108,3.428936445,0.003231064,WCMO 1781,3.231064187,3.250851413,3.270638639,3.290425865,3.31021309,3.330000316,3.349787542,3.369574768,3.389361994,3.40914922,3.428936445
13670,-1,211242.1051,8.3389,4.8278,1937.2062,4.304601131,0.002492146,WCMO 1782,2.492145648,2.673391196,2.854636744,3.035882293,3.217127841,3.398373389,3.579618938,3.760864486,3.942110035,4.123355583,4.304601131
13671,-1,211247.626,2.818,2.8069,654.4497,4.305907696,0.004288947,WCMO 1783,4.288946882,4.290642963,4.292339045,4.294035126,4.295731207,4.297427289,4.29912337,4.300819452,4.302515533,4.304211615,4.305907696
13672,-1,211247.3503,3.0937,2.9386,718.4925,4.305820868,0.004089952,WCMO 1784,4.089952226,4.111539091,4.133125955,4.154712819,4.176299683,4.197886547,4.219473411,4.241060276,4.26264714,4.284234004,4.305820868
13673,-1,211246.6631,3.7809,3.256,878.1249,4.305651736,0.003707901,WCMO 1785,3.707900778,3.767675874,3.82745097,3.887226065,3.947001161,4.006776257,4.066551353,4.126326449,4.186101544,4.24587664,4.305651736
13674,-1,211228.9086,21.5354,7.7597,5006.2577,4.301696255,0.00155,WCMO 1786,1.550000113,1.825169727,2.100339341,2.375508956,2.65067857,2.925848184,3.201017798,3.476187412,3.751357027,4.026526641,4.301696255
13675,-1,211233.5768,16.8672,6.8784,3920.1195,4.302725976,0.00175464,WCMO 1787,1.754640388,2.009448947,2.264257505,2.519066064,2.773874623,3.028683182,3.28349174,3.538300299,3.793108858,4.047917417,4.302725976
13676,-1,211244.1077,6.3363,4.206,1471.8303,4.305047939,0.002857666,WCMO 1788,2.857666404,3.002404557,3.147142711,3.291880864,3.436619018,3.581357171,3.726095325,3.870833479,4.015571632,4.160309786,4.305047939
13677,-1,211130.8428,119.6012,18.1936,27393.0077,4.366121505,0.000664169,WCMO 1789,0.664169492,1.034364693,1.404559894,1.774755096,2.144950297,2.515145498,2.8853407,3.255535901,3.625731102,3.995926303,4.366121505
13678,-1,211243.7374,6.7066,4.3444,1557.872,4.304974992,0.002788676,WCMO 1790,2.788675835,2.94030575,3.091935666,3.243565582,3.395195497,3.546825413,3.698455329,3.850085244,4.00171516,4.153345076,4.304974992
13679,-1,211040.8224,209.6216,24.0517,47801.4402,4.385256995,0.000503158,WCMO 1791,0.50315848,0.891368332,1.279578183,1.667788035,2.055997886,2.444207737,2.832417589,3.22062744,3.608837292,3.997047143,4.385256995
13680,-1,211245.1642,5.2798,3.8317,1226.3375,4.305340088,0.003124507,WCMO 1792,3.124506916,3.242590233,3.36067355,3.478756868,3.596840185,3.714923502,3.833006819,3.951090136,4.069173453,4.187256771,4.305340088
13681,-1,211243.8198,6.6242,4.7966,1932.1686,3.428375764,0.002482496,WCMO 1793,2.482495575,2.577083594,2.671671613,2.766259632,2.860847651,2.95543567,3.050023688,3.144611707,3.239199726,3.333787745,3.428375764
13682,-1,210968.7431,281.7009,27.844,64645.9076,4.357598345,0.000430716,WCMO 1794,0.430715586,0.823403862,1.216092138,1.608780414,2.00146869,2.394156966,2.786845242,3.179533518,3.572221794,3.96491007,4.357598345
13683,-1,211246.0769,4.3671,3.4919,1014.3128,4.305476575,0.003442626,WCMO 1795,3.442626377,3.528911397,3.615196417,3.701481436,3.787766456,3.874051476,3.960336496,4.046621516,4.132906535,4.219191555,4.305476575
13684,-1,211248.042,2.402,2.8898,700.4489,3.429229456,0.00412564,WCMO 1796,4.12564,4.055998946,3.986357891,3.916716837,3.847075782,3.777434728,3.707793673,3.638152619,3.568511565,3.49887051,3.429229456
13685,-1,211229.3081,21.1359,7.9044,5184.7861,4.076523041,0.001524537,WCMO 1797,1.524537338,1.779735908,2.034934479,2.290133049,2.545331619,2.80053019,3.05572876,3.31092733,3.566125901,3.821324471,4.076523041
13686,-1,211246.5319,3.9121,3.3936,959.2986,4.078083717,0.003537585,WCMO 1798,3.537584648,3.591634555,3.645684462,3.699734368,3.753784275,3.807834182,3.861884089,3.915933996,3.969983903,4.02403381,4.078083717
13687,-1,211248.4403,2.0037,2.6484,584.2776,3.429363029,0.004532777,WCMO 1799,4.532776886,4.4224355,4.312094114,4.201752728,4.091411343,3.981069957,3.870728571,3.760387186,3.6500458,3.539704414,3.429363029
13688,-1,211246.1293,4.3147,3.5671,1058.0228,4.078078469,0.003371477,WCMO 1800,3.371477439,3.442137542,3.512797645,3.583457748,3.654117851,3.724777954,3.795438057,3.86609816,3.936758263,4.007418366,4.078078469
13689,-1,211228.4058,22.0382,6.0688,3975.3775,5.543674783,0.001526597,WCMO 1801,1.52659716,1.928304922,2.330012684,2.731720447,3.133428209,3.535135971,3.936843734,4.338551496,4.740259258,5.141967021,5.543674783
13690,-1,211156.4056,94.0384,12.5535,17044.1574,5.517339332,0.000736528,WCMO 1802,0.736528049,1.214609177,1.692690306,2.170771434,2.648852562,3.12693369,3.605014819,4.083095947,4.561177075,5.039258204,5.517339332
13691,-1,211190.6406,59.8034,10.0091,10814.853,5.529746914,0.000925496,WCMO 1803,0.925495705,1.385920826,1.846345947,2.306771068,2.767196188,3.227621309,3.68804643,4.148471551,4.608896672,5.069321793,5.529746914
13692,-1,211037.5004,212.9436,19.6198,207676.6807,1.025361149,9.45E-05,WCMO 1804,0.094472812,0.187561646,0.280650479,0.373739313,0.466828147,0.559916981,0.653005814,0.746094648,0.839183482,0.932272316,1.025361149
13693,-1,211235.9404,14.5036,5.1157,5081.0228,2.854464656,0.001006825,WCMO 1805,1.006824846,1.191588827,1.376352808,1.561116789,1.74588077,1.930644751,2.115408732,2.300172713,2.484936694,2.669700675,2.854464656
13694,-1,211243.3134,7.1306,3.5833,2497.3423,2.855275386,0.001434845,WCMO 1806,1.434845355,1.576888358,1.718931362,1.860974365,2.003017368,2.145060371,2.287103374,2.429146377,2.57118938,2.713232383,2.855275386
13695,-1,211202.49,47.954,9.0059,12726.0358,3.768180504,0.000707675,WCMO 1807,0.707675206,1.013725735,1.319776265,1.625826795,1.931877325,2.237927855,2.543978385,2.850028915,3.156079445,3.462129975,3.768180504
13696,-1,211244.4653,5.9787,3.29,1161.0438,5.149418136,0.002833657,WCMO 1808,2.833657094,3.065233198,3.296809302,3.528385406,3.75996151,3.991537615,4.223113719,4.454689823,4.686265927,4.917842031,5.149418136
13697,-1,211231.8122,18.6318,5.8263,7012.9907,2.65675527,0.000830787,WCMO 1809,0.830786785,1.013383634,1.195980482,1.378577331,1.561174179,1.743771028,1.926367876,2.108964725,2.291561573,2.474158421,2.65675527
13698,-1,211151.1088,99.3352,13.4276,34912.7415,2.845242044,0.000384605,WCMO 1810,0.384604572,0.630668319,0.876732066,1.122795814,1.368859561,1.614923308,1.860987055,2.107050803,2.35311455,2.599178297,2.845242044
13699,-1,211242.0972,8.3468,5.6092,2536.4093,3.290793801,0.002211473,WCMO 1811,2.21147273,2.319404837,2.427336944,2.535269051,2.643201158,2.751133265,2.859065372,2.966997479,3.074929586,3.182861693,3.290793801
13700,-1,211237.2825,13.1615,6.738,3645.1511,3.610687085,0.001848483,WCMO 1812,1.848483044,2.024703448,2.200923852,2.377144256,2.55336466,2.729585064,2.905805469,3.082025873,3.258246277,3.434466681,3.610687085
13701,-1,211247.7924,2.6516,2.8394,645.411,4.108389848,0.004399367,WCMO 1813,4.399367225,4.370269487,4.341171749,4.312074012,4.282976274,4.253878536,4.224780799,4.195683061,4.166585323,4.137487585,4.108389848
13702,-1,211190.0638,60.3802,13.2759,19833.183,3.044402908,0.000669378,WCMO 1814,0.669378183,0.906880656,1.144383128,1.381885601,1.619388073,1.856890546,2.094393018,2.331895491,2.569397963,2.806900435,3.044402908
13703,-1,211148.1922,102.2518,17.4722,24382.7086,4.193619408,0.000716582,WCMO 1815,0.716581586,1.064285368,1.41198915,1.759692933,2.107396715,2.455100497,2.802804279,3.150508061,3.498211843,3.845915626,4.193619408
13704,-1,211247.6288,2.8152,2.8645,657.3232,4.282824644,0.004357826,WCMO 1816,4.3578258,4.350325685,4.342825569,4.335325453,4.327825338,4.320325222,4.312825106,4.305324991,4.297824875,4.29032476,4.282824644
13705,-1,211246.7123,3.7317,2.5122,987.3882,3.77936459,0.002544288,WCMO 1817,2.544288052,2.667795706,2.79130336,2.914811014,3.038318667,3.161826321,3.285333975,3.408841629,3.532349283,3.655856937,3.77936459
13706,-1,211241.8781,8.5659,3.7977,1543.7632,5.548713689,0.002460028,WCMO 1818,2.460027548,2.768896162,3.077764776,3.38663339,3.695502004,4.004370618,4.313239233,4.622107847,4.930976461,5.239845075,5.548713689
13707,-1,211244.5321,5.9119,3.1647,1921.087,3.077372342,0.001647349,WCMO 1819,1.64734861,1.790350984,1.933353357,2.07635573,2.219358103,2.362360476,2.505362849,2.648365222,2.791367596,2.934369969,3.077372342
13708,-1,211246.6631,3.7809,2.5275,1319.6263,2.865129317,0.001915315,WCMO 1820,1.915314965,2.0102964,2.105277835,2.20025927,2.295240706,2.390222141,2.485203576,2.580185011,2.675166447,2.770147882,2.865129317
13709,-1,211237.7814,12.6626,5.0771,1989.155,6.365818652,0.00255239,WCMO 1821,2.552390337,2.933733168,3.315076,3.696418831,4.077761663,4.459104494,4.840447326,5.221790157,5.603132989,5.98447582,6.365818652
13710,-1,211229.5162,20.9278,8.2244,5249.8269,3.986379056,0.001566604,WCMO 1822,1.566604034,1.808581536,2.050559038,2.292536541,2.534514043,2.776491545,3.018469047,3.260446549,3.502424051,3.744401554,3.986379056
13711,-1,211232.0145,18.4295,7.7277,6733.4804,2.736994675,0.001147653,WCMO 1823,1.147653151,1.306587304,1.465521456,1.624455608,1.783389761,1.942323913,2.101258066,2.260192218,2.41912637,2.578060523,2.736994675
13712,-1,211248.0265,2.4175,2.8867,641.0517,3.771146695,0.004503069,WCMO 1824,4.503068941,4.429876717,4.356684492,4.283492267,4.210300043,4.137107818,4.063915594,3.990723369,3.917531145,3.84433892,3.771146695
13713,-1,211245.761,4.683,2.8139,605.6696,7.731938337,0.004645932,WCMO 1825,4.64593237,4.954532966,5.263133563,5.57173416,5.880334757,6.188935354,6.49753595,6.806136547,7.114737144,7.423337741,7.731938337
13714,-1,211244.5555,5.8885,3.159,1094.1619,5.381744694,0.002887141,WCMO 1826,2.887141291,3.136601631,3.386061971,3.635522312,3.884982652,4.134442992,4.383903333,4.633363673,4.882824014,5.132284354,5.381744694
13715,-1,211242.5625,7.8815,3.6603,1464.6591,5.381115647,0.00249908,WCMO 1827,2.49907982,2.787283403,3.075486985,3.363690568,3.651894151,3.940097733,4.228301316,4.516504899,4.804708481,5.092912064,5.381115647
13716,-1,211235.9437,14.5003,4.9497,2695.6829,5.379082236,0.001836158,WCMO 1828,1.836158103,2.190450516,2.54474293,2.899035343,3.253327756,3.607620169,3.961912583,4.316204996,4.670497409,5.024789822,5.379082236
13717,-1,211229.7033,20.7407,5.94,6955.918,2.981734402,0.000853949,WCMO 1829,0.853949112,1.066727641,1.27950617,1.492284699,1.705063228,1.917841757,2.130620286,2.343398815,2.556177344,2.768955873,2.981734402
13718,-1,211242.8107,7.6333,3.5977,2558.1092,2.983961748,0.00140639,WCMO 1830,1.406390314,1.564147457,1.7219046,1.879661744,2.037418887,2.195176031,2.352933174,2.510690318,2.668447461,2.826204605,2.983961748
13719,-1,210857.0334,393.4106,26.0976,257481.9022,1.527915541,0.000101357,WCMO 1831,0.101357027,0.244012878,0.38666873,0.529324581,0.671980432,0.814636284,0.957292135,1.099947987,1.242603838,1.38525969,1.527915541
13720,-1,211246.7727,3.6713,2.3118,579.7833,6.332193425,0.003987352,WCMO 1832,3.987351826,4.221835986,4.456320146,4.690804306,4.925288466,5.159772625,5.394256785,5.628740945,5.863225105,6.097709265,6.332193425
13721,-1,211123.3692,127.0748,13.7078,20320.3553,6.253571757,0.000674585,WCMO 1833,0.674584661,1.232483371,1.790382081,2.34828079,2.9061795,3.464078209,4.021976919,4.579875628,5.137774338,5.695673048,6.253571757
13722,-1,211243.151,7.293,3.2728,1152.1603,6.329848373,0.002840577,WCMO 1834,2.840576958,3.189504099,3.538431241,3.887358382,4.236285524,4.585212665,4.934139807,5.283066948,5.63199409,5.980921231,6.329848373
13723,-1,211238.9122,11.5318,4.1137,1822.6008,6.327112333,0.002257049,WCMO 1835,2.257049377,2.664055673,3.071061968,3.478068264,3.885074559,4.292080855,4.699087151,5.106093446,5.513099742,5.920106037,6.327112333
13724,-1,211237.4086,13.0354,4.3707,2060.5632,6.326134525,0.002121119,WCMO 1836,2.121119119,2.54162066,2.9621222,3.382623741,3.803125281,4.223626822,4.644128363,5.064629903,5.485131444,5.905632984,6.326134525
13725,-1,211239.3133,11.1307,4.0324,1759.1445,6.327336953,0.002292251,WCMO 1837,2.29225058,2.695759217,3.099267854,3.502776492,3.906285129,4.309793766,4.713302404,5.116811041,5.520319678,5.923828315,6.327336953
13726,-1,211242.879,7.565,3.2916,1195.1692,6.329647718,0.002754087,WCMO 1838,2.754087036,3.111643105,3.469199173,3.826755241,4.184311309,4.541867377,4.899423446,5.256979514,5.614535582,5.97209165,6.329647718
13727,-1,211246.0764,4.3676,2.4994,689.7899,6.331783055,0.003623422,WCMO 1839,3.623422146,3.894258237,4.165094328,4.435930419,4.70676651,4.9776026,5.248438691,5.519274782,5.790110873,6.060946964,6.331783055
13728,-1,211246.6147,3.8293,2.3454,604.7479,6.33206002,0.00387831,WCMO 1840,3.878310284,4.123685258,4.369060232,4.614435205,4.859810179,5.105185152,5.350560126,5.5959351,5.841310073,6.086685047,6.33206002
13729,-1,211237.9218,12.5222,4.2359,1979.347,6.326429878,0.002140049,WCMO 1841,2.140049218,2.558687284,2.97732535,3.395963416,3.814601482,4.233239548,4.651877614,5.07051568,5.489153746,5.907791812,6.326429878
13730,-1,211237.4712,12.9728,4.3234,2050.659,6.326161492,0.002108298,WCMO 1842,2.108297869,2.530084231,2.951870594,3.373656956,3.795443318,4.217229681,4.639016043,5.060802405,5.482588768,5.90437513,6.326161492
13731,-1,211246.7057,3.7383,2.3179,590.3647,6.332187544,0.003926217,WCMO 1843,3.926217133,4.166814174,4.407411215,4.648008257,4.888605298,5.129202339,5.36979938,5.610396421,5.850993462,6.091590503,6.332187544
13732,-1,211116.2759,134.1681,13.9786,21469.8089,6.249152036,0.000651082,WCMO 1844,0.651081715,1.210888747,1.770695779,2.330502811,2.890309843,3.450116876,4.009923908,4.56973094,5.129537972,5.689345004,6.249152036
13733,-1,211241.9932,8.4508,3.4999,1335.2355,6.329070789,0.002621186,WCMO 1845,2.621185551,2.991974075,3.362762599,3.733551123,4.104339646,4.47512817,4.845916694,5.216705218,5.587493742,5.958282266,6.329070789
13734,-1,211243.2846,7.1594,3.2138,1131.0436,6.329906292,0.002841447,WCMO 1846,2.841446607,3.190292576,3.539138544,3.887984513,4.236830481,4.58567645,4.934522418,5.283368387,5.632214355,5.981060323,6.329906292
13735,-1,211243.0982,7.3458,3.749,1067.1687,6.883447762,0.003513034,WCMO 1847,3.513034069,3.850075438,4.187116807,4.524158177,4.861199546,5.198240915,5.535282285,5.872323654,6.209365024,6.546406393,6.883447762
13736,-1,211244.5208,5.9232,2.9006,883.8964,6.701237837,0.003281606,WCMO 1848,3.281606306,3.623569459,3.965532612,4.307495765,4.649458918,4.991422072,5.333385225,5.675348378,6.017311531,6.359274684,6.701237837
13737,-1,211228.1719,22.2721,5.6312,3329.7023,6.688916303,0.001691202,WCMO 1849,1.691202244,2.19097365,2.690745055,3.190516461,3.690287867,4.190059273,4.689830679,5.189602085,5.689373491,6.189144897,6.688916303
13738,-1,211243.914,6.53,3.0478,974.5027,6.700853676,0.003127544,WCMO 1850,3.127543926,3.484874901,3.842205876,4.199536851,4.556867826,4.914198801,5.271529776,5.628860751,5.986191726,6.343522701,6.700853676
13739,-1,211241.6553,8.7887,3.5445,1926.7257,4.561469232,0.00183965,WCMO 1851,1.839649515,2.111831487,2.384013459,2.65619543,2.928377402,3.200559374,3.472741346,3.744923317,4.017105289,4.289287261,4.561469232
