index,ID,Generation,Outlet.Sediment,SedRed,Duck,Cost,sedbcr,duckbcr,Type,lambdaSedBcr0,lambdaSedBcr0.1,lambdaSedBcr0.2,lambdaSedBcr0.3,lambdaSedBcr0.4,lambdaSedBcr0.5,lambdaSedBcr0.6,lambdaSedBcr0.7,lambdaSedBcr0.8,lambdaSedBcr0.9,lambdaSedBcr1,MOsID,MOs,sedbcr_dist
9004,13631,-1,211241.6064,8.8376,4.6247,1940.4793,4.554338714,0.002383277,WCMO 1743,2.3832771630000003,2.600383318,2.817489473,3.034595628,3.251701783,3.4688079380000003,3.685914093,3.903020249,4.120126404,4.337232558999999,4.554338714,1743,WCMO,0.00010833400000009874
13131,17758,-1,211238.6784,11.7656,4.498,2583.4071,4.5542957589999995,0.0017411120000000002,WCMO 5870,1.7411115730000002,2.0224299919999997,2.30374841,2.585066829,2.8663852480000003,3.1477036660000004,3.429022085,3.7103405030000003,3.991658922,4.272977341,4.5542957589999995,5870,WCMO,4.295500000051078e-05
9000,13627,-1,211241.3392,9.1048,4.6646,1999.1989999999998,4.5542239669999995,0.002333234,WCMO 1739,2.33323446,2.555333411,2.777432362,2.999531312,3.221630263,3.4437292139999998,3.6658281639999997,3.887927115,4.110026065,4.332125016,4.5542239669999995,1739,WCMO,7.179199999995944e-05
13126,17753,-1,211237.0383,13.4057,4.791,2943.6424,4.554119753,0.001627575,WCMO 5865,1.627575415,1.920229849,2.212884282,2.5055387159999998,2.79819315,3.0908475839999996,3.383502018,3.676156452,3.968810885,4.261465319,4.554119753,5865,WCMO,0.00010421399999938075
13128,17755,-1,211233.7987,16.6453,5.3364,3655.2864,4.553760822,0.001459913,WCMO 5867,1.459912963,1.7692977490000001,2.078682535,2.388067321,2.6974521069999997,3.006836892,3.3162216780000002,3.6256064639999996,3.93499125,4.244376036,4.553760822,5867,WCMO,0.0003589310000000623
9262,13889,-1,211239.9789,10.4651,5.0693,2298.2777,4.553453223,0.002205695,WCMO 2001,2.20569516,2.440470967,2.675246773,2.9100225789999996,3.144798385,3.3795741919999998,3.6143499980000002,3.849125804,4.08390161,4.318677417,4.553453223,2001,WCMO,0.00030759900000010276
9271,13898,-1,211238.3455,12.0985,5.468,2657.513,4.552564748,0.002057563,WCMO 2010,2.057562842,2.307063032,2.556563223,2.806063413,3.0555636039999996,3.305063795,3.554563985,3.8040641760000002,4.053564366,4.303064557,4.552564748,2010,WCMO,0.0008884749999999997
8993,13620,-1,211238.247,12.197000000000001,5.3807,2679.1863,4.552501631,0.002008334,WCMO 1732,2.00833365,2.2627504480000002,2.517167246,2.771584044,3.0260008419999997,3.28041764,3.5348344380000003,3.789251236,4.043668035,4.298084833,4.552501631,1732,WCMO,6.311699999983489e-05
9010,13637,-1,211237.9733,12.4707,5.4975,2739.3921,4.5523603580000005,0.002006832,WCMO 1749,2.0068321,2.261384926,2.515937751,2.770490577,3.025043403,3.2795962289999996,3.534149054,3.78870188,4.043254706,4.297807532,4.5523603580000005,1749,WCMO,0.00014127299999966425
11394,16021,-1,211204.0958,46.3482,10.1188,10181.1904,4.552336041,0.000993872,WCMO 4133,0.993871994,1.349718398,1.7055648030000001,2.061411208,2.4172576130000003,2.773104017,3.128950422,3.484796827,3.8406432319999997,4.196489636,4.552336041,4133,WCMO,2.431700000027348e-05
14570,19197,-1,211243.9476,6.4964,3.7896,1427.3058,4.551512367,0.002655072,WCMO 7309,2.655072235,2.844716248,3.0343602610000002,3.224004274,3.413648288,3.603292301,3.792936314,3.982580327,4.17222434,4.361868353999999,4.551512367,7309,WCMO,0.000823674000000274
14974,19601,-1,211245.7709,4.6731,2.8973,1026.897,4.550699827,0.002821412,WCMO 7713,2.8214124689999998,2.994341205,3.16726994,3.3401986760000004,3.513127412,3.686056148,3.858984884,4.031913619,4.204842355,4.3777710910000005,4.550699827,7713,WCMO,0.0008125400000000838
8858,13485,-1,211220.65399999998,29.79,6.4752,6546.3228,4.550646357,0.000989135,WCMO 1597,0.989135458,1.345286548,1.701437638,2.0575887280000003,2.4137398169999997,2.7698909069999997,3.1260419969999997,3.4821930869999997,3.8383441769999997,4.194495267,4.550646357,1597,WCMO,5.347000000011093e-05
11386,16013,-1,211193.4548,56.9892,11.1619,12523.5101,4.550577238,0.0008912760000000001,WCMO 4125,0.8912756820000001,1.257205837,1.6231359930000002,1.989066148,2.354996304,2.72092646,3.086856615,3.4527867710000004,3.818716927,4.184647082,4.550577238,4125,WCMO,6.911899999995086e-05
14429,19056,-1,211243.6275,6.8165,3.2813,1497.9925,4.550423317,0.002190465,WCMO 7168,2.190464906,2.4264607469999997,2.662456588,2.8984524289999998,3.13444827,3.3704441110000003,3.6064399519999997,3.842435793,4.078431634,4.314427475,4.550423317,7168,WCMO,0.00015392099999989028
11647,16274,-1,210996.2668,254.1772,21.8952,55857.9321,4.550422661,0.00039198,WCMO 4386,0.391980139,0.8078243909999999,1.223668643,1.6395128959999998,2.055357148,2.4712014,2.887045652,3.3028899039999997,3.7187341560000005,4.134578408,4.550422661,4386,WCMO,6.560000000987998e-07
14541,19168,-1,211237.9306,12.5134,4.4738,2750.277,4.549868977,0.001626673,WCMO 7280,1.6266725130000002,1.91899216,2.211311806,2.503631452,2.795951099,3.088270745,3.380590391,3.672910038,3.9652296839999996,4.25754933,4.549868977,7280,WCMO,0.0005536839999997767
14433,19060,-1,211236.3884,14.0556,4.7339,3089.3472,4.549699043,0.00153233,WCMO 7172,1.532330196,1.834067081,2.135803965,2.43754085,2.739277735,3.04101462,3.3427515039999998,3.6444883889999997,3.9462252739999997,4.247962158,4.549699043,7172,WCMO,0.00016993399999964964
10852,15479,-1,210658.0622,592.3818,34.0278,130204.4583,4.549627622,0.000261341,WCMO 3591,0.261341282,0.690169916,1.11899855,1.547827184,1.976655818,2.405484452,2.8343130860000003,3.26314172,3.691970354,4.120798988,4.549627622,3591,WCMO,7.142100000034901e-05
12133,16760,-1,211247.3428,3.1012,2.9171,681.6407,4.549610961,0.004279527,WCMO 4872,4.279527323,4.306535687,4.33354405,4.360552414,4.387560778,4.4145691419999995,4.441577506000001,4.468585869,4.495594233,4.522602597,4.549610961,4872,WCMO,1.6661000000084414e-05
14538,19165,-1,211233.4555,16.9885,5.207999999999999,3734.1986,4.549436658,0.0013946770000000002,WCMO 7277,1.394676759,1.7101527490000001,2.025628739,2.341104729,2.656580719,2.972056708,3.287532698,3.603008688,3.918484678,4.233960668,4.549436658,7277,WCMO,0.0001743029999996537
13149,17776,-1,211245.6847,4.7593,2.8188,1046.4264,4.548145957,0.002693739,WCMO 5888,2.693739378,2.879180036,3.064620694,3.250061352,3.43550201,3.620942667,3.806383325,3.991823983,4.177264641,4.362705299,4.548145957,5888,WCMO,0.0012907010000002828
13411,18038,-1,211244.6041,5.8399,3.2056,1284.3986,4.546797233,0.002495798,WCMO 6150,2.495798423,2.700898304,2.905998185,3.1110980660000003,3.316197947,3.5212978280000002,3.7263977089999996,3.93149759,4.136597471,4.341697352,4.546797233,6150,WCMO,0.0013487239999996348
8894,13521,-1,211213.1079,37.3361,7.3035,8211.558,4.546774193,0.000889417,WCMO 1633,0.889417087,1.255152798,1.620888509,1.986624219,2.35235993,2.71809564,3.083831351,3.449567061,3.815302772,4.181038483,4.546774193,1633,WCMO,2.304000000030726e-05
14823,19450,-1,211245.7585,4.6855,2.8685,1030.5665,4.546528536,0.002783421,WCMO 7562,2.783420575,2.959731371,3.136042167,3.312352963,3.4886637589999996,3.664974555,3.8412853510000002,4.017596147,4.193906943,4.370217739,4.546528536,7562,WCMO,0.0002456569999997882
14971,19598,-1,211245.7504,4.6936,2.8949,1032.9375,4.543934168,0.00280259,WCMO 7710,2.8025897019999997,2.976724148,3.150858595,3.324993042,3.499127488,3.673261935,3.847396382,4.021530828,4.195665275,4.369799722,4.543934168,7710,WCMO,0.0025943680000004576
12712,17339,-1,211245.5454,4.8986,2.9991,1078.0871,4.543788716,0.002781872,WCMO 5451,2.7818717060000004,2.958063407,3.134255108,3.3104468089999997,3.48663851,3.662830211,3.8390219119999998,4.015213613,4.191405314,4.367597015,4.543788716,5451,WCMO,0.00014545199999993486
11593,16220,-1,210933.8829,316.5611,24.5785,69683.6882,4.5428292930000005,0.000352715,WCMO 4332,0.352715257,0.771726661,1.190738064,1.6097494680000002,2.028760871,2.447772275,2.8667836789999996,3.285795082,3.7048064860000003,4.123817889,4.5428292930000005,4332,WCMO,0.0009594229999994042
8017,12644,-1,211246.3844,4.0596,2.4829,893.7706,4.542105099,0.002778006,WCMO 756,2.7780058999999997,2.95441582,3.13082574,3.30723566,3.48364558,3.6600555,3.83646542,4.01287534,4.18928526,4.36569518,4.542105099,756,WCMO,0.0007241940000008995
8620,13247,-1,211246.9103,3.5337,2.8309,778.1509,4.541150052,0.003637983,WCMO 1359,3.6379833269999997,3.728299999,3.818616672,3.908933344,3.999250017,4.089566689,4.179883362,4.270200034,4.3605167069999995,4.450833379,4.541150052,1359,WCMO,0.0009550469999997091
12478,17105,-1,211043.8611,206.5829,18.8552,45507.6357,4.539521705,0.00041433,WCMO 5217,0.41433046799999995,0.8268495920000001,1.239368715,1.651887839,2.064406963,2.4769260859999997,2.88944521,3.3019643339999996,3.714483458,4.127002581,4.539521705,5217,WCMO,0.0016283469999995859
8563,13190,-1,211241.328,9.116,4.5825,2009.1229999999998,4.537303092,0.002280846,WCMO 1302,2.280845921,2.506491638,2.732137355,2.9577830730000003,3.18342879,3.4090745069999997,3.6347202239999996,3.8603659410000004,4.086011658,4.311657375,4.537303092,1302,WCMO,0.002218613000000147
12671,17298,-1,211245.2144,5.2296,3.4694,1153.9297,4.531991854,0.003006596,WCMO 5410,3.006595636,3.159135258,3.311674879,3.4642145010000003,3.616754123,3.769293745,3.9218333660000004,4.074372988,4.22691261,4.379452232,4.531991854,5410,WCMO,0.005311237999999996
9869,14496,-1,211225.5021,24.9419,8.0302,5505.6382,4.53024683,0.001458541,WCMO 2608,1.4585411730000002,1.7657117390000001,2.072882305,2.38005287,2.687223436,2.9943940010000003,3.301564567,3.608735133,3.915905698,4.2230762639999995,4.53024683,2608,WCMO,0.001745023999999873
14266,18893,-1,211244.5135,5.9305,3.2357,1309.417,4.5291148660000005,0.0024711,WCMO 7005,2.471099734,2.676901247,2.88270276,3.0885042730000003,3.2943057860000002,3.5001073,3.705908813,3.911710326,4.117511839,4.3233133519999996,4.5291148660000005,7005,WCMO,0.0011319639999998188
13147,17774,-1,211245.6214,4.8226,2.8449,1064.9916,4.528298627,0.0026712890000000003,WCMO 5886,2.671288675,2.85698967,3.042690665,3.2283916610000003,3.4140926560000002,3.599793651,3.785494646,3.9711956410000004,4.156896637,4.3425976319999995,4.528298627,5886,WCMO,0.000816239000000607
12232,16859,-1,211245.9829,4.4611,3.1096,985.4162,4.527122651,0.003155621,WCMO 4971,3.155620945,3.292771115,3.4299212860000003,3.567071457,3.704221627,3.841371798,3.9785219689999995,4.115672139,4.25282231,4.389972481,4.527122651,4971,WCMO,0.0011759759999998565
11683,16310,-1,211244.9669,5.4771,3.4333,1209.8719,4.52700819,0.002837738,WCMO 4422,2.837738442,3.006665416,3.1755923910000003,3.344519366,3.5134463410000003,3.682373316,3.8513002910000003,4.020227265,4.18915424,4.358081215,4.52700819,4422,WCMO,0.00011446099999989912
12213,16840,-1,211245.0793,5.3647,3.4053,1185.0444,4.527003376000001,0.002873563,WCMO 4952,2.873563218,3.038907234,3.20425125,3.369595266,3.534939282,3.700283297,3.865627313,4.030971329,4.196315345,4.361659361,4.527003376000001,4952,WCMO,4.8139999995200355e-06
11677,16304,-1,211245.1972,5.2468,3.3564,1159.0061,4.526982213,0.00289593,WCMO 4416,2.8959295380000003,3.059034806,3.2221400730000003,3.385245341,3.5483506080000002,3.711455876,3.874561143,4.037666411,4.200771678,4.363876946,4.526982213,4416,WCMO,2.1163000000434806e-05
11854,16481,-1,211244.491,5.952999999999999,3.5882,1315.0165,4.526939396,0.002728635,WCMO 4593,2.728634964,2.908465407,3.08829585,3.268126293,3.4479567369999997,3.62778718,3.807617623,3.9874480660000002,4.167278509,4.347108953,4.526939396,4593,WCMO,4.281699999975075e-05
11680,16307,-1,211244.2999,6.1441,3.6507,1357.2455,4.5268892030000005,0.0026897859999999996,WCMO 4419,2.689786041,2.873496357,3.057206673,3.24091699,3.424627306,3.608337622,3.792047938,3.9757582539999996,4.159468571000001,4.343178887,4.5268892030000005,4419,WCMO,5.019299999986515e-05
11679,16306,-1,211242.3691,8.0749,4.1911,1783.8764,4.526602852,0.002349434,WCMO 4418,2.349434075,2.567150953,2.784867831,3.002584708,3.220301586,3.4380184639999998,3.655735341,3.873452219,4.091169097,4.308885974,4.526602852,4418,WCMO,0.00028635100000062863
11852,16479,-1,211242.1928,8.2512,4.2318,1822.8514,4.526534637,0.002321528,WCMO 4591,2.32152769,2.542028385,2.7625290789999997,2.983029774,3.203530469,3.424031163,3.644531858,3.8650325530000003,4.085533248,4.306033942,4.526534637,4591,WCMO,6.821499999976055e-05
10549,15176,-1,211245.3351,5.1089,3.8618,1128.704,4.526341716,0.003421446,WCMO 3288,3.42144619,3.531935742,3.642425295,3.752914847,3.8634044000000003,3.973893953,4.084383505,4.194873058,4.3053626110000005,4.415852163,4.526341716,3288,WCMO,0.00019292100000001255
11851,16478,-1,211237.7326,12.7114,5.2417,2808.5993,4.52588591,0.0018663039999999998,WCMO 4590,1.866303962,2.132262156,2.398220351,2.664178546,2.930136741,3.196094936,3.4620531310000002,3.7280113260000003,3.9939695210000004,4.259927716,4.52588591,4590,WCMO,0.0004558059999997255
13600,18227,-1,211244.1948,6.2492,3.2582,1380.8092,4.525752001,0.002359631,WCMO 6339,2.35963086,2.576242974,2.792855088,3.0094672019999997,3.2260793160000003,3.442691431,3.659303545,3.875915659,4.0925277730000005,4.309139887,4.525752001,6339,WCMO,0.00013390900000054273
11853,16480,-1,211235.1222,15.3218,5.7556,3385.6890000000003,4.525459958,0.001699979,WCMO 4592,1.699978941,1.9825270430000002,2.265075144,2.547623246,2.830171348,3.1127194489999996,3.3952675510000003,3.677815653,3.960363755,4.242911856,4.525459958,4592,WCMO,0.0002920429999999641
13376,18003,-1,211244.1858,6.2582,3.2726,1383.2569,4.524249978,0.002365866,WCMO 6115,2.365865661,2.581704093,2.797542524,3.013380956,3.229219388,3.44505782,3.660896251,3.876734683,4.092573115,4.3084115469999995,4.524249978,6115,WCMO,0.0012099799999996108
11682,16309,-1,211215.2159,35.2281,8.7279,7789.5698,4.522470548,0.00112046,WCMO 4421,1.120459823,1.460660896,1.8008619680000002,2.14106304,2.481264113,2.821465185,3.1616662580000003,3.50186733,3.8420684030000003,4.182269475,4.522470548,4421,WCMO,0.0017794300000000263
11850,16477,-1,211214.8328,35.6112,8.7854,7874.3841,4.522410838,0.001115694,WCMO 4589,1.115693607,1.45636533,1.7970370530000002,2.1377087759999998,2.4783805,2.819052223,3.159723946,3.5003956689999995,3.841067392,4.181739115,4.522410838,4589,WCMO,5.971000000037918e-05
11681,16308,-1,211213.8934,36.5506,8.8795,8082.3579,4.522269423,0.001098627,WCMO 4420,1.098627419,1.44099162,1.78335582,2.12572002,2.468084221,2.8104484210000003,3.152812622,3.495176822,3.837541023,4.1799052230000004,4.522269423,4420,WCMO,0.00014141499999986706
14614,19241,-1,211245.5402,4.9038,2.9268,1084.4698,4.521840995,0.00269883,WCMO 7353,2.6988303410000003,2.881131406,3.0634324719999997,3.245733537,3.428034603,3.6103356680000003,3.792636734,3.9749377989999997,4.157238865,4.33953993,4.521840995,7353,WCMO,0.00042842800000020276
9867,14494,-1,211224.5491,25.8949,8.2473,5726.8976,4.521627905,0.001440099,WCMO 2606,1.440099086,1.7482519680000002,2.05640485,2.3645577319999997,2.672710614,2.9808634960000004,3.289016378,3.59716926,3.9053221419999997,4.213475024,4.521627905,2606,WCMO,0.00021308999999991585
14777,19404,-1,211243.5685,6.8755,3.927,1520.7412,4.521150607,0.002582293,WCMO 7516,2.582293424,2.7761791419999997,2.97006486,3.1639505789999998,3.357836297,3.5517220160000003,3.7456077339999996,3.939493452,4.1333791710000005,4.327264888999999,4.521150607,7516,WCMO,0.00047729799999984834
13953,18580,-1,211244.6138,5.8302,3.2049,1289.8329,4.5201203969999995,0.00248474,WCMO 6692,2.484740465,2.688278458,2.891816452,3.095354445,3.298892438,3.502430431,3.705968424,3.909506417,4.113044411000001,4.316582404,4.5201203969999995,6692,WCMO,0.0010302100000005865
12233,16860,-1,211196.2243,54.2197,10.8625,11996.4476,4.519646299,0.0009054760000000001,WCMO 4972,0.905476385,1.2668933759999998,1.6283103669999999,1.989727359,2.35114435,2.712561342,3.0739783330000003,3.435395325,3.796812316,4.158229308,4.519646299,4972,WCMO,0.0004740979999997563
12349,16976,-1,211247.6138,2.8302,2.8628,626.3424,4.518614738999999,0.004570663,WCMO 5088,4.570662947,4.565458126,4.560253306,4.555048485,4.549843664,4.544638843,4.539434022,4.5342292010000005,4.52902438,4.523819559,4.518614738999999,5088,WCMO,0.0010315600000003755
14825,19452,-1,211245.5239,4.9201,2.9283,1089.2145,4.51710843,0.0026884509999999997,WCMO 7564,2.6884511730000002,2.871316899,3.0541826239999996,3.23704835,3.4199140760000004,3.602779801,3.785645527,3.968511253,4.151376979,4.334242703999999,4.51710843,7564,WCMO,0.0015063089999989288
12325,16952,-1,211247.5808,2.8632,2.8522,633.9675,4.516319843,0.004498969,WCMO 5064,4.498968796000001,4.5007039,4.502439005,4.50417411,4.505909215,4.507644319,4.509379424,4.511114528999999,4.512849633,4.514584738,4.516319843,5064,WCMO,0.0007885870000006179
14968,19595,-1,211245.6568,4.7872,2.9312,1060.4983,4.51410436,0.002763984,WCMO 7707,2.7639836860000004,2.938995753,3.1140078210000004,3.2890198880000003,3.4640319560000004,3.6390440230000003,3.81405609,3.9890681580000003,4.164080225,4.339092293,4.51410436,7707,WCMO,0.0022154829999996295
8561,13188,-1,211206.7939,43.6501,10.0164,9669.8746,4.514029582,0.001035836,WCMO 1300,1.035835563,1.383654965,1.731474367,2.079293769,2.427113171,2.774932573,3.122751974,3.470571376,3.818390778,4.16621018,4.514029582,1300,WCMO,7.477800000010859e-05
12200,16827,-1,211247.298,3.1460000000000004,2.9745,697.5912,4.509804596,0.004263959,WCMO 4939,4.263958605,4.288543204,4.313127803,4.337712402,4.362297001,4.386881601,4.4114662000000004,4.436050798999999,4.460635398,4.485219997,4.509804596,4939,WCMO,0.004224985999999653
9336,13963,-1,211200.9962,49.4478,11.5595,10966.8764,4.508831703,0.001054038,WCMO 2075,1.0540375929999999,1.399517004,1.744996415,2.090475826,2.435955237,2.7814346480000003,3.1269140589999997,3.47239347,3.8178728810000004,4.163352292,4.508831703,2075,WCMO,0.0009728930000001412
14593,19220,-1,211245.4952,4.9488,2.9306,1097.5955,4.5087648410000005,0.0026700179999999997,WCMO 7332,2.670018235,2.853892896,3.0377675560000004,3.221642217,3.4055168780000002,3.589391538,3.7732661989999996,3.957140859,4.14101552,4.32489018,4.5087648410000005,7332,WCMO,6.686199999972331e-05
11020,15647,-1,211246.1248,4.3192,3.6275,958.2279,4.507487206,0.0037856340000000004,WCMO 3759,3.785633877,3.85781921,3.930004543,4.002189876,4.074375208999999,4.146560542,4.218745875,4.290931207,4.36311654,4.435301873,4.507487206,3759,WCMO,0.0012776350000001102
13657,18284,-1,211245.52399999998,4.92,2.889,1091.9893,4.505538653,0.00264563,WCMO 6396,2.645630319,2.831621152,3.0176119860000004,3.203602819,3.389593653,3.5755844860000003,3.761575319,3.947566153,4.133556986,4.31954782,4.505538653,6396,WCMO,0.001948553000000075
9550,14177,-1,211222.047,28.397,8.6392,6308.0174,4.501731400000001,0.001369559,WCMO 2289,1.3695586830000002,1.682775954,1.995993226,2.309210498,2.622427769,2.9356450410000003,3.248862313,3.562079585,3.8752968560000003,4.1885141280000004,4.501731400000001,2289,WCMO,0.003807252999999733
12630,17257,-1,211245.887,4.5569999999999995,2.7469,1012.3947,4.501208866,0.00271327,WCMO 5369,2.7132698339999997,2.892063738,3.0708576410000004,3.249651544,3.428445447,3.60723935,3.786033254,3.9648271569999998,4.14362106,4.322414963,4.501208866,5369,WCMO,0.0005225340000007961
14900,19527,-1,211244.3338,6.1102,3.557,1357.6891,4.500441228,0.002619893,WCMO 7639,2.619892875,2.807947711,2.996002546,3.184057381,3.372112216,3.560167051,3.7482218869999997,3.9362767219999997,4.124331557,4.312386392,4.500441228,7639,WCMO,0.0007676380000001259
13869,18496,-1,211244.503,5.941,3.1952,1320.6002,4.498712025,0.002419506,WCMO 6608,2.419505919,2.627426529,2.83534714,3.043267751,3.251188361,3.4591089719999997,3.667029582,3.874950193,4.082870804,4.290791414,4.498712025,6608,WCMO,0.0017292030000000125
11678,16305,-1,211035.9091,214.5349,21.6033,47706.5599,4.496968561,0.000452837,WCMO 4417,0.452837095,0.857250242,1.2616633879999999,1.666076535,2.0704896809999997,2.4749028280000003,2.879315974,3.2837291210000004,3.688142267,4.092555414,4.496968561,4417,WCMO,0.0017434639999995838
14493,19120,-1,211244.3199,6.1241,3.1185,1362.0057,4.496383532,0.002289638,WCMO 7232,2.289637995,2.510312549,2.730987102,2.951661656,3.17233621,3.393010763,3.613685317,3.834359871,4.055034425,4.275708978,4.496383532,7232,WCMO,0.0005850289999997926
14245,18872,-1,211234.2808,16.1632,5.0564,3594.777,4.496301161,0.001406596,WCMO 6984,1.406596292,1.715566779,2.024537266,2.333507753,2.64247824,2.951448727,3.2604192139999997,3.5693897010000004,3.8783601880000003,4.187330674,4.496301161,6984,WCMO,8.237100000041409e-05
14539,19166,-1,211242.8493,7.5947,3.4926,1689.1069,4.4962814369999995,0.00206772,WCMO 7278,2.067719929,2.31057608,2.553432231,2.7962883819999997,3.039144533,3.282000683,3.524856834,3.767712985,4.010569136,4.253425286000001,4.4962814369999995,7278,WCMO,1.972400000038732e-05
14203,18830,-1,211241.6095,8.8345,3.6909,1964.8745,4.496215916000001,0.001878441,WCMO 6942,1.8784405819999999,2.140218116,2.401995649,2.663773182,2.925550716,3.1873282489999997,3.4491057830000003,3.7108833160000003,3.972660849,4.2344383830000005,4.496215916000001,6942,WCMO,6.55209999989026e-05
14495,19122,-1,211231.6731,18.7709,5.4524,4175.541,4.4954414289999995,0.001305795,WCMO 7234,1.3057948659999998,1.624759522,1.943724178,2.262688835,2.581653491,2.900618147,3.219582804,3.53854746,3.857512116,4.176476773,4.4954414289999995,7234,WCMO,0.0007744870000010451
14310,18937,-1,211244.333,6.111000000000001,3.3991,1359.9409,4.493577625,0.002499447,WCMO 7049,2.499446851,2.698859928,2.898273006,3.097686083,3.2970991610000002,3.496512238,3.6959253160000003,3.8953383930000003,4.09475147,4.294164548,4.493577625,7049,WCMO,0.0018638039999991918
11583,16210,-1,211246.0852,4.3588,3.6657,970.3482,4.49199576,0.003777716,WCMO 4322,3.777716082,3.84914405,3.920572017,3.991999985,4.063427953,4.134855921000001,4.206283889,4.277711856,4.349139824,4.420567792,4.49199576,4322,WCMO,0.0015818650000003487
13749,18376,-1,211244.9039,5.5401,3.3992,1233.5618,4.491141019,0.0027555979999999997,WCMO 6488,2.755597652,2.9291519889999997,3.1027063260000003,3.276260662,3.4498149989999995,3.623369336,3.796923673,3.970478009,4.144032346,4.317586683,4.491141019,6488,WCMO,0.0008547410000003808
8298,12925,-1,211228.4409,22.0031,7.3557,4899.3514,4.4910230360000005,0.001501362,WCMO 1037,1.5013619969999998,1.8003281009999998,2.099294205,2.3982603080000002,2.697226412,2.9961925160000002,3.29515862,3.594124724,3.893090828,4.192056932,4.4910230360000005,1037,WCMO,0.0001179829999991
9876,14503,-1,211219.9886,30.4554,9.0157,6786.2827,4.487788285,0.0013285179999999999,WCMO 2615,1.328518189,1.644445198,1.9603722080000001,2.276299218,2.592226227,2.908153237,3.224080246,3.5400072560000004,3.855934266,4.171861275,4.487788285,2615,WCMO,0.003234751000000813
11131,15758,-1,211247.5091,2.9349,2.5272,654.2342,4.486008222,0.003862837,WCMO 3870,3.862836886,3.92515402,3.987471153,4.049788287,4.11210542,4.1744225539999995,4.236739687,4.299056821000001,4.361373953999999,4.423691088,4.486008222,3870,WCMO,0.0017800629999999984
11128,15755,-1,211247.6621,2.7819,2.4631,620.1328,4.485974617,0.003971891,WCMO 3867,3.971891182,4.023299526000001,4.074707869,4.126116213,4.177524556,4.2289329,4.2803412430000005,4.331749587,4.38315793,4.434566274,4.485974617,3867,WCMO,3.3604999999603535e-05
11129,15756,-1,211246.58800000002,3.8560000000000003,2.8993,859.5804,4.485909637,0.003372925,WCMO 3868,3.372924743,3.4842232330000003,3.595521722,3.706820211,3.8181187010000004,3.92941719,4.040715679,4.152014169,4.263312658,4.3746111469999995,4.485909637,3868,WCMO,6.498000000032533e-05
11276,15903,-1,211243.0367,7.4073,4.005,1651.4193,4.485414455,0.002425187,WCMO 4015,2.425186626,2.631209409,2.837232192,3.043254975,3.2492777580000003,3.455300541,3.6613233239999996,3.8673461060000003,4.073368889,4.279391672,4.485414455,4015,WCMO,0.0004951819999998719
11023,15650,-1,211241.1244,9.3196,4.5161,2077.7801,4.485363971,0.002173522,WCMO 3762,2.173521635,2.4047058690000003,2.635890102,2.8670743360000004,3.098258569,3.329442803,3.5606270369999997,3.79181127,4.022995504,4.254179737,4.485363971,3762,WCMO,5.048399999996178e-05
11366,15993,-1,211242.0421,8.4019,4.2826,1873.2088,4.485298169,0.002286237,WCMO 4105,2.286237391,2.506143469,2.7260495469999997,2.9459556239999998,3.165861702,3.38576778,3.6056738580000003,3.825579935,4.0454860130000005,4.265392091,4.485298169,4105,WCMO,6.580199999994818e-05
11130,15757,-1,211241.9402,8.5038,4.3061,1895.942,4.48526379,0.002271219,WCMO 3869,2.2712192669999998,2.49262372,2.714028172,2.9354326239999997,3.1568370760000004,3.378241528,3.599645981,3.821050433,4.042454885,4.2638593369999995,4.48526379,3869,WCMO,3.4378999999695736e-05
11278,15905,-1,211239.734,10.71,4.8125,2387.955,4.48500914,0.002015323,WCMO 4017,2.015322734,2.262291375,2.509260015,2.756228656,3.003197296,3.250165937,3.4971345769999997,3.7441032180000002,3.991071859,4.238040498999999,4.48500914,4017,WCMO,0.000254650000000467
11137,15764,-1,211238.5052,11.9388,5.1018,2662.0515,4.484811808,0.0019164920000000001,WCMO 3876,1.9164918480000002,2.173323844,2.43015584,2.686987836,2.943819832,3.2006518280000003,3.4574838239999997,3.71431582,3.971147816,4.227979812,4.484811808,3876,WCMO,0.000197331999999939
11456,16083,-1,211244.8156,5.6284,3.5523,1255.126,4.484330657,0.002830234,WCMO 4195,2.8302337769999997,2.995643465,3.161053153,3.326462841,3.4918725289999997,3.6572822169999997,3.822691905,3.988101593,4.153511281,4.318920969,4.484330657,4195,WCMO,0.00048115099999979094
11361,15988,-1,211225.9504,24.4936,7.3084,5463.414000000001,4.483204092,0.0013376979999999998,WCMO 4100,1.33769837,1.652248942,1.966799514,2.2813500859999998,2.595900658,2.910451231,3.225001803,3.539552375,3.854102947,4.16865352,4.483204092,4100,WCMO,0.0011265649999998573
14586,19213,-1,211245.4007,5.0433,2.967,1125.1723,4.482246852,0.002636929,WCMO 7325,2.636929473,2.8214612110000004,3.005992949,3.190524687,3.375056425,3.559588163,3.7441199010000004,3.928651639,4.113183376,4.297715114,4.482246852,7325,WCMO,0.0009572399999999703
11349,15976,-1,211216.8922,33.5518,8.5488,7485.8288,4.482042122,0.001141998,WCMO 4088,1.141997797,1.47600223,1.810006662,2.144011095,2.4780155269999997,2.81201996,3.1460243919999997,3.480028825,3.8140332569999997,4.14803769,4.482042122,4088,WCMO,0.00020473000000009733
