GeneID,MOs,MOsID,SED_B,Cost,SED_BCR_x,Duck_BCR_x,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
5436,AFMO,3637,0.016,1181.2644,0.000765319,0,5531,17,2,189827.7952,2334594.136,217,17,2,COB
5437,AFMO,3641,0.135,591.6305,0.011465074,0,5393,16,3,169447.7073,2333822.992,202,15,3,COB
5438,AFMO,3647,0.755,747.8117,0.131354331,0,9041,19,3,161214.9998,2333569.772,234,13,3,COB
5439,AFMO,3651,1.275,470.7648,0.233056986,0,9042,19,3,154089.7864,2333286.369,225,19,3,MAP
5440,AFMO,3652,0.041,723.7054,0.007163192,0,5533,17,2,192891.1807,2334619.407,217,17,2,COB
5441,AFMO,3653,0.009,349.429,0.001579264,0,5534,17,2,193188.5617,2334555.366,217,17,2,COB
5442,AFMO,3658,0.142,1253.8873,0.008103485,0,9043,19,3,157439.1,2333437.295,234,13,3,COB
5443,AFMO,3659,0.338,677.6562,0.05953161,0,9044,19,3,161435.8652,2333491.873,234,13,3,COB
5444,AFMO,3661,0.376,1405.4567,0.058699949,0,5535,17,2,179507.3111,2334236.803,211,17,2,COB
5445,AFMO,3662,0.463,618.896,0.082400529,0,13011,26,1,209476.5941,2335092.078,248,18,1,LES
5446,AFMO,3663,0.401,0,0,0,13012,26,1,212653.152,2335161.07,233,18,1,LES
5447,AFMO,3664,0.659,478.2681,0.110634772,0,6687,18,1,198932.1648,2334731.187,210,18,1,LES
5448,AFMO,3669,2.047,0,0,0,13013,26,1,209218.1103,2335037.377,248,18,1,LES
5449,AFMO,3670,1.088,0,0,0,13014,26,1,211600.0662,2335115.266,233,18,1,LES
5450,AFMO,3673,1.964,379.9046,0.365062208,0,14672,27,1,168249.2042,2333658.146,209,16,2,COB
5451,AFMO,3685,0.124,522.524,0.022453501,0,6690,18,1,202473.1062,2334730.214,214,18,1,LES
5452,AFMO,3686,0.001,900.5503,0.000147035,0,5536,17,2,193109.7379,2334434.212,217,17,2,COB
5453,AFMO,3687,0.004,572.9544,0.000650839,0,5537,17,2,193328.6586,2334418.768,217,17,2,COB
5454,AFMO,3689,0.247,444.849,0.041937634,0,9046,19,3,157204.6563,2333275.758,234,13,3,COB
5455,AFMO,3690,0.001,736.4758,7.31E-05,0,5538,17,2,191348.2265,2334448.688,222,17,2,COB
5456,AFMO,3694,0.328,0,0,0,13015,26,1,211776.5674,2335032.853,233,18,1,LES
5457,AFMO,3695,0.042,0,0,0,5539,17,2,193708.4236,2334402.36,217,17,2,COB
5458,AFMO,3697,0.307,1188.8452,0,0,5540,17,2,185075.7546,2334157.385,216,17,2,COB
5459,AFMO,3706,0.047,356.5125,0.008774367,0,5542,17,2,182383.9597,2334030.812,216,17,2,COB
5460,AFMO,3707,1.498,0,0,0,6691,18,1,197020.8008,2334470.067,259,17,1,COB
5461,AFMO,3716,0.069,0,0,0,13016,26,1,211722.7754,2334982.562,233,18,1,LES
5462,AFMO,3761,1.537,472.7172,0.129258846,0,14673,27,1,164484.3671,2333266.077,221,14,2,COB
5463,AFMO,3762,0.927,588.1234,0.150091148,0,6692,18,1,202795.8039,2334515.159,214,18,1,LES
5464,AFMO,3763,2.175,0,0,0,13018,26,1,209394.9935,2334793.904,248,18,1,LES
5465,AFMO,3775,0.374,3769.696,0.011049241,0,5394,16,3,168923.0375,2333578.099,202,15,3,COB
5466,AFMO,3779,1.608,1000.3859,0.13399138,0,14674,27,1,165228.0819,2333171.866,221,14,2,COB
5467,AFMO,3780,0.007,2492.8189,0.000934228,0,5548,17,2,181354.4101,2333777.017,216,17,2,COB
5468,AFMO,3781,1.352,0,0,0,13019,26,1,212959.3821,2334828.199,233,18,1,LES
5469,AFMO,3795,0.067,0,0,0,5553,17,2,186702.4409,2333873.564,218,17,2,COB
5470,AFMO,3796,0.184,632.5938,0.010889004,0,5554,17,2,185690.2313,2333789.371,216,17,2,COB
5471,AFMO,3798,0.021,645.5978,0,0,5555,17,2,184020.8986,2333765.136,216,17,2,COB
5472,AFMO,3801,0.22,354.4964,0.019885228,0,13021,26,1,212778.8223,2334589.84,233,18,1,LES
5473,AFMO,3803,0.551,753.0328,0.095775567,0,5034,15,3,170569.9363,2333281.92,213,15,3,COB
5474,AFMO,3804,0.707,526.4929,0.116801856,0,6694,18,1,202192.7713,2334309.442,214,18,1,LES
5475,AFMO,3805,0.022,676.6791,0.003129429,0,14675,27,1,164975.0492,2333045.845,221,14,2,COB
5476,AFMO,3806,0.122,1596.7455,0.018493969,0,5556,17,2,182468.5147,2333791.77,216,17,2,COB
5477,AFMO,3808,0.014,804.4043,0.002411962,0,5557,17,2,180970.7382,2333595.93,212,17,2,COB
5478,AFMO,3814,1.604,0,0,0,6695,18,1,197877.7814,2334078.63,259,17,1,COB
5479,AFMO,3823,8.668,2670.7371,0.481229095,0,14676,27,1,168392.2084,2333351.149,209,16,2,COB
5480,AFMO,3824,0.012,0,0,0,5558,17,2,183633.3143,2333592.113,216,17,2,COB
5481,AFMO,3825,1.23,389.1664,0.228235686,0,13023,26,1,209253.803,2334427.995,248,18,1,LES
5482,AFMO,3828,0.124,495.7992,0.022562688,0,9051,19,3,160472.5099,2332766.335,234,13,3,COB
5483,AFMO,3830,0.034,643.7475,0.003012183,0,5559,17,2,184649.3767,2333569.916,216,17,2,COB
5484,AFMO,3836,0.021,1506.3281,0.002620854,0,9052,19,3,159638.9693,2332758.404,234,13,3,COB
5485,AFMO,3837,0.626,517.9866,0.103711531,0,13024,26,1,213333.6487,2334509.515,233,18,1,LES
5486,AFMO,3839,0.067,556.2422,0.01205851,0,5395,16,3,168948.3695,2333089.566,202,15,3,COB
5487,AFMO,3841,0.829,0,0,0,14677,27,1,170880.4895,2333066.433,243,15,2,COB
5488,AFMO,3842,0.035,974.7379,0.005036351,0,5560,17,2,189925.7869,2333790.559,222,17,2,COB
5489,AFMO,3849,0.039,618.5893,0.006941245,0,5561,17,2,193038.4912,2333820.66,222,17,2,COB
5490,AFMO,3852,1.031,934.4284,0.150097753,0,6696,18,1,200700.0844,2334009.957,210,18,1,LES
5491,AFMO,3860,3.707,0,0,0,6697,18,1,197299.1352,2333950.812,259,17,1,COB
5492,AFMO,3865,0.056,0,0,0,9657,20,2,176292.9118,2333159.324,235,20,2,COB
5493,AFMO,3866,0.108,0,0,0,9658,20,2,177387.975,2333193.361,236,17,2,COB
5494,AFMO,3869,0.159,0,0,0,5562,17,2,183381.1638,2333524.159,216,17,2,COB
5495,AFMO,3878,0.437,1383.1348,0.034230829,0,9053,19,3,160970.0886,2332650.983,234,13,3,COB
5496,AFMO,3880,0.049,2097.8325,0.006903515,0,5564,17,2,192526.6217,2333855.739,222,17,2,COB
5497,AFMO,3895,1.202,0,0,0,9054,19,3,154156.5404,2332331.412,249,19,3,MAP
5498,AFMO,3897,0.098,498.2955,0.017823704,0,9659,20,2,175307.3357,2332983.709,253,15,2,COB
5499,AFMO,3898,1.145,0,0,0,9660,20,2,177903.0471,2333305.463,236,17,2,COB
5500,AFMO,3900,1.383,1156.7328,0.094551619,0,13026,26,1,209754.4546,2334136.064,248,18,1,LES
5501,AFMO,3903,0.119,2234.7635,0.00822418,0,5565,17,2,180877.1656,2333374.141,212,17,2,COB
5502,AFMO,3907,0.76,2320.4219,0.063538425,0,4819,14,3,162706.601,2332566.364,224,13,3,COB
5503,AFMO,3908,0.027,601.777,0.004819899,0,5567,17,2,182038.364,2333135.319,212,17,2,COB
5504,AFMO,3910,1.043,0,0,0,9661,20,2,177885.0869,2333015.315,236,17,2,COB
5505,AFMO,3911,0.077,701.3278,0.012026259,0,5568,17,2,180313.2027,2333167.104,211,17,2,COB
5506,AFMO,3921,1.222,417.2331,0.112788208,0,13028,26,1,208695.9821,2333952.072,248,18,1,LES
5507,AFMO,3923,0.019,478.9693,0.003467806,0,5569,17,2,183662.2281,2333139.563,216,17,2,COB
5508,AFMO,3926,0.973,822.9314,0.167097979,0,4820,14,3,162353.1074,2332393.047,224,13,3,COB
5509,AFMO,3930,0.12,1965.2962,0.007549122,0,5570,17,2,189808.581,2333379.375,231,17,2,COB
5510,AFMO,3933,0.297,617.7017,0.016419264,0,13029,26,1,208839.7966,2333848.555,248,18,1,LES
5511,AFMO,3948,0.552,0,0,0,13030,26,1,213338.5384,2334008.343,233,18,1,LES
5512,AFMO,3956,2.573,0,0,0,6701,18,1,196004.9477,2333458.006,259,17,1,COB
5513,AFMO,3971,0.269,0,0,0,14678,27,1,167655.6579,2332389.844,244,27,2,COB
5514,AFMO,3981,0.003,616.1942,0.00053417,0,9666,20,2,174335.8756,2332575.762,253,15,2,COB
5515,AFMO,3984,0.049,367.2545,0.008544759,0,5577,17,2,192261.9214,2333104.994,231,17,2,COB
5516,AFMO,3986,3.575,2990.4741,0.18844133,0,14680,27,1,164058.6464,2332412.672,221,14,2,COB
5517,AFMO,3987,0.229,2244.5283,0.031610065,0,5578,17,2,188633.7408,2333115.394,240,17,2,COB
5518,AFMO,3989,1.073,1819.3621,0.062104076,0,13034,26,1,212976.3155,2333872.901,233,18,1,LES
5519,AFMO,3995,0.838,436.5773,0.154141108,0,13035,26,1,202102.0619,2333399.622,254,18,1,LES
5520,AFMO,3996,1.792,901.4502,0.303654187,0,6703,18,1,199663.9302,2333507.984,210,18,1,LES
5521,AFMO,4001,0.004,0,0,0,5580,17,2,187882.9126,2332912.727,240,17,2,COB
5522,AFMO,4002,1.725,0,0,0,13036,26,1,206667.1114,2333563.652,247,18,1,LES
5523,AFMO,4005,0.031,410.7843,0.005325025,0,9058,19,3,160340.5026,2331994.628,234,13,3,COB
5524,AFMO,4007,0.014,409.7766,0.002587907,0,5582,17,2,191921.5171,2333062.157,231,17,2,COB
5525,AFMO,4010,0.068,543.2189,0.01117238,0,5583,17,2,190389.847,2333016.694,231,17,2,COB
5526,AFMO,4011,0.045,378.002,0.007817924,0,5584,17,2,190525.9085,2332975.239,231,17,2,COB
5527,AFMO,4014,0.463,2584.9168,0.061042197,0,9667,20,2,179486.1438,2332696.271,246,17,2,COB
5528,AFMO,4015,0.031,355.0256,0.005788954,0,5585,17,2,185228.3366,2332818.166,239,17,2,COB
5529,AFMO,4022,4.136,0,0.644630668,0,13038,26,1,207520.0508,2333633.949,247,18,1,LES
5530,AFMO,4026,0.334,0,0,0,9059,19,3,153796.0636,2331818.751,249,19,3,MAP
5531,AFMO,4032,0.013,380.5025,0.002416131,0,5587,17,2,185632.4715,2332768.797,239,17,2,COB
5532,AFMO,4036,1.674,1086.2271,0.137523625,0,6704,18,1,194900.4694,2333189.802,203,17,2,COB
5533,AFMO,4037,0.236,0,0,0,14682,27,1,168196.9916,2332230.01,244,27,2,COB
5534,AFMO,4049,0.06,2301.1031,0.003124282,0,5588,17,2,181101.2136,2332677.157,212,17,2,COB
5535,AFMO,4057,0.487,1396.3716,0.052997487,0,9669,20,2,175125.0136,2332455.315,253,15,2,COB
5536,AFMO,4067,3.022,0,0,0,6705,18,1,195863.3587,2333150.91,259,17,1,COB
5537,AFMO,4070,1.911,0,0,0,6706,18,1,197994.8153,2333158.264,266,18,1,LES
5538,AFMO,4075,0.338,556.4643,0.055292643,0,9671,20,2,172948.2712,2332209.442,253,15,2,COB
5539,AFMO,4077,1.538,697.1044,0.269961721,0,13041,26,1,202496.9286,2333175.426,254,18,1,LES
5540,AFMO,4081,0.001,1018.714,0.000166148,0,5590,17,2,192046.7807,2332877.997,231,17,2,COB
5541,AFMO,4087,0.011,0,0,0,9672,20,2,176322.269,2332261.752,235,20,2,COB
5542,AFMO,4109,0.51,779.0699,0.088249493,0,9674,20,2,179077.8734,2332277.644,246,17,2,COB
5543,AFMO,4110,2.915,0,0,0,6708,18,1,198720.6285,2332948.34,266,18,1,LES
5544,AFMO,4120,1.544,883.3673,0.122054352,0,13045,26,1,212643.9846,2333358.71,233,18,1,LES
5545,AFMO,4127,0.044,1098.8185,0.007214512,0,5592,17,2,181495.9031,2332237.456,212,17,2,COB
5546,AFMO,4129,0.243,712.3333,0.042539537,0,9675,20,2,179201.8324,2332141.205,246,17,2,COB
5547,AFMO,4134,1.199,1194.6292,0.096777386,0,14688,27,1,165515.822,2331730.949,264,14,2,COB
5548,AFMO,4138,0.001,386.286,9.28E-05,0,14689,27,1,166702.078,2331720.168,232,27,2,COB
5549,AFMO,4141,0.012,433.3201,0.002208594,0,9677,20,2,174212.1412,2331963.932,253,15,2,COB
5550,AFMO,4144,1.799,3005.9411,0.224708126,0,9679,20,2,179568.7937,2332296.229,246,17,2,COB
5551,AFMO,4159,0.004,0,0,0,5594,17,2,188479.2063,2332314.296,240,17,2,COB
5552,AFMO,4167,0.045,904.675,0.00254036,0,5596,17,2,188028.9447,2332350.878,240,17,2,COB
5553,AFMO,4170,0.134,421.7388,0.024715317,0,9683,20,2,183438.5025,2332086.866,261,17,2,COB
5554,AFMO,4171,3.478,0,0,0,6709,18,1,198657.9895,2332677.115,266,18,1,LES
5555,AFMO,4173,0.019,653.6721,0.001506181,0,5597,17,2,190140.281,2332303.055,242,17,2,COB
5556,AFMO,4177,0.006,0,0,0,13049,26,1,212061.0367,2333007.81,233,18,1,LES
5557,AFMO,4187,0.927,716.0294,0.162175524,0,14691,27,1,164541.6947,2331392.947,264,14,2,COB
5558,AFMO,4188,0.09,0,0,0,9685,20,2,178951.7286,2331886.911,246,17,2,COB
5559,AFMO,4190,0.125,909.7997,0.021151308,0,5599,17,2,188643.3337,2332179.572,240,17,2,COB
5560,AFMO,4191,0.096,850.8847,0.014324576,0,5600,17,2,192595.5054,2332340.607,231,17,2,COB
5561,AFMO,4192,0.389,570.874,0.069827463,0,13050,26,1,201985.7298,2332597.834,254,18,1,LES
5562,AFMO,4194,0.239,0,0,0,9060,19,3,154862.3051,2331117.088,249,19,3,MAP
5563,AFMO,4199,0.249,0,0,0,13051,26,1,211860.473,2332982.733,233,18,1,LES
5564,AFMO,4202,0.026,859.8706,0.004436958,0,14692,27,1,168122.2701,2331573.886,244,27,2,COB
5565,AFMO,4203,0.013,0,0,0,13052,26,1,209013.5616,2332833.88,251,26,1,LES
5566,AFMO,4215,0.595,1348.1254,0.077310368,0,14694,27,1,167918.488,2331548.405,244,27,2,COB
5567,AFMO,4216,0.001,415.8261,0.000171478,0,14695,27,1,168197.4737,2331385.613,244,27,2,COB
5568,AFMO,4221,0.158,0,0,0,5602,17,2,189958.108,2332254.637,242,17,2,COB
5569,AFMO,4228,0.025,387.4016,0.004640456,0,5603,17,2,185905.4354,2331967.082,239,17,2,COB
5570,AFMO,4232,0.545,563.2468,0.097964372,0,9061,19,3,152396.788,2330851.804,223,19,3,MAP
5571,AFMO,4235,1.333,0,0,0,13053,26,1,208340.1654,2332641.941,255,18,1,LES
5572,AFMO,4237,1.903,0,0,0,9686,20,2,177280.701,2331596.336,245,20,2,COB
5573,AFMO,4238,1.425,347.7779,0.266465811,0,6710,18,1,199175.494,2332323.219,266,18,1,LES
5574,AFMO,4241,0.003,618.9602,0.00048093,0,5604,17,2,181775.0795,2331798.629,212,17,2,COB
5575,AFMO,4249,0.104,654.4813,0.018392493,0,9062,19,3,151663.1856,2330698.55,223,19,3,MAP
5576,AFMO,4255,2.812,0,0,0,14696,27,1,168877.4333,2331277.725,252,27,2,COB
5577,AFMO,4262,0.003,1050.3492,0.00024792,0,5606,17,2,190084.0567,2331989.588,242,17,2,COB
5578,AFMO,4267,0.141,0,0.022607421,0,9688,20,2,178303.342,2331493.365,246,17,2,COB
5579,AFMO,4274,0.734,514.4705,0.133104336,0,9063,19,3,151913.0658,2330646.611,223,19,3,MAP
5580,AFMO,4277,0.504,1826.0063,0.073835271,0,9689,20,2,180825.4172,2331584.724,294,17,2,COB
5581,AFMO,4292,0.001,746.0315,0.000154034,0,14697,27,1,166674.826,2331064.581,232,27,2,COB
5582,AFMO,4293,0.151,0,0.02696638,0,9691,20,2,177376.7366,2331394.775,256,20,2,COB
5583,AFMO,4296,1.111,596.9844,0.198499763,0,13055,26,1,208202.9726,2332405.816,255,18,1,LES
5584,AFMO,4310,0.096,0,0,0,9067,19,3,154691.0647,2330580.256,258,19,3,MAP
5585,AFMO,4312,0.076,0,0,0,9693,20,2,184317.547,2331576.198,261,17,2,COB
5586,AFMO,4315,0.079,0,0.013782549,0,5609,17,2,189910.4949,2331761.082,242,17,2,COB
5587,AFMO,4320,0.049,0,0.00894886,0,9694,20,2,178075.0222,2331319.486,246,17,2,COB
5588,AFMO,4322,0.005,920.13,0.000730966,0,14698,27,1,166896.5953,2330891.744,232,27,2,COB
5589,AFMO,4323,0.006,0,0,0,13056,26,1,207147.8509,2332221.526,255,18,1,LES
5590,AFMO,4324,0.217,798.496,0.037423497,0,9695,20,2,183505.4697,2331434.8,261,17,2,COB
5591,AFMO,4326,2.286,0,0,0,13057,26,1,212366.689,2332482.592,233,18,1,LES
5592,AFMO,4328,0.769,0,0,0,13058,26,1,205133.0861,2332137.259,262,18,1,LES
5593,AFMO,4332,0.193,1119.0964,0.026664114,0,6711,18,1,194738.0889,2331764.828,259,17,1,COB
5594,AFMO,4336,3.119,1253.464,0.498763565,0,6712,18,1,195059.2963,2331771.307,259,17,1,COB
5595,AFMO,4337,0.71,0,0,0,13059,26,1,204990.6753,2332157.401,262,18,1,LES
5596,AFMO,4343,4.431,833.6391,0.3797801,0,14699,27,1,170095.6255,2331097.825,252,27,2,COB
5597,AFMO,4345,2.454,887.9092,0.362170294,0,13060,26,1,202553.7552,2332054.402,268,18,1,LES
5598,AFMO,4356,0.442,561.9274,0.07946886,0,14700,27,1,171934.3178,2330933.489,275,20,2,COB
5599,AFMO,4363,0.002,692.8165,0.00017566,0,9068,19,3,153090.1936,2330241.862,250,19,3,MAP
5600,AFMO,4370,0.396,856.3763,0.05899219,0,13061,26,1,204884.6598,2332005.184,262,18,1,LES
5601,AFMO,4372,1.109,1106.0977,0.181621717,0,12269,25,2,161174.5699,2330608.398,317,14,2,COB
5602,AFMO,4373,0.148,451.1244,0.027150364,0,9698,20,2,183372.7433,2331229.313,261,17,2,COB
5603,AFMO,4374,0.096,0,0,0,9699,20,2,183793.2365,2331235.454,261,17,2,COB
5604,AFMO,4381,1.774,1049.5239,0.146623106,0,12270,25,2,158043.7948,2330391.702,317,14,2,COB
5605,AFMO,4388,1.192,1388.0536,0.153290072,0,13062,26,1,202964.5267,2331963.499,268,18,1,LES
5606,AFMO,4389,1.069,1069.6372,0.080930214,0,12272,25,2,158885.0588,2330343.824,317,14,2,COB
5607,AFMO,4390,0.348,503.9994,0.063226756,0,9700,20,2,173073.65,2330839.67,303,20,2,COB
5608,AFMO,4395,0.066,0,0,0,9702,20,2,180073.4296,2331121.131,294,17,2,COB
5609,AFMO,4396,0.119,563.8843,0.010693967,0,5615,17,2,187550.3477,2331328.089,272,17,2,COB
5610,AFMO,4421,0.019,405.542,0.001757456,0,12273,25,2,158331.875,2330238.979,317,14,2,COB
5611,AFMO,4429,1.209,2197.7735,0.039014011,0,9703,20,2,174908.2603,2330730.024,298,20,2,COB
5612,AFMO,4430,2.264,0,0,0,13063,26,1,212613.56,2332114.04,233,18,1,LES
5613,AFMO,4443,0.004,359.4638,0.000699432,0,14707,27,1,171422.8134,2330539.302,275,20,2,COB
5614,AFMO,4459,0.477,453.8003,0.087461953,0,12276,25,2,160608.135,2330157.875,317,14,2,COB
5615,AFMO,4462,0.065,0,0,0,9704,20,2,179652.3197,2330808.234,294,17,2,COB
5616,AFMO,4464,0.018,348.8722,0.003365196,0,6715,18,1,197554.9963,2331304.696,266,18,1,LES
5617,AFMO,4470,0.916,1137.4242,0.125913284,0,13065,26,1,201954.2189,2331573.568,268,18,1,LES
5618,AFMO,4471,3.281,1555.4791,0.404514485,0,13066,26,1,202629.956,2331624.053,268,18,1,LES
5619,AFMO,4482,0.414,735.0239,0.072188015,0,13067,26,1,205760.7323,2331599.379,262,18,1,LES
5620,AFMO,4489,0.75,1057.0711,0.052711908,0,14708,27,1,165326.9549,2330167.052,264,14,2,COB
5621,AFMO,4490,0.709,0,0,0,13069,26,1,207701.1872,2331537.506,300,26,1,LES
5622,AFMO,4491,2.243,1243.2944,0,0,13070,26,1,213077.9506,2331845.13,233,18,1,LES
5623,AFMO,4495,1.861,4231.8924,0.058288182,0,13071,26,1,210657.0491,2331903.785,274,26,1,LES
5624,AFMO,4496,0.006,378.0058,0.001042388,0,5619,17,2,192349.3106,2331037.614,257,17,2,COB
5625,AFMO,4499,2.844,1812.8423,0.417446933,0,13073,26,1,202855.3044,2331528.192,268,18,1,LES
5626,AFMO,4502,1.379,962.0285,0.174864968,0,12279,25,2,159283.4924,2330264.8,317,14,2,COB
5627,AFMO,4516,0.218,0,0,0,13075,26,1,205598.4915,2331355.673,262,18,1,LES
5628,AFMO,4523,0.015,601.7589,0.002417983,0,5622,17,2,191996.567,2330874.299,257,17,2,COB
5629,AFMO,4528,0.145,0,0,0,9707,20,2,182305.0952,2330581.369,294,17,2,COB
5630,AFMO,4529,6.048,2035.5076,0.859639418,0,6717,18,1,196605.0208,2331247.95,273,18,1,LES
5631,AFMO,4532,0.001,0,0,0,9708,20,2,182085.6472,2330559.499,294,17,2,COB
5632,AFMO,4539,0.063,477.592,0.005750702,0,9710,20,2,176262.2443,2330324.345,298,20,2,COB
5633,AFMO,4540,0.233,1603.1585,0.035286146,0,9711,20,2,182432.3012,2330659.667,294,17,2,COB
5634,AFMO,4542,0.521,631.9703,0.083174474,0,13077,26,1,203524.1107,2331243.783,268,18,1,LES
5635,AFMO,4544,0.188,1199.1268,0.025411401,0,9712,20,2,182668.2305,2330708.988,261,17,2,COB
5636,AFMO,4545,0.007,0,0,0,6718,18,1,195875.8351,2330949.143,259,17,1,COB
5637,AFMO,4548,0.517,843.1725,0.041262564,0,14709,27,1,172342.9919,2330188.884,275,20,2,COB
5638,AFMO,4550,0.471,1287.2901,0.062181666,0,13080,26,1,210766.973,2331414.2,274,26,1,LES
5639,AFMO,4554,1.367,367.2526,0.238381517,0,6719,18,1,194358.3636,2330876.513,259,17,1,COB
5640,AFMO,4567,0.003,434.0574,0.000511237,0,6720,18,1,194641.3199,2330814.452,259,17,1,COB
5641,AFMO,4570,1.029,0,0,0,13082,26,1,204323.2304,2331157.576,268,18,1,LES
5642,AFMO,4579,2.096,1984.3313,0.233702615,0,13085,26,1,203686.8173,2331312.801,268,18,1,LES
5643,AFMO,4580,1.743,1455.7182,0.220313986,0,12282,25,2,160476.2745,2329876.118,317,14,2,COB
5644,AFMO,4581,0.107,989.6853,0.017864045,0,14710,27,1,164209.6497,2329876.924,264,14,2,COB
5645,AFMO,4582,0.697,1560.0248,0.03281529,0,14711,27,1,165195.526,2329966.155,264,14,2,COB
5646,AFMO,4585,0.141,1366.5952,0.022146846,0,9713,20,2,180970.561,2330433.256,294,17,2,COB
5647,AFMO,4598,0.122,0,0,0,9715,20,2,181861.2702,2330396.439,294,17,2,COB
5648,AFMO,4602,0.003,0,0,0,9716,20,2,173662.5361,2330091.635,303,20,2,COB
5649,AFMO,4609,1.656,0,0,0,13089,26,1,204190.8838,2331035.219,268,18,1,LES
5650,AFMO,4612,0.195,557.7131,0.035086375,0,14713,27,1,170807.0718,2329894.913,275,20,2,COB
5651,AFMO,4613,0.455,610.9846,0.038451937,0,13090,26,1,213104.6494,2331326.158,233,18,1,LES
5652,AFMO,4616,0.456,707.8368,0.035537968,0,13091,26,1,207960.554,2331137.034,300,26,1,LES
5653,AFMO,4620,0.26,1922.0818,0.024149553,0,12283,25,2,161003.4277,2329567.223,317,14,2,COB
5654,AFMO,4623,0.522,1456.7294,0.065963569,0,13094,26,1,212987.1701,2331249.255,233,18,1,LES
5655,AFMO,4632,0.771,0,0,0,9717,20,2,178029.3463,2330129.294,256,20,2,COB
5656,AFMO,4635,0.015,945.0452,0.00217704,0,9718,20,2,178636.1413,2330104.157,260,20,2,COB
5657,AFMO,4644,0.026,1020.9157,0.00215914,0,9720,20,2,186430.7771,2330283.058,305,17,2,COB
5658,AFMO,4646,0.742,955.7697,0.124585066,0,9070,19,3,155108.7069,2329236.574,318,19,3,MAP
5659,AFMO,4650,1.115,0,0,0,13097,26,1,208414.0596,2331044.776,300,26,1,LES
5660,AFMO,4652,0.565,0,0,0,13098,26,1,206285.8118,2330843.949,300,26,1,LES
5661,AFMO,4678,1.533,1549.5511,0.234061846,0,13100,26,1,209620.9659,2331001.664,277,26,1,LES
5662,AFMO,4679,0.005,0,0,0,9723,20,2,179980.3602,2329844.442,260,20,2,COB
5663,AFMO,4680,0.945,484.2545,0.158331,0,13101,26,1,208475.9939,2330793.813,300,26,1,LES
5664,AFMO,4685,1.228,0,0,0,13102,26,1,205555.1484,2330723.644,262,18,1,LES
5665,AFMO,4690,1.201,0,0,0,13103,26,1,203501.463,2330609.888,268,18,1,LES
5666,AFMO,4692,0,560.0409,0,0,9724,20,2,180215.1845,2329850.677,260,20,2,COB
5667,AFMO,4693,0.33,883.067,0.056093191,0,12284,25,2,158687.4198,2329182.4,317,14,2,COB
5668,AFMO,4697,0.18,1385.5685,0.028188565,0,14716,27,1,164493.3175,2329482.391,264,14,2,COB
5669,AFMO,4702,0.176,2260.3001,0.010488114,0,5629,17,2,190238.3701,2330193.185,272,17,2,COB
5670,AFMO,4703,2.307,520.1269,0.381937581,0,11306,24,1,199269.2135,2330378.089,302,18,1,LES
5671,AFMO,4706,1.042,1655.6366,0.156559019,0,13104,26,1,201355.0711,2330631.275,268,18,1,LES
5672,AFMO,4707,0.755,0,0,0,13105,26,1,203857.5984,2330550.372,268,18,1,LES
5673,AFMO,4710,0.157,567.2391,0.028200693,0,9725,20,2,186190.8683,2329974.795,305,17,2,COB
5674,AFMO,4712,0.336,0,0,0,9726,20,2,177898.0742,2329763.897,256,20,2,COB
5675,AFMO,4723,1.19,376.0365,0.221352684,0,13107,26,1,201926.192,2330432.432,268,18,1,LES
5676,AFMO,4728,1.36,1330.1799,0.177537348,0,13108,26,1,202901.9975,2330567.169,268,18,1,LES
5677,AFMO,4729,0.001,0,0,0,13109,26,1,209676.2626,2330678.891,277,26,1,LES
5678,AFMO,4731,0.008,948.0245,0.001019878,0,9727,20,2,180470.1519,2329714.267,260,20,2,COB
5679,AFMO,4734,0.772,2452.3927,0.077942126,0,9728,20,2,184698.3161,2330091.219,305,17,2,COB
5680,AFMO,4736,0.007,443.8028,0.000642933,0,12285,25,2,161200.7594,2329039.835,317,14,2,COB
5681,AFMO,4740,0.204,468.9822,0.037301275,0,9730,20,2,184985.9433,2329768.591,305,17,2,COB
5682,AFMO,4743,0.087,402.8059,0.016102744,0,12286,25,2,158461.2133,2328865.813,317,14,2,COB
5683,AFMO,4744,0.005,758.211,0.00068732,0,9731,20,2,180042.6879,2329653.386,260,20,2,COB
5684,AFMO,4753,0.225,625.5765,0.03599336,0,6723,18,1,194964.9656,2330101.272,259,17,1,COB
5685,AFMO,4755,0.794,1330.8042,0.125418509,0,14718,27,1,171584.2697,2329437.886,275,20,2,COB
5686,AFMO,4756,0.002,915.6337,0.000169044,0,9071,19,3,152405.0495,2328609.558,301,19,3,MAP
5687,AFMO,4761,0.182,642.6137,0.032254554,0,13112,26,1,211070.6708,2330568.049,274,26,1,LES
5688,AFMO,4763,0.114,954.6129,0.019144821,0,5634,17,2,189166.6234,2329845.072,272,17,2,COB
5689,AFMO,4768,0.966,1108.082,0.133866137,0,13113,26,1,210681.4703,2330614.132,274,26,1,LES
5690,AFMO,4769,0.707,0,0,0,13114,26,1,207324.809,2330461.425,300,26,1,LES
5691,AFMO,4771,1.341,0,0,0,13115,26,1,206679.0641,2330733.246,300,26,1,LES
5692,AFMO,4774,0.508,530.8572,0.043821164,0,14720,27,1,170270.3568,2329157.401,321,20,2,COB
