,Name,mean,std,q25,q50,q75
623,Sub032 InC-M-M,823.2228466,5118.762163,0.557377001,2.106863931,18.61518815
624,Sub032 InC-M-L,218.2693011,1357.188572,0.147782935,0.558613891,4.935630884
625,Sub033 InC-M-L,78.64731982,489.0254523,0.053249503,0.201281102,1.778418398
626,Sub033 InC-M-M,296.3975812,1842.986659,0.200681013,0.758566621,6.702312458
627,Sub033 InC-P-L,53.06675232,329.9666488,0.035929745,0.135813075,1.199975903
628,Sub033 InC-P-M,200.1739534,1244.672525,0.135531173,0.512302694,4.526448484
629,Sub033 InC-P-S,1275.899591,7933.485538,0.863869474,3.265393858,28.85137485
630,Sub033 InC-M-S,1881.683492,11700.22225,1.274025747,4.815769018,42.54970861
631,Sub034 InC-P-S,1981.134616,12318.6048,1.341360818,5.070293035,44.79855458
632,Sub034 InC-P-M,169.3826087,1053.213346,0.11468337,0.433498791,3.8301769
633,Sub034 InC-P-L,44.76743513,278.3618725,0.030310552,0.114572737,1.012306973
634,Sub034 InC-M-S,2371.634461,14746.71505,1.605755366,6.069694402,53.62876151
635,Sub034 InC-M-M,256.5370746,1595.135845,0.173692781,0.656552125,5.800963774
636,Sub034 InC-M-L,67.87111549,422.0195047,0.045953291,0.173701697,1.534740672
637,Sub035 InC-P-M,430.1007621,2674.346948,0.291207021,1.100751499,9.725685628
638,Sub035 InC-P-S,2666.12233,16577.82721,1.805143377,6.823373521,60.28789047
639,Sub035 InC-P-L,181.8863282,1130.960904,0.123149226,0.465499404,4.112918191
640,Sub035 InC-M-S,4352.596174,27064.24475,2.946999118,11.13954493,98.42340631
641,Sub035 InC-M-M,884.7005466,5501.027702,0.599001521,2.264203039,20.00535723
642,Sub035 InC-M-L,275.7888198,1714.842319,0.186727501,0.705822876,6.2362953
643,Sub036 InC-M-S,2012.598529,12514.24598,1.362663995,5.150818233,45.51003466
644,Sub036 InC-P-L,84.11374395,523.0154286,0.056950638,0.215271252,1.902028322
645,Sub036 InC-M-M,452.6950205,2814.837018,0.306504847,1.158576702,10.23659999
646,Sub036 InC-P-S,421.4666061,2620.660159,0.285361119,1.078654212,9.530445132
647,Sub036 InC-P-M,310.5030826,1930.694024,0.210231382,0.794666654,7.021274163
648,Sub036 InC-M-L,128.2137969,797.2275494,0.086809327,0.328135966,2.899244066
649,Sub037 InC-M-M,408.8965936,2542.500394,0.276850379,1.046483936,9.246204785
650,Sub037 InC-M-L,183.8366547,1143.087945,0.124469727,0.47049085,4.157020094
651,Sub037 InC-M-S,1769.241082,11001.06046,1.197894705,4.527996565,40.00709621
652,Sub037 InC-P-S,855.1861797,5317.508713,0.579018318,2.18866729,19.33796141
653,Sub037 InC-P-M,286.8832135,1783.826754,0.194239149,0.734216619,6.487168107
654,Sub037 InC-P-L,134.2241521,834.599664,0.09087874,0.343518193,3.035153671
655,Sub038 InC-P-S,1229.255855,7643.456913,0.832288541,3.146019128,27.79663989
656,Sub038 InC-P-M,290.4914679,1806.262716,0.196682179,0.743451179,6.568760029
657,Sub038 InC-P-L,77.01789482,478.8937619,0.052146273,0.197110935,1.741572903
658,Sub038 InC-M-S,1895.799286,11787.99361,1.283583085,4.851895393,42.86890306
659,Sub038 InC-M-M,408.0946939,2537.514218,0.276307439,1.044431644,9.228071767
660,Sub038 InC-M-L,116.9844557,727.4040168,0.079206311,0.299396854,2.645319747
661,Sub040 InC-P-S,3424.150793,21291.21367,2.318379414,8.763386282,77.42886574
662,Sub040 InC-P-M,780.0046789,4850.033565,0.528115407,1.996256215,17.6379141
663,Sub040 InC-P-L,365.1025787,2270.191204,0.247198898,0.934402461,8.25590935
664,Sub040 InC-M-S,5790.272415,36003.65013,3.920402218,14.81897174,130.9329678
665,Sub040 InC-M-M,1206.716009,7503.30518,0.817027556,3.088333183,27.28695595
666,Sub040 InC-M-L,496.2386869,3085.589552,0.335986826,1.270017462,11.2212344
667,Sub041 InC-M-L,0.040019247,0.248837857,2.71E-05,0.000102421,0.000904938
668,Sub041 InC-M-M,0.153462238,0.954221204,0.000103904,0.000392754,0.003470176
669,Sub041 InC-M-S,0.964662304,5.998226264,0.000653141,0.002468848,0.021813498
670,Sub041 InC-P-M,0.098559799,0.612840342,6.67E-05,0.000252243,0.002228691
671,Sub041 InC-P-S,0.335367908,2.085302373,0.000227067,0.000858303,0.007583532
672,Sub041 InC-P-L,0.026062121,0.162053084,1.76E-05,6.67E-05,0.000589332
673,Sub042 InC-P-S,1616.600364,10051.94743,1.094546715,4.137345084,36.55549655
674,Sub042 InC-P-M,247.7491853,1540.493149,0.167742791,0.63406139,5.602246969
675,Sub042 InC-P-L,65.7149049,408.6122854,0.044493392,0.168183334,1.485983199
676,Sub042 InC-M-S,2252.652747,14006.89218,1.525196777,5.765185991,50.93827861
677,Sub042 InC-M-M,383.2894679,2383.276453,0.25951264,0.980947939,8.66716174
678,Sub042 InC-M-L,101.7811105,632.8703092,0.068912628,0.260487123,2.301532969
679,Sub043 InC-P-L,30.03170001,186.7357428,0.020333472,0.076859754,0.679094061
680,Sub043 InC-M-L,45.61591594,283.6376875,0.03088503,0.116744243,1.031493309
681,Sub043 InC-M-M,172.4861311,1072.510907,0.116784663,0.441441597,3.900355532
682,Sub043 InC-P-M,113.2631419,704.2650575,0.076686733,0.289872942,2.561171262
683,Sub043 InC-P-S,654.8646181,4071.918367,0.443387205,1.675986823,14.80817512
684,Sub043 InC-M-S,983.2902776,6114.054158,0.665753372,2.516522504,22.2347249
685,Sub044 InC-M-M,107.506866,668.4727959,0.072789348,0.275140977,2.431007043
686,Sub044 InC-P-S,1256.235455,7811.214841,0.850555538,3.215067683,28.40671813
687,Sub044 InC-P-M,70.85087589,440.5475191,0.047970788,0.18132776,1.602120726
688,Sub044 InC-P-L,18.77300247,116.7296743,0.01271058,0.04804551,0.424505921
689,Sub044 InC-M-S,602.9333342,3749.012009,0.408226248,1.543079738,13.63387508
690,Sub044 InC-M-L,28.51479194,177.3036774,0.019306424,0.07297755,0.644792864
691,Sub045 InC-M-M,126.1327035,784.287405,0.085400288,0.32280985,2.852185185
692,Sub045 InC-M-L,108.4624661,674.4146738,0.073436354,0.277586632,2.452615621
693,Sub045 InC-M-S,1462.309959,9092.576719,0.990081778,3.742471582,33.06659324
694,Sub045 InC-P-S,406.8263946,2529.627991,0.275448716,1.041185702,9.199392256
695,Sub045 InC-P-M,276.1222958,1716.915858,0.186953287,0.706676337,6.243836053
696,Sub045 InC-P-L,71.23822251,442.9560227,0.048233048,0.182319092,1.610879631
697,Sub046 InC-P-S,981.7004155,6104.168468,0.664676929,2.51245359,22.19877402
698,Sub046 InC-P-M,154.0493433,957.8717996,0.104301723,0.394256557,3.483452289
699,Sub046 InC-P-L,40.85857334,254.0567479,0.027663991,0.104568836,0.923917543
700,Sub046 InC-M-S,1482.388184,9217.422209,1.003676081,3.793857532,33.52061361
701,Sub046 InC-M-M,233.7495794,1453.444238,0.15826412,0.598232374,5.285679835
702,Sub046 InC-M-L,62.06113439,385.8933068,0.042019544,0.158832285,1.40336204
703,Sub047 InC-M-L,1122.045495,6976.827779,0.759699947,2.871636996,25.37233762
704,Sub047 InC-M-M,3090.318143,19215.45745,2.092352352,7.909012558,69.88004999
705,Sub047 InC-M-S,13344.15303,82973.33571,9.034885302,34.15152388,301.7456577
706,Sub047 InC-P-M,2060.755191,12813.68191,1.39526928,5.274064976,46.59898078
707,Sub047 InC-P-S,9098.483109,56573.95354,6.16028242,23.28563398,205.7401293
708,Sub047 InC-P-L,807.3982439,5020.365505,0.546662685,2.066364223,18.25735314
709,Sub048 InC-P-S,939.0419219,5838.919898,0.635794272,2.403278241,21.23415564
710,Sub048 InC-P-M,147.464874,916.9298695,0.099843596,0.377405007,3.334560484
711,Sub048 InC-P-L,39.11505049,243.2156023,0.026483509,0.100106659,0.884492003
712,Sub048 InC-M-S,1442.198614,8967.525289,0.97646505,3.691000867,32.61182395
713,Sub048 InC-M-M,228.1409447,1418.570003,0.154466699,0.583878265,5.158854164
714,Sub048 InC-M-L,60.58250589,376.6992621,0.041018414,0.155048049,1.369926442
715,Sub049 InC-M-M,261.2419292,1624.390416,0.176878282,0.668593201,5.907352649
716,Sub049 InC-M-L,69.36034083,431.27944,0.046961596,0.177513052,1.568415891
717,Sub049 InC-M-S,1460.752589,9082.89306,0.989027334,3.738485823,33.03137709
718,Sub049 InC-P-S,1062.149832,6604.399274,0.719146572,2.718346775,24.01794246
719,Sub049 InC-P-M,168.8605593,1049.967266,0.114329908,0.432162717,3.818372018
720,Sub049 InC-P-L,44.78245723,278.4552793,0.030320723,0.114611182,1.012646661
721,Sub050 InC-P-S,917.5310605,5705.166341,0.621229978,2.348225763,20.74773968
722,Sub050 InC-P-M,41.35741822,257.1585427,0.028001742,0.105845523,0.935197711
723,Sub050 InC-P-L,10.96726481,68.19395306,0.007425573,0.028068384,0.247998095
724,Sub050 InC-M-S,1561.112884,9706.928802,1.056977975,3.99533667,35.30078176
725,Sub050 InC-M-M,63.98350689,397.8465315,0.043321119,0.163752189,1.446831832
726,Sub050 InC-M-L,16.98641097,105.6207297,0.011500938,0.043473109,0.384106488
727,Sub051 InC-M-L,34.43993586,214.1459525,0.023318143,0.088141697,0.778775624
728,Sub051 InC-M-M,129.7159806,806.5680588,0.087826406,0.331980486,2.933212306
729,Sub051 InC-M-S,822.4928756,5114.223237,0.556882762,2.104995725,18.59868162
730,Sub051 InC-P-S,544.5299392,3385.862359,0.368683238,1.39360866,12.31322395
731,Sub051 InC-P-M,85.51887595,531.7524753,0.057902006,0.218867389,1.933801974
732,Sub051 InC-P-L,22.68220823,141.0369376,0.015357374,0.058050292,0.512903129
733,Sub052 InC-M-M,214.158868,1331.630086,0.144999897,0.548094111,4.842683408
734,Sub052 InC-M-L,56.86957965,353.6124559,0.038504514,0.145545604,1.28596762
735,Sub052 InC-M-S,909.2572167,5653.719958,0.615628032,2.327050618,20.56064677
736,Sub052 InC-P-L,36.71780496,228.3096388,0.024860413,0.093971419,0.830284109
737,Sub052 InC-P-M,138.4271917,860.733973,0.09372448,0.35427498,3.13019522
738,Sub052 InC-P-S,881.5944643,5481.714223,0.596898496,2.256253682,19.93512072
739,Sub053 InC-P-S,4670.903281,29043.46385,3.162514347,11.95418432,105.6211496
740,Sub053 InC-P-M,1430.405312,8894.195076,0.968480195,3.660818417,32.34514703
741,Sub053 InC-P-L,399.5850739,2484.601789,0.270545857,1.02265308,9.035647349
742,Sub053 InC-M-S,7398.582484,46004.04888,5.009335849,18.93509958,167.3009994
743,Sub053 InC-M-M,1621.450657,10082.10633,1.097830689,4.149758378,36.66517417
744,Sub053 InC-M-L,596.8647626,3711.277907,0.404117418,1.527548519,13.49664906
745,Sub054 InC-P-S,950.1141761,5907.76667,0.643290929,2.431615323,21.48452782
746,Sub054 InC-P-M,149.2196485,927.8409776,0.101031696,0.381895979,3.374240455
747,Sub054 InC-P-L,39.5805041,246.1097716,0.026798652,0.101297889,0.895017107
748,Sub054 InC-M-M,230.8557314,1435.450423,0.156304791,0.590826185,5.220242481
749,Sub054 InC-M-L,61.30341459,381.1818396,0.041506517,0.156893062,1.386228044
750,Sub055 InC-M-M,1840.468655,11443.95027,1.246120542,4.710288401,41.61773502
751,Sub055 InC-M-S,10605.19235,65942.60299,7.180425488,27.14173609,239.8107047
752,Sub055 InC-M-L,492.7507416,3063.901667,0.333625253,1.261090808,11.14236297
753,Sub055 InC-P-M,1140.365658,7090.741719,0.772103925,2.91852356,25.78660368
754,Sub055 InC-P-S,6323.252243,39317.69443,4.281265258,16.18302035,142.985014
755,Sub055 InC-P-L,388.1245471,2413.340755,0.262786312,0.993322297,8.776495329
756,Sub056 InC-P-S,873.1641287,5429.294781,0.591190594,2.23467803,19.74448912
757,Sub056 InC-P-M,137.1154336,852.5775205,0.092836332,0.350917814,3.10053299
758,Sub056 InC-P-L,36.36917448,226.1418703,0.024624367,0.093079173,0.822400676
759,Sub056 InC-M-S,1337.32006,8315.395218,0.905455245,3.422586496,30.24024981
760,Sub056 InC-M-M,211.0686875,1312.415485,0.142907637,0.540185451,4.772806472
761,Sub056 InC-M-L,56.04646642,348.4943753,0.037947211,0.14343902,1.267354911
762,Sub057 InC-M-L,55.88671355,347.5010393,0.037839048,0.143030167,1.263742487
763,Sub057 InC-M-M,210.4559631,1308.605592,0.142492782,0.538617313,4.758951195
764,Sub057 InC-M-S,1333.07462,8288.997264,0.902580798,3.411721194,30.14424947
765,Sub057 InC-P-L,36.08266313,224.3603558,0.02443038,0.092345908,0.815921917
766,Sub057 InC-P-S,866.1800358,5385.868009,0.586461895,2.216803728,19.5865608
767,Sub057 InC-P-M,136.034775,845.8580346,0.092104653,0.348152098,3.076096517
768,Sub058 InC-P-S,5953.458112,37018.33137,4.030889865,15.23661086,134.6230165
769,Sub058 InC-P-M,1542.607851,9591.865355,1.044448829,3.947976972,34.88233533
770,Sub058 InC-P-L,458.185992,2848.979628,0.310222603,1.172629676,10.36076499
771,Sub058 InC-M-S,8715.9303,54195.2576,5.901268548,22.30657136,197.0896253
772,Sub058 InC-M-M,1792.015037,11142.66788,1.213314197,4.586281663,40.52207397
773,Sub058 InC-M-L,690.8857045,4295.895841,0.467775893,1.768175139,15.62270463
774,Sub059 InC-M-M,278.9562605,1734.537322,0.188872071,0.713929267,6.30791929
775,Sub059 InC-M-S,373.8285275,2324.448757,0.25310695,0.956734673,8.45322552
776,Sub059 InC-M-L,73.7200244,458.3877539,0.049913394,0.188670736,1.666999562
777,Sub059 InC-P-M,183.8421648,1143.122207,0.124473458,0.470504952,4.157144691
778,Sub059 InC-P-L,48.53432451,301.7842191,0.032860988,0.124213289,1.097486041
779,Sub059 InC-P-S,951.1425781,5914.161227,0.643987227,2.434247299,21.50778264
780,Sub060 InC-P-S,959.3055454,5964.918186,0.649514102,2.455138679,21.69236835
781,Sub060 InC-P-M,29.20399614,181.5891178,0.019773061,0.074741422,0.660377545
782,Sub060 InC-P-L,7.743102575,48.14625912,0.005242599,0.019816826,0.175091486
783,Sub060 InC-M-S,334.7346641,2081.364895,0.226637786,0.856682238,7.569212611
784,Sub060 InC-M-M,44.31321337,275.5375423,0.030003013,0.113410253,1.002035849
785,Sub060 InC-M-L,11.76119376,73.1305671,0.007963116,0.030100276,0.265950873
786,Sub061 InC-M-S,6178.267485,38416.1858,4.183100866,15.81196267,139.7065353
787,Sub061 InC-M-L,561.6099687,3492.065205,0.380247562,1.437321366,12.69944739
788,Sub061 InC-M-M,1507.718079,9374.922341,1.020826116,3.858684015,34.09338776
789,Sub061 InC-P-L,377.7243914,2348.67306,0.25574471,0.966705309,8.541321031
790,Sub061 InC-P-M,968.664698,6023.11297,0.655850875,2.479091441,21.90400288
791,Sub061 InC-P-S,3843.615035,23899.42321,2.602384798,9.836915867,86.91403225
792,Sub062 InC-P-S,2335.372042,14521.23698,1.58120328,5.976888447,52.80877485
793,Sub062 InC-P-M,308.6737598,1919.319379,0.208992808,0.789984891,6.979908464
794,Sub062 InC-P-L,81.59964884,507.3828997,0.055248427,0.20883696,1.845178158
795,Sub062 InC-M-S,3057.121033,19009.03934,2.069875685,7.824051609,69.12937786
796,Sub062 InC-M-M,457.0478446,2841.90268,0.309452001,1.16971683,10.33502855
797,Sub062 InC-M-L,120.9727805,752.2032388,0.081906674,0.309604123,2.73550604
798,Sub063 InC-M-M,729.428665,4535.554214,0.493872058,1.866817656,16.49426021
799,Sub063 InC-M-S,3615.378639,22480.2597,2.447853473,9.252793315,81.7530197
800,Sub063 InC-M-L,193.6084883,1203.848762,0.131085913,0.495499782,4.377986413
801,Sub063 InC-P-L,126.5047237,786.6006099,0.08565217,0.323761957,2.86059752
802,Sub063 InC-P-S,2387.140887,14843.13331,1.616254256,6.109379805,53.97940174
803,Sub063 InC-P-M,477.1194882,2966.707245,0.323041848,1.221085936,10.78890009
804,Sub064 InC-P-S,595.5030895,3702.811086,0.403195474,1.524063606,13.46585812
805,Sub064 InC-P-M,320.8187613,1994.836445,0.217215788,0.821067442,7.254538219
806,Sub064 InC-P-L,85.06290127,528.9172456,0.057593281,0.217700419,1.923491213
807,Sub064 InC-M-S,1702.855938,10588.28066,1.152947516,4.358097895,38.50595717
808,Sub064 InC-M-M,502.7422644,3126.028501,0.340390183,1.286661987,11.36829703
809,Sub064 InC-M-L,130.6286972,812.2432894,0.088444377,0.33431639,2.95385118
810,Sub065 InC-M-L,222.7833465,1385.256701,0.150839246,0.570166631,5.037705074
811,Sub065 InC-M-M,675.3939165,4199.568609,0.457286915,1.7285272,15.27239542
812,Sub065 InC-M-S,3019.386865,18774.41,2.044327126,7.727479025,68.27611116
813,Sub065 InC-P-L,144.0131444,895.4671724,0.097506544,0.368571039,3.256507992
814,Sub065 InC-P-S,1856.419342,11543.13091,1.256920225,4.751110793,41.97842111
815,Sub065 InC-P-M,471.0708336,2929.096987,0.318946504,1.20560569,10.65212443
816,Sub066 InC-P-S,1846.245119,11479.86806,1.250031595,4.725072033,41.74835575
817,Sub066 InC-P-M,632.6690505,3933.907339,0.428359319,1.619181985,14.30627619
818,Sub066 InC-P-L,269.8742528,1678.065811,0.182722944,0.690685799,6.102551713
819,Sub066 InC-M-S,4232.98637,26320.51644,2.86601527,10.83342905,95.71872067
820,Sub066 InC-M-M,953.2342486,5927.167139,0.645403428,2.439600485,21.55508069
821,Sub066 InC-M-L,448.9140087,2791.326858,0.303944849,1.148900005,10.15110157
822,Sub067 InC-M-M,299.64342,1863.169137,0.202878663,0.766873655,6.77570923
823,Sub067 InC-M-S,787.9072962,4899.171679,0.533466008,2.016481285,17.81661262
824,Sub067 InC-M-L,79.52397947,494.4764821,0.05384306,0.203524726,1.798241929
825,Sub067 InC-P-M,196.371986,1221.032065,0.132956986,0.502572367,4.440476211
826,Sub067 InC-P-L,52.06131669,323.7148958,0.035248998,0.133239876,1.177240415
827,Sub067 InC-P-S,1251.385943,7781.060793,0.847272093,3.202656386,28.29705816
828,Sub068 InC-P-S,3466.194446,21552.63918,2.346845782,8.870988076,78.37958098
829,Sub068 InC-P-M,965.0384647,6000.565217,0.653395672,2.469810868,21.82200441
830,Sub068 InC-P-L,322.6852325,2006.442078,0.218479514,0.825844278,7.296743939
831,Sub068 InC-M-S,5679.032725,35311.96681,3.845085499,14.5342774,128.417552
832,Sub068 InC-M-M,1460.743202,9082.834696,0.989020979,3.7384618,33.03116484
833,Sub068 InC-M-L,524.382054,3260.583726,0.35504177,1.34204443,11.85762839
834,Sub069 InC-M-L,92.49979377,575.1595044,0.062628555,0.236733565,2.0916585
835,Sub069 InC-M-M,348.4696138,2166.768186,0.235937267,0.891833922,7.879795186
836,Sub069 InC-M-S,1118.36217,6953.925031,0.757206089,2.862210308,25.28904815
837,Sub069 InC-P-M,235.3634664,1463.479313,0.15935683,0.602362775,5.322173974
838,Sub069 InC-P-S,1510.160457,9390.108936,1.02247977,3.864934763,34.14861621
839,Sub069 InC-P-L,62.41960763,388.1222771,0.042262255,0.159749721,1.411468043
840,Sub070 InC-P-S,2714.218639,16876.88787,1.837707799,6.946465803,61.37547184
841,Sub070 InC-P-M,728.7503553,4531.336515,0.493412797,1.865081666,16.47892188
842,Sub070 InC-P-L,183.2007323,1139.133809,0.124039165,0.468863342,4.142640252
843,Sub070 InC-M-S,4331.22333,26931.34938,2.932528271,11.08484567,97.94011126
844,Sub070 InC-M-M,1049.896421,6528.208124,0.710850192,2.686986774,23.74086129
845,Sub070 InC-M-L,275.596734,1713.647939,0.186597447,0.705331273,6.231951746
846,Sub071 InC-M-M,198.1153898,1231.87247,0.134137387,0.507034238,4.47989906
847,Sub071 InC-M-L,52.59693959,327.0453746,0.035611651,0.134610689,1.189352228
848,Sub071 InC-M-S,1253.538363,7794.444444,0.848729425,3.208165048,28.34572993
849,Sub071 InC-P-L,34.87092001,216.8257923,0.023609948,0.089244709,0.788521285
850,Sub071 InC-P-M,131.4775683,817.5215311,0.089019119,0.336488896,2.97304634
851,Sub071 InC-P-S,837.5768378,5208.014626,0.567095614,2.143599921,18.93976885
852,Sub072 InC-P-S,825.6520744,5133.866991,0.559021751,2.113081023,18.67011924
853,Sub072 InC-P-M,129.5650187,805.6293848,0.087724195,0.331594131,2.92979867
854,Sub072 InC-P-L,34.36240436,213.6638651,0.023265649,0.087943272,0.777022437
855,Sub072 InC-M-S,1226.83551,7628.407322,0.830649806,3.139824771,27.74190968
856,Sub072 InC-M-M,193.3759269,1202.402705,0.130928454,0.49490459,4.3727276
857,Sub072 InC-M-L,51.33442164,319.1950955,0.034756841,0.131379543,1.160803446
858,Sub073 InC-M-L,0.030957038,0.19248945,2.10E-05,7.92E-05,0.000700018
859,Sub073 InC-M-M,0.116419629,0.723891948,7.88E-05,0.000297951,0.002632548
860,Sub073 InC-M-S,0.738365036,4.59112016,0.000499923,0.001889688,0.016696335
861,Sub073 InC-P-M,0.076069644,0.47299758,5.15E-05,0.000194684,0.001720131
862,Sub073 InC-P-S,0.271204817,1.686339197,0.000183624,0.000694091,0.006132639
863,Sub073 InC-P-L,0.020108845,0.125035882,1.36E-05,5.15E-05,0.000454713
864,Sub074 InC-P-S,4363.019415,27129.05599,2.95405635,11.166221,98.65910263
865,Sub074 InC-P-M,784.5939803,4878.569632,0.531222672,2.008001557,17.74169002
866,Sub074 InC-P-L,208.0900318,1293.894339,0.140890888,0.532562215,4.705451397
867,Sub074 InC-M-S,6419.798592,39918.01523,4.346633602,16.43011021,145.1681755
868,Sub074 InC-M-M,1130.728349,7030.817368,0.765578821,2.893858915,25.5686793
869,Sub074 InC-M-L,300.1844669,1866.533342,0.203244988,0.76825835,6.787943695
870,Sub075 InC-M-S,4624.150528,28752.75736,3.130859602,11.83453059,104.5639494
871,Sub075 InC-M-M,960.9998281,5975.453158,0.650661245,2.459474836,21.73068044
872,Sub075 InC-M-L,255.1622779,1586.587421,0.172761951,0.653033625,5.76987608
873,Sub075 InC-P-L,172.128703,1070.288435,0.11654266,0.440526836,3.892273163
874,Sub075 InC-P-S,3812.430913,23705.52176,2.581271059,9.757106733,86.20887896
875,Sub075 InC-P-M,649.0388476,4035.693991,0.439442768,1.661077002,14.67643945
876,Sub076 InC-P-S,3707.806709,23054.97323,2.510433466,9.489343318,83.84305634
877,Sub076 InC-P-M,886.0438969,5509.380592,0.599911059,2.267641059,20.03573384
878,Sub076 InC-P-L,226.5928084,1408.943762,0.153418507,0.579916139,5.123846816
879,Sub076 InC-M-S,4901.848279,30479.46932,3.318879578,12.54523897,110.8434106
880,Sub076 InC-M-M,1197.777938,7447.728663,0.810975883,3.065458091,27.08484316
881,Sub076 InC-M-L,342.8423387,2131.778046,0.232127225,0.877432108,7.752548009
882,Sub078 InC-P-S,852.1132241,5298.401214,0.576937722,2.180802713,19.26847397
883,Sub078 InC-P-M,133.7160333,831.4402046,0.09053471,0.342217771,3.023663798
884,Sub078 InC-P-L,35.46212666,220.5018883,0.024010235,0.090757777,0.80188999
885,Sub078 InC-M-S,1700.353848,10572.72278,1.151253434,4.351694329,38.44937849
886,Sub078 InC-M-M,197.8902964,1230.47285,0.133984984,0.50645816,4.474809119
887,Sub078 InC-M-L,52.52895317,326.6226382,0.035565619,0.134436693,1.18781488
888,Sub079 InC-M-S,2492.345681,15497.29192,1.687484947,6.378629117,56.35835299
889,Sub079 InC-M-L,108.0917953,672.1098594,0.073185385,0.276637979,2.444233799
890,Sub079 InC-M-M,534.7210827,3324.871336,0.362041985,1.368504977,12.09142045
891,Sub079 InC-P-L,71.42159004,444.0961937,0.0483572,0.182788382,1.615026043
892,Sub079 InC-P-S,1581.776104,9835.411767,1.070968359,4.048219792,35.76803038
893,Sub079 InC-P-M,257.6053372,1601.778253,0.174416066,0.659286116,5.825119941
894,Sub080 InC-P-S,1163.339888,7233.594433,0.787659017,2.977321219,26.30611016
895,Sub080 InC-P-M,411.6500237,2559.621097,0.278714636,1.053530755,9.308466927
896,Sub080 InC-P-L,109.1806098,678.8800588,0.073922585,0.279424569,2.4688547
897,Sub080 InC-M-S,1820.329078,11318.72329,1.232484699,4.658745433,41.16232733
898,Sub080 InC-M-M,427.3777731,2657.415526,0.289363375,1.093782587,9.664111837
899,Sub080 InC-M-L,113.4663273,705.5284546,0.076824303,0.290392952,2.565765806
900,Sub081 InC-M-L,204.0783701,1268.95001,0.138174724,0.522295219,4.614737398
901,Sub081 InC-M-M,797.1780624,4956.816881,0.539742938,2.040207841,18.02624852
902,Sub081 InC-M-S,2868.462536,17835.96939,1.942141247,7.341220277,64.86332348
903,Sub081 InC-P-L,134.7346919,837.7741769,0.09122441,0.344824811,3.04669829
904,Sub081 InC-P-S,2886.24236,17946.52353,1.954179379,7.386723958,65.26537108
905,Sub081 InC-P-M,507.1246631,3153.278056,0.343357361,1.297877805,11.46739435
906,Sub082 InC-P-S,1616.824921,10053.34372,1.094698756,4.137919791,36.56057438
907,Sub082 InC-P-M,288.1862534,1791.928997,0.195121394,0.737551473,6.516633195
908,Sub082 InC-P-L,76.43471186,475.2675568,0.051751419,0.195618402,1.728385635
909,Sub082 InC-M-S,2473.645652,15381.01599,1.674823775,6.330770368,55.9354972
910,Sub082 InC-M-M,444.8275077,2765.917181,0.301178014,1.138441475,10.05869527
911,Sub082 InC-M-L,115.6788095,719.2855686,0.078322301,0.29605533,2.615795727
912,Sub083 InC-M-M,557.6168548,3467.236204,0.377543956,1.42710184,12.60915281
913,Sub083 InC-M-L,161.8764598,1006.540454,0.109601205,0.414288398,3.660443546
914,Sub083 InC-M-S,1777.042759,11049.57093,1.203176962,4.547963297,40.1835122
915,Sub083 InC-P-M,417.2417246,2594.390038,0.282500592,1.067841525,9.434909682
916,Sub083 InC-P-S,637.7336087,3965.39853,0.431788364,1.632143645,14.42079889
917,Sub083 InC-P-L,109.2843225,679.5249396,0.073992805,0.279689999,2.471199911
918,Sub084 InC-P-S,406.6498998,2528.530555,0.275329217,1.040734001,9.195401254
919,Sub084 InC-P-M,106.7173557,663.5636569,0.072254797,0.273120393,2.413154182
920,Sub084 InC-P-L,28.27703131,175.8252927,0.019145444,0.072369052,0.639416484
921,Sub084 InC-M-S,1809.164389,11249.30177,1.224925457,4.630171785,40.90986498
922,Sub084 InC-M-M,160.5029397,997.9999683,0.10867124,0.410773165,3.62938472
923,Sub084 InC-M-L,42.5394148,264.5081436,0.028802033,0.108870592,0.961925697
924,Sub085 InC-M-L,0.434589182,2.702255738,0.000294246,0.001112239,0.00982718
925,Sub085 InC-M-M,1.636363872,10.17483602,0.001107928,0.004187926,0.0370024
926,Sub085 InC-M-S,10.41407313,64.7542324,0.007051025,0.026652607,0.235489007
927,Sub085 InC-P-L,0.287080221,1.785051736,0.000194373,0.000734721,0.006491623
928,Sub085 InC-P-M,1.082312276,6.729768434,0.000732798,0.002769948,0.024473867
929,Sub085 InC-P-S,6.920095177,43.02883661,0.004685368,0.017710513,0.156481169
930,Sub086 InC-P-S,46.05067049,286.3409715,0.031179388,0.117856905,1.041324228
931,Sub086 InC-P-M,2.588100951,16.09269383,0.001752318,0.006623694,0.058523626
932,Sub086 InC-P-L,0.469647366,2.920245927,0.000317983,0.001201963,0.010619936
933,Sub086 InC-M-S,65.89792847,409.7503176,0.044617311,0.168651744,1.490121833
934,Sub086 InC-M-M,7.587179649,47.17673747,0.005137029,0.019417774,0.171565667
935,Sub086 InC-M-L,0.727166261,4.52148669,0.00049234,0.001861028,0.016443101
936,Sub087 InC-M-L,141.978632,882.8166671,0.096129043,0.363364137,3.210502429
937,Sub087 InC-M-M,513.3419144,3191.936642,0.347566856,1.313789539,11.60798241
938,Sub087 InC-M-S,2411.351269,14993.67235,1.632646305,6.171341131,54.52686079
939,Sub087 InC-P-L,93.8122994,583.3206046,0.06351721,0.240092644,2.121337632
940,Sub087 InC-P-M,346.2561327,2153.004861,0.234438592,0.886168988,7.829742679
