"WCMOid","Xcoordinates","Ycoordinates","Easting","Northing","SemipermanentNP","TemporalNP","SeasonalNP"
2080,190744.27661,2344251.31476,5.25093366504862,7.7597213611442,0.134361003870133,6.37325825702702,3.00617591926059
2081,191112.883606,2344213.7904,5.25286426711083,7.75970535404628,0.1348732147042,6.37352218142504,3.00690042850608
2082,191459.811757,2344264.36616,5.25467792632019,7.7597269285352,0.135367762957922,6.3731664646658,3.00743751622614
2083,191688.37838,2345153.44771,5.25587102421806,7.7601061148632,0.135809603150687,6.3669177403217,3.00635856605506
2122,174928.637498,2345170.27674,5.16437810503059,7.76011329092651,0.113211227878266,6.36679954292861,2.97513676722845
2123,175678.060097,2345125.48916,5.16865311600724,7.76009419294965,0.114172658387063,6.36711411176543,2.97666124321285
2124,175482.529845,2345095.91746,5.16753949290825,7.76008158301189,0.113916364347343,6.36732182257036,2.97633234905468
2125,174692.799782,2344973.18269,5.16302900153393,7.7600292448619,0.112883738491794,6.36818400863456,2.97500551397912
2135,198740.434021,2344140.00539,5.29199962166417,7.75967387817513,0.145788181298904,6.37404118622119,3.02046954160875
2158,183121.899208,2345393.4387,5.21015204697541,7.7602084445045,0.124033172870078,6.36523246975464,2.99033094158174
2159,187284.895022,2345479.20105,5.23263096029302,7.76024501013167,0.129716444469631,6.36463037730097,2.99786072327645
2160,189194.346744,2345308.91193,5.24277477638278,7.76017240437077,0.132337649866376,6.3658259651285,3.00161383073877
2161,189548.305032,2345270.89215,5.24464389985958,7.76015619324908,0.132825547162122,6.36609294182979,3.00231699787602
2162,183509.036033,2344973.93084,5.21226390896889,7.76002956390601,0.124501254749052,6.3681787525471,2.99174926719417
2163,184824.145777,2344973.41855,5.21940480963889,7.760029345443,0.12628264733496,6.36818235161221,2.9941865838171
2164,183130.988782,2344895.80055,5.21020168248301,7.75999624515965,0.123981433508793,6.36872768517276,2.9911760644927
2165,187104.060497,2345039.0791,5.23166493532676,7.76005734560293,0.129409506596302,6.36772108002723,2.99826478827459
2166,186121.653746,2344911.58236,5.226400512312,7.760002975419,0.128044508183911,6.36861679906798,2.99667855288014
2167,186264.073554,2344913.56265,5.22716541711099,7.76000381992384,0.12823978425816,6.3686028853495,2.99693656922518
2168,186711.64642,2344861.03673,5.22956542899846,7.75998141973428,0.128846715735672,6.36897195206091,2.99784427975872
2169,183716.582157,2344743.71853,5.21339425574111,7.75993138643461,0.12475186332619,6.36979638060021,2.9925181891031
2170,185480.60178,2344751.88436,5.22295030396484,7.75993486903943,0.127147721380839,6.36973899218667,2.99576636816121
2171,189292.272732,2344737.77034,5.24329223716024,7.75992884961257,0.132397848100321,6.36983818417349,3.00274514048408
2172,188314.624678,2344660.88305,5.23811409955107,7.75989605765109,0.131030513359405,6.37037857833117,3.0011015449346
2173,185913.530581,2344377.86067,5.22528167626918,7.75977534106255,0.127690052322322,6.37236831883324,2.99718657948016
2174,186540.478648,2344398.36079,5.2286482592223,7.75978408539968,0.128551128439389,6.37222416729558,2.99830287694129
2175,184623.904328,2344263.09806,5.21832080625303,7.75972638759777,0.125918472742468,6.37317538331393,2.99500046522684
2176,188069.955025,2344409.31108,5.23681399481428,7.75978875622039,0.130658692903696,6.37214716954325,3.00107698530172
2177,183953.461808,2344079.65688,5.21468280066155,7.75964813343006,0.124986364833741,6.37446572205354,2.99406434161928
2178,187718.634329,2344193.20956,5.23494421585714,7.75969657458665,0.130144883901156,6.37366694144977,3.00079832492611
2179,184544.337048,2344049.99597,5.2178897438142,7.75963547980817,0.125782877299012,6.37467439309332,2.99520860566573
2180,186034.574036,2343975.03263,5.22593253835328,7.75960349903181,0.12780290053427,6.37520181893358,2.99808122969039
2181,185611.075266,2344004.22154,5.22365349134115,7.75961595169357,0.127228246707778,6.37499644488569,2.99725368737295
2182,188135.083129,2344037.55554,5.23716023209472,7.75963017255661,0.130699568936176,6.37476191707986,3.00181661001544
2183,188745.389877,2344137.41326,5.24039896333814,7.75967277238306,0.131558105302316,6.37405942036549,3.00275819515354
2184,189315.309277,2344074.39204,5.24341392804084,7.75964588741172,0.132341546138438,6.37450276067205,3.00389582797262
2185,188489.69827,2344095.60903,5.23904335430711,7.75965493870039,0.131198079387376,6.37435349907868,3.00236405954299
2186,189687.986477,2344066.06306,5.24538054587392,7.75964233419906,0.132859485409338,6.37456135639793,3.00458329224046
2194,178973.48576,2345131.20402,5.18723767062347,7.76009662985678,0.118473658429129,6.3670739718297,2.98296491344294
2195,178547.952602,2345122.69347,5.1848572071699,7.76009300082084,0.117912857584408,6.36713374821273,2.98216965082885
2196,178172.824853,2344973.45063,5.18275400538862,7.76002935912333,0.117401901791836,6.36818212623584,2.98170234392296
2197,178819.533122,2344595.95952,5.18637710242131,7.7598683673231,0.118203970621412,6.37083493597207,2.98356090323533
2198,178953.322795,2344397.16015,5.18712500532688,7.75978357326815,0.118355110396152,6.37223260976065,2.98414549131634
2199,178339.269373,2344206.77276,5.18368774387766,7.75970236044112,0.117524497398781,6.37357154108182,2.98329255028753
2200,178385.175466,2343811.18645,5.18394511952947,7.75953359559663,0.117535335327118,6.37635481587254,2.98403721022081
2209,199580.955311,2343535.91808,5.29621994505159,7.75941614392762,0.146932966246047,6.37829254950942,3.02293966429469
2211,169857.650532,2345040.42849,5.13496073646532,7.76005792102601,0.106760597401832,6.36771160092047,2.96539038387713
2212,170875.151931,2344560.56786,5.14093318417905,7.759853272216,0.107979629480808,6.37108372857299,2.968202686457
2213,169633.460333,2343935.80777,5.13363999359804,7.75958676455825,0.106350135267628,6.37547782067478,2.96676751800642
2214,169369.54139,2344057.90439,5.13208296315891,7.75963885362984,0.106035402759705,6.37461875468942,2.96603933209488
2215,170832.017068,2343656.19104,5.14068071734697,7.75946746376143,0.107817875857501,6.37744579547258,2.96961202323181
2216,169882.309983,2344245.53711,5.13510590308632,7.75971889653766,0.106697501232719,6.37329889265043,2.96675173914267
2228,167393.972991,2344938.8148,5.12035015376924,7.76001458877026,0.103690147073918,6.36842546487684,2.96062273598951
2229,167080.233656,2344908.88616,5.1184741380958,7.76000182560953,0.10330037105531,6.36863574291051,2.96003892955634
2230,168333.135748,2344802.50379,5.1259449668323,7.75995645720147,0.104834878703726,6.36938326127327,2.96273639890128
2231,168488.41253,2344823.30558,5.12686697905981,7.75996532860863,0.105029816410946,6.36923708350085,2.96301352313698
2232,166794.656005,2344523.64673,5.11676345107208,7.75983752452271,0.102904797656196,6.37134328724011,2.96009633887696
2233,167568.119237,2344162.64795,5.12138995060435,7.75968353734676,0.103814604864622,6.37388191190432,2.96225318211228
2234,168436.361298,2343811.46957,5.12655800069753,7.75953371639133,0.104846891902998,6.37635282328807,2.96457849752394
2235,167676.485695,2343538.21762,5.12203644251014,7.75941712515383,0.103875624975617,6.37827635866672,2.96350164379105
2236,168412.317035,2343557.19736,5.12641524067152,7.75942522387525,0.104787370740656,6.37814272629645,2.96495000647073
2237,165654.874055,2344925.2195,5.10990655212831,7.76000879103288,0.10155627254243,6.36852098399289,2.9571223767309
2238,165990.513978,2344824.77847,5.11193064201288,7.75996595675385,0.101954524154677,6.36922673342467,2.95797014251646
2239,165831.125617,2344313.76809,5.11096995497961,7.75974800184509,0.101701102462539,6.37281903043359,2.9584875747088
2240,165054.07586,2344264.38382,5.10627315269287,7.75972693606848,0.100749234523026,6.37316634046176,2.95698520844711
2241,164716.248187,2343492.91405,5.1042242855478,7.759397793697,0.100251327831592,6.37859534729785,2.95756471587011
2242,163748.402533,2344665.45248,5.09833111894411,7.75989800651524,0.0992146680730279,6.37034646080076,2.95364972290106
2243,163405.504312,2344650.14843,5.09623486797849,7.75989147931541,0.0987999518930584,6.37045403052545,2.95296911912053
2244,164420.637562,2344558.32048,5.10242800735909,7.75985231366491,0.1000146071125,6.37109952742545,2.95520574446381
2245,163081.107044,2344118.89591,5.09424766627729,7.7596648729216,0.0983501822609365,6.37418968138061,2.9531734136242
2246,163539.93888,2344197.73383,5.09705723500256,7.75969850457502,0.0989106166486009,6.37363511857553,2.9539897880835
2247,163720.492309,2343690.58413,5.09816065863776,7.75948213862618,0.0990706901137923,6.37720368751246,2.9551956987652
2248,163107.971362,2343493.9063,5.09441238250992,7.75939821710335,0.0983120276873698,6.37858836049298,2.95425672846982
2249,164354.985552,2343450.93316,5.10202863461819,7.75937987972518,0.099809270733451,6.37889096023093,2.95689364228627
2250,197682.231684,2344126.84942,5.2866608509934,7.75966826587941,0.144245399060507,6.37413373165455,3.01865389185347
2251,197355.11164,2344072.06543,5.28500470316688,7.75964489486167,0.143763079783916,6.37451912867579,3.01817607170981
2252,198446.963321,2344143.48812,5.29052187712661,7.7596753638916,0.145360501446066,6.3740166873318,3.01995489220129
2253,198078.063771,2344095.52956,5.2886612144636,7.75965490479818,0.144816477331115,6.37435405814134,3.01939499486513
2254,196821.555965,2343913.91944,5.2822975109624,7.75957742623417,0.142968569043737,6.37563184288659,3.01751041591111
2255,197812.081667,2343952.41498,5.28731749754068,7.75959384971439,0.144409725829464,6.37536096370699,3.01917305682275
2256,195869.798211,2343865.83575,5.2774501436471,7.75955691175077,0.14158906452513,6.37597021282248,3.0159241401076
2257,197459.85289,2343909.86459,5.28553528717138,7.75957569628433,0.143892412894972,6.37566037632716,3.01863121896768
2258,198187.537424,2343892.32935,5.28921374112983,7.75956821506423,0.144947440911994,6.37578377151917,3.01992681193382
2259,198187.368716,2343673.49519,5.28921288987514,7.75947484713369,0.144916629496797,6.37732398242101,3.0202945046869
2260,197930.489695,2343633.23975,5.28791590691133,7.75945767077111,0.14453731993332,6.37760736670255,3.01991565997355
2261,196642.189958,2343462.92863,5.28138578264546,7.75938499843244,0.142646852258501,6.37880649090582,3.01795456956021
2262,195887.568363,2343667.94644,5.2775408638404,7.75947247958694,0.14158732587445,6.37736304265164,3.01628765951555
2263,162955.867255,2344582.10102,5.09347941110973,7.7598624564791,0.0982520506857263,6.37093235540554,2.95215348209252
2264,161654.740173,2344170.40158,5.0854628274223,7.75968684497441,0.0966512087383904,6.3738273718964,2.95013278274478
2265,162306.736101,2343973.9718,5.08948797767037,7.75960304645436,0.097406622243006,6.37520928313811,2.9518095959339
2266,161695.1375,2343712.8943,5.08571269501156,7.75949165782806,0.0966482709124481,6.37704664331048,2.95096839085455
2267,162018.112374,2343548.43572,5.08770813376047,7.75942148526098,0.0970145844878894,6.37820441468444,2.95191006293081
2273,176731.233674,2345139.70653,5.17463012473525,7.7601002554512,0.115540131352315,6.36701425269503,2.97866660280811
2274,176264.067033,2345093.25137,5.17198325146069,7.76008044613238,0.114927599556808,6.36734054957466,2.97784492470595
2275,177267.724633,2345135.16586,5.17766115834226,7.76009831924484,0.116238380063001,6.36704614493175,2.97970355160173
2276,175911.329531,2345093.21456,5.16998005860056,7.76008043043577,0.114470487778674,6.367340808134,2.97716503079511
2277,175792.274451,2344873.20617,5.16930303918307,7.75998660955501,0.114289376427738,6.36888644239568,2.97729976853114
2278,177088.926588,2344750.54279,5.17665201650983,7.75993429688065,0.115957601663751,6.36974842052062,2.97999857776464
2279,175815.870866,2344634.33343,5.16943725913986,7.75988473414989,0.114290549630591,6.37056519428224,2.97774118141121
2280,175962.942475,2344289.4632,5.1702734187492,7.75973763419878,0.114438463463621,6.37298995874876,2.97859677251741
2281,176473.083501,2344080.39767,5.17316836333306,7.75964844945596,0.115073922574516,6.37446051055382,2.97992674405739
2282,176087.451737,2344006.14191,5.17098075650106,7.75961677096224,0.114564817369801,6.37498293342629,2.97930684448559
2283,177274.843094,2343975.69939,5.17770131409025,7.75960378348873,0.116103887467431,6.37519712748781,2.98164083023462
2284,175794.447018,2343712.31191,5.16931539782387,7.7594914093377,0.114149600460102,6.37705074276162,2.97922862688231
2285,175820.974611,2343317.25132,5.16946628763938,7.75932283323396,0.114135387462743,6.37983242178838,2.97993536362904
2286,176584.534022,2343371.56684,5.17379970801546,7.75934601186694,0.115131150483832,6.3794498785782,2.98131766434189
2288,155390.451018,2343795.97432,5.04594098828494,7.7595271052362,0.0893000153302583,6.37646187935489,2.93748317306444
2289,155684.978082,2343705.69912,5.04783459430108,7.75948858783128,0.0896276517050024,6.37709729053688,2.9382650480033
2291,155483.854301,2343254.05456,5.04654189536676,7.75929586393983,0.0893492526741623,6.38027755544249,2.93857104604268
2292,171918.166666,2345859.77917,5.14701858839885,7.76040725725235,0.109450877195259,6.36195949055108,2.96811597348865
2293,172600.824474,2345824.96659,5.15098155542819,7.76039241713333,0.110312713581692,6.36220373969412,2.96951471477064
2294,171981.485124,2345085.9337,5.14738682639145,7.76007732571002,0.109438269287051,6.36739195034657,2.96951885783227
2295,173101.757828,2344551.07233,5.15387961711616,7.75984922218233,0.110796495026684,6.37115048155166,2.9726023824649
2296,172780.595468,2344415.04783,5.15202255531906,7.75979120320904,0.11037141652658,6.37210683168763,2.97219816490598
2297,173503.478531,2344342.65939,5.15619764835596,7.7597603257594,0.11128353414385,6.37261585567085,2.97373297522793
2298,173624.391501,2343855.93847,5.1568942963945,7.75955268911108,0.111378987287694,6.37603986410303,2.97477510535992
2299,171779.185574,2344801.65246,5.14620984722776,7.75995609413031,0.109148281721579,6.36938924381537,2.96959022094009
2300,171984.681535,2344662.4054,5.14740541200428,7.75989670693454,0.109391549901018,6.37036787803894,2.97022517138838
2301,171543.651748,2344548.25088,5.1448377633618,7.75984801877425,0.108820423015177,6.37117031635456,2.9695445513068
2302,171800.488043,2344490.97946,5.14633385030863,7.75982359098972,0.109138028015199,6.37157295313712,2.97014574350475
2303,172296.278347,2344353.35648,5.14921554345731,7.7597648886869,0.109749168529531,6.37254063188724,2.97134925130075
2304,172197.406835,2343974.53414,5.14864153285004,7.75960328636314,0.109578416304799,6.37520532640389,2.9717814768433
2305,172144.299996,2343692.30293,5.14833307855382,7.75948287199917,0.109477316249683,6.37719158846402,2.97214398780793
2315,200912.578585,2343202.12112,5.3028698810356,7.75927370073674,0.148843949964776,6.38064338684088,3.02579460939734
2320,172172.810493,2343307.88348,5.1484986845966,7.75931883554277,0.109467321802053,6.37989840252937,2.97283641948293
2321,171825.791447,2343285.23038,5.14648112311957,7.75930916834981,0.109025739453044,6.38005795958369,2.97219023574741
2322,171815.142114,2343052.97733,5.14641914369882,7.75921004914846,0.108984509503622,6.38169415257958,2.97255371196781
2323,172382.933605,2342955.94598,5.14971836031902,7.75916863593239,0.109691242893588,6.38237789832648,2.97383264568649
2324,202340.637328,2343447.28731,5.30995260056027,7.75937832396278,0.150992977076409,6.37891663377066,3.02782528617457
2359,168625.07447,2344836.03128,5.12767775615866,7.75997075574058,0.105200880155843,6.36914766010145,2.96326641582019
2360,168661.073444,2344356.50573,5.1278912186703,7.75976623202018,0.105189374739692,6.37251848605217,2.96412955782614
2361,169207.959784,2344230.17085,5.13112848970627,7.75971234163114,0.105854404053858,6.37340696905791,2.96543221094352
2362,168787.994413,2342986.78975,5.12864345648675,7.75918180031435,0.105186411125479,6.38216054213129,2.96664550658695
2363,168894.185683,2342895.97593,5.12927239860902,7.75914303971168,0.1053075914312,6.38280053693623,2.96700829607927
2364,168682.048151,2342928.48523,5.12801557103253,7.75915691530616,0.105048143271269,6.38257142300054,2.96652950113114
2404,182475.404788,2345358.15813,5.20661539565555,7.76019340189597,0.123159135971115,6.36548017904903,2.98918422711123
2405,180830.472393,2345119.46748,5.19755997575315,7.76009162520316,0.12093023726308,6.36715640711783,2.98649666694735
2406,180689.828426,2344910.75852,5.19678190617434,7.760002624088,0.120716749509299,6.36862258746383,2.98657863702262
2407,181759.399767,2344930.96732,5.20268383318909,7.760011242204,0.122145219546673,6.36848060018519,2.988555130651
2408,181159.315572,2344469.82723,5.19937684065041,7.7598145688499,0.121285606996718,6.37172166914209,2.98819551427986
2409,180675.585551,2344356.35139,5.1967030780715,7.75976616618548,0.120627601294848,6.3725195713837,2.98747352362148
2410,182898.918527,2344329.8732,5.20893364245971,7.75975487168261,0.123596385688951,6.37270577198169,2.99168591149948
2411,182552.850862,2343957.50532,5.20703972486275,7.75959602140288,0.12308371470695,6.37532514602169,2.99166016219658
2412,183092.237668,2343914.57472,5.20999005683315,7.75957770580071,0.123803160911269,6.37562723178494,2.99273807111336
2413,183950.788345,2343446.19569,5.21466826718987,7.75937785814464,0.124900970498218,6.3789243208261,2.99511559969963
2414,183947.583613,2342867.59911,5.21465084535687,7.75913092778177,0.124821971120563,6.38300053595026,2.99607496314867
2415,183368.206971,2342768.41255,5.21149619131072,7.75908859134772,0.124027467208898,6.38369966825165,2.99516315208915
2416,196615.036567,2343264.74791,5.28124768783518,7.75930042739106,0.142580188341647,6.38020223257401,3.01824014917745
2417,196640.894612,2343116.87807,5.28137919529883,7.75923732120303,0.142597046583315,6.38124392203811,3.01853397535237
2418,196519.215007,2343076.39789,5.28076021282371,7.75922004484347,0.142415788847353,6.38152913135851,3.01838903380254
2419,196765.352336,2342958.71945,5.28201191391536,7.75916981967994,0.142754903758429,6.38235835325011,3.01901764183003
2420,196067.562802,2343096.25948,5.27845930800577,7.75922852152218,0.141767489898955,6.38138919126959,3.01756402400509
2421,197882.20985,2342820.59953,5.287671953924,7.75911086687374,0.144353846627901,6.38333180675744,3.02119869733161
2422,198621.102899,2342780.68704,5.29139900426918,7.759093830644,0.145423748870632,6.38361314379294,3.02254982569933
2423,198282.627918,2342727.72198,5.28969342663525,7.75907122261286,0.144923204738094,6.38398651294369,3.02205135050272
2424,200522.331308,2342619.45194,5.30092561863931,7.75902500616998,0.148186496718001,6.38474984037319,3.02610598118466
2465,193235.849924,2344000.85513,5.26391146317738,7.75961451551339,0.137842542446386,6.37502013057963,3.01104656656445
2466,194829.333793,2343931.11241,5.27212396402476,7.75958476136146,0.140104778137833,6.37551086020857,3.01398393217361
2467,192796.44378,2343668.39636,5.26163493688185,7.75947267155951,0.137174207457647,6.37735987544324,3.01082249992879
2468,194317.120211,2343416.63902,5.26949146475598,7.75936524558437,0.139302125767544,6.37913246018781,3.01394283127476
2469,194600.851313,2343657.9759,5.27095054442373,7.75946822533188,0.139740471695052,6.37743323075109,3.01403911777243
2470,193910.010496,2343287.19382,5.26739418802273,7.75931000625001,0.138703976542169,6.38004412987985,3.01343953816898
2471,194236.21085,2343267.61199,5.2690750001129,7.75930164965084,0.139166283119476,6.38018205849547,3.0140498755372
2472,194605.339321,2343155.94465,5.27097360679072,7.75925399397539,0.13967808722017,6.38096868921225,3.01488980274256
2473,193966.05663,2342905.5457,5.26768317793028,7.75914712429357,0.138731698094386,6.38273309143078,3.01417944588355
2474,193511.988172,2342751.86211,5.265339464928,7.75908152684302,0.138064743366949,6.38381633700636,3.01363218505855
2475,195447.230353,2342805.56912,5.27529042152203,7.7591044513342,0.140835706615688,6.38343775179983,3.01696255832587
2476,193767.159363,2342648.64237,5.26665722876605,7.7590374666864,0.138413496529995,6.38454402900654,3.01425825255286
2477,195784.572745,2342737.05833,5.27701493610869,7.75907520785251,0.141310799245104,6.38392069556331,3.01767089577198
2478,192794.582433,2342683.16677,5.26162528236775,7.75905220391373,0.137037880016958,6.38430062158313,3.01247170694335
2479,193208.762096,2342756.06233,5.26377127321379,7.7590833196988,0.13763477155081,6.38378672818206,3.01308642491247
2480,195083.671509,2342650.42947,5.27342855119479,7.75903822954058,0.140293133959661,6.38453142909724,3.01658294641767
2508,191526.497377,2343977.20843,5.25502616655272,7.75960442728359,0.135422898959868,6.37518650962297,3.0080377509331
2509,191245.666335,2343732.95942,5.25355881276364,7.75950021904482,0.134995060224324,6.3769054068888,3.00794364119046
2510,190668.637534,2343481.12728,5.25053703937505,7.75939276411079,0.134151645422351,6.37867834318326,3.00732932098262
2511,191721.720192,2343604.56777,5.25604494666929,7.75944543670867,0.135647512482826,6.37780921810568,3.00901138057622
2512,190773.739695,2342989.59721,5.25108811691616,7.75918299855342,0.134232949987819,6.38214075845683,3.0083416588157
2513,192593.373574,2342674.44155,5.26058109365274,7.75904847945096,0.136751992989324,6.38436213579835,3.01212777132654
2514,191654.192945,2342542.82141,5.25569266972447,7.75899229416321,0.135409242127579,6.3852901788305,3.01067037909339
2515,192143.780465,2342941.34249,5.25824394836313,7.75916240297887,0.136152981395044,6.38248081277081,3.01087768220693
2576,188174.83127,2343894.35479,5.23737148425486,7.75956907919912,0.130735590337183,6.37576951836244,3.00212824350528
2577,186742.750833,2343756.77055,5.22973200576553,7.75951037848255,0.128744478887277,6.37673780829557,2.9997446114919
2578,186554.286056,2343741.55706,5.22872227477713,7.75950388739117,0.128483957735854,6.37684489026718,2.99942474040645
2579,187017.902925,2343702.56881,5.23120434983888,7.75948725220621,0.129115260408579,6.37711932511727,3.00033870078395
2580,188420.13261,2343821.78944,5.2386742174203,7.75953811941069,0.131065439229128,6.37628019314657,3.00269544144892
2581,187674.986025,2343450.04658,5.23471166899523,7.7593795014027,0.129986618153498,6.37889720338377,3.00196066963811
2582,186336.981911,2343608.63859,5.227556765213,7.75944717369815,0.128168793945452,6.37778055889908,2.99924820929665
2583,187338.788688,2343429.88269,5.23291868191189,7.75937089700476,0.129520760720325,6.37903919652057,3.00138083153347
2584,187924.705196,2343244.8063,5.2360413783301,7.75929191717263,0.130304098849629,6.38034270023849,3.002758949923
2585,187561.684338,2343005.17216,5.23410777444338,7.75918964600002,0.129771789747932,6.38203100608104,3.00249782045198
2586,186717.990719,2343114.27434,5.22959940754954,7.75923620997743,0.128626219706482,6.38126226648554,3.00077272122766
2587,187660.713813,2342995.16866,5.23463561861146,7.75918537647409,0.129906952730158,6.38210149768511,3.00269522906247
2588,189127.192432,2343243.67012,5.24241976454364,7.75929143229786,0.13196943742046,6.38035070356045,3.00494505956508
2589,187836.917201,2342657.54055,5.23557412467052,7.75904126502087,0.13010541318878,6.38448129292542,3.00358132043165
2590,187136.037255,2342492.19331,5.231835824327,7.75897068147522,0.129118553303427,6.38564720330807,3.00257812750842
2591,189973.388667,2342504.42751,5.24688400270385,7.75897590418977,0.133049015482958,6.38556092637368,3.00771294839733
2592,187626.287666,2342406.69051,5.23445215290676,7.75893418002572,0.129781935256481,6.38625022365423,3.00361688646195
2593,188415.74714,2342745.86545,5.238650942195,7.75907896717472,0.130916868244967,6.38385860989645,3.00448720464148
2594,189315.506468,2342454.59769,5.24341496964122,7.75895463193542,0.132126199914126,6.38591234190253,3.00660718715337
2595,186319.469428,2342362.45659,5.22746277793356,7.75891529588496,0.127981764924117,6.38656222049538,3.00129855403111
2611,157329.837393,2343030.95614,5.05834447671083,7.75920065060148,0.0914498572941778,6.38184931923944,2.9428931794642
2612,156778.763519,2342722.41122,5.05483566200285,7.75906895569726,0.0907799513789243,6.38402395201042,2.94222185548881
2613,185184.786351,2343714.32388,5.22135417170499,7.75949226779167,0.126609585403464,6.37703658049286,2.9969518343289
2614,184662.886468,2343565.71384,5.21853192747976,7.75942885786572,0.125880974293409,6.378082764808,2.99623569071006
2615,186042.240786,2342843.58312,5.22597374892967,7.75912067704754,0.127665547337325,6.38316980674831,2.99998495793862
2616,185387.375931,2342974.8901,5.2224475598264,7.7591767214636,0.12678922722765,6.3822443978059,2.99855993308151
2617,184706.494041,2342412.01147,5.21876804652754,7.75893645160135,0.125790626977976,6.38621269454257,2.99824236538232
2618,185619.194167,2342346.03762,5.22369723185301,7.75890828628339,0.127023225204488,6.38667803443813,3.00003789914173
2619,185922.133912,2342481.18555,5.22532795117943,7.75896598229804,0.127454158845931,6.38572483263302,3.00036974779835
2631,172683.439312,2344129.92632,5.15146008774629,7.75966957847816,0.110213619629495,6.37411208709016,2.97247934509198
2632,173205.347636,2343726.07432,5.15447787114823,7.75949728137648,0.110828840454589,6.37695386994703,2.97417079542156
2633,172613.228655,2343452.57859,5.15105341913647,7.75938058186466,0.110042978111568,6.3788793734017,2.97346274551298
2634,173177.037865,2343219.24077,5.1543144115022,7.75928100680193,0.110731608758082,6.38052278877568,2.97495490184462
2635,173078.785131,2342983.46316,5.15374689621372,7.75918038050593,0.110578115644345,6.3821839841332,2.97515310164802
2636,172804.455034,2342888.22849,5.15216063748438,7.75913973292688,0.11021789635342,6.38285513980899,2.97477293587098
2784,156975.668269,2341966.68117,5.05609081415945,7.75874631739976,0.0909259218828775,6.3893546995075,2.94388212031654
2785,161401.453709,2341925.54693,5.08389476266641,7.75872875327232,0.0961004135449542,6.38964502814327,2.95329569268676
2786,161042.063058,2341907.37922,5.0816655920915,7.75872099564719,0.0956725224180567,6.38977326306404,2.9525751712928
2787,161882.075584,2341767.90897,5.08686814166997,7.75866143974656,0.0966538476419275,6.3907578183988,2.95455645595758
2788,161293.739385,2341723.44039,5.08322717089371,7.75864245024634,0.0959502373568886,6.39107177743778,2.95340354897597
2790,155865.457748,2342337.41864,5.04899318479194,7.75890460664097,0.0896886844802944,6.38673883101633,2.94089354546771
2809,180262.327703,2345240.07378,5.19441316607607,7.76014305251869,0.12019077355902,6.36630936128048,2.98522514123587
2810,180509.338375,2344528.91568,5.19578251258425,7.75983977186369,0.120428636864799,6.37130624517901,2.98687310215916
2811,180117.883729,2344431.90114,5.19361154613606,7.75979839188898,0.119897238990228,6.37198832998598,2.98629523005711
2812,180375.322684,2344395.91635,5.19503980605432,7.7597830427265,0.12023396543009,6.37224135572752,2.98684133089809
2813,179303.916673,2344201.32742,5.18908222461679,7.75970003754606,0.118792423485259,6.37360984208845,2.98513680141099
2814,180376.151464,2343959.54564,5.19504440079646,7.75959689186196,0.120179914441687,6.37531078958558,2.98756856796724
2815,180291.605198,2343754.81722,5.19457556893674,7.75950954506381,0.120041956589585,6.37675155690324,2.987749443053
2816,178871.607071,2343586.89988,5.18666826954018,7.75943789791273,0.118146132260341,6.37793360487138,2.9853365177519
2817,178479.356674,2343661.64091,5.18447294564669,7.75946978912966,0.117640222215954,6.37740743061111,2.98446527007425
2818,179604.717664,2344664.56975,5.19075842314004,7.75989763003076,0.119247671632195,6.37035266530062,2.98493748582172
2819,180426.275487,2343686.73757,5.19532224828072,7.7594804973843,0.120211918087135,6.37723076449291,2.98811704449653
2820,179618.981363,2343398.95677,5.19083783716003,7.75935770005601,0.119107319759424,6.37925698386688,2.98706848204135
2821,180289.457777,2343324.33188,5.19456365804501,7.75932585482624,0.119984754240108,6.37978255173145,2.98846168167136
2822,179704.42115,2342830.45837,5.19131339643623,7.75911507497199,0.119148645119994,6.38326231595046,2.98817641041929
2823,180208.036503,2342837.23856,5.1941119418657,7.7591179689843,0.119815430841553,6.38321452585815,2.98911860393174
2824,178644.01617,2342717.96246,5.18539508919813,7.75906705672528,0.11773845985162,6.38405531450221,2.98634813662109
2825,178766.944227,2342679.12334,5.18608296995988,7.75905047792981,0.117895020902533,6.38432912831782,2.98664694685426
2826,178230.89326,2342686.45917,5.18307986286184,7.75905360930979,0.117192870021839,6.38427740984307,2.98561243012432
2827,180518.841431,2342703.71738,5.19583515698452,7.7590609761285,0.12021045697122,6.38415573969899,2.98992823323707
2828,179129.472194,2342511.46652,5.18810885272571,7.75897890909313,0.118350679994431,6.38551128722749,2.98761581683714
2829,179909.842106,2342455.0012,5.19245584822044,7.75895480419488,0.119372779132922,6.3859094961157,2.9891907482997
2830,178998.530125,2342424.9797,5.18737759421486,7.75894198785801,0.118167592477064,6.38612122996915,2.98751071060195
2831,178459.450535,2342400.03505,5.18436140754202,7.75893133873028,0.117456646042337,6.38629716552035,2.98652514951407
2832,180409.852931,2342326.66169,5.19523122327121,7.75890001423058,0.120018334440836,6.38681470953723,2.99035046134524
2833,180639.258568,2342328.76728,5.19650199591994,7.75890091316115,0.12032280425146,6.38679985680359,2.99078019056189
2834,179599.358523,2342290.33913,5.1907285841635,7.75888450706745,0.118942085071469,6.38707093472037,2.98887639058974
2835,180070.376442,2342108.79126,5.19334775471069,7.75880699536743,0.119541424812522,6.38835181628204,2.9900713975198
