Subbasin,WLD_w,CC_w,NM_w,ASC_w,GW_w,Buffer_w
159,235.75637549024518,51.06868744844732,66.02821086324693,16.055200018005994,1.7599999999999998,1.82
160,238.66712356861305,54.0071783112509,68.92705978143145,18.971248298471032,1.7599999999999998,1.8199999999999998
161,230.169958,45.42902496,60.46463069,10.45861018,1.76,1.82
162,230.169958,45.42902496,60.46463069,10.45861018,1.76,1.82
163,243.66580434962538,59.01359427778098,73.94520028515649,23.990415652342918,1.7600000000000002,1.82
164,253.2096924041164,68.64859891068562,83.44992058115037,33.55163878819357,1.7600000000000002,1.8200000000000003
165,264.76284774813996,80.25302042008053,95.01467515224974,45.142618957909235,1.76,1.82
166,243.06814085987003,58.45014237039085,73.31008568067905,23.380279433746345,1.76,1.82
167,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
168,245.3499519,60.7537017,75.58256866,25.66624544,1.76,1.82
169,250.12767467503153,65.5527952820681,80.36491820871375,30.459561882192396,1.76,1.82
170,266.0091161589146,81.50527378230518,96.26173977591456,46.39283724882315,1.76,1.82
171,245.98737290053458,61.231179723764185,76.30174410540938,26.233847753389597,1.7600000000000002,1.8200000000000003
172,243.1750196865554,58.442628696296154,73.47708888584052,23.42939917898494,1.7599999999999998,1.82
173,249.2931799185511,64.52897418289663,79.61847602437321,29.53115811643257,1.76,1.8199999999999998
174,261.68130734492394,77.10150692635133,91.95683244392058,42.02309022569999,1.76,1.8199999999999998
175,267.10538028050865,82.60643576357835,97.35906836097945,47.49267754070676,1.7600000000000002,1.8200000000000003
176,243.86422915235667,59.101246247876574,74.17369748350572,24.115685741184162,1.7600000000000005,1.8200000000000003
177,252.52662747606172,67.88330839256196,82.80556137931194,32.84397493904038,1.76,1.82
178,265.27694972483215,80.76603014477918,95.53266566503389,45.65936645426219,1.7600000000000002,1.82
179,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
180,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
181,267.1064237,82.60749044,97.36010955,47.49372663,1.76,1.82
