OBJECTID,HRU_ID,HRU_GIS,Area
3445,1636,002100001,7.08496446319
3703,1639,002100004,1.91229435967
3707,1638,002100003,3.28191059025
3749,1641,002100006,1.76155043492
3747,1640,002100005,1.42704248762
4623,1649,002110002,8.77473207681
4616,1648,002110001,4.25456781898
4582,1651,002110004,22.76951091920
4580,1650,002110003,10.79828980950
4821,1652,002110005,62.06342730370
4347,1654,002120002,10.28073566790
4346,1653,002120001,4.72977009605
4395,1655,002120003,13.62581514090
4385,1656,002120004,1.92449743929
4552,1657,002120005,5.09155551544
4262,1659,002130002,2.43702678344
4336,1658,002130001,0.28425997238
4205,1660,002130003,15.36295941650
4218,1661,002130004,2.57556762857
4213,1662,002130005,0.30148784950
4290,1663,002130006,0.69557553848
1029,1673,002140010,17.88756124200
1196,1675,002140012,6.70307985383
1195,1674,002140011,1.70484200609
1143,1677,002140014,11.06747538940
1144,1676,002140013,2.23531705556
1400,1679,002140016,25.86191486120
1408,1678,002140015,3.23238044354
1049,1665,002140002,4.41105436944
1150,1664,002140001,0.49817277988
1039,1666,002140003,2.19583650384
1201,1668,002140005,1.94028965998
1214,1667,002140004,0.59507958865
1146,1670,002140007,3.69609746920
1145,1669,002140006,0.86067602750
1402,1671,002140008,6.50065229774
1405,1672,002140009,1.10760893280
1635,1683,002150004,39.51070050490
1633,1682,002150003,17.27022897870
1630,1681,002150002,5.67156071162
1628,1680,002150001,4.34860331490
2577,1688,002160005,11.72787734550
2576,1689,002160006,18.27016367960
2383,1690,002160007,15.35865244730
2380,1691,002160008,9.36550469618
2619,1685,002160002,4.40315825909
2621,1684,002160001,8.87092105736
2407,1687,002160004,3.13044883728
2442,1686,002160003,3.46136764352
1928,1696,002170005,38.56101377900
1934,1697,002170006,45.30716332560
1819,1698,002170007,12.09899453160
1826,1699,002170008,11.45079565520
1935,1692,002170001,8.02747290698
1937,1693,002170002,12.43063116610
1816,1694,002170003,2.00489419916
1953,1695,002170004,3.80951432687
3370,1706,002180007,15.03132278210
3380,1707,002180008,15.01050576390
3394,1708,002180009,6.11302506267
3393,1709,002180010,5.46697967089
3916,1711,002180012,26.58548570000
3918,1710,002180011,3.83822745539
3371,1700,002180001,5.15185308534
3382,1701,002180002,7.82648100732
3432,1702,002180003,1.61367782303
3431,1703,002180004,2.12333585432
3913,1705,002180006,6.10656460875
3912,1704,002180005,1.12914377919
3407,1713,002180014,2.35950133643
3406,1712,002180013,0.26272512599
3962,1714,002180015,12.03869696170
2899,1719,002190005,23.11478628970
2898,1718,002190004,21.35036454190
3711,1721,002190007,8.90537681159
3714,1720,002190006,1.38540845126
3778,1722,002190008,7.57021633524
3301,1723,002190009,12.06956357490
2904,1715,002190001,4.73838403460
2906,1716,002190002,7.43670028761
3332,1717,002190003,2.97468011504
2503,214,000220003,28.23936190290
2553,212,000220001,3.21371691000
2543,213,000220002,1.69551023932
1941,1725,002200002,11.38403763140
1949,1724,002200001,5.97233073291
2176,1727,002200004,10.14363047920
2177,1726,002200003,1.23825366758
2273,1729,002200006,12.55050847770
2272,1728,002200005,3.24601917959
2271,1730,002200007,7.08352880677
1686,1732,002210002,26.07510984050
1695,1731,002210001,4.45986668793
1929,1733,002210003,4.80298857378
1936,1734,002210004,1.67756453399
2789,1735,002220001,13.98975404490
2797,1736,002220002,5.27460170978
2727,1737,002220003,24.55905665440
3106,1738,002220004,47.30129010150
2752,1739,002220005,4.65152682082
3193,1740,002220006,7.08783577605
3038,1741,002230001,15.93291501770
2481,1742,002230002,36.72337355350
2486,1743,002230003,8.15739981355
2493,1744,002230004,21.45086049180
3189,1745,002230005,36.55611957980
3545,1747,002240002,50.23433618020
3630,1746,002240001,11.69342159120
3539,1748,002240003,21.84638383720
5032,1751,002250003,17.71887161190
4173,1752,002250004,23.20092567530
5031,1749,002250001,0.76664053158
4193,1750,002250002,6.75548131339
5072,1754,002250006,0.98342465193
5134,1753,002250005,0.18735316362
4177,1755,002250007,4.96378209352
3921,1768,002260013,19.24641004940
3920,1769,002260014,16.65074323080
4412,1771,002260016,10.04457018580
4411,1770,002260015,6.11517854731
3936,1758,002260003,2.35663002357
3895,1759,002260004,5.30690397937
3815,1760,002260005,0.97768202623
3809,1761,002260006,4.58117965594
3897,1763,002260008,6.09364370092
3894,1762,002260007,7.43598245940
3802,1764,002260009,0.91164183062
3804,1765,002260010,2.85552063167
4409,1767,002260012,2.78158432572
4410,1766,002260011,1.77375351454
3924,1756,002260001,9.97996564658
4187,1757,002260002,7.99229932454
4524,1780,002270009,8.67854309625
4525,1779,002270008,14.20079553960
4570,1782,002270011,1.30572951961
4567,1781,002270010,3.50515516452
4547,1775,002270004,3.82458871934
4545,1776,002270005,6.95288407199
4566,1778,002270007,0.77453664192
4558,1777,002270006,3.14624105797
4578,1773,002270002,2.88064461913
4565,1772,002270001,0.39049854792
4720,1774,002270003,5.12026864397
4700,1788,002280006,40.04978949290
4688,1787,002280005,27.67084195820
5947,1789,002280007,10.02375316760
5542,1791,002280009,10.10558558390
5564,1790,002280008,1.95249273960
4731,1783,002280001,6.65713884819
4732,1784,002280002,7.27734242430
4564,1785,002280003,1.01859823437
4577,1786,002280004,1.45862692900
6218,1793,002290002,47.71763046510
6219,1792,002290001,6.01252911284
6382,1794,002290003,42.10206035410
3113,218,000230004,13.61074074840
3119,217,000230003,3.54822485730
3123,216,000230002,3.69322615635
3141,215,000230001,2.60930555458
5944,1795,002300001,23.34808045900
5829,1796,002300002,20.04104588120
6101,1797,002300003,14.75926588930
5482,1798,002310001,24.98113964370
5489,1799,002310002,115.91274636500
4698,1800,002320001,34.21958874620
4493,1801,002320002,81.52016101950
4454,1802,002320003,17.92991310660
3946,1803,002330001,33.51468144090
3945,1804,002330002,10.92175626220
4224,1805,002330003,35.32145505330
4448,1806,002340001,9.87300924283
4784,1807,002340002,8.43161019095
4957,1808,002340003,16.79359104520
4277,1810,002350002,25.41829702550
4283,1809,002350001,3.30990589056
4667,1811,002350003,16.69740206470
4929,1812,002350004,9.92541070239
4327,1813,002350005,1.93167572142
4333,1814,002350006,0.27995300311
4665,1815,002350007,2.36596179034
5315,1816,002350008,3.40681269932
4783,1817,002360001,9.23916693068
5309,1818,002360002,20.96776210430
5310,1819,002360003,2.39467491887
5314,1820,002360004,9.99862918013
4882,1821,002360005,1.00495949833
5296,1822,002360006,1.85845724369
5313,1823,002360007,3.86981189677
5792,1825,002360009,1.77518917097
5795,1824,002360008,0.20817018180
6924,1826,002370001,6.48127093599
6833,1827,002370002,58.85832433230
6038,1828,002380001,54.29293689700
6648,1829,002390001,74.00162831560
6628,1830,002390002,34.40550625340
2884,219,000240001,28.59971166590
2934,220,000240002,14.05507641230
2995,221,000240003,13.59207721490
5673,1831,002400001,32.92390882160
5287,1832,002400002,27.90270047100
6085,1834,002400004,13.32863426060
6086,1833,002400003,1.81825886376
6286,1835,002410001,50.79998481210
6397,1836,002410002,11.47161267340
5339,1837,002420001,14.62431418530
5444,1838,002420002,9.00730841785
6269,1840,002420004,26.53954469440
6271,1839,002420003,6.64062879929
5432,1841,002420005,1.71848074214
5524,1842,002420006,2.42984850131
6270,1843,002420007,4.80155291736
7467,1844,002430001,8.81205914389
7437,1845,002430002,7.33333302492
7432,1846,002430003,0.91020617420
7696,1847,002430004,4.49288678573
7695,1848,002430005,1.99269111954
7729,1850,002430007,10.53269337070
7730,1849,002430006,2.74641074328
7171,1860,002440010,15.66660075070
7179,1859,002440009,3.26611836956
7024,1861,002440011,7.53504275280
7027,1862,002440012,1.73642644746
7170,1856,002440006,0.47448444885
7169,1855,002440005,1.32367522494
7088,1857,002440007,1.64454443619
7089,1858,002440008,3.45562501781
7182,1851,002440001,1.94675011390
7247,1852,002440002,0.63168882752
7129,1854,002440004,2.27049063800
7025,1853,002440003,1.30142255033
7106,1863,002440013,4.94368290355
7102,1864,002440014,0.77669012656
16586,1870,002450006,4.72833443962
16587,1869,002450005,7.29169898856
15954,1872,002450008,69.60277702580
15945,1871,002450007,20.01376840920
16585,1866,002450002,2.17430165745
16588,1865,002450001,5.55670819753
15948,1868,002450004,10.68128381080
15947,1867,002450003,7.67645491078
15919,1880,002460008,7.75398035779
15920,1879,002460007,11.25195724020
15537,1881,002460009,34.69694450790
15577,1882,002460010,12.37320490900
15518,1884,002460012,25.77075067810
15534,1883,002460011,3.36446083475
15923,1873,002460001,1.26265982682
15936,1874,002460002,2.64878610630
15628,1876,002460004,5.96156330971
15640,1875,002460003,4.80873119949
15532,1877,002460005,5.02264400699
15533,1878,002460006,1.26050634219
15298,1890,002470006,28.10369237070
15305,1889,002470005,12.73929729770
15338,1892,002470008,2.32073861292
15334,1891,002470007,2.40687799849
15302,1885,002470001,3.78654382405
15350,1886,002470002,4.57256571738
15335,1887,002470003,0.83196289897
15333,1888,002470004,1.70699549073
14641,1898,002480006,12.13632159870
14645,1897,002480005,9.75815672874
14610,1900,002480008,12.68474235350
14646,1899,002480007,1.74791169887
14639,1894,002480002,4.62353152051
14640,1893,002480001,8.19975167812
14642,1895,002480003,1.47154783683
14799,1896,002480004,0.22970502819
15366,1908,002490008,2.50450263547
15390,1907,002490007,2.98257622539
15137,1910,002490010,15.28543396950
15161,1909,002490009,2.25972321481
15429,1903,002490003,1.27916987573
15446,1904,002490004,4.68167560577
15191,1905,002490005,2.26187669945
15194,1906,002490006,0.43787520999
15264,1901,002490001,1.88429905936
15368,1902,002490002,8.96926352255
3213,223,000250002,15.39095471690
3214,222,000250001,8.11074097970
3069,225,000250004,4.51370380391
3085,224,000250003,1.56199419168
3471,226,000250005,5.67443202447
3470,227,000250006,0.68911508457
14818,1915,002500005,26.20072977780
14819,1916,002500006,14.56114530250
14860,1918,002500008,12.47585434350
14919,1917,002500007,2.58346373891
14832,1911,002500001,3.98322875443
14833,1912,002500002,4.41895047978
14897,1913,002500003,1.54404848636
14972,1914,002500004,0.23401199747
14665,1921,002510003,29.91261946770
14675,1922,002510004,15.80298811120
14703,1919,002510001,4.61491758195
14697,1920,002510002,5.50933153546
13279,1935,002520013,9.63899724537
14261,1937,002520015,10.62529321020
14279,1936,002520014,5.29972569724
14733,1938,002520016,12.75652517480
14738,1939,002520017,4.94727204461
14708,1941,002520019,5.98022684325
14710,1940,002520018,3.47715986421
14333,1929,002520007,0.71567472845
14317,1930,002520008,2.24177750948
14716,1931,002520009,2.11472191576
14717,1932,002520010,2.70764801977
14719,1933,002520011,5.01044092737
14706,1934,002520012,7.85950110512
13378,1923,002520001,8.37203044926
14264,1925,002520003,1.53758803244
14284,1924,002520002,1.44642384938
13997,1926,002520004,2.61576600850
14709,1928,002520006,1.68617847255
14707,1927,002520005,1.55338025313
13404,1943,002530002,36.24529996350
13403,1942,002530001,6.80214014724
13063,1944,002540001,23.12340022830
12844,1945,002540002,18.33692170340
13758,1953,002550008,22.47520135180
13768,1952,002550007,12.16431689900
14187,1955,002550010,24.38462439870
14186,1954,002550009,16.19061534620
13882,1946,002550001,1.77806048382
13868,1947,002550002,3.71188968989
14165,1948,002550003,4.98890608097
14175,1949,002550004,7.93487306749
14287,1951,002550006,1.52394929639
14286,1950,002550005,2.32504558220
13883,1956,002560001,24.21665259680
13935,1957,002560002,5.66510025770
13718,1958,002560003,5.83307205957
12502,1959,002570001,33.13997511370
13483,1961,002570003,13.51526959610
13505,1960,002570002,4.63358111549
12216,1962,002580001,35.23388001130
13484,1963,002580002,7.06917224251
12276,1964,002580003,20.06114507120
13690,1965,002590001,47.53530209900
2250,236,000260009,27.92064617630
2286,237,000260010,7.07060789893
1863,238,000260011,19.02675461620
2390,240,000260013,56.96254002150
2389,239,000260012,9.28439010810
2223,233,000260006,2.75287119720
2203,232,000260005,8.93408994011
2356,234,000260007,16.58685651990
2359,235,000260008,14.25965745300
2373,228,000260001,5.41744952419
2422,229,000260002,0.63240665573
2482,230,000260003,18.46541295350
2501,231,000260004,22.80324884520
14167,1966,002600001,40.20125124590
13668,1968,002610002,13.48870995220
13669,1967,002610001,2.87992679092
13721,1970,002610004,71.07360703440
13763,1969,002610003,8.79339561035
11919,1971,002620001,41.75247801440
11955,1972,002620002,6.96293366697
12570,1973,002630001,9.28869707738
12572,1974,002630002,1.95823536531
12344,1975,002630003,27.03341050500
12347,1976,002630004,5.46410835804
12637,1978,002630006,5.39950381886
12668,1977,002630005,2.33365952075
12457,1980,002640002,33.39049716010
12459,1979,002640001,7.02466689329
12722,1982,002640004,7.62261779480
12723,1981,002640003,2.61217686743
12513,1984,002650002,61.22643960730
12516,1983,002650001,7.67071228508
12950,1985,002660001,9.03673937458
12949,1986,002660002,1.49523616787
12687,1988,002660004,43.26709554400
12731,1987,002660003,5.28967610226
13002,1990,002660006,6.15106995796
13037,1989,002660005,0.86282951213
12935,1991,002670001,13.30351027320
12942,1992,002670002,1.95967102173
12937,1994,002670004,23.07530573800
12944,1993,002670003,3.73701367734
13064,1996,002670006,7.89539251577
13086,1995,002670005,1.45503778793
13695,1997,002680001,12.09253407770
13694,1998,002680002,1.49308268323
12503,2000,002680004,34.72709329280
12506,1999,002680003,8.43950630129
12885,2002,002680006,6.86746251463
12888,2001,002680005,3.82817786041
10449,2003,002690001,64.59161827020
3267,247,000270007,17.56525637430
3291,248,000270008,4.09736344032
3434,242,000270002,2.42267021918
3435,241,000270001,2.34442694395
3469,244,000270004,4.27682049359
3463,243,000270003,16.70888731610
3296,246,000270006,2.21593569381
3295,245,000270005,3.09599308306
10810,2004,002700001,56.58926935070
10811,2005,002700002,6.51141972094
11712,2007,002710002,18.88821377100
11740,2006,002710001,4.96593557815
13554,2008,002720001,57.17932414190
13599,2009,002730001,41.88742971840
13513,2010,002730002,4.73407706533
13522,2011,002730003,1.24040715222
12868,2012,002740001,8.12581537218
12900,2013,002740002,1.79457053272
13490,2014,002740003,15.21149766360
13026,2015,002740004,14.28693492510
13038,2016,002740005,3.21945953571
11002,2017,002750001,58.71475868970
11294,2018,002760001,44.24908453950
12512,2019,002770001,26.91353319340
12525,2020,002770002,5.32413185649
13374,2022,002770004,9.70144829991
13371,2021,002770003,1.76513957599
13283,2028,002780006,24.89069328890
12926,2030,002780008,37.32778490890
12928,2029,002780007,4.83959781265
12706,2023,002780001,3.29554932629
13331,2024,002780002,1.37966582556
13455,2025,002780003,0.18663533540
12925,2027,002780005,3.00985369748
12932,2026,002780004,0.37470632723
12136,2031,002790001,38.92710616760
12141,2032,002790002,6.08933673164
3053,258,000280010,11.76592224080
3054,257,000280009,2.07165222298
2827,260,000280012,29.12300843330
2843,259,000280011,6.77342701871
3349,249,000280001,1.99484460418
3330,250,000280002,9.02884326424
3016,252,000280004,2.24177750948
3017,251,000280003,1.69048544183
2855,253,000280005,4.76996847598
2856,254,000280006,1.17723826947
2965,255,000280007,2.73277200723
3003,256,000280008,0.54196030088
2857,261,000280013,5.78569539750
2863,262,000280014,0.67978331780
2931,263,000280015,5.10160511043
12083,2041,002800009,5.27531953800
12395,2040,002800008,2.26690149694
12596,2043,002800011,2.44205158093
12631,2042,002800010,0.68983291278
12081,2044,002800012,8.05044340980
12412,2034,002800002,1.18800569266
12407,2033,002800001,2.33007037969
12584,2035,002800003,1.50887490391
12394,2037,002800005,1.43493859797
12406,2036,002800004,4.33065760957
12549,2038,002800006,0.39265203256
12547,2039,002800007,0.89010698423
12379,2046,002800014,9.30807843913
12387,2045,002800013,1.46939435219
12550,2047,002800015,1.01716257795
12567,2048,002800016,0.54124247267
13998,2049,002810001,30.67782434280
13947,2050,002810002,12.49380004880
13032,2052,002820002,10.60591184840
13062,2051,002820001,4.61132844089
13670,2053,002820003,5.50574239440
12789,2055,002820005,21.50469760770
12833,2054,002820004,4.69674999825
13131,2056,002820006,7.70445021109
13100,2057,002820007,1.74862952709
14404,2058,002830001,36.57621876980
14121,2059,002830002,58.26755171290
13909,2061,002840002,7.42162589513
13913,2060,002840001,4.79437463523
14078,2062,002840003,57.99693047660
11296,2063,002850001,49.64212790440
11660,2064,002860001,33.14499991120
11691,2065,002860002,4.64434853869
12804,2066,002860003,13.17645467950
12803,2067,002860004,3.33072290874
13111,2068,002870001,30.85656356790
13116,2069,002870002,4.78001807096
12371,2070,002880001,17.71241115800
12382,2071,002880002,2.00848334022
12892,2073,002880004,21.39056292190
12904,2072,002880003,5.25665600446
12139,2074,002890001,40.15243892740
12182,2075,002890002,4.59625404841
13354,2077,002890004,34.14924158130
13355,2076,002890003,6.63201486074
3567,268,000290005,21.06538674130
3568,269,000290006,3.76572680587
3202,270,000290007,7.49771568572
3203,271,000290008,1.46078041364
3763,265,000290002,3.38456002472
3758,264,000290001,12.65387574030
3553,266,000290003,4.27107786788
3556,267,000290004,5.80076978998
14459,2078,002900001,10.08835770680
14462,2079,002900002,5.93643932225
14766,2080,002900003,15.55390172120
13956,2082,002900005,38.15185169750
13955,2081,002900004,13.70764755720
14015,2083,002910001,31.53419340100
14014,2084,002910002,11.90948788340
14884,2090,002920006,17.41594810600
14885,2089,002920005,3.38814916578
14776,2091,002920007,15.27538437450
14772,2092,002920008,2.59997378781
14984,2086,002920002,1.03295479864
15004,2085,002920001,0.29646305201
14983,2088,002920004,2.75215336899
14999,2087,002920003,3.34292598836
16454,2094,002930002,39.54587408730
16484,2093,002930001,6.17691177364
17383,2095,002930003,30.80129079550
16606,2096,002930004,13.45856116720
16608,2097,002930005,3.02062112068
16894,2098,002940001,29.77407862250
16764,2099,002940002,23.49882438370
16237,2101,002950002,6.35062620120
16265,2100,002950001,1.42632465941
16141,2102,002950003,24.47004595600
16098,2103,002950004,26.57256479220
16269,2104,002950005,5.74621484578
16125,2105,002950006,2.51885919973
15784,2106,002960001,44.80611923280
15823,2107,002960002,5.71104126334
15977,2108,002960003,22.82980848910
15716,2110,002960005,38.25521896020
15717,2109,002960004,4.61204626910
14887,2113,002970003,25.71260659290
14888,2114,002970004,4.89774189791
14456,2115,002970005,17.13312379000
14457,2116,002970006,5.43826654237
14963,2111,002970001,3.79156862154
15005,2112,002970002,32.43076083920
14889,2117,002980001,17.23433756810
15079,2118,002980002,20.58515966680
14730,2119,002980003,8.37705524676
14890,2120,002980004,7.39363059482
15115,2121,002980005,0.91092400241
15610,2127,002990006,8.35480257215
15638,2126,002990005,1.42273551834
15637,2128,002990007,7.19407435158
15766,2123,002990002,0.31799789840
15767,2122,002990001,0.13423387585
15933,2124,002990003,0.43428606892
15935,2125,002990004,1.98623066562
745,18,000030001,20.86295918520
750,20,000030003,23.93382828080
761,19,000030002,3.78080119834
3825,276,000300005,39.07426095130
3856,277,000300006,5.92495407084
4036,273,000300002,4.23949342651
4034,272,000300001,14.84612310310
3858,275,000300004,4.98172779884
3859,274,000300003,5.20569020133
16541,2130,003000002,14.48649116840
16546,2129,003000001,2.04365692267
17040,2131,003000003,16.80579412490
16514,2132,003000004,61.96364918210
16517,2133,003000005,7.86524373082
17043,2137,003010004,35.40256964140
17221,2134,003010001,0.97911768265
17070,2135,003010002,3.37522825795
17020,2136,003010003,1.44714167759
16635,2138,003020001,3.20223165859
16463,2140,003020003,22.32732873990
16467,2139,003020002,4.46704497006
16043,2142,003030002,22.91594787470
16050,2141,003030001,3.38025305544
15981,2143,003030003,77.92599515660
15985,2144,003030004,12.40407152220
16089,2145,003030005,16.36217628920
15280,2146,003040001,19.52492739600
15288,2147,003040002,5.10591207971
16372,2148,003040003,12.41412111720
16373,2149,003040004,1.40694329766
15568,2150,003040005,8.55866578467
15567,2151,003040006,5.68950641695
16068,2153,003040008,16.20210059760
16067,2152,003040007,3.41111966860
15324,2154,003040009,1.77949614025
15327,2155,003040010,0.26272512599
15587,2156,003040011,7.02610254972
15586,2157,003040012,2.30925336151
15876,2161,003050004,31.23342337970
16079,2163,003050006,13.97898662170
16072,2162,003050005,4.64721985154
16400,2164,003050007,5.16046702390
16399,2165,003050008,0.98486030836
15907,2158,003050001,3.61713636576
16116,2159,003050002,4.54887738635
16114,2160,003050003,2.59064202104
15817,2171,003060006,3.10676050625
15809,2170,003060005,2.01637945057
15745,2173,003060008,14.40609440850
15755,2172,003060007,7.06630092965
15799,2167,003060002,2.72918286617
15792,2166,003060001,1.04659353468
15747,2169,003060004,2.60858772637
15758,2168,003060003,0.75013048268
15751,2180,003070007,9.08626952129
15729,2181,003070008,6.05559880562
15748,2182,003070009,1.65531185938
16239,2183,003070010,9.41359918646
15733,2175,003070002,15.77140366980
15732,2174,003070001,8.77042510753
16240,2177,003070004,10.85858737940
16284,2176,003070003,1.36530926130
16623,2178,003070005,3.36230735011
16624,2179,003070006,3.79731124724
14836,2184,003080001,12.97905192090
14856,2185,003080002,60.53588886630
15132,2192,003090007,22.60082128910
15136,2193,003090008,19.54430875780
15719,2194,003090009,12.29424380560
15718,2195,003090010,7.90831342361
15158,2189,003090004,2.79378740534
15145,2188,003090003,5.72037303011
15720,2190,003090005,1.32654653779
15721,2191,003090006,3.43767931249
15165,2186,003090001,10.00006483660
15775,2187,003090002,4.33281109421
4059,282,000310005,15.09664514950
4073,283,000310006,3.67240913817
4025,285,000310008,3.21371691000
4028,284,000310007,0.44648914854
4210,279,000310002,11.12346599000
4198,278,000310001,31.97135078280
4042,280,000310003,4.39023735126
4041,281,000310004,5.56532213608
14380,2196,003100001,28.69518281830
14389,2197,003100002,4.74915145780
14406,2198,003100003,19.68213177470
14537,2201,003110003,30.77688463620
14525,2202,003110004,20.70503697840
14769,2203,003110005,6.93206705381
14840,2204,003110006,1.18872352088
14622,2200,003110002,3.95020865663
14526,2199,003110001,5.24445292483
14827,2217,003120013,10.14937310490
14826,2218,003120014,3.51017996201
14657,2219,003120015,3.30344543664
14647,2220,003120016,3.04287379529
14714,2221,003120017,3.22376650499
14924,2209,003120005,0.25052204637
14916,2210,003120006,0.77669012656
14606,2212,003120008,3.10317136519
14648,2211,003120007,5.88834483197
14960,2214,003120010,0.16366483258
14901,2213,003120009,1.01141995224
14663,2216,003120012,3.66307737140
14654,2215,003120011,5.29685438439
14656,2206,003120002,6.92129963061
14655,2205,003120001,5.07791677940
14750,2207,003120003,3.18643943790
14761,2208,003120004,1.79959533022
14602,2223,003120019,10.85715172300
14635,2222,003120018,1.42704248762
15192,2229,003130006,49.24660455900
15187,2228,003130005,24.78230122870
15227,2230,003130007,7.38860579733
15250,2231,003130008,3.13762711941
15185,2225,003130002,4.31989018637
15186,2224,003130001,5.59547092103
15243,2227,003130004,2.04150343803
15293,2226,003130003,1.24399629328
15083,2232,003140001,8.35910954143
15084,2233,003140002,4.08157121963
15488,2235,003140004,18.67932576100
15505,2234,003140003,12.03797913350
15089,2237,003140006,56.76800857580
15096,2236,003140005,13.61863685870
14304,2239,003150002,26.65367938020
14307,2238,003150001,10.02088185470
14227,2240,003150003,6.95862669769
14393,2242,003150005,6.14748081690
14417,2241,003150004,0.75730876481
14520,2245,003160003,41.34977638680
14521,2246,003160004,16.06499540890
14531,2243,003160001,2.45784380162
14532,2244,003160002,5.90198356802
14844,2248,003170002,35.32073722510
14849,2247,003170001,11.06891104580
14754,2250,003170004,5.10806556435
14764,2249,003170003,0.72931346450
14238,2251,003180001,23.78380218430
14460,2252,003180002,6.40302766076
14576,2253,003180003,1.43780991082
16472,2254,003190001,16.43252345400
16473,2255,003190002,11.27851688410
16123,2257,003190004,28.58176596060
16160,2256,003190003,7.93487306749
4630,289,000320004,1.64741574904
4626,288,000320003,1.91085870324
4110,290,000320005,5.55455471289
4109,291,000320006,1.02864782936
4088,292,000320007,12.47585434350
4632,286,000320001,9.42221312501
4625,287,000320002,21.60304007290
16872,2258,003200001,3.55540313943
16878,2259,003200002,1.67684670578
16916,2260,003200003,13.71554366750
16920,2261,003200004,8.99079836895
16828,2262,003200005,2.78230215394
16842,2263,003200006,0.72715997986
15675,2264,003210001,14.45059975770
15685,2265,003210002,1.91301218788
15643,2266,003210003,65.47670045700
15680,2267,003210004,14.68102261410
15139,2269,003220002,24.97683267450
15138,2268,003220001,4.64075939762
15376,2270,003230001,5.04417885338
15221,2271,003230002,29.16464246960
15430,2275,003240004,15.69387822280
15361,2277,003240006,37.78001668310
15369,2276,003240005,6.04626703885
15442,2272,003240001,0.92815187953
15357,2273,003240002,5.65505066272
15386,2274,003240003,0.85062643251
14624,2278,003250001,29.13449368470
14879,2279,003250002,15.37588032440
14973,2280,003250003,2.11831105683
15091,2282,003250005,11.27995254050
15102,2281,003250004,1.39761153089
15824,2283,003260001,24.12118144450
16042,2284,003260002,74.96926074690
15601,2286,003270002,16.15759524840
15663,2285,003270001,2.23316357092
15603,2287,003270003,10.26925041650
15615,2288,003270004,4.83959781265
17238,2290,003280002,20.88305837520
17239,2289,003280001,16.22794241330
17162,2291,003280003,29.32256467650
17177,2292,003280004,5.65863980379
16411,2293,003290001,13.77727689380
16408,2294,003290002,7.76474778099
16395,2295,003290003,72.27884060420
16396,2296,003290004,9.90100454314
4055,298,000330006,24.64591386820
4113,299,000330007,10.68200163900
3754,300,000330008,8.74099415079
3767,301,000330009,2.06806308191
3967,302,000330010,11.63671316240
4029,293,000330001,2.44061592450
3789,295,000330003,1.88573471579
3807,294,000330002,1.66320796973
3975,297,000330005,2.74712857149
3968,296,000330004,2.18794039350
17614,2297,003300001,9.02310063854
17629,2298,003300002,5.66581808592
17493,2299,003300003,25.78008244490
17495,2300,003300004,14.73055276080
18109,2302,003300006,24.16496896540
18110,2301,003300005,4.08803167355
17638,2304,003310002,37.93937454640
17642,2303,003310001,14.05220509940
18202,2306,003310004,11.13854038250
18204,2305,003310003,1.70484200609
16702,2308,003320002,11.31225481010
16703,2307,003320001,7.51135442177
16642,2309,003320003,28.78132220380
16641,2310,003320004,6.87535862497
16290,2312,003330002,5.65361500629
16293,2311,003330001,0.74869482625
16100,2314,003330004,17.53080062010
16115,2313,003330003,3.36302517833
16369,2316,003330006,8.56512623859
16350,2315,003330005,1.45503778793
16371,2317,003340001,7.89611034399
16370,2318,003340002,2.08816227188
16414,2319,003340003,7.48479477789
16413,2320,003340004,2.77871301287
17404,2321,003340005,8.62614163670
17405,2322,003340006,0.97481071338
16497,2324,003340008,42.93976587880
16498,2323,003340007,8.72807324296
16513,2325,003350001,29.17182075170
16576,2326,003350002,5.11093687720
16475,2328,003350004,15.38736557580
16476,2327,003350003,7.23642621616
17055,2330,003350006,8.31747550507
17054,2329,003350005,5.55311905646
16360,2332,003350008,11.53765286900
16359,2331,003350007,5.27101256872
16727,2333,003350009,19.65341864620
16834,2334,003350010,4.27179569610
15973,2335,003360001,25.63508114590
15993,2337,003360003,10.26207213430
16023,2336,003360002,5.62418404956
15183,2338,003370001,92.69172149980
15710,2340,003380002,98.39773796570
15711,2339,003380001,11.55057377680
14338,2341,003390001,127.84089778200
4443,307,000340005,8.83718313135
4296,308,000340006,9.40067827862
4049,310,000340008,24.88351500680
4051,309,000340007,6.16255520937
4444,303,000340001,1.10976241744
4405,304,000340002,1.11048024565
4046,306,000340004,5.35858761072
4048,305,000340003,3.24745483602
14466,2342,003400001,98.80259307790
13862,2344,003410002,6.76265959552
13873,2343,003410001,2.37529355711
13851,2345,003410003,8.98864488431
13815,2346,003410004,59.31988787330
14198,2347,003420001,45.16144419830
14577,2349,003420003,14.03282373770
14605,2348,003420002,1.60578171268
14413,2350,003430001,14.03641287880
14505,2351,003430002,71.43180331280
14824,2352,003430003,12.91660086630
14829,2353,003430004,3.23094478712
15319,2354,003440001,41.01455061130
15133,2355,003450001,62.02179326740
15311,2356,003450002,12.02075125640
15315,2357,003450003,5.27819085085
14290,2358,003460001,40.87385628150
14987,2360,003460003,45.20164257830
14995,2359,003460002,7.97650710385
14701,2361,003460004,32.07830718650
15346,2362,003470001,17.26592200940
15347,2363,003470002,2.35950133643
15014,2364,003470003,19.17032025880
15398,2366,003470005,6.65570319177
15410,2365,003470004,4.38808386662
15549,2368,003470007,9.38991085542
15572,2367,003470006,1.38756193590
