ID,Label,Genome section,Cost,NitRed,SedRed,WithinSectionID,AlleleCombo
121,Sub020 ISO-M-L,subISO,1412991.16,708.3239,2139.6,20,ISO-M-L
122,Sub021 ISO-P-S,subISO,206911.8701,41.8598,79.7,21,ISO-P-S
123,Sub021 ISO-P-M,subISO,613463.6325,130.1642,236,21,ISO-P-M
124,Sub021 ISO-P-L,subISO,1019845.66,220.8403,395.6,21,ISO-P-L
125,Sub021 ISO-M-S,subISO,154960.6194,41.8598,79.7,21,ISO-M-S
126,Sub021 ISO-M-M,subISO,457609.8804,130.1642,236,21,ISO-M-M
127,Sub021 ISO-M-L,subISO,760089.4061,220.8403,395.6,21,ISO-M-L
128,Sub022 ISO-P-S,subISO,115487.9269,135.9184,850.6,22,ISO-P-S
129,Sub022 ISO-P-M,subISO,342578.5429,222.8405,1239.5,22,ISO-P-M
130,Sub022 ISO-P-L,subISO,569578.4737,320.3644,1599.7,22,ISO-P-L
131,Sub022 ISO-M-S,subISO,87731.6595,129.1828,820.6,22,ISO-M-S
132,Sub022 ISO-M-M,subISO,259309.7406,209.6936,1180.8,22,ISO-M-M
133,Sub022 ISO-M-L,subISO,430797.1365,295.5183,1503.3,22,ISO-M-L
134,Sub023 ISO-P-S,subISO,86252.0512,822.3518,4533.3,23,ISO-P-S
135,Sub023 ISO-P-M,subISO,255854.4718,822.3518,4533.3,23,ISO-P-M
136,Sub023 ISO-P-L,subISO,425389.1643,822.3518,4533.3,23,ISO-P-L
137,Sub023 ISO-M-S,subISO,65522.3403,681.7709,-240134.3,23,ISO-M-S
138,Sub023 ISO-M-M,subISO,193665.3393,573.3681,4208,23,ISO-M-M
139,Sub023 ISO-M-L,subISO,321740.61,627.0069,4328.1,23,ISO-M-L
140,Sub024 ISO-P-S,subISO,197743.0616,131.2218,171.1,24,ISO-P-S
141,Sub024 ISO-P-M,subISO,586279.4475,342.47,450.1,24,ISO-P-M
142,Sub024 ISO-P-L,subISO,974653.6195,538.2659,727.9,24,ISO-P-L
143,Sub024 ISO-M-S,subISO,148093.9073,131.2218,171.1,24,ISO-M-S
144,Sub024 ISO-M-M,subISO,437331.9845,342.47,450.1,24,ISO-M-M
145,Sub024 ISO-M-L,subISO,726407.8479,538.2659,727.9,24,ISO-M-L
146,Sub025 ISO-P-S,subISO,135164.4972,733.878,3228.1,25,ISO-P-S
147,Sub025 ISO-P-M,subISO,400743.0961,920.1991,3579.9,25,ISO-P-M
148,Sub025 ISO-P-L,subISO,666210.816,920.1991,3579.9,25,ISO-P-L
149,Sub025 ISO-M-S,subISO,101227.5139,485.3591,2105.4,25,ISO-M-S
150,Sub025 ISO-M-M,subISO,298932.1462,610.1146,2064.2,25,ISO-M-M
151,Sub025 ISO-M-L,subISO,496525.8995,661.3465,2392.8,25,ISO-M-L
152,Sub026 ISO-P-S,subISO,853491.4761,902.3963,4037.6,26,ISO-P-S
153,Sub026 ISO-P-M,subISO,2530963.837,2554.6815,11018.8,26,ISO-P-M
154,Sub026 ISO-P-L,subISO,4207747.391,4260.0944,18449.2,26,ISO-P-L
155,Sub026 ISO-M-S,subISO,642666.8309,902.3963,4037.6,26,ISO-M-S
156,Sub026 ISO-M-M,subISO,1898489.901,2554.6815,11018.8,26,ISO-M-M
157,Sub026 ISO-M-L,subISO,3153624.165,4260.0944,18449.2,26,ISO-M-L
158,Sub027 ISO-P-S,subISO,203896.8503,3334.9061,1026.2,27,ISO-P-S
159,Sub027 ISO-P-M,subISO,604831.0761,4616.7105,641.7,27,ISO-P-M
160,Sub027 ISO-P-L,subISO,1005605.195,5904.8803,631.8,27,ISO-P-L
161,Sub027 ISO-M-S,subISO,154892.5346,2940.3286,907.9,27,ISO-M-S
162,Sub027 ISO-M-M,subISO,457818.1289,-2078.7769,973209.2,27,ISO-M-M
163,Sub027 ISO-M-L,subISO,760583.6162,4549.3444,256.5,27,ISO-M-L
164,Sub028 ISO-P-S,subISO,319087.9648,5515.72,10204.1,28,ISO-P-S
165,Sub028 ISO-P-M,subISO,946529.173,5515.72,10204.1,28,ISO-P-M
166,Sub028 ISO-P-L,subISO,1573719.822,5515.72,10204.1,28,ISO-P-L
167,Sub028 ISO-M-S,subISO,242398.7596,4637.3435,9355.5,28,ISO-M-S
168,Sub028 ISO-M-M,subISO,716461.5577,4730.1369,9519.7,28,ISO-M-M
169,Sub028 ISO-M-L,subISO,1190273.797,4834.437,9662.2,28,ISO-M-L
170,Sub029 ISO-P-S,subISO,233255.4965,5195.0035,3858.6,29,ISO-P-S
171,Sub029 ISO-P-M,subISO,691919.3343,6768.3497,4515.6,29,ISO-P-M
172,Sub029 ISO-P-L,subISO,1150400.012,7168.8809,4692.5,29,ISO-P-L
173,Sub029 ISO-M-S,subISO,177195.1602,4530.6126,3758.5,29,ISO-M-S
174,Sub029 ISO-M-M,subISO,523738.3254,5396.3541,4265.9,29,ISO-M-M
175,Sub029 ISO-M-L,subISO,870098.3303,6089.3296,4514.6,29,ISO-M-L
176,Sub030 ISO-P-S,subISO,285955.6048,5879.5787,4491.7,30,ISO-P-S
177,Sub030 ISO-P-M,subISO,848241.2644,7841.436,6402.9,30,ISO-P-M
178,Sub030 ISO-P-L,subISO,1410302.254,9327.518,8275.5,30,ISO-P-L
179,Sub030 ISO-M-S,subISO,217190.3566,4171.9068,3873.6,30,ISO-M-S
180,Sub030 ISO-M-M,subISO,641945.5197,5131.9124,5374.2,30,ISO-M-M
181,Sub030 ISO-M-L,subISO,1066476.013,6022.7694,6823.3,30,ISO-M-L
182,Sub031 ISO-P-S,subISO,258468.6392,4094.9671,2991,31,ISO-P-S
183,Sub031 ISO-P-M,subISO,766476.1358,5422.4238,4137.1,31,ISO-P-M
184,Sub031 ISO-P-L,subISO,1274275.202,5885.1801,4559.3,31,ISO-P-L
185,Sub031 ISO-M-S,subISO,194673.9816,3721.5416,2924,31,ISO-M-S
186,Sub031 ISO-M-M,subISO,575092.163,4660.7979,3977.4,31,ISO-M-M
187,Sub031 ISO-M-L,subISO,955301.9145,5221.3001,4428.5,31,ISO-M-L
188,Sub032 ISO-P-S,subISO,191212.9949,1301.2996,2011.6,32,ISO-P-S
189,Sub032 ISO-P-M,subISO,567019.0167,2148.6168,3536.1,32,ISO-P-M
190,Sub032 ISO-P-L,subISO,942670.522,3002.2051,5162.8,32,ISO-P-L
191,Sub032 ISO-M-S,subISO,143919.7249,1141.605,1895.3,32,ISO-M-S
192,Sub032 ISO-M-M,subISO,425139.2067,1700.2614,3220.3,32,ISO-M-M
193,Sub032 ISO-M-L,subISO,706204.1719,2206.8644,4600.7,32,ISO-M-L
194,Sub033 ISO-P-S,subISO,238631.8517,4139.9564,5819.5,33,ISO-P-S
195,Sub033 ISO-P-M,subISO,707702.1729,6128.2596,52255.3,33,ISO-P-M
196,Sub033 ISO-P-L,subISO,1176581.252,7084.1613,-8921.3,33,ISO-P-L
197,Sub033 ISO-M-S,subISO,180098.0576,3019.8679,5476.8,33,ISO-M-S
198,Sub033 ISO-M-M,subISO,532100.7907,3947.8929,51528.1,33,ISO-M-M
199,Sub033 ISO-M-L,subISO,883912.282,4859.6272,-9827.8,33,ISO-M-L
200,Sub034 ISO-P-S,subISO,226825.8722,2641.2614,9119.6,34,ISO-P-S
201,Sub034 ISO-P-M,subISO,672638.1047,3302.2587,11719.2,34,ISO-P-M
202,Sub034 ISO-P-L,subISO,1118267.355,3302.2587,11719.2,34,ISO-P-L
203,Sub034 ISO-M-S,subISO,170820.1387,1464.4006,7504.1,34,ISO-M-S
204,Sub034 ISO-M-M,subISO,504620.9042,1812.4014,9557.5,34,ISO-M-M
205,Sub034 ISO-M-L,subISO,838238.6877,1968.4515,9941.7,34,ISO-M-L
206,Sub035 ISO-P-S,subISO,270623.6416,2269.3296,4621.5,35,ISO-P-S
207,Sub035 ISO-P-M,subISO,802442.935,3215.8526,6239.6,35,ISO-P-M
208,Sub035 ISO-P-L,subISO,1334042.17,3811.2657,7509.4,35,ISO-P-L
209,Sub035 ISO-M-S,subISO,203269.7701,2114.4432,4267.9,35,ISO-M-S
210,Sub035 ISO-M-M,subISO,600381.3205,-110326.4021,-2049.7,35,ISO-M-M
211,Sub035 ISO-M-L,subISO,997272.8122,3451.2512,6789.3,35,ISO-M-L
212,Sub036 ISO-P-S,subISO,242857.1492,1628.767,1049.2,36,ISO-P-S
213,Sub036 ISO-P-M,subISO,720123.9133,2815.8286,2128.7,36,ISO-P-M
214,Sub036 ISO-P-L,subISO,1197193.504,3857.6436,3137.2,36,ISO-P-L
215,Sub036 ISO-M-S,subISO,182507.684,1409.1833,982.8,36,ISO-M-S
216,Sub036 ISO-M-M,subISO,539075.5178,2358.9228,1974.3,36,ISO-M-M
217,Sub036 ISO-M-L,subISO,895446.1777,3269.8136,2949.9,36,ISO-M-L
218,Sub037 ISO-P-S,subISO,174533.1508,1247.4562,665.7,37,ISO-P-S
219,Sub037 ISO-P-M,subISO,517516.8447,2293.1537,1498.5,37,ISO-P-M
220,Sub037 ISO-P-L,subISO,860358.5644,3436.4165,2285.7,37,ISO-P-L
221,Sub037 ISO-M-S,subISO,131078.7987,1119.6555,642.1,37,ISO-M-S
222,Sub037 ISO-M-M,subISO,387153.7883,1667.9943,-15680.4,37,ISO-M-M
223,Sub037 ISO-M-L,subISO,643086.8038,2769.374,2127.6,37,ISO-M-L
224,Sub038 ISO-P-S,subISO,228305.7609,1003.0157,2290.1,38,ISO-P-S
225,Sub038 ISO-P-M,subISO,676960.6602,1649.5215,3680.6,38,ISO-P-M
226,Sub038 ISO-P-L,subISO,1125429.844,2296.8294,5220.9,38,ISO-P-L
227,Sub038 ISO-M-S,subISO,171463.3853,-14667.0012,226984.8,38,ISO-M-S
228,Sub038 ISO-M-M,subISO,506433.5332,1188.1128,2927,38,ISO-M-M
229,Sub038 ISO-M-L,subISO,841217.9657,1615.275,4125.9,38,ISO-M-L
230,Sub039 ISO-P-S,subISO,121188.2118,2044.7942,3879.2,39,ISO-P-S
231,Sub039 ISO-P-M,subISO,359341.1376,2736.2421,4913.2,39,ISO-P-M
232,Sub039 ISO-P-L,subISO,597395.4828,2776.796,5061.5,39,ISO-P-L
233,Sub039 ISO-M-S,subISO,91015.4039,1428.4478,3436.5,39,ISO-M-S
234,Sub039 ISO-M-M,subISO,268822.714,1862.1041,4236.2,39,ISO-M-M
235,Sub039 ISO-M-L,subISO,446531.4435,2011.2261,4515.5,39,ISO-M-L
236,Sub040 ISO-P-S,subISO,183843.9928,1223.7131,7804.6,40,ISO-P-S
237,Sub040 ISO-P-M,subISO,545123.6914,-2769.2637,14710.4,40,ISO-P-M
238,Sub040 ISO-P-L,subISO,906253.8142,1223.7131,7804.6,40,ISO-P-L
239,Sub040 ISO-M-S,subISO,138062.9775,917.2597,6649.7,40,ISO-M-S
240,Sub040 ISO-M-M,subISO,407780.6454,970.7997,6877.1,40,ISO-M-M
241,Sub040 ISO-M-L,subISO,677348.7375,1032.5429,7086.3,40,ISO-M-L
242,Sub041 ISO-P-S,subISO,350094.4037,527.2595,7055,41,ISO-P-S
243,Sub041 ISO-P-M,subISO,1037960.253,1131.2475,8614.4,41,ISO-P-M
244,Sub041 ISO-P-L,subISO,1725538.472,-209673.7855,-579757.6,41,ISO-P-L
245,Sub041 ISO-M-S,subISO,262058.7809,1131.2475,8614.4,41,ISO-M-S
246,Sub041 ISO-M-M,subISO,773853.3844,1131.2475,8614.4,41,ISO-M-M
247,Sub041 ISO-M-L,subISO,1285360.358,-3840.2856,138914.6,41,ISO-M-L
248,Sub042 ISO-P-S,subISO,291752.6644,3456.6354,6312.1,42,ISO-P-S
249,Sub042 ISO-P-M,subISO,865004.2611,3456.6354,6312.1,42,ISO-P-M
250,Sub042 ISO-P-L,subISO,1438016.526,3456.6354,6312.1,42,ISO-P-L
251,Sub042 ISO-M-S,subISO,218499.6616,3456.6354,6312.1,42,ISO-M-S
252,Sub042 ISO-M-M,subISO,645245.2525,3456.6354,6312.1,42,ISO-M-M
253,Sub042 ISO-M-L,subISO,1071751.511,3456.6354,6312.1,42,ISO-M-L
254,Sub043 ISO-P-S,subISO,145076.6994,844.8063,4643.7,43,ISO-P-S
255,Sub043 ISO-P-M,subISO,430131.3354,844.8063,4643.7,43,ISO-P-M
256,Sub043 ISO-P-L,subISO,715066.9612,844.8063,4643.7,43,ISO-P-L
257,Sub043 ISO-M-S,subISO,108650.9691,844.8063,4643.7,43,ISO-M-S
258,Sub043 ISO-M-M,subISO,320854.1444,844.8063,4643.7,43,ISO-M-M
259,Sub043 ISO-M-L,subISO,532938.3096,844.8063,4643.7,43,ISO-M-L
260,Sub044 ISO-P-S,subISO,167044.8305,827.0243,8085.1,44,ISO-P-S
261,Sub044 ISO-P-M,subISO,495263.6523,827.0243,8085.1,44,ISO-P-M
262,Sub044 ISO-P-L,subISO,823345.4429,827.0243,8085.1,44,ISO-P-L
263,Sub044 ISO-M-S,subISO,125103.3611,827.0243,8085.1,44,ISO-M-S
264,Sub044 ISO-M-M,subISO,369439.2441,827.0243,8085.1,44,ISO-M-M
265,Sub044 ISO-M-L,subISO,613638.0959,827.0243,8085.1,44,ISO-M-L
266,Sub045 ISO-P-S,subISO,186820.6923,591.0025,3415.7,45,ISO-P-S
267,Sub045 ISO-P-M,subISO,554387.9236,870.3242,4539.2,45,ISO-P-M
268,Sub045 ISO-P-L,subISO,921813.3781,885.1517,4654.3,45,ISO-P-L
269,Sub045 ISO-M-S,subISO,143426.7391,537.5423,3155.8,45,ISO-M-S
270,Sub045 ISO-M-M,subISO,424206.0639,778.2479,4067.3,45,ISO-M-M
271,Sub045 ISO-M-L,subISO,704843.6119,814.6705,4310.5,45,ISO-M-L
272,Sub046 ISO-P-S,subISO,267917.0451,4360.3536,2325.5,46,ISO-P-S
273,Sub046 ISO-P-M,subISO,794420.0707,5697.9405,3568.8,46,ISO-P-M
274,Sub046 ISO-P-L,subISO,1320705.3,7209.6206,4776.1,46,ISO-P-L
275,Sub046 ISO-M-S,subISO,201255.6102,3621.5461,2192.4,46,ISO-M-S
276,Sub046 ISO-M-M,subISO,594435.7661,4803.1395,3386.3,46,ISO-M-M
277,Sub046 ISO-M-L,subISO,987398.1257,-16923.4141,335305.8,46,ISO-M-L
278,Sub047 ISO-P-S,subISO,210811.277,1696.4493,1463.3,47,ISO-P-S
279,Sub047 ISO-P-M,subISO,625178.7834,2854.4795,2610.5,47,ISO-P-M
280,Sub047 ISO-P-L,subISO,1039376.95,3873.1039,3678.6,47,ISO-P-L
281,Sub047 ISO-M-S,subISO,158980.9771,1355.577,1341.3,47,ISO-M-S
282,Sub047 ISO-M-M,subISO,469687.8837,2141.9494,2348.1,47,ISO-M-M
283,Sub047 ISO-M-L,subISO,780225.4503,2900.8093,3250.8,47,ISO-M-L
284,Sub048 ISO-P-S,subISO,164389.7308,1301.089,918.8,48,ISO-P-S
285,Sub048 ISO-P-M,subISO,487440.0903,2130.021,1797.3,48,ISO-P-M
286,Sub048 ISO-P-L,subISO,810356.7268,2995.5626,2609.8,48,ISO-P-L
287,Sub048 ISO-M-S,subISO,123460.8344,1080.4079,826.7,48,ISO-M-S
288,Sub048 ISO-M-M,subISO,364653.4011,1882.1398,1662.7,48,ISO-M-M
289,Sub048 ISO-M-L,subISO,605712.2448,2616.8163,2477.3,48,ISO-M-L
290,Sub049 ISO-P-S,subISO,209824.551,3163.9606,2809.7,49,ISO-P-S
291,Sub049 ISO-P-M,subISO,622161.1141,4730.058,4202.4,49,ISO-P-M
292,Sub049 ISO-P-L,subISO,1034326.995,5984.2186,5546.4,49,ISO-P-L
293,Sub049 ISO-M-S,subISO,157583.5304,2599.7256,2664,49,ISO-M-S
294,Sub049 ISO-M-M,subISO,465438.0525,3677.0176,3890.7,49,ISO-M-M
295,Sub049 ISO-M-L,subISO,773121.8925,4594.1335,5339.1,49,ISO-M-L
296,Sub050 ISO-P-S,subISO,246328.3255,3887.068,6675.8,50,ISO-P-S
297,Sub050 ISO-P-M,subISO,730400.2545,5213.8279,8556.1,50,ISO-P-M
298,Sub050 ISO-P-L,subISO,1214271.808,5879.6373,9656.8,50,ISO-P-L
299,Sub050 ISO-M-S,subISO,184998.7859,2475.3811,5648,50,ISO-M-S
300,Sub050 ISO-M-M,subISO,546411.6356,3175.3959,6998.5,50,ISO-M-M
301,Sub050 ISO-M-L,subISO,907624.1093,3661.9531,7965.7,50,ISO-M-L
302,Sub051 ISO-P-S,subISO,308653.1681,1811.4914,7473.2,51,ISO-P-S
303,Sub051 ISO-P-M,subISO,915129.8169,2364.742,9442.7,51,ISO-P-M
304,Sub051 ISO-P-L,subISO,1521353.69,2364.742,9442.7,51,ISO-P-L
305,Sub051 ISO-M-S,subISO,231285.5221,1225.2626,6263.9,51,ISO-M-S
306,Sub051 ISO-M-M,subISO,683026.879,1601.8556,7777,51,ISO-M-M
307,Sub051 ISO-M-L,subISO,1134515.46,1717.3797,8179.7,51,ISO-M-L
308,Sub052 ISO-P-S,subISO,199789.3485,590.4146,4114,52,ISO-P-S
309,Sub052 ISO-P-M,subISO,592764.3699,853.461,5669.4,52,ISO-P-M
310,Sub052 ISO-P-L,subISO,985585.2548,1020.7517,6981.5,52,ISO-P-L
311,Sub052 ISO-M-S,subISO,152612.4699,506.1622,3896,52,ISO-M-S
312,Sub052 ISO-M-M,subISO,451233.7341,695.7844,4779.7,52,ISO-M-M
313,Sub052 ISO-M-L,subISO,749700.8618,823.3469,5723.6,52,ISO-M-L
314,Sub053 ISO-P-S,subISO,326295.1646,745.6962,-1011,53,ISO-P-S
315,Sub053 ISO-P-M,subISO,968684.8385,745.6962,-1011,53,ISO-P-M
316,Sub053 ISO-P-L,subISO,1610836.419,745.6962,-1011,53,ISO-P-L
317,Sub053 ISO-M-S,subISO,253421.3446,719.8691,-1020.4,53,ISO-M-S
318,Sub053 ISO-M-M,subISO,750063.3785,729.7045,-1016.9,53,ISO-M-M
319,Sub053 ISO-M-L,subISO,1246467.319,738.0306,-1013.4,53,ISO-M-L
320,Sub054 ISO-P-S,subISO,202197.6274,795.4549,540.4,54,ISO-P-S
321,Sub054 ISO-P-M,subISO,599751.5834,1410.9432,1112.1,54,ISO-P-M
322,Sub054 ISO-P-L,subISO,997145.8567,2051.7467,1684.4,54,ISO-P-L
323,Sub054 ISO-M-S,subISO,153323.1614,715.6364,499,54,ISO-M-S
324,Sub054 ISO-M-M,subISO,453128.1853,1191.682,1008.9,54,ISO-M-M
325,Sub054 ISO-M-L,subISO,752773.5264,1646.6696,1506.5,54,ISO-M-L
326,Sub055 ISO-P-S,subISO,172499.317,1413.625,834.9,55,ISO-P-S
327,Sub055 ISO-P-M,subISO,511428.3117,1692.3549,1250,55,ISO-P-M
328,Sub055 ISO-P-L,subISO,850215.635,1692.3549,1250,55,ISO-P-L
329,Sub055 ISO-M-S,subISO,129137.6123,1366.5855,829.2,55,ISO-M-S
330,Sub055 ISO-M-M,subISO,381343.1974,1639.3074,1243.8,55,ISO-M-M
331,Sub055 ISO-M-L,subISO,633407.1112,1670.5418,1247.6,55,ISO-M-L
332,Sub056 ISO-P-S,subISO,366232.2674,1406.1284,1885.3,56,ISO-P-S
333,Sub056 ISO-P-M,subISO,1085907.233,2348.7581,3310.3,56,ISO-P-M
334,Sub056 ISO-P-L,subISO,1805283.677,3317.3448,4734.7,56,ISO-P-L
335,Sub056 ISO-M-S,subISO,274863.1613,1290.719,1792.3,56,ISO-M-S
336,Sub056 ISO-M-M,subISO,811799.9147,2043.6778,3079.4,56,ISO-M-M
337,Sub056 ISO-M-L,subISO,1348438.147,2735.4909,4310.1,56,ISO-M-L
338,Sub057 ISO-P-S,subISO,128455.0632,384.1135,601.3,57,ISO-P-S
339,Sub057 ISO-P-M,subISO,380881.794,616.871,1075.4,57,ISO-P-M
340,Sub057 ISO-P-L,subISO,633203.8778,837.6555,1351,57,ISO-P-L
341,Sub057 ISO-M-S,subISO,96425.5354,384.1135,601.3,57,ISO-M-S
342,Sub057 ISO-M-M,subISO,284793.2103,613.1859,1070.6,57,ISO-M-M
343,Sub057 ISO-M-L,subISO,473056.2384,826.6618,1337.8,57,ISO-M-L
344,Sub058 ISO-P-S,subISO,237383.6273,1103.8106,6092.1,58,ISO-P-S
345,Sub058 ISO-P-M,subISO,703593.9792,1103.8106,6092.1,58,ISO-P-M
346,Sub058 ISO-P-L,subISO,1169604.605,1103.8106,6092.1,58,ISO-P-L
347,Sub058 ISO-M-S,subISO,176252.8306,640.2162,5001.1,58,ISO-M-S
348,Sub058 ISO-M-M,subISO,520201.589,704.2958,5275.4,58,ISO-M-M
349,Sub058 ISO-M-L,subISO,863950.6208,773.8313,5485.3,58,ISO-M-L
350,Sub059 ISO-P-S,subISO,150202.661,998.2351,3673.4,59,ISO-P-S
351,Sub059 ISO-P-M,subISO,445176.8563,998.2351,3673.4,59,ISO-P-M
352,Sub059 ISO-P-L,subISO,740024.2836,998.2351,3673.4,59,ISO-P-L
353,Sub059 ISO-M-S,subISO,111402.5113,956.0566,3547,59,ISO-M-S
354,Sub059 ISO-M-M,subISO,328776.4071,972.2479,3591.2,59,ISO-M-M
355,Sub059 ISO-M-L,subISO,546023.535,986.6439,3634.6,59,ISO-M-L
356,Sub060 ISO-P-S,subISO,104723.0657,447.1876,2791.2,60,ISO-P-S
357,Sub060 ISO-P-M,subISO,310402.5645,608.9184,3646.9,60,ISO-P-M
358,Sub060 ISO-P-L,subISO,515994.1465,608.9184,3646.9,60,ISO-P-L
359,Sub060 ISO-M-S,subISO,77814.1185,445.1221,2766.5,60,ISO-M-S
360,Sub060 ISO-M-M,subISO,229675.723,605.3285,3603.4,60,ISO-M-M
361,Sub060 ISO-M-L,subISO,381449.4106,607.4227,3624.4,60,ISO-M-L
362,Sub061 ISO-P-S,subISO,313175.4845,253.1362,1034.9,61,ISO-P-S
363,Sub061 ISO-P-M,subISO,928353.2841,757.8551,3047.7,61,ISO-P-M
364,Sub061 ISO-P-L,subISO,1543270.291,1273.0614,5079.8,61,ISO-P-L
365,Sub061 ISO-M-S,subISO,233353.9922,253.1362,1034.9,61,ISO-M-S
366,Sub061 ISO-M-M,subISO,688888.8074,757.8551,3047.7,61,ISO-M-M
367,Sub061 ISO-M-L,subISO,1144162.83,1273.0614,5079.8,61,ISO-M-L
368,Sub062 ISO-P-S,subISO,352430.0059,215.8578,432.7,62,ISO-P-S
369,Sub062 ISO-P-M,subISO,1044546.621,410.4528,792.9,62,ISO-P-M
370,Sub062 ISO-P-L,subISO,1736365.793,585.1693,1129.9,62,ISO-P-L
371,Sub062 ISO-M-S,subISO,261390.76,215.8578,432.7,62,ISO-M-S
372,Sub062 ISO-M-M,subISO,771428.8837,410.4528,792.9,62,ISO-M-M
373,Sub062 ISO-M-L,subISO,1281169.564,585.1693,1129.9,62,ISO-M-L
374,Sub063 ISO-P-S,subISO,373909.2616,987.5095,3173.2,63,ISO-P-S
375,Sub063 ISO-P-M,subISO,1108587.391,987.5095,3173.2,63,ISO-P-M
376,Sub063 ISO-P-L,subISO,1842958.81,987.5095,3173.2,63,ISO-P-L
377,Sub063 ISO-M-S,subISO,280033.8514,820.2738,1711.1,63,ISO-M-S
378,Sub063 ISO-M-M,subISO,826961.1604,870.8622,2185.9,63,ISO-M-M
379,Sub063 ISO-M-L,subISO,1373581.759,917.4544,2459.6,63,ISO-M-L
380,Sub064 ISO-P-S,subISO,288607.8985,3.7764,161.6,64,ISO-P-S
381,Sub064 ISO-P-M,subISO,855708.0201,3.7764,161.6,64,ISO-P-M
382,Sub064 ISO-P-L,subISO,1422572.032,3.7764,161.6,64,ISO-P-L
383,Sub064 ISO-M-S,subISO,216341.1772,3.7764,161.6,64,ISO-M-S
384,Sub064 ISO-M-M,subISO,638907.8562,3.7764,161.6,64,ISO-M-M
385,Sub064 ISO-M-L,subISO,1061238.425,3.7764,161.6,64,ISO-M-L
386,Sub065 ISO-P-S,subISO,449081.5847,151.2918,885.8,65,ISO-P-S
387,Sub065 ISO-P-M,subISO,1331302.142,445.7561,2807.9,65,ISO-P-M
388,Sub065 ISO-P-L,subISO,2213150.584,747.8388,4604.5,65,ISO-P-L
389,Sub065 ISO-M-S,subISO,335187.0373,151.2918,885.8,65,ISO-M-S
390,Sub065 ISO-M-M,subISO,989618.5002,445.7561,2807.9,65,ISO-M-M
391,Sub065 ISO-M-L,subISO,1643677.847,747.8388,4604.5,65,ISO-M-L
392,Sub066 ISO-P-S,subISO,262082.2966,195.7351,222.4,66,ISO-P-S
393,Sub066 ISO-P-M,subISO,776770.3456,274.2488,395.2,66,ISO-P-M
394,Sub066 ISO-P-L,subISO,1291237.203,274.2488,395.2,66,ISO-P-L
395,Sub066 ISO-M-S,subISO,194381.5497,195.7351,222.4,66,ISO-M-S
396,Sub066 ISO-M-M,subISO,573668.1047,274.2488,395.2,66,ISO-M-M
397,Sub066 ISO-M-L,subISO,952733.4677,274.2488,395.2,66,ISO-M-L
398,Sub067 ISO-P-S,subISO,146331.2226,0.507900003,38.4,67,ISO-P-S
399,Sub067 ISO-P-M,subISO,433923.8628,0.507900003,38.4,67,ISO-P-M
400,Sub067 ISO-P-L,subISO,721398.1686,0.507900003,38.4,67,ISO-P-L
401,Sub067 ISO-M-S,subISO,110112.3674,0.507900003,38.4,67,ISO-M-S
402,Sub067 ISO-M-M,subISO,325267.2971,0.507900003,38.4,67,ISO-M-M
403,Sub067 ISO-M-L,subISO,540303.8924,0.507900003,38.4,67,ISO-M-L
404,Sub068 ISO-P-S,subISO,464560.2559,46.9996,223.1,68,ISO-P-S
405,Sub068 ISO-P-M,subISO,1377460.842,144.5924,668.7,68,ISO-P-M
406,Sub068 ISO-P-L,subISO,2289982.84,239.5546,1113.1,68,ISO-P-L
407,Sub068 ISO-M-S,subISO,348684.5712,46.9996,223.1,68,ISO-M-S
408,Sub068 ISO-M-M,subISO,1029833.788,144.5924,668.7,68,ISO-M-M
409,Sub068 ISO-M-L,subISO,1710604.416,239.5546,1113.1,68,ISO-M-L
410,Sub069 ISO-P-S,subISO,441903.3682,0,0,69,ISO-P-S
411,Sub069 ISO-P-M,subISO,1310772.268,0,0,69,ISO-P-M
412,Sub069 ISO-P-L,subISO,2179292.504,0,0,69,ISO-P-L
413,Sub069 ISO-M-S,subISO,335186.9705,0,0,69,ISO-M-S
414,Sub069 ISO-M-M,subISO,990623.0754,0,0,69,ISO-M-M
415,Sub069 ISO-M-L,subISO,1645710.516,0,0,69,ISO-M-L
416,Sub070 ISO-P-S,subISO,196931.9151,0,0,70,ISO-P-S
417,Sub070 ISO-P-M,subISO,584138.777,0,0,70,ISO-P-M
418,Sub070 ISO-P-L,subISO,971190.2586,0,0,70,ISO-P-L
419,Sub070 ISO-M-S,subISO,149374.313,0,0,70,ISO-M-S
420,Sub070 ISO-M-M,subISO,441465.9706,0,0,70,ISO-M-M
421,Sub070 ISO-M-L,subISO,733402.248,0,0,70,ISO-M-L
422,Sub071 ISO-P-S,subISO,167849.8589,0,0,71,ISO-P-S
423,Sub071 ISO-P-M,subISO,497875.6807,0,0,71,ISO-P-M
424,Sub071 ISO-P-L,subISO,827769.0682,0,0,71,ISO-P-L
425,Sub071 ISO-M-S,subISO,127315.3584,0,0,71,ISO-M-S
426,Sub071 ISO-M-M,subISO,376272.1794,0,0,71,ISO-M-M
427,Sub071 ISO-M-L,subISO,625096.5659,0,0,71,ISO-M-L
428,Sub072 ISO-P-S,subISO,220586.0394,0,0,72,ISO-P-S
429,Sub072 ISO-P-M,subISO,654241.7797,0,0,72,ISO-P-M
430,Sub072 ISO-P-L,subISO,1087722.081,0,0,72,ISO-P-L
431,Sub072 ISO-M-S,subISO,166889.0672,-90344.5087,3948552.3,72,ISO-M-S
432,Sub072 ISO-M-M,subISO,493150.8629,0,0,72,ISO-M-M
