LABEL,Genome Position
CC1176,2203
FM1176,2203
BS+GW1176,2203
BS+CC1176,2203
BS+FM1176,2203
GW+CC1176,2203
GW+FM1176,2203
CC+FM1176,2203
BS+GW+CC1176,2203
BS+GW+FM1176,2203
BS+CC+FM1176,2203
GW+CC+FM1176,2203
BS+GW+CC+FM1176,2203
BS1177,2204
GW1177,2204
CC1177,2204
FM1177,2204
BS+GW1177,2204
BS+CC1177,2204
BS+FM1177,2204
GW+CC1177,2204
GW+FM1177,2204
CC+FM1177,2204
BS+GW+CC1177,2204
BS+GW+FM1177,2204
BS+CC+FM1177,2204
GW+CC+FM1177,2204
BS+GW+CC+FM1177,2204
BS1178,2205
GW1178,2205
CC1178,2205
FM1178,2205
BS+GW1178,2205
BS+CC1178,2205
BS+FM1178,2205
GW+CC1178,2205
GW+FM1178,2205
CC+FM1178,2205
BS+GW+CC1178,2205
BS+GW+FM1178,2205
BS+CC+FM1178,2205
GW+CC+FM1178,2205
BS+GW+CC+FM1178,2205
BS1179,2206
GW1179,2206
CC1179,2206
FM1179,2206
BS+GW1179,2206
BS+CC1179,2206
BS+FM1179,2206
GW+CC1179,2206
GW+FM1179,2206
CC+FM1179,2206
BS+GW+CC1179,2206
BS+GW+FM1179,2206
BS+CC+FM1179,2206
GW+CC+FM1179,2206
BS+GW+CC+FM1179,2206
BS1180,2207
GW1180,2207
CC1180,2207
FM1180,2207
BS+GW1180,2207
BS+CC1180,2207
BS+FM1180,2207
GW+CC1180,2207
GW+FM1180,2207
CC+FM1180,2207
BS+GW+CC1180,2207
BS+GW+FM1180,2207
BS+CC+FM1180,2207
GW+CC+FM1180,2207
BS+GW+CC+FM1180,2207
BS1181,2208
GW1181,2208
CC1181,2208
FM1181,2208
BS+GW1181,2208
BS+CC1181,2208
BS+FM1181,2208
GW+CC1181,2208
GW+FM1181,2208
CC+FM1181,2208
BS+GW+CC1181,2208
BS+GW+FM1181,2208
BS+CC+FM1181,2208
GW+CC+FM1181,2208
BS+GW+CC+FM1181,2208
BS1182,2209
GW1182,2209
CC1182,2209
FM1182,2209
BS+GW1182,2209
BS+CC1182,2209
BS+FM1182,2209
GW+CC1182,2209
GW+FM1182,2209
CC+FM1182,2209
BS+GW+CC1182,2209
BS+GW+FM1182,2209
BS+CC+FM1182,2209
GW+CC+FM1182,2209
BS+GW+CC+FM1182,2209
BS1183,2210
GW1183,2210
CC1183,2210
FM1183,2210
BS+GW1183,2210
BS+CC1183,2210
BS+FM1183,2210
GW+CC1183,2210
GW+FM1183,2210
CC+FM1183,2210
BS+GW+CC1183,2210
BS+GW+FM1183,2210
BS+CC+FM1183,2210
GW+CC+FM1183,2210
BS+GW+CC+FM1183,2210
BS1184,2211
GW1184,2211
CC1184,2211
FM1184,2211
BS+GW1184,2211
BS+CC1184,2211
BS+FM1184,2211
GW+CC1184,2211
GW+FM1184,2211
CC+FM1184,2211
BS+GW+CC1184,2211
BS+GW+FM1184,2211
BS+CC+FM1184,2211
GW+CC+FM1184,2211
BS+GW+CC+FM1184,2211
BS1185,2212
GW1185,2212
CC1185,2212
FM1185,2212
BS+GW1185,2212
BS+CC1185,2212
BS+FM1185,2212
GW+CC1185,2212
GW+FM1185,2212
CC+FM1185,2212
BS+GW+CC1185,2212
BS+GW+FM1185,2212
BS+CC+FM1185,2212
GW+CC+FM1185,2212
BS+GW+CC+FM1185,2212
BS1186,2213
GW1186,2213
CC1186,2213
FM1186,2213
BS+GW1186,2213
BS+CC1186,2213
BS+FM1186,2213
GW+CC1186,2213
GW+FM1186,2213
CC+FM1186,2213
BS+GW+CC1186,2213
BS+GW+FM1186,2213
BS+CC+FM1186,2213
GW+CC+FM1186,2213
BS+GW+CC+FM1186,2213
BS1187,2214
GW1187,2214
CC1187,2214
FM1187,2214
BS+GW1187,2214
BS+CC1187,2214
BS+FM1187,2214
GW+CC1187,2214
GW+FM1187,2214
CC+FM1187,2214
BS+GW+CC1187,2214
BS+GW+FM1187,2214
BS+CC+FM1187,2214
GW+CC+FM1187,2214
BS+GW+CC+FM1187,2214
BS1188,2215
GW1188,2215
CC1188,2215
FM1188,2215
BS+GW1188,2215
BS+CC1188,2215
BS+FM1188,2215
GW+CC1188,2215
GW+FM1188,2215
CC+FM1188,2215
BS+GW+CC1188,2215
BS+GW+FM1188,2215
BS+CC+FM1188,2215
GW+CC+FM1188,2215
BS+GW+CC+FM1188,2215
BS1189,2216
GW1189,2216
CC1189,2216
FM1189,2216
BS+GW1189,2216
BS+CC1189,2216
BS+FM1189,2216
GW+CC1189,2216
GW+FM1189,2216
CC+FM1189,2216
BS+GW+CC1189,2216
BS+GW+FM1189,2216
BS+CC+FM1189,2216
GW+CC+FM1189,2216
BS+GW+CC+FM1189,2216
BS1190,2217
GW1190,2217
CC1190,2217
FM1190,2217
BS+GW1190,2217
BS+CC1190,2217
BS+FM1190,2217
GW+CC1190,2217
GW+FM1190,2217
CC+FM1190,2217
BS+GW+CC1190,2217
BS+GW+FM1190,2217
BS+CC+FM1190,2217
GW+CC+FM1190,2217
BS+GW+CC+FM1190,2217
BS1191,2218
GW1191,2218
CC1191,2218
FM1191,2218
BS+GW1191,2218
BS+CC1191,2218
BS+FM1191,2218
GW+CC1191,2218
GW+FM1191,2218
CC+FM1191,2218
BS+GW+CC1191,2218
BS+GW+FM1191,2218
BS+CC+FM1191,2218
GW+CC+FM1191,2218
BS+GW+CC+FM1191,2218
BS1192,2219
GW1192,2219
CC1192,2219
FM1192,2219
BS+GW1192,2219
BS+CC1192,2219
BS+FM1192,2219
GW+CC1192,2219
GW+FM1192,2219
CC+FM1192,2219
BS+GW+CC1192,2219
BS+GW+FM1192,2219
BS+CC+FM1192,2219
GW+CC+FM1192,2219
BS+GW+CC+FM1192,2219
BS1193,2220
GW1193,2220
CC1193,2220
FM1193,2220
BS+GW1193,2220
BS+CC1193,2220
BS+FM1193,2220
GW+CC1193,2220
GW+FM1193,2220
CC+FM1193,2220
BS+GW+CC1193,2220
BS+GW+FM1193,2220
BS+CC+FM1193,2220
GW+CC+FM1193,2220
BS+GW+CC+FM1193,2220
BS1194,2221
GW1194,2221
CC1194,2221
FM1194,2221
BS+GW1194,2221
BS+CC1194,2221
BS+FM1194,2221
GW+CC1194,2221
GW+FM1194,2221
CC+FM1194,2221
BS+GW+CC1194,2221
BS+GW+FM1194,2221
BS+CC+FM1194,2221
GW+CC+FM1194,2221
BS+GW+CC+FM1194,2221
BS1195,2222
GW1195,2222
CC1195,2222
FM1195,2222
BS+GW1195,2222
BS+CC1195,2222
BS+FM1195,2222
GW+CC1195,2222
GW+FM1195,2222
CC+FM1195,2222
BS+GW+CC1195,2222
BS+GW+FM1195,2222
BS+CC+FM1195,2222
GW+CC+FM1195,2222
BS+GW+CC+FM1195,2222
BS1196,2223
GW1196,2223
CC1196,2223
FM1196,2223
BS+GW1196,2223
BS+CC1196,2223
BS+FM1196,2223
GW+CC1196,2223
GW+FM1196,2223
CC+FM1196,2223
BS+GW+CC1196,2223
BS+GW+FM1196,2223
BS+CC+FM1196,2223
GW+CC+FM1196,2223
BS+GW+CC+FM1196,2223
BS1197,2224
GW1197,2224
CC1197,2224
FM1197,2224
BS+GW1197,2224
BS+CC1197,2224
BS+FM1197,2224
GW+CC1197,2224
GW+FM1197,2224
CC+FM1197,2224
BS+GW+CC1197,2224
BS+GW+FM1197,2224
BS+CC+FM1197,2224
GW+CC+FM1197,2224
BS+GW+CC+FM1197,2224
BS1198,2225
GW1198,2225
CC1198,2225
FM1198,2225
BS+GW1198,2225
BS+CC1198,2225
BS+FM1198,2225
GW+CC1198,2225
GW+FM1198,2225
CC+FM1198,2225
BS+GW+CC1198,2225
BS+GW+FM1198,2225
BS+CC+FM1198,2225
GW+CC+FM1198,2225
BS+GW+CC+FM1198,2225
BS1199,2226
GW1199,2226
CC1199,2226
FM1199,2226
BS+GW1199,2226
BS+CC1199,2226
BS+FM1199,2226
GW+CC1199,2226
GW+FM1199,2226
CC+FM1199,2226
BS+GW+CC1199,2226
BS+GW+FM1199,2226
BS+CC+FM1199,2226
GW+CC+FM1199,2226
BS+GW+CC+FM1199,2226
BS1200,2227
GW1200,2227
CC1200,2227
FM1200,2227
BS+GW1200,2227
BS+CC1200,2227
BS+FM1200,2227
GW+CC1200,2227
GW+FM1200,2227
CC+FM1200,2227
BS+GW+CC1200,2227
BS+GW+FM1200,2227
BS+CC+FM1200,2227
GW+CC+FM1200,2227
BS+GW+CC+FM1200,2227
BS1201,2228
GW1201,2228
CC1201,2228
FM1201,2228
BS+GW1201,2228
BS+CC1201,2228
BS+FM1201,2228
GW+CC1201,2228
GW+FM1201,2228
CC+FM1201,2228
BS+GW+CC1201,2228
BS+GW+FM1201,2228
BS+CC+FM1201,2228
GW+CC+FM1201,2228
BS+GW+CC+FM1201,2228
BS1202,2229
GW1202,2229
CC1202,2229
FM1202,2229
BS+GW1202,2229
BS+CC1202,2229
BS+FM1202,2229
GW+CC1202,2229
GW+FM1202,2229
CC+FM1202,2229
BS+GW+CC1202,2229
BS+GW+FM1202,2229
BS+CC+FM1202,2229
GW+CC+FM1202,2229
BS+GW+CC+FM1202,2229
BS1203,2230
GW1203,2230
CC1203,2230
FM1203,2230
BS+GW1203,2230
BS+CC1203,2230
BS+FM1203,2230
GW+CC1203,2230
GW+FM1203,2230
CC+FM1203,2230
BS+GW+CC1203,2230
BS+GW+FM1203,2230
BS+CC+FM1203,2230
GW+CC+FM1203,2230
BS+GW+CC+FM1203,2230
BS1204,2231
GW1204,2231
CC1204,2231
FM1204,2231
BS+GW1204,2231
BS+CC1204,2231
BS+FM1204,2231
GW+CC1204,2231
GW+FM1204,2231
CC+FM1204,2231
BS+GW+CC1204,2231
BS+GW+FM1204,2231
BS+CC+FM1204,2231
GW+CC+FM1204,2231
BS+GW+CC+FM1204,2231
BS1205,2232
GW1205,2232
CC1205,2232
FM1205,2232
BS+GW1205,2232
BS+CC1205,2232
BS+FM1205,2232
GW+CC1205,2232
GW+FM1205,2232
CC+FM1205,2232
BS+GW+CC1205,2232
BS+GW+FM1205,2232
BS+CC+FM1205,2232
GW+CC+FM1205,2232
BS+GW+CC+FM1205,2232
BS1206,2233
GW1206,2233
CC1206,2233
FM1206,2233
BS+GW1206,2233
BS+CC1206,2233
BS+FM1206,2233
GW+CC1206,2233
GW+FM1206,2233
CC+FM1206,2233
BS+GW+CC1206,2233
BS+GW+FM1206,2233
BS+CC+FM1206,2233
GW+CC+FM1206,2233
BS+GW+CC+FM1206,2233
BS1207,2234
GW1207,2234
CC1207,2234
FM1207,2234
BS+GW1207,2234
BS+CC1207,2234
BS+FM1207,2234
GW+CC1207,2234
GW+FM1207,2234
CC+FM1207,2234
BS+GW+CC1207,2234
BS+GW+FM1207,2234
BS+CC+FM1207,2234
GW+CC+FM1207,2234
BS+GW+CC+FM1207,2234
BS1208,2235
GW1208,2235
CC1208,2235
FM1208,2235
BS+GW1208,2235
BS+CC1208,2235
BS+FM1208,2235
GW+CC1208,2235
GW+FM1208,2235
CC+FM1208,2235
BS+GW+CC1208,2235
BS+GW+FM1208,2235
BS+CC+FM1208,2235
GW+CC+FM1208,2235
BS+GW+CC+FM1208,2235
BS1209,2236
GW1209,2236
CC1209,2236
FM1209,2236
BS+GW1209,2236
BS+CC1209,2236
BS+FM1209,2236
GW+CC1209,2236
GW+FM1209,2236
CC+FM1209,2236
BS+GW+CC1209,2236
BS+GW+FM1209,2236
BS+CC+FM1209,2236
GW+CC+FM1209,2236
BS+GW+CC+FM1209,2236
BS1210,2237
GW1210,2237
CC1210,2237
FM1210,2237
BS+GW1210,2237
BS+CC1210,2237
BS+FM1210,2237
GW+CC1210,2237
GW+FM1210,2237
CC+FM1210,2237
BS+GW+CC1210,2237
BS+GW+FM1210,2237
BS+CC+FM1210,2237
GW+CC+FM1210,2237
BS+GW+CC+FM1210,2237
BS1211,2238
GW1211,2238
CC1211,2238
FM1211,2238
BS+GW1211,2238
BS+CC1211,2238
BS+FM1211,2238
GW+CC1211,2238
GW+FM1211,2238
CC+FM1211,2238
BS+GW+CC1211,2238
BS+GW+FM1211,2238
BS+CC+FM1211,2238
GW+CC+FM1211,2238
BS+GW+CC+FM1211,2238
BS1212,2239
GW1212,2239
CC1212,2239
FM1212,2239
BS+GW1212,2239
BS+CC1212,2239
BS+FM1212,2239
GW+CC1212,2239
GW+FM1212,2239
CC+FM1212,2239
BS+GW+CC1212,2239
BS+GW+FM1212,2239
BS+CC+FM1212,2239
GW+CC+FM1212,2239
BS+GW+CC+FM1212,2239
BS1213,2240
GW1213,2240
CC1213,2240
FM1213,2240
BS+GW1213,2240
BS+CC1213,2240
BS+FM1213,2240
GW+CC1213,2240
GW+FM1213,2240
CC+FM1213,2240
BS+GW+CC1213,2240
BS+GW+FM1213,2240
BS+CC+FM1213,2240
GW+CC+FM1213,2240
BS+GW+CC+FM1213,2240
BS1214,2241
GW1214,2241
CC1214,2241
FM1214,2241
BS+GW1214,2241
BS+CC1214,2241
BS+FM1214,2241
GW+CC1214,2241
GW+FM1214,2241
CC+FM1214,2241
BS+GW+CC1214,2241
BS+GW+FM1214,2241
BS+CC+FM1214,2241
GW+CC+FM1214,2241
BS+GW+CC+FM1214,2241
BS1215,2242
GW1215,2242
CC1215,2242
FM1215,2242
BS+GW1215,2242
BS+CC1215,2242
BS+FM1215,2242
GW+CC1215,2242
GW+FM1215,2242
CC+FM1215,2242
BS+GW+CC1215,2242
BS+GW+FM1215,2242
BS+CC+FM1215,2242
GW+CC+FM1215,2242
BS+GW+CC+FM1215,2242
BS1216,2243
GW1216,2243
CC1216,2243
FM1216,2243
BS+GW1216,2243
BS+CC1216,2243
BS+FM1216,2243
GW+CC1216,2243
GW+FM1216,2243
CC+FM1216,2243
BS+GW+CC1216,2243
BS+GW+FM1216,2243
BS+CC+FM1216,2243
GW+CC+FM1216,2243
BS+GW+CC+FM1216,2243
BS1217,2244
GW1217,2244
CC1217,2244
FM1217,2244
BS+GW1217,2244
BS+CC1217,2244
BS+FM1217,2244
GW+CC1217,2244
GW+FM1217,2244
CC+FM1217,2244
BS+GW+CC1217,2244
BS+GW+FM1217,2244
BS+CC+FM1217,2244
GW+CC+FM1217,2244
BS+GW+CC+FM1217,2244
BS1218,2245
GW1218,2245
CC1218,2245
FM1218,2245
BS+GW1218,2245
BS+CC1218,2245
BS+FM1218,2245
GW+CC1218,2245
GW+FM1218,2245
CC+FM1218,2245
BS+GW+CC1218,2245
BS+GW+FM1218,2245
BS+CC+FM1218,2245
GW+CC+FM1218,2245
BS+GW+CC+FM1218,2245
BS1219,2246
GW1219,2246
CC1219,2246
FM1219,2246
BS+GW1219,2246
BS+CC1219,2246
BS+FM1219,2246
GW+CC1219,2246
GW+FM1219,2246
CC+FM1219,2246
BS+GW+CC1219,2246
BS+GW+FM1219,2246
BS+CC+FM1219,2246
GW+CC+FM1219,2246
BS+GW+CC+FM1219,2246
BS1220,2247
GW1220,2247
CC1220,2247
FM1220,2247
BS+GW1220,2247
BS+CC1220,2247
BS+FM1220,2247
GW+CC1220,2247
GW+FM1220,2247
CC+FM1220,2247
BS+GW+CC1220,2247
BS+GW+FM1220,2247
BS+CC+FM1220,2247
GW+CC+FM1220,2247
BS+GW+CC+FM1220,2247
BS1221,2248
GW1221,2248
CC1221,2248
FM1221,2248
BS+GW1221,2248
BS+CC1221,2248
BS+FM1221,2248
GW+CC1221,2248
GW+FM1221,2248
CC+FM1221,2248
BS+GW+CC1221,2248
BS+GW+FM1221,2248
BS+CC+FM1221,2248
GW+CC+FM1221,2248
BS+GW+CC+FM1221,2248
BS1222,2249
GW1222,2249
CC1222,2249
FM1222,2249
BS+GW1222,2249
BS+CC1222,2249
BS+FM1222,2249
GW+CC1222,2249
GW+FM1222,2249
CC+FM1222,2249
BS+GW+CC1222,2249
BS+GW+FM1222,2249
BS+CC+FM1222,2249
GW+CC+FM1222,2249
BS+GW+CC+FM1222,2249
BS1223,2250
GW1223,2250
CC1223,2250
FM1223,2250
BS+GW1223,2250
BS+CC1223,2250
BS+FM1223,2250
GW+CC1223,2250
GW+FM1223,2250
CC+FM1223,2250
BS+GW+CC1223,2250
BS+GW+FM1223,2250
BS+CC+FM1223,2250
GW+CC+FM1223,2250
BS+GW+CC+FM1223,2250
BS1224,2251
GW1224,2251
CC1224,2251
FM1224,2251
BS+GW1224,2251
BS+CC1224,2251
BS+FM1224,2251
GW+CC1224,2251
GW+FM1224,2251
CC+FM1224,2251
BS+GW+CC1224,2251
BS+GW+FM1224,2251
BS+CC+FM1224,2251
GW+CC+FM1224,2251
BS+GW+CC+FM1224,2251
BS1225,2252
GW1225,2252
CC1225,2252
FM1225,2252
BS+GW1225,2252
BS+CC1225,2252
BS+FM1225,2252
GW+CC1225,2252
GW+FM1225,2252
CC+FM1225,2252
BS+GW+CC1225,2252
BS+GW+FM1225,2252
BS+CC+FM1225,2252
GW+CC+FM1225,2252
BS+GW+CC+FM1225,2252
BS1226,2253
GW1226,2253
CC1226,2253
FM1226,2253
BS+GW1226,2253
BS+CC1226,2253
BS+FM1226,2253
GW+CC1226,2253
GW+FM1226,2253
CC+FM1226,2253
BS+GW+CC1226,2253
BS+GW+FM1226,2253
BS+CC+FM1226,2253
GW+CC+FM1226,2253
BS+GW+CC+FM1226,2253
BS1227,2254
GW1227,2254
CC1227,2254
FM1227,2254
BS+GW1227,2254
BS+CC1227,2254
BS+FM1227,2254
GW+CC1227,2254
GW+FM1227,2254
CC+FM1227,2254
BS+GW+CC1227,2254
BS+GW+FM1227,2254
BS+CC+FM1227,2254
GW+CC+FM1227,2254
BS+GW+CC+FM1227,2254
BS1228,2255
GW1228,2255
CC1228,2255
FM1228,2255
BS+GW1228,2255
BS+CC1228,2255
BS+FM1228,2255
GW+CC1228,2255
GW+FM1228,2255
CC+FM1228,2255
BS+GW+CC1228,2255
BS+GW+FM1228,2255
BS+CC+FM1228,2255
GW+CC+FM1228,2255
BS+GW+CC+FM1228,2255
BS1229,2256
GW1229,2256
CC1229,2256
FM1229,2256
BS+GW1229,2256
BS+CC1229,2256
BS+FM1229,2256
GW+CC1229,2256
GW+FM1229,2256
CC+FM1229,2256
BS+GW+CC1229,2256
BS+GW+FM1229,2256
BS+CC+FM1229,2256
GW+CC+FM1229,2256
BS+GW+CC+FM1229,2256
BS1230,2257
GW1230,2257
CC1230,2257
FM1230,2257
BS+GW1230,2257
BS+CC1230,2257
BS+FM1230,2257
GW+CC1230,2257
GW+FM1230,2257
CC+FM1230,2257
BS+GW+CC1230,2257
BS+GW+FM1230,2257
BS+CC+FM1230,2257
GW+CC+FM1230,2257
BS+GW+CC+FM1230,2257
BS1231,2258
GW1231,2258
CC1231,2258
FM1231,2258
BS+GW1231,2258
BS+CC1231,2258
BS+FM1231,2258
GW+CC1231,2258
GW+FM1231,2258
CC+FM1231,2258
BS+GW+CC1231,2258
BS+GW+FM1231,2258
BS+CC+FM1231,2258
GW+CC+FM1231,2258
BS+GW+CC+FM1231,2258
BS1232,2259
GW1232,2259
CC1232,2259
FM1232,2259
BS+GW1232,2259
BS+CC1232,2259
BS+FM1232,2259
GW+CC1232,2259
GW+FM1232,2259
CC+FM1232,2259
BS+GW+CC1232,2259
BS+GW+FM1232,2259
BS+CC+FM1232,2259
GW+CC+FM1232,2259
BS+GW+CC+FM1232,2259
BS1233,2260
GW1233,2260
CC1233,2260
FM1233,2260
BS+GW1233,2260
BS+CC1233,2260
BS+FM1233,2260
GW+CC1233,2260
GW+FM1233,2260
CC+FM1233,2260
BS+GW+CC1233,2260
BS+GW+FM1233,2260
BS+CC+FM1233,2260
GW+CC+FM1233,2260
BS+GW+CC+FM1233,2260
BS1234,2261
GW1234,2261
CC1234,2261
FM1234,2261
BS+GW1234,2261
BS+CC1234,2261
BS+FM1234,2261
GW+CC1234,2261
GW+FM1234,2261
CC+FM1234,2261
BS+GW+CC1234,2261
BS+GW+FM1234,2261
BS+CC+FM1234,2261
GW+CC+FM1234,2261
BS+GW+CC+FM1234,2261
BS1235,2262
GW1235,2262
CC1235,2262
FM1235,2262
BS+GW1235,2262
BS+CC1235,2262
BS+FM1235,2262
GW+CC1235,2262
GW+FM1235,2262
CC+FM1235,2262
BS+GW+CC1235,2262
BS+GW+FM1235,2262
BS+CC+FM1235,2262
GW+CC+FM1235,2262
BS+GW+CC+FM1235,2262
BS1236,2263
GW1236,2263
CC1236,2263
FM1236,2263
BS+GW1236,2263
BS+CC1236,2263
BS+FM1236,2263
GW+CC1236,2263
GW+FM1236,2263
CC+FM1236,2263
BS+GW+CC1236,2263
BS+GW+FM1236,2263
BS+CC+FM1236,2263
GW+CC+FM1236,2263
BS+GW+CC+FM1236,2263
BS1237,2264
GW1237,2264
CC1237,2264
FM1237,2264
BS+GW1237,2264
BS+CC1237,2264
BS+FM1237,2264
GW+CC1237,2264
GW+FM1237,2264
CC+FM1237,2264
BS+GW+CC1237,2264
BS+GW+FM1237,2264
BS+CC+FM1237,2264
GW+CC+FM1237,2264
BS+GW+CC+FM1237,2264
BS1238,2265
GW1238,2265
CC1238,2265
FM1238,2265
BS+GW1238,2265
BS+CC1238,2265
BS+FM1238,2265
GW+CC1238,2265
GW+FM1238,2265
CC+FM1238,2265
BS+GW+CC1238,2265
BS+GW+FM1238,2265
BS+CC+FM1238,2265
GW+CC+FM1238,2265
BS+GW+CC+FM1238,2265
BS1239,2266
GW1239,2266
CC1239,2266
FM1239,2266
BS+GW1239,2266
BS+CC1239,2266
BS+FM1239,2266
GW+CC1239,2266
GW+FM1239,2266
CC+FM1239,2266
BS+GW+CC1239,2266
BS+GW+FM1239,2266
BS+CC+FM1239,2266
GW+CC+FM1239,2266
BS+GW+CC+FM1239,2266
BS1240,2267
GW1240,2267
CC1240,2267
FM1240,2267
BS+GW1240,2267
BS+CC1240,2267
BS+FM1240,2267
GW+CC1240,2267
GW+FM1240,2267
CC+FM1240,2267
BS+GW+CC1240,2267
BS+GW+FM1240,2267
BS+CC+FM1240,2267
GW+CC+FM1240,2267
BS+GW+CC+FM1240,2267
BS1241,2268
GW1241,2268
CC1241,2268
FM1241,2268
BS+GW1241,2268
BS+CC1241,2268
BS+FM1241,2268
GW+CC1241,2268
GW+FM1241,2268
CC+FM1241,2268
BS+GW+CC1241,2268
BS+GW+FM1241,2268
BS+CC+FM1241,2268
GW+CC+FM1241,2268
BS+GW+CC+FM1241,2268
BS1242,2269
GW1242,2269
CC1242,2269
FM1242,2269
BS+GW1242,2269
BS+CC1242,2269
BS+FM1242,2269
GW+CC1242,2269
GW+FM1242,2269
CC+FM1242,2269
BS+GW+CC1242,2269
BS+GW+FM1242,2269
BS+CC+FM1242,2269
GW+CC+FM1242,2269
BS+GW+CC+FM1242,2269
BS1243,2270
GW1243,2270
CC1243,2270
FM1243,2270
BS+GW1243,2270
BS+CC1243,2270
BS+FM1243,2270
GW+CC1243,2270
GW+FM1243,2270
CC+FM1243,2270
BS+GW+CC1243,2270
BS+GW+FM1243,2270
BS+CC+FM1243,2270
GW+CC+FM1243,2270
BS+GW+CC+FM1243,2270
BS1244,2271
GW1244,2271
CC1244,2271
FM1244,2271
BS+GW1244,2271
BS+CC1244,2271
BS+FM1244,2271
GW+CC1244,2271
GW+FM1244,2271
CC+FM1244,2271
BS+GW+CC1244,2271
BS+GW+FM1244,2271
BS+CC+FM1244,2271
GW+CC+FM1244,2271
BS+GW+CC+FM1244,2271
BS1245,2272
GW1245,2272
CC1245,2272
FM1245,2272
BS+GW1245,2272
BS+CC1245,2272
BS+FM1245,2272
GW+CC1245,2272
GW+FM1245,2272
CC+FM1245,2272
BS+GW+CC1245,2272
BS+GW+FM1245,2272
BS+CC+FM1245,2272
GW+CC+FM1245,2272
BS+GW+CC+FM1245,2272
BS1246,2273
GW1246,2273
CC1246,2273
FM1246,2273
BS+GW1246,2273
BS+CC1246,2273
BS+FM1246,2273
GW+CC1246,2273
GW+FM1246,2273
CC+FM1246,2273
BS+GW+CC1246,2273
BS+GW+FM1246,2273
BS+CC+FM1246,2273
GW+CC+FM1246,2273
BS+GW+CC+FM1246,2273
BS1247,2274
GW1247,2274
CC1247,2274
FM1247,2274
BS+GW1247,2274
BS+CC1247,2274
BS+FM1247,2274
GW+CC1247,2274
GW+FM1247,2274
CC+FM1247,2274
BS+GW+CC1247,2274
BS+GW+FM1247,2274
BS+CC+FM1247,2274
GW+CC+FM1247,2274
BS+GW+CC+FM1247,2274
BS1248,2275
GW1248,2275
CC1248,2275
FM1248,2275
BS+GW1248,2275
BS+CC1248,2275
BS+FM1248,2275
GW+CC1248,2275
GW+FM1248,2275
CC+FM1248,2275
BS+GW+CC1248,2275
BS+GW+FM1248,2275
BS+CC+FM1248,2275
GW+CC+FM1248,2275
BS+GW+CC+FM1248,2275
BS1249,2276
GW1249,2276
CC1249,2276
FM1249,2276
BS+GW1249,2276
BS+CC1249,2276
BS+FM1249,2276
GW+CC1249,2276
GW+FM1249,2276
CC+FM1249,2276
BS+GW+CC1249,2276
BS+GW+FM1249,2276
BS+CC+FM1249,2276
GW+CC+FM1249,2276
BS+GW+CC+FM1249,2276
BS1250,2277
GW1250,2277
CC1250,2277
FM1250,2277
BS+GW1250,2277
BS+CC1250,2277
BS+FM1250,2277
GW+CC1250,2277
GW+FM1250,2277
CC+FM1250,2277
BS+GW+CC1250,2277
BS+GW+FM1250,2277
BS+CC+FM1250,2277
GW+CC+FM1250,2277
BS+GW+CC+FM1250,2277
BS1251,2278
GW1251,2278
CC1251,2278
FM1251,2278
BS+GW1251,2278
BS+CC1251,2278
BS+FM1251,2278
GW+CC1251,2278
GW+FM1251,2278
CC+FM1251,2278
BS+GW+CC1251,2278
BS+GW+FM1251,2278
BS+CC+FM1251,2278
GW+CC+FM1251,2278
BS+GW+CC+FM1251,2278
BS1252,2279
GW1252,2279
CC1252,2279
FM1252,2279
BS+GW1252,2279
BS+CC1252,2279
BS+FM1252,2279
GW+CC1252,2279
GW+FM1252,2279
CC+FM1252,2279
BS+GW+CC1252,2279
BS+GW+FM1252,2279
BS+CC+FM1252,2279
GW+CC+FM1252,2279
BS+GW+CC+FM1252,2279
BS1253,2280
GW1253,2280
CC1253,2280
FM1253,2280
BS+GW1253,2280
BS+CC1253,2280
BS+FM1253,2280
GW+CC1253,2280
GW+FM1253,2280
CC+FM1253,2280
BS+GW+CC1253,2280
BS+GW+FM1253,2280
BS+CC+FM1253,2280
GW+CC+FM1253,2280
BS+GW+CC+FM1253,2280
BS1254,2281
GW1254,2281
CC1254,2281
FM1254,2281
BS+GW1254,2281
BS+CC1254,2281
BS+FM1254,2281
GW+CC1254,2281
GW+FM1254,2281
CC+FM1254,2281
BS+GW+CC1254,2281
BS+GW+FM1254,2281
BS+CC+FM1254,2281
GW+CC+FM1254,2281
BS+GW+CC+FM1254,2281
BS1255,2282
GW1255,2282
CC1255,2282
FM1255,2282
BS+GW1255,2282
BS+CC1255,2282
BS+FM1255,2282
GW+CC1255,2282
GW+FM1255,2282
CC+FM1255,2282
BS+GW+CC1255,2282
BS+GW+FM1255,2282
BS+CC+FM1255,2282
GW+CC+FM1255,2282
BS+GW+CC+FM1255,2282
BS1256,2283
GW1256,2283
CC1256,2283
FM1256,2283
BS+GW1256,2283
BS+CC1256,2283
BS+FM1256,2283
GW+CC1256,2283
GW+FM1256,2283
CC+FM1256,2283
BS+GW+CC1256,2283
BS+GW+FM1256,2283
BS+CC+FM1256,2283
GW+CC+FM1256,2283
BS+GW+CC+FM1256,2283
BS1257,2284
GW1257,2284
CC1257,2284
FM1257,2284
BS+GW1257,2284
BS+CC1257,2284
BS+FM1257,2284
GW+CC1257,2284
GW+FM1257,2284
CC+FM1257,2284
BS+GW+CC1257,2284
BS+GW+FM1257,2284
BS+CC+FM1257,2284
GW+CC+FM1257,2284
