Label,ld0.0top10,ld0.0top30,ld0.0top60,ld0.5top10,ld0.5top30,ld0.5top60,ld1.0top10,ld1.0top30,ld1.0top60
GW2370 349-4,0,0,1,0,0,1,0,1,1
CC2370 349-4,0,0,1,0,0,1,0,0,0
FM2370 349-4,0,0,0,0,0,0,0,0,0
BS+GW2370 349-4,0,0,0,0,0,0,0,1,1
BS+CC2370 349-4,0,0,1,0,0,1,0,0,0
BS+FM2370 349-4,0,0,0,0,0,0,0,0,0
GW+CC2370 349-4,0,0,1,0,0,1,0,0,1
GW+FM2370,0,0,0,0,0,0,0,0,0
CC+FM2370 349-4,0,0,1,0,0,1,0,0,0
BS+GW+CC2370 349-4,0,0,1,0,0,1,0,0,0
BS+GW+FM2370 349-4,0,0,0,0,0,0,0,0,0
BS+CC+FM2370 349-4,0,0,1,0,0,1,0,0,0
GW+CC+FM2370 349-4,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2370 349-4,0,0,1,0,0,1,0,0,0
BS2371 350-1,0,1,1,0,1,1,1,1,1
GW2371 350-1,0,1,1,0,1,1,1,1,1
CC2371 350-1,0,0,0,0,0,0,0,0,0
FM2371 350-1,0,0,0,0,0,0,0,0,0
BS+GW2371 350-1,0,1,1,0,1,1,0,1,1
BS+CC2371 350-1,0,0,1,0,0,0,0,0,0
BS+FM2371 350-1,0,0,0,0,0,0,0,0,0
GW+CC2371 350-1,0,0,1,0,0,0,0,0,0
GW+FM2371,0,0,0,0,0,0,0,0,0
CC+FM2371 350-1,0,0,0,0,0,0,0,0,0
BS+GW+CC2371 350-1,0,0,1,0,0,0,0,0,0
BS+GW+FM2371 350-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2371 350-1,0,0,0,0,0,0,0,0,0
GW+CC+FM2371 350-1,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2371 350-1,0,0,0,0,0,0,0,0,0
BS2372 350-2,0,0,1,0,0,1,0,1,1
GW2372 350-2,0,0,0,0,0,1,0,1,1
CC2372 350-2,0,1,1,0,1,1,0,0,1
FM2372 350-2,0,0,1,0,0,1,0,0,0
BS+GW2372 350-2,0,0,0,0,0,0,0,1,1
BS+CC2372 350-2,0,1,1,0,1,1,0,0,0
BS+FM2372 350-2,0,0,1,0,0,1,0,0,0
GW+CC2372 350-2,0,1,1,0,1,1,0,0,1
GW+FM2372,0,0,1,0,0,1,0,0,0
CC+FM2372 350-2,0,1,1,0,0,1,0,0,0
BS+GW+CC2372 350-2,0,1,1,0,1,1,0,0,0
BS+GW+FM2372 350-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2372 350-2,0,1,1,0,0,1,0,0,0
GW+CC+FM2372 350-2,0,1,1,0,0,1,0,0,0
BS+GW+CC+FM2372 350-2,0,1,1,0,0,1,0,0,0
BS2373 350-3,0,0,1,0,0,1,0,1,1
GW2373 350-3,0,0,1,0,1,1,1,1,1
CC2373 350-3,0,0,1,0,0,1,0,0,1
FM2373 350-3,0,0,1,0,0,0,0,0,0
BS+GW2373 350-3,0,0,0,0,0,1,0,1,1
BS+CC2373 350-3,0,0,1,0,0,1,0,0,1
BS+FM2373 350-3,0,0,1,0,0,0,0,0,0
GW+CC2373 350-3,0,0,1,0,0,1,0,0,1
GW+FM2373,0,0,1,0,0,0,0,0,0
CC+FM2373 350-3,0,0,1,0,0,1,0,0,0
BS+GW+CC2373 350-3,0,0,1,0,0,1,0,0,1
BS+GW+FM2373 350-3,0,0,1,0,0,0,0,0,0
BS+CC+FM2373 350-3,0,0,1,0,0,1,0,0,0
GW+CC+FM2373 350-3,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2373 350-3,0,0,1,0,0,1,0,0,0
BS2374 350-4,0,1,1,1,1,1,1,1,1
GW2374 350-4,1,1,1,1,1,1,1,1,1
CC2374 350-4,0,0,0,0,0,0,0,0,0
FM2374 350-4,0,0,0,0,0,0,0,0,0
BS+GW2374 350-4,0,1,1,0,1,1,1,1,1
BS+CC2374 350-4,0,0,1,0,0,0,0,0,0
BS+FM2374 350-4,0,0,0,0,0,0,0,0,0
GW+CC2374 350-4,0,0,0,0,0,0,1,1,1
GW+FM2374,0,0,0,0,0,0,0,0,0
CC+FM2374 350-4,0,0,0,0,0,0,0,0,0
BS+GW+CC2374 350-4,0,0,1,0,0,1,0,0,0
BS+GW+FM2374 350-4,0,0,0,0,0,0,0,0,0
BS+CC+FM2374 350-4,0,0,0,0,0,0,0,0,0
GW+CC+FM2374 350-4,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2374 350-4,0,0,0,0,0,0,0,0,0
BS2375 351-1,0,0,0,0,0,1,0,1,1
GW2375 351-1,0,0,0,0,0,1,0,1,1
CC2375 351-1,0,1,1,0,1,1,0,0,0
FM2375 351-1,0,0,0,0,0,0,0,0,0
BS+GW2375 351-1,0,0,0,0,0,0,0,1,1
BS+CC2375 351-1,0,1,1,0,1,1,0,0,0
BS+FM2375 351-1,0,0,0,0,0,0,0,0,1
GW+CC2375 351-1,0,1,1,0,1,1,0,0,0
GW+FM2375,0,0,0,0,0,0,0,0,0
CC+FM2375 351-1,0,0,1,0,0,1,0,0,0
BS+GW+CC2375 351-1,0,1,1,0,0,1,0,0,0
BS+GW+FM2375 351-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2375 351-1,0,0,1,0,0,1,0,0,0
GW+CC+FM2375 351-1,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2375 351-1,0,0,1,0,0,1,0,0,0
BS2376 351-2,0,1,1,0,1,1,1,1,1
GW2376 351-2,0,1,1,0,1,1,1,1,1
CC2376 351-2,0,0,0,0,0,0,0,0,0
FM2376 351-2,0,0,0,0,0,0,0,0,0
BS+GW2376 351-2,0,1,1,0,1,1,0,1,1
BS+CC2376 351-2,0,0,1,0,0,0,0,0,0
BS+FM2376 351-2,0,0,0,0,0,0,0,0,0
GW+CC2376 351-2,0,0,1,0,0,0,0,0,0
GW+FM2376,0,0,0,0,0,0,0,0,0
CC+FM2376 351-2,0,0,0,0,0,0,0,0,0
BS+GW+CC2376 351-2,0,0,1,0,0,0,0,0,0
BS+GW+FM2376 351-2,0,0,0,0,0,0,0,0,0
BS+CC+FM2376 351-2,0,0,0,0,0,0,0,0,0
GW+CC+FM2376 351-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2376 351-2,0,0,0,0,0,0,0,0,0
BS2377 352-1,0,0,1,0,0,1,0,1,1
GW2377 352-1,0,0,0,0,0,0,0,1,1
CC2377 352-1,0,1,1,0,1,1,0,0,1
FM2377 352-1,0,0,1,0,0,1,0,0,0
BS+GW2377 352-1,0,0,0,0,0,0,0,1,1
BS+CC2377 352-1,0,1,1,0,1,1,0,0,1
BS+FM2377 352-1,0,0,1,0,0,1,0,0,0
GW+CC2377 352-1,0,1,1,0,1,1,0,0,1
GW+FM2377,0,0,1,0,0,1,0,0,0
CC+FM2377 352-1,0,0,1,0,0,1,0,0,0
BS+GW+CC2377 352-1,0,1,1,0,1,1,0,0,1
BS+GW+FM2377 352-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2377 352-1,0,0,0,0,0,0,0,1,1
GW+CC+FM2377 352-1,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2377 352-1,0,0,1,0,0,1,0,0,0
BS2378 352-2,0,1,1,0,1,1,1,1,1
GW2378 352-2,0,1,1,0,1,1,1,1,1
CC2378 352-2,0,0,1,0,0,0,0,0,0
FM2378 352-2,0,0,0,0,0,0,0,0,0
BS+GW2378 352-2,0,1,1,0,1,1,0,1,1
BS+CC2378 352-2,0,0,1,0,0,1,0,0,0
BS+FM2378 352-2,0,0,0,0,0,0,0,0,0
GW+CC2378 352-2,0,0,1,0,0,1,0,0,0
GW+FM2378,0,0,0,0,0,0,0,0,0
CC+FM2378 352-2,0,0,0,0,0,0,0,0,0
BS+GW+CC2378 352-2,0,0,1,0,0,1,0,0,0
BS+GW+FM2378 352-2,0,0,0,0,0,0,0,0,0
BS+CC+FM2378 352-2,0,0,0,0,0,0,0,0,0
GW+CC+FM2378 352-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2378 352-2,0,0,0,0,0,0,0,0,0
BS2379 352-3,0,0,0,0,0,0,1,1,1
GW2379 352-3,0,0,1,0,1,1,1,1,1
CC2379 352-3,0,0,1,0,0,1,0,0,1
FM2379 352-3,0,0,1,0,0,0,0,0,0
BS+GW2379 352-3,0,0,1,0,0,1,0,1,1
BS+CC2379 352-3,0,0,1,0,0,1,0,0,1
BS+FM2379 352-3,0,0,1,0,0,0,0,0,0
GW+CC2379 352-3,0,0,1,0,0,1,0,0,1
GW+FM2379,0,0,1,0,0,0,0,0,0
CC+FM2379 352-3,0,0,1,0,0,1,0,0,0
BS+GW+CC2379 352-3,0,0,1,0,0,1,0,0,1
BS+GW+FM2379 352-3,0,0,1,0,0,0,0,0,0
BS+CC+FM2379 352-3,0,0,1,0,0,1,0,0,0
GW+CC+FM2379 352-3,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2379 352-3,0,0,1,0,0,1,0,0,0
BS2380 352-4,0,1,1,1,1,1,1,1,1
GW2380 352-4,1,1,1,1,1,1,1,1,1
CC2380 352-4,0,0,0,0,0,0,0,0,1
FM2380 352-4,0,0,0,0,0,0,0,0,0
BS+GW2380 352-4,0,1,1,1,1,1,1,1,1
BS+CC2380 352-4,0,0,1,0,0,0,0,0,1
BS+FM2380 352-4,0,0,0,0,0,0,0,0,0
GW+CC2380 352-4,0,0,1,0,0,0,0,0,0
GW+FM2380,0,0,0,0,0,0,0,0,0
CC+FM2380 352-4,0,0,0,0,0,0,0,0,0
BS+GW+CC2380 352-4,0,0,1,0,0,0,0,0,0
BS+GW+FM2380 352-4,0,0,0,0,0,0,0,0,0
BS+CC+FM2380 352-4,0,0,0,0,0,0,0,0,0
GW+CC+FM2380 352-4,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2380 352-4,0,0,0,0,0,0,0,0,0
BS2381 352-5,0,1,1,0,1,1,1,1,1
GW2381 352-5,0,1,1,0,1,1,1,1,1
CC2381 352-5,0,0,1,0,0,0,0,0,0
FM2381 352-5,0,0,0,0,0,0,0,0,0
BS+GW2381 352-5,0,1,1,0,1,1,1,1,1
BS+CC2381 352-5,0,0,1,0,0,1,0,0,0
BS+FM2381 352-5,0,0,0,0,0,0,0,0,0
GW+CC2381 352-5,0,0,1,0,0,1,0,0,0
GW+FM2381,0,0,0,0,0,0,0,0,0
CC+FM2381 352-5,0,0,0,0,0,0,0,0,0
BS+GW+CC2381 352-5,0,0,1,0,0,1,0,0,0
BS+GW+FM2381 352-5,0,0,0,0,0,0,0,0,0
BS+CC+FM2381 352-5,0,0,0,0,0,0,0,0,0
GW+CC+FM2381 352-5,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2381 352-5,0,0,0,0,0,0,0,0,0
BS2382 352-6,0,0,1,0,0,1,0,1,1
GW2382 352-6,0,0,0,0,0,0,0,1,1
CC2382 352-6,0,1,1,0,1,1,0,0,1
FM2382 352-6,0,0,1,0,0,1,0,0,0
BS+GW2382 352-6,0,0,0,0,0,1,0,1,1
BS+CC2382 352-6,0,1,1,0,1,1,0,0,1
BS+FM2382 352-6,0,0,1,0,0,1,0,0,0
GW+CC2382 352-6,0,1,1,0,1,1,0,0,1
GW+FM2382,0,0,1,0,0,1,0,0,0
CC+FM2382 352-6,0,0,1,0,0,1,0,0,0
BS+GW+CC2382 352-6,0,1,1,0,1,1,0,0,1
BS+GW+FM2382 352-6,0,0,1,0,0,1,0,0,0
BS+CC+FM2382 352-6,0,0,1,0,0,1,0,0,0
GW+CC+FM2382 352-6,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2382 352-6,0,0,1,0,0,1,0,0,0
BS2383 353-1,0,0,1,0,0,1,0,1,1
GW2383 353-1,0,0,0,0,0,1,0,1,1
CC2383 353-1,0,0,1,0,0,1,0,0,0
FM2383 353-1,0,0,1,0,0,0,0,0,0
BS+GW2383 353-1,0,0,0,0,0,0,0,1,1
BS+CC2383 353-1,0,0,1,0,0,1,0,0,0
BS+FM2383 353-1,0,0,1,0,0,0,0,0,0
GW+CC2383 353-1,0,0,1,0,0,1,0,0,0
GW+FM2383,0,0,1,0,0,0,0,0,0
CC+FM2383 353-1,0,0,1,0,0,1,0,0,0
BS+GW+CC2383 353-1,0,0,1,0,0,1,0,0,0
BS+GW+FM2383 353-1,0,0,1,0,0,0,0,0,0
BS+CC+FM2383 353-1,0,0,1,0,0,1,0,0,0
GW+CC+FM2383 353-1,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2383 353-1,0,0,1,0,0,1,0,0,0
BS2384 353-2,0,1,1,0,1,1,0,1,1
GW2384 353-2,1,1,1,0,1,1,0,0,0
CC2384 353-2,0,0,1,0,0,0,0,0,0
FM2384 353-2,0,0,0,0,0,0,0,0,0
BS+GW2384 353-2,0,1,1,0,1,1,0,1,1
BS+CC2384 353-2,0,0,1,0,0,1,0,0,0
BS+FM2384 353-2,0,0,0,0,0,0,0,0,0
GW+CC2384 353-2,0,0,1,0,0,1,0,0,0
GW+FM2384,0,0,0,0,0,0,0,0,0
CC+FM2384 353-2,0,0,0,0,0,0,0,0,0
BS+GW+CC2384 353-2,0,0,1,0,0,1,0,0,0
BS+GW+FM2384 353-2,0,0,0,0,0,0,0,0,0
BS+CC+FM2384 353-2,0,0,0,0,0,0,0,0,0
GW+CC+FM2384 353-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2384 353-2,0,0,0,0,0,0,0,0,0
BS2385 354-1,0,0,1,0,0,1,1,1,1
GW2385 354-1,0,0,0,0,0,1,0,1,1
CC2385 354-1,0,1,1,0,1,1,0,0,1
FM2385 354-1,0,0,1,0,0,1,0,0,0
BS+GW2385 354-1,0,0,0,0,0,1,0,1,1
BS+CC2385 354-1,0,1,1,0,1,1,0,0,1
BS+FM2385 354-1,0,0,1,0,0,1,0,0,0
GW+CC2385 354-1,0,1,1,0,1,1,0,0,1
GW+FM2385,0,0,1,0,0,1,0,0,0
CC+FM2385 354-1,0,1,1,0,0,1,0,0,1
BS+GW+CC2385 354-1,0,1,1,0,1,1,0,0,1
BS+GW+FM2385 354-1,0,0,1,0,0,1,0,0,0
BS+CC+FM2385 354-1,0,1,1,0,0,1,0,0,1
GW+CC+FM2385 354-1,0,1,1,0,0,1,0,0,0
BS+GW+CC+FM2385 354-1,0,1,1,0,0,1,0,0,0
BS2386 354-2,1,1,1,1,1,1,1,1,1
GW2386 354-2,1,1,1,1,1,1,1,1,1
CC2386 354-2,0,0,1,0,0,1,0,0,1
FM2386 354-2,0,0,0,0,0,0,0,0,0
BS+GW2386 354-2,0,1,1,1,1,1,1,1,1
BS+CC2386 354-2,0,0,1,0,0,1,0,0,1
BS+FM2386 354-2,0,0,0,0,0,0,0,0,0
GW+CC2386 354-2,0,0,1,0,0,1,0,0,1
GW+FM2386,0,0,1,0,0,0,0,0,0
CC+FM2386 354-2,0,0,0,0,0,0,0,0,0
BS+GW+CC2386 354-2,0,0,1,0,0,1,0,0,1
BS+GW+FM2386 354-2,0,0,0,0,0,0,0,0,0
BS+CC+FM2386 354-2,0,0,1,0,0,0,0,0,0
GW+CC+FM2386 354-2,0,0,1,0,0,0,0,0,0
BS+GW+CC+FM2386 354-2,0,0,1,0,0,0,0,0,0
BS2387 354-3,0,1,1,0,1,1,1,1,1
GW2387 354-3,0,1,1,0,1,1,1,1,1
CC2387 354-3,0,0,1,0,0,1,0,0,1
FM2387 354-3,0,0,0,0,0,0,0,0,0
BS+GW2387 354-3,0,1,1,0,1,1,1,1,1
BS+CC2387 354-3,0,0,1,0,0,1,0,0,1
BS+FM2387 354-3,0,0,0,0,0,0,0,0,0
GW+CC2387 354-3,0,0,1,0,0,1,0,0,1
GW+FM2387,0,0,0,0,0,0,0,0,0
CC+FM2387 354-3,0,0,1,0,0,1,0,0,1
BS+GW+CC2387 354-3,0,0,1,0,0,1,0,0,1
BS+GW+FM2387 354-3,0,0,0,0,0,0,0,0,0
BS+CC+FM2387 354-3,0,0,1,0,0,1,0,0,1
GW+CC+FM2387 354-3,0,0,1,0,0,1,0,0,1
BS+GW+CC+FM2387 354-3,0,0,1,0,0,1,0,0,1
BS2388 354-4,1,1,1,1,1,1,1,1,1
GW2388 354-4,1,1,1,1,1,1,1,1,1
CC2388 354-4,0,0,1,0,0,0,0,0,1
FM2388 354-4,0,0,0,0,0,0,0,0,0
BS+GW2388 354-4,1,1,1,1,1,1,1,1,1
BS+CC2388 354-4,0,0,1,0,0,1,0,0,1
BS+FM2388 354-4,0,0,1,0,0,1,0,0,0
GW+CC2388 354-4,0,0,1,0,0,1,0,0,1
GW+FM2388,0,0,1,0,0,1,0,0,0
CC+FM2388 354-4,0,0,0,0,0,0,0,0,0
BS+GW+CC2388 354-4,0,0,1,0,0,1,0,0,1
BS+GW+FM2388 354-4,0,0,1,0,0,1,0,0,0
BS+CC+FM2388 354-4,0,0,1,0,0,0,0,0,0
GW+CC+FM2388 354-4,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2388 354-4,0,0,1,0,0,1,0,0,0
BS2389 354-5,0,1,1,0,1,1,1,1,1
GW2389 354-5,0,1,1,0,1,1,0,1,1
CC2389 354-5,0,0,1,0,0,1,0,0,1
FM2389 354-5,0,0,0,0,0,0,0,0,0
BS+GW2389 354-5,0,1,1,0,1,1,1,1,1
BS+CC2389 354-5,0,0,1,0,0,1,0,0,1
BS+FM2389 354-5,0,0,0,0,0,0,0,0,0
GW+CC2389 354-5,0,0,1,0,0,1,0,0,1
GW+FM2389,0,0,0,0,0,0,0,0,0
CC+FM2389 354-5,0,0,0,0,0,0,0,0,0
BS+GW+CC2389 354-5,0,0,1,0,0,1,0,0,1
BS+GW+FM2389 354-5,0,0,0,0,0,0,0,0,0
BS+CC+FM2389 354-5,0,0,1,0,0,0,0,0,0
GW+CC+FM2389 354-5,0,0,1,0,0,0,0,0,0
BS+GW+CC+FM2389 354-5,0,0,1,0,0,0,0,0,0
BS2390 354-6,0,0,0,0,0,0,0,1,1
GW2390 354-6,0,0,0,0,0,0,0,1,1
CC2390 354-6,0,1,1,0,1,1,0,0,1
FM2390 354-6,0,0,1,0,0,1,0,0,0
BS+GW2390 354-6,0,0,0,0,0,0,0,1,1
BS+CC2390 354-6,0,1,1,0,1,1,0,0,1
BS+FM2390 354-6,0,0,1,0,0,1,0,0,0
GW+CC2390 354-6,0,1,1,0,1,1,0,0,1
GW+FM2390,0,0,1,0,0,1,0,0,0
CC+FM2390 354-6,0,1,1,0,0,1,0,0,1
BS+GW+CC2390 354-6,0,1,1,0,1,1,0,0,1
BS+GW+FM2390 354-6,0,0,1,0,0,1,0,0,0
BS+CC+FM2390 354-6,0,1,1,0,0,1,0,0,1
GW+CC+FM2390 354-6,0,1,1,0,0,1,0,0,1
BS+GW+CC+FM2390 354-6,0,1,1,0,0,1,0,0,1
BS2391 355-1,1,1,1,1,1,1,1,1,1
GW2391 355-1,0,0,0,0,0,0,0,0,0
CC2391 355-1,0,0,0,0,0,0,0,1,1
FM2391 355-1,0,0,0,0,0,0,0,0,0
BS+GW2391 355-1,0,1,1,0,1,1,0,1,1
BS+CC2391 355-1,0,0,1,0,0,1,0,0,0
BS+FM2391 355-1,0,0,0,0,0,0,0,0,0
GW+CC2391 355-1,0,0,1,0,0,1,0,0,0
GW+FM2391,0,0,0,0,0,0,0,0,0
CC+FM2391 355-1,0,0,0,0,0,0,0,0,0
BS+GW+CC2391 355-1,0,0,1,0,0,1,0,0,0
BS+GW+FM2391 355-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2391 355-1,0,0,0,0,0,0,0,0,0
GW+CC+FM2391 355-1,0,0,1,0,0,0,0,0,0
BS+GW+CC+FM2391 355-1,0,0,0,0,0,0,0,0,0
BS2392 355-2,0,1,1,0,1,1,0,1,1
GW2392 355-2,0,1,1,0,1,1,0,1,1
CC2392 355-2,0,1,1,0,0,1,0,0,0
FM2392 355-2,0,0,0,0,0,0,0,1,1
BS+GW2392 355-2,0,0,1,0,0,1,0,1,1
BS+CC2392 355-2,0,1,1,0,0,1,0,0,0
BS+FM2392 355-2,0,0,1,0,0,1,0,0,0
GW+CC2392 355-2,0,1,1,0,0,1,0,0,0
GW+FM2392,0,0,1,0,0,1,0,0,0
CC+FM2392 355-2,0,0,1,0,0,1,0,0,0
BS+GW+CC2392 355-2,0,1,1,0,0,1,0,0,0
BS+GW+FM2392 355-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2392 355-2,0,0,1,0,0,1,0,0,0
GW+CC+FM2392 355-2,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2392 355-2,0,0,1,0,0,1,0,0,0
BS2393 355-3,0,1,1,0,1,1,0,1,1
GW2393 355-3,0,1,1,0,1,1,0,1,1
CC2393 355-3,0,0,1,0,0,1,0,0,0
FM2393 355-3,0,0,1,0,0,0,0,0,0
BS+GW2393 355-3,0,0,1,0,1,1,0,1,1
BS+CC2393 355-3,0,0,1,0,0,1,0,0,0
BS+FM2393 355-3,0,0,1,0,0,0,0,0,0
GW+CC2393 355-3,0,0,1,0,0,1,0,0,0
GW+FM2393,0,0,1,0,0,0,0,0,0
CC+FM2393 355-3,0,0,1,0,0,1,0,0,0
BS+GW+CC2393 355-3,0,0,1,0,0,1,0,0,0
BS+GW+FM2393 355-3,0,0,1,0,0,0,0,0,0
BS+CC+FM2393 355-3,0,0,1,0,0,1,0,0,0
GW+CC+FM2393 355-3,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2393 355-3,0,0,1,0,0,1,0,0,0
BS2394 355-4,1,1,1,1,1,1,1,1,1
GW2394 355-4,1,1,1,1,1,1,1,1,1
CC2394 355-4,0,0,0,0,0,0,0,0,0
FM2394 355-4,0,0,0,0,0,0,0,0,0
BS+GW2394 355-4,1,1,1,1,1,1,1,1,1
BS+CC2394 355-4,0,0,1,0,0,1,0,0,0
BS+FM2394 355-4,0,0,0,0,0,0,0,0,0
GW+CC2394 355-4,0,0,1,0,0,1,0,0,0
GW+FM2394,0,0,1,0,0,0,0,0,0
CC+FM2394 355-4,0,0,0,0,0,0,0,0,0
BS+GW+CC2394 355-4,0,0,1,0,0,1,0,0,0
BS+GW+FM2394 355-4,0,0,1,0,0,0,0,0,0
BS+CC+FM2394 355-4,0,0,0,0,0,0,0,0,0
GW+CC+FM2394 355-4,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2394 355-4,0,0,0,0,0,0,0,0,0
BS2395 356-1,1,1,1,1,1,1,1,1,1
GW2395 356-1,1,1,1,1,1,1,1,1,1
CC2395 356-1,0,0,1,0,0,1,0,0,0
FM2395 356-1,0,0,0,0,0,0,0,0,0
BS+GW2395 356-1,1,1,1,0,1,1,0,1,1
BS+CC2395 356-1,0,0,1,0,0,1,0,0,0
BS+FM2395 356-1,0,0,0,0,0,0,0,0,0
GW+CC2395 356-1,0,0,1,0,0,1,0,0,0
GW+FM2395,0,0,0,0,0,0,0,0,0
CC+FM2395 356-1,0,0,0,0,0,0,0,0,0
BS+GW+CC2395 356-1,0,0,1,0,0,1,0,0,0
BS+GW+FM2395 356-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2395 356-1,0,0,1,0,0,0,0,0,0
GW+CC+FM2395 356-1,0,0,1,0,0,0,0,0,0
BS+GW+CC+FM2395 356-1,0,0,1,0,0,0,0,0,0
BS2396 356-2,0,0,1,0,0,1,0,1,1
GW2396 356-2,0,0,0,0,0,1,0,1,1
CC2396 356-2,0,0,1,0,0,1,0,0,1
FM2396 356-2,0,0,1,0,0,1,0,0,0
BS+GW2396 356-2,0,0,0,0,0,0,0,1,1
BS+CC2396 356-2,0,0,1,0,0,1,0,0,1
BS+FM2396 356-2,0,0,1,0,0,1,0,0,0
GW+CC2396 356-2,0,0,1,0,0,1,0,0,1
GW+FM2396,0,0,1,0,0,1,0,0,0
CC+FM2396 356-2,0,0,1,0,0,1,0,0,0
BS+GW+CC2396 356-2,0,0,1,0,0,1,0,0,1
BS+GW+FM2396 356-2,0,0,1,0,0,1,0,0,0
BS+CC+FM2396 356-2,0,0,1,0,0,1,0,0,0
GW+CC+FM2396 356-2,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2396 356-2,0,0,1,0,0,1,0,0,0
BS2397 357-1,0,0,1,0,0,1,0,1,1
GW2397 357-1,0,0,1,0,1,1,1,1,1
CC2397 357-1,0,0,1,0,0,0,0,0,0
FM2397 357-1,0,0,0,0,0,0,0,0,0
BS+GW2397 357-1,0,0,0,0,0,1,0,1,1
BS+CC2397 357-1,0,0,1,0,0,0,0,0,0
BS+FM2397 357-1,0,0,0,0,0,0,0,0,0
GW+CC2397 357-1,0,0,1,0,0,0,0,0,0
GW+FM2397,0,0,0,0,0,0,0,0,0
CC+FM2397 357-1,0,0,0,0,0,0,0,0,0
BS+GW+CC2397 357-1,0,0,1,0,0,0,0,0,0
BS+GW+FM2397 357-1,0,0,0,0,0,0,0,0,0
BS+CC+FM2397 357-1,0,0,0,0,0,0,0,0,0
GW+CC+FM2397 357-1,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2397 357-1,0,0,0,0,0,0,0,0,0
BS2398 357-2,0,0,0,0,0,0,0,1,1
GW2398 357-2,0,0,0,0,0,0,0,1,1
CC2398 357-2,0,1,1,0,1,1,0,0,0
FM2398 357-2,0,0,0,0,0,0,0,0,0
BS+GW2398 357-2,0,0,0,0,0,0,0,1,1
BS+CC2398 357-2,0,1,1,0,1,1,0,0,0
BS+FM2398 357-2,0,0,0,0,0,0,0,0,0
GW+CC2398 357-2,0,1,1,0,1,1,0,0,0
GW+FM2398,0,0,0,0,0,0,0,0,0
CC+FM2398 357-2,0,0,1,0,0,1,0,0,0
BS+GW+CC2398 357-2,0,1,1,0,1,1,0,0,0
BS+GW+FM2398 357-2,0,0,0,0,0,0,0,0,0
BS+CC+FM2398 357-2,0,0,1,0,0,1,0,0,0
GW+CC+FM2398 357-2,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM2398 357-2,0,0,1,0,0,1,0,0,0
BS2399 357-3,0,1,1,0,1,1,1,1,1
GW2399 357-3,0,1,1,1,1,1,1,1,1
CC2399 357-3,0,0,0,0,0,0,0,0,0
FM2399 357-3,0,0,0,0,0,0,0,0,0
BS+GW2399 357-3,0,1,1,0,1,1,0,1,1
BS+CC2399 357-3,0,0,0,0,0,0,0,0,0
BS+FM2399 357-3,0,0,0,0,0,0,0,0,0
GW+CC2399 357-3,0,0,0,0,0,0,0,0,0
GW+FM2399,0,0,0,0,0,0,0,0,0
CC+FM2399 357-3,0,0,0,0,0,0,0,0,0
BS+GW+CC2399 357-3,0,0,0,0,0,0,0,0,0
BS+GW+FM2399 357-3,0,0,0,0,0,0,0,0,0
BS+CC+FM2399 357-3,0,0,0,0,0,0,0,0,0
GW+CC+FM2399 357-3,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM2399 357-3,0,0,0,0,0,0,0,0,0
BS2400 357-4,0,0,0,0,0,1,1,1,1
GW2400 357-4,0,0,0,0,0,0,0,1,1
CC2400 357-4,0,1,1,0,0,1,0,0,0
FM2400 357-4,0,0,0,0,0,0,0,0,0
BS+GW2400 357-4,0,0,0,0,0,1,0,1,1
BS+CC2400 357-4,0,1,1,0,0,1,0,0,0
BS+FM2400 357-4,0,0,0,0,0,0,0,0,0
GW+CC2400 357-4,0,1,1,0,0,1,0,0,0
GW+FM2400,0,0,0,0,0,0,0,0,0
CC+FM2400 357-4,0,0,1,0,0,1,0,0,0
BS+GW+CC2400 357-4,0,1,1,0,0,1,0,0,0
BS+GW+FM2400 357-4,0,0,0,0,0,0,0,0,0
BS+CC+FM2400 357-4,0,0,1,0,0,1,0,0,0
